"County","Metropolitan","Town"
"AdamsCounty",0,11.397891658432
"AllenCounty",171.613397649884,0
"BartholomewCounty",25.878137513792,0
"BentonCounty",0,0
"BlackfordCounty",0,4.385866981496
"BooneCounty",15.59332193657,6.51700407494
"BrownCounty",0,0
"CarrollCounty",0,2.21919074336
"CassCounty",0,12.427657738898
"ClarkCounty",53.208227428766,3.494293756666
"ClayCounty",5.704589868252,0
"ClintonCounty",0,7.750860197688
"CrawfordCounty",0,0
"DaviessCounty",0,6.688588962046
"DearbornCounty",10.509774046502,8.783623201878
"DecaturCounty",0,6.64012235019
"DeKalbCounty",0,12.943058348862
"DelawareCounty",47.9795248779,0
"DuboisCounty",0,13.74491652687
"ElkhartCounty",94.337415178168,8.142870716594
"FayetteCounty",0,8.718542620962
"FloydCounty",40.568363397444,0
"FountainCounty",0,2.716162318762
"FranklinCounty",0,2.66275437351
"FultonCounty",0,4.299530327174
"GibsonCounty",0,6.791583214954
"GrantCounty",0,25.100734650362
"GreeneCounty",0,6.09699652781
"HamiltonCounty",137.860976256472,1.822841982382
"HancockCounty",36.262218370806,0
"HarrisonCounty",0.101408918096,3.672278284422
"HendricksCounty",79.553836008548,0
"HenryCounty",0,15.779281015034
"HowardCounty",35.76885414639,2.291643169762
"HuntingtonCounty",0,10.871554323216
"JacksonCounty",0,15.104919508956
"JasperCounty",0,6.43553655294
"JayCounty",0,4.983505773052
"JeffersonCounty",0,13.060734516422
"JenningsCounty",0,8.39880344662
"JohnsonCounty",54.58839999323,0
"KnoxCounty",0,12.595412494164
"KosciuskoCounty",0,37.154813993732
"LaGrangeCounty",0,2.131460260818
"LakeCounty",230.774341466692,5.49512528613
"LaPorteCounty",37.65868637018,3.592210382172
"LawrenceCounty",0,14.714041427216
"MadisonCounty",66.483149326974,5.104012840476
"MarionCounty",359.267592079748,0
"MarshallCounty",0,11.419490976516
"MartinCounty",0,1.695341835534
"MiamiCounty",0.351100695394,13.281562080404
"MonroeCounty",44.798231271268,0
"MontgomeryCounty",0,11.949317515506
"MorganCounty",21.220753567244,6.428069726362
"NewtonCounty",0,0
"NobleCounty",0,7.47580924103
"OhioCounty",0,0
"OrangeCounty",0,2.27955199953
"OwenCounty",0,0
"ParkeCounty",0,4.642512455814
"PerryCounty",0,4.740108230558
"PikeCounty",0,0
"PorterCounty",90.221169400904,3.427207761962
"PoseyCounty",3.793969140578,5.102920171816
"PulaskiCounty",0,1.411767291124
"PutnamCounty",0,7.047015170686
"RandolphCounty",0.492510552894,4.502172873058
"RipleyCounty",0,2.873487300702
"RushCounty",0,4.219875554064
"StJosephCounty",124.135815024534,3.808775380074
"ScottCounty",0,7.257992500444
"ShelbyCounty",0.54141732103,10.498218013642
"SpencerCounty",0,0
"StarkeCounty",0,2.685392692076
"SteubenCounty",0,9.107713359658
"SullivanCounty",0,2.213668712556
"SwitzerlandCounty",0,0
"TippecanoeCounty",64.10839152408,0
"TiptonCounty",0.144223382774,3.059920898524
"UnionCounty",0,0
"VanderburghCounty",82.717582437586,0
"VermillionCounty",0,3.868179875488
"VigoCounty",47.745393397304,0
"WabashCounty",0,7.471137020728
"WarrenCounty",0,2.307249798704
"WarrickCounty",18.370488757434,2.581385693622
"WashingtonCounty",0,3.867963272266
"WayneCounty",0,25.857805382472
"WellsCounty",0,8.660399906884
"WhiteCounty",0,5.90391850067
"WhitleyCounty",0.516916060314,6.129555737266
