"FAFZone","AdamsCounty","AllenCounty","BartholomewCounty","BentonCounty","BlackfordCounty","BooneCounty","BrownCounty","CarrollCounty","CassCounty","ClarkCounty","ClayCounty","ClintonCounty","CrawfordCounty","DaviessCounty","DearbornCounty","DecaturCounty","DeKalbCounty","DelawareCounty","DuboisCounty","ElkhartCounty","FayetteCounty","FloydCounty","FountainCounty","FranklinCounty","FultonCounty","GibsonCounty","GrantCounty","GreeneCounty","HamiltonCounty","HancockCounty","HarrisonCounty","HendricksCounty","HenryCounty","HowardCounty","HuntingtonCounty","JacksonCounty","JasperCounty","JayCounty","JeffersonCounty","JenningsCounty","JohnsonCounty","KnoxCounty","KosciuskoCounty","LaGrangeCounty","LakeCounty","LaPorteCounty","LawrenceCounty","MadisonCounty","MarionCounty","MarshallCounty","MartinCounty","MiamiCounty","MonroeCounty","MontgomeryCounty","MorganCounty","NewtonCounty","NobleCounty","OhioCounty","OrangeCounty","OwenCounty","ParkeCounty","PerryCounty","PikeCounty","PorterCounty","PoseyCounty","PulaskiCounty","PutnamCounty","RandolphCounty","RipleyCounty","RushCounty","StJosephCounty","ScottCounty","ShelbyCounty","SpencerCounty","StarkeCounty","SteubenCounty","SullivanCounty","SwitzerlandCounty","TippecanoeCounty","TiptonCounty","UnionCounty","VanderburghCounty","VermillionCounty","VigoCounty","WabashCounty","WarrenCounty","WarrickCounty","WashingtonCounty","WayneCounty","WellsCounty","WhiteCounty","WhitleyCounty"
"122",1172.57857142857,1223.11428571429,1081.57142857143,1188.42857142857,1160.44285714286,1153.32857142857,1097.91428571429,1198.28571428571,1202.4,1021.7,1108.08571428571,1172.72857142857,1039,1049.62857142857,1054.95714285714,1099.42857142857,1245.82857142857,1145.01428571429,1017.81428571429,1280.82857142857,1095.32857142857,1022.28571428571,1147.02857142857,1081.42857142857,1219.84285714286,1010,1189.92857142857,1075.82857142857,1151.65714285714,1142.08571428571,1019.3,1141.52857142857,1131.62857142857,1178.78571428571,1221.35714285714,1069.82857142857,1236.02857142857,1153.90714285714,1058.6,1074.42857142857,1106.28571428571,1042.54285714286,1248.24285714286,1289.62857142857,1276.85714285714,1275.72857142857,1067.32857142857,1170.32857142857,1125.42857142857,1239.65714285714,1043.77142857143,1203.62857142857,1088.52857142857,1173.02857142857,1131.41428571429,1203.52857142857,1271.5,1068.85714285714,1053.52857142857,1093.02857142857,1120.31428571429,1004.82857142857,1028.22857142857,1290.31428571429,1014.28571428571,1234.31428571429,1136.82857142857,1134.45,1071.8,1108,1267.12857142857,1043.42857142857,1109.45714285714,989.4,1246.45714285714,1264.08571428571,1069.6,1077.92857142857,1190.91428571429,1169.65714285714,1093.04285714286,987.071428571429,1119.7,1094.51428571429,1219.62857142857,1157.35714285714,1001.42857142857,1047.32857142857,1113.9,1175.85714285714,1213.58571428571,1245.82857142857
"123",1012.72857142857,1063.25714285714,924,1030.88571428571,1000.62857142857,995.771428571428,940.342857142857,1040.7,1044.82857142857,864.114285714286,950.5,1015.18571428571,881.428571428571,892.085714285714,895.128571428571,939.614285714286,1086.01428571429,985.171428571429,860.271428571428,1123.28571428571,935.485714285714,864.714285714286,989.471428571429,921.557142857143,1062.28571428571,852.428571428571,1033.6,918.271428571428,994.085714285714,981.728571428572,861.728571428572,983.971428571429,971.771428571428,1021.2,1053.08571428571,912.271428571428,1078.47142857143,994.092857142857,899.157142857143,916.885714285714,948.714285714286,884.985714285714,1090.68571428571,1121.37142857143,1119.3,1118.17142857143,909.785714285714,1010.72857142857,967.885714285714,1082.08571428571,886.2,1046.07142857143,930.985714285714,1015.47142857143,973.842857142857,1045.97142857143,1103.21428571429,909.028571428571,895.985714285714,935.485714285714,962.771428571428,847.285714285714,870.685714285714,1132.77142857143,856.714285714286,1076.77142857143,979.285714285714,974.6,911.957142857143,948.157142857143,1109.58571428571,885.885714285714,951.414285714286,831.842857142857,1088.9,1104.25714285714,912.014285714286,918.071428571429,1033.34285714286,1012.08571428571,933.2,829.5,962.1,936.971428571429,1062.07142857143,999.785714285714,843.885714285714,889.785714285714,954.078571428571,1016.02857142857,1056,1077.57142857143
"124",1036.85,1087.4,947.55,1054.425,1024.7,1019.3,963.9,1064.3,1068.4,887.7,974.075,1038.7,905,915.6,919.2,963.7,1110.1,1009.3,883.8,1146.825,959.6,888.3,1013,945.7,1085.85,876,1055.9,941.8,1017.625,1006.9,885.3,1007.5,995.9,1044.8,1087.35,935.8,1102,1018.1625,924.6,940.4,972.3,908.55,1114.225,1155.6,1142.85,1141.7,933.3,1036.325,991.425,1105.625,909.75,1069.6,954.5,1039,997.4,1069.5,1137.5,933.1,919.5,959,986.3,870.8,894.2,1156.3,880.3,1100.3,1002.8,998.7,936.05,972.275,1133.1,909.4,971.95,855.4,1112.45,1128.35,935.6,942.2,1056.9,1035.625,957.3,853.05,985.7,960.5,1085.6,1023.35,867.4,913.3,978.15,1040.1,1079.575,1111.8
"129",947.477906976744,993.301162790698,842.712790697675,949.594186046512,935.88488372093,914.487209302325,859.056976744186,959.438372093023,963.552325581396,782.85,869.224418604651,933.891860465116,800.15,810.791860465117,835.773255813953,860.98023255814,1014.01511627907,919.056976744186,778.966279069768,1041.99418604651,869.347674418605,783.438372093023,908.166279069767,862.229069767442,981.009302325582,771.15,951.061627906977,836.987209302325,912.805813953488,902.25,780.447674418604,902.666279069767,897.368604651163,939.938372093023,982.510465116279,830.987209302325,997.163953488372,926.959302325582,819.74534883721,835.594186046512,867.438372093023,803.706976744186,1009.39651162791,1050.79651162791,1038.01046511628,1036.87790697674,828.489534883721,931.494186046511,886.594186046512,1000.80581395349,804.912790697674,964.780232558139,849.696511627906,934.166279069767,892.556976744186,964.666279069767,1032.65,841.247674418604,814.689534883721,854.189534883721,881.466279069768,765.989534883721,789.396511627907,1051.46627906977,775.438372093023,995.466279069768,897.989534883721,909.740697674418,839.033720930232,873.740697674418,1028.29186046511,804.577906976745,867.672093023255,750.556976744186,1007.61279069767,1032.26860465116,830.738372093023,843.419767441861,952.056976744186,930.805813953488,873.847674418605,748.212790697675,880.838372093024,855.652325581395,980.766279069768,918.510465116279,762.577906976745,808.489534883721,889.462790697675,958.324418604651,974.724418604651,1006.98720930233
"131",599.521794871795,650.055128205128,516.15,623.815384615385,587.391025641026,587.880769230769,532.491025641026,631.819230769231,635.134615384615,456.282051282051,543.230769230769,607.219230769231,474.15,484.788461538461,481.898717948718,526.380769230769,672.783333333333,571.955128205128,452.969230769231,713.582051282051,522.273076923077,456.811538461538,582.169230769231,508.360256410256,652.589743589743,445.153846153846,620.114102564103,510.975641025641,584.392307692307,569.055128205128,454.39358974359,576.126923076923,558.578205128205,611.512820512821,642.988461538461,504.407692307692,670.573076923077,580.875641025641,486.565384615385,508.434615384615,540.86282051282,477.710256410257,680.989743589744,711.273076923077,711.419230769231,710.251282051282,502.267948717949,598.188461538462,560.053846153846,672.392307692307,478.923076923077,636.357692307692,523.558974358975,607.626923076923,565.991025641026,639.014102564103,693.121794871795,495.791025641026,488.342307692308,528.188461538462,555.471794871795,439.989743589744,463.402564102564,724.875641025641,449.433333333334,667.053846153846,571.991025641026,561.388461538462,498.739743589744,534.952564102564,699.871794871795,478.00641025641,537.444871794872,424.558974358975,679.194871794872,691.039743589744,504.730769230769,504.873076923077,625.462820512821,602.392307692307,519.985897435897,422.220512820513,554.835897435898,529.658974358975,652.348717948718,592.517948717949,436.574358974359,481.921794871795,540.84358974359,602.791025641026,648.132051282051,667.452564102564
"132",797.083333333333,847.616666666667,726.983333333333,849.133333333333,784.933333333333,798.183333333333,743.333333333333,843.266666666667,840.133333333333,667.133333333333,759.933333333333,818,689.966666666667,701.466666666667,679.433333333333,723.933333333333,870.333333333333,769.533333333333,669.666666666667,918.55,719.833333333333,666.683333333333,806.133333333333,705.933333333333,857.55,661.85,821.3,727.666666666667,789.366666666667,763.966666666667,669.1,787.433333333333,756.133333333333,816.533333333333,817.916666666667,715.233333333333,880.883333333333,778.4,680.916666666667,707.033333333333,751.733333333333,694.383333333333,885.983333333333,886.166666666667,921.733333333333,922.066666666667,719.483333333333,792.116666666667,771.283333333333,877.366666666667,695.6,841.333333333333,737.1,818.933333333333,776.833333333333,858.4,868.066666666667,693.333333333333,699.483333333333,744.866666666667,772.166666666667,656.666666666667,680.066666666667,935.183333333333,666.15,872.033333333333,787.9,758.933333333333,696.283333333333,732.516666666667,904.833333333333,688.833333333333,742.566666666667,641.25,884.183333333333,888.583333333333,721.45,702.433333333333,835.783333333333,807.366666666667,717.533333333333,638.9,771.55,746.366666666667,857.333333333333,809.2,653.266666666667,692.733333333333,738.383333333333,800.333333333333,858.466666666667,842.366666666667
"139",710.460526315789,761.124561403509,623.517543859649,736.29298245614,699.79649122807,695.067543859649,639.866666666667,739.321929824561,742.667105263158,563.654385964912,656.035526315789,713.968421052632,584.934210526316,597.574122807018,592.830701754386,635.29649122807,783.470175438597,684.007894736842,565.990350877193,821.109649122807,633.196052631579,563.833333333333,696.651315789474,619.290350877193,760.118421052632,557.938157894737,728.167105263158,623.911842105264,691.918421052632,676.548245614035,565.172368421052,683.666228070176,668.58552631579,719.049122807018,749.187280701755,611.779824561403,777.762719298245,691.730701754386,594.091666666666,612.008771929825,648.237719298246,590.493421052631,788.521052631579,817.471052631579,818.603947368421,817.274561403509,611.895614035088,705.611403508772,667.569298245614,779.920175438596,591.862719298246,743.88947368421,633.721052631579,715.166228070176,673.366666666667,752.334649122807,799.323245614035,606.614035087719,597.192105263158,640.039035087719,668.722807017544,552.774122807017,576.183333333333,832.062280701754,562.222368421053,774.583333333333,684.316228070175,672.353508771929,609.148245614035,644.960526315789,807.4,585.380701754386,645.592105263158,537.351315789474,786.732017543859,801.722368421053,617.523245614035,615.023684210526,732.652631578947,709.918421052632,630.915789473684,535.002631578947,667.624122807018,642.449561403509,759.885087719298,706.141228070176,549.36447368421,589.290350877193,651.815350877193,714.35350877193,755.317543859649,773.650877192982
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1826.32613636363,1788.46022727272,1831.94886363636,1706.50340909091,1819.64659090909,1762.05227272728,1811.8375,1753.11931818182,1753.21931818182,1848.5875,1759.86022727273,1766.8625,1820.0125,1786.66022727273,1883.44090909091,1841.50568181818,1792.90113636364,1832.49431818182,1798.82840909091,1734.86477272728,1846.47159090909,1840.95340909091,1729.87613636363,1858.32386363636,1740.39204545455,1761.9125,1813.14659090909,1792.0875,1783.75113636363,1807.23522727273,1836.17159090909,1776.83295454545,1827.00795454546,1785.3125,1790.4375,1854.51704545455,1699.5125,1857.00113636363,1874.31477272727,1852.13068181818,1807.60340909091,1766.68977272727,1744.39204545455,1760.40113636364,1653.07840909091,1687.95340909091,1821.0125,1819.24204545454,1790.98522727273,1721.41022727273,1802.67386363637,1768.15,1798.01931818182,1743.48977272728,1802.38522727272,1692.04659090909,1770.34204545455,1902.1375,1825.11704545454,1779.78068181818,1750.57613636363,1821.69886363636,1779.56022727273,1671.44204545454,1749.01931818182,1720.92840909091,1770.85795454545,1851.24886363637,1859.80795454546,1829.25340909091,1715.55568181818,1858.87045454546,1817.75113636363,1797.42159090909,1711.3125,1790.23068181818,1768.95340909091,1911.21704545455,1745.23068181818,1792.68522727273,1861.68977272727,1763.92840909091,1741.75113636363,1746.09886363636,1777.9875,1722.9875,1777.1375,1845.62613636363,1852.04545454545,1817.14659090909,1730.21022727272,1764.77159090909
"171",245.5,209.369230769231,264.807692307692,130.184615384615,238.438461538462,192.023076923077,264.207692307692,169.707692307692,170.007692307692,325.6,216.715384615385,183.438461538462,326.915384615385,282.276923076923,315.030769230769,273.1,214.753846153846,246.184615384615,315.223076923077,156.723076923077,276.192307692308,333.607692307692,162.730769230769,288.061538461538,159.053846153846,285.138461538462,229.061538461538,254.761538461538,212.761538461538,237.215384615385,353.976923076923,213.230769230769,257,201.907692307692,209.869230769231,287.4,118.484615384615,265.746153846154,307.2,285.007692307692,240.484615384615,262.292307692308,165.284615384615,182.261538461538,75.3846153846154,109.723076923077,287.807692307692,239.407692307692,218.769230769231,142.338461538462,303.592307692308,186.530769230769,264.807692307692,182.623076923077,235.276923076923,108.292307692308,192.207692307692,333.715384615385,310.323076923077,250.853846153846,187.661538461538,353.730769230769,283.646153846154,93.3615384615385,305.261538461538,139.561538461538,209.992307692308,268.707692307692,291.4,258.976923076923,137.423076923077,304.5,249.330769230769,342.084615384615,130.607692307692,212.015384615385,231.623076923077,342.8,161.511538461539,209.261538461538,291.392307692308,308.6,182.584615384615,206.084615384615,196.815384615385,149.223076923077,321.8,322.407692307692,282.023076923077,236.269230769231,146.807692307692,185.669230769231
"172",352.1,368.144444444444,273.844444444444,242.222222222222,320.522222222222,249.122222222222,236.622222222222,274.744444444444,295.066666666667,271.644444444444,176.177777777778,265.355555555556,231.211111111111,184.533333333333,325.844444444444,283.877777777778,385.122222222222,301.077777777778,210.044444444444,363.622222222222,289.544444444444,259.388888888889,211.744444444444,301.377777777778,320.166666666667,173.111111111111,306.622222222222,195.566666666667,259.933333333333,257.622222222222,247.211111111111,228.922222222222,286.011111111111,286.422222222222,338.066666666667,258.622222222222,270.755555555556,327.266666666667,303.233333333333,283.866666666667,238.344444444444,160.422222222222,355.5,389.733333333333,281.822222222222,316.7,227.777777777778,287.044444444444,236.844444444444,342.366666666667,199.766666666667,306.722222222222,218.544444444444,219.861111111111,224.522222222222,251.255555555556,385.2,337.044444444444,228.388888888889,195.722222222222,187.072222222222,232.9,184.433333333333,300.188888888889,160.244444444444,297.133333333333,204.944444444444,319.944444444444,302.177777777778,272.322222222222,344.3,290.833333333333,260.144444444444,208.644444444444,311.711111111111,401.933333333333,179.944444444444,334.622222222222,245.488888888889,277.455555555556,304.744444444444,175.144444444444,179.583333333333,162.622222222222,322.7,214.688888888889,188.355555555556,260.644444444444,302.422222222222,356.122222222222,269.711111111111,359.944444444444
"179",315.52875,318.115,258.28375,194.904375,293.12625,216.8675,239.953125,230.20375,242.32875,284.69625,186.61625,227.24375,260.66375,207.30875,311.73625,273.2425,333.1425,278.48625,227.873125,302.47125,281.94875,279.90875,179.76375,292.96875,262.233125,201.05625,274.775,201.56,233.829375,245.8725,281.6225,215.009375,269.5175,250.89375,292.070625,258.06125,215.93625,303.711875,283.7,271.6025,234.36125,187.91125,294.048125,326.668125,221.491875,255.57125,236.745,265.53375,227.519375,276.58625,223.03125,256.45875,223.564375,192.28875,223.7075,198.15,324.00375,316.2975,245.9725,203.27875,175.261875,267.49,203.14375,240.29125,196.00375,241.04375,198.16375,297.899375,283.695,264.72625,283.865,276.39,252.88,246.99375,254.979375,343.4175,183.485,318.40125,206.29125,246.414375,297.294375,210.555,167.566875,172.21,271.67625,180.269375,225.1325,266.31625,290.685,313.365,217.54125,304.1
"190",553.44797979798,517.682323232323,546.14595959596,423.997979797979,543.558080808081,477.217171717171,546.683333333333,474.492424242424,476.115656565657,607.159595959596,486.828787878787,484.676262626263,598.907575757576,540.208585858586,598.158080808081,556.211616161617,522.109595959596,549.54191919192,560.939898989899,464.090404040404,561.715656565656,612.572222222223,436.022222222222,573.561111111112,469.599494949495,536.45505050505,535.85404040404,520.381313131314,499.137373737374,522.39797979798,623.381818181819,489.915656565656,542.162626262626,508.258585858586,516.24797979798,568.731818181818,427.195454545454,574.636868686869,589.454545454545,566.339898989899,521.811616161616,520.226767676767,473.599494949495,489.608585858586,382.290404040404,417.172222222222,569.45505050505,536.215151515152,506.824747474747,450.618686868687,555.779292929293,491.309595959596,546.461111111111,455.522222222222,517.440909090909,416.416666666667,499.560101010101,616.846969696969,590.658080808081,508.072727272728,456.460606060606,608.95707070707,540.99898989899,400.664141414142,536.25808080808,449.163131313131,484.012626262626,569.10404040404,574.518181818182,544.496464646465,444.783333333333,586.513636363637,532.467171717172,584.659090909091,440.530303030303,519.45303030303,497.239393939394,626.713636363636,464.974242424243,510.493434343434,576.923737373738,551.169191919191,447.826767676768,472.491919191919,502.318686868687,438.781313131313,564.375252525253,603.85101010101,567.20606060606,543.881313131313,451.576262626263,493.992424242424
"201",641.255555555556,657.311111111111,565.4,509.1,609.666666666667,531.5,531.933333333333,546.033333333333,579.611111111111,561.455555555556,471.272222222222,549.033333333333,520.788888888889,489.855555555555,617.377777777778,575.433333333333,674.266666666667,590.255555555556,499.611111111111,633.766666666667,581.088888888889,549.2,483.055555555556,592.933333333333,604.733333333333,462.688888888889,594.588888888889,503.122222222222,543.122222222222,548.088888888889,536.788888888889,518.955555555556,575.755555555556,569.188888888889,627.233333333333,566.577777777778,534.966666666667,616.433333333333,596.122222222222,585.588888888889,531.144444444445,469.855555555555,644.322222222222,659.277777777778,551.966666666667,586.844444444444,536.877777777778,576.222222222222,527.933333333334,620.277777777778,505.066666666666,590.344444444444,513.655555555556,501.061111111111,519.6,515.466666666667,674.611111111111,636.044444444444,535.588888888889,490.811111111111,475.183333333333,522.477777777777,480.355555555555,570.333333333333,449.8,561.333333333333,500.044444444444,609.122222222222,593.733333333333,563.855555555555,614.455555555556,580.966666666667,551.455555555556,498.2,575.911111111111,690.833333333333,479.988888888889,625.822222222222,516.811111111111,560.4,596.3,464.711111111111,469.488888888889,457.7,606.322222222222,486.011111111111,477.922222222223,558.544444444444,593.144444444445,645.288888888889,533.922222222222,640.866666666667
"202",809.416666666667,825.466666666667,731.166666666667,685.366666666667,777.816666666667,708.75,693.916666666667,722.316666666667,760.516666666667,719.333333333333,633.516666666667,728.166666666667,678.916666666667,649.933333333333,783.15,741.216666666667,842.416666666667,758.416666666667,657.716666666667,800.166666666667,746.866666666667,707.083333333333,659.316666666667,758.716666666667,785.583333333333,620.816666666667,763.933333333333,665.333333333333,717.383333333333,714.916666666667,694.916666666667,686.233333333333,743.316666666667,744.516666666667,795.4,729.7,711.233333333333,784.616666666667,754.016666666667,751.366666666667,695.666666666667,625.816666666667,813.983333333333,825.7,718.366666666667,753.25,698.866666666667,744.366666666667,694.166666666667,786.716666666667,665.183333333333,769.333333333333,675.866666666667,675.966666666667,681.816666666667,691.733333333333,845.516666666667,801.816666666667,693.45,653.033333333333,644.383333333333,680.616666666667,638.466666666667,736.733333333333,607.916666666667,737.616666666667,662.25,777.266666666667,759.516666666667,729.616666666667,780.866666666667,738.85,717.466666666667,656.316666666667,752.2,860.7,642.216666666667,783.716666666667,693.116666666667,735.383333333333,762.066666666667,622.833333333333,639.533333333333,619.916666666667,785.316666666667,662.316666666667,636.05,716.433333333333,759.733333333333,813.433333333333,710.216666666667,819.833333333333
"209",847.458333333333,861.447222222223,772.969444444444,719.036111111111,815.515,741.475,738.002777777778,755.472777777778,790.906111111111,766.053888888888,677.572222222222,757.749444444445,725.630555555555,695.858333333334,824.951666666666,783.011666666667,877.270555555556,796.082777777777,704.452777777778,830.731666666667,788.659444444444,753.801666666667,692.478333333333,800.511666666667,817.115,667.527222222222,800.535,709.426111111111,752.937222222223,754.801666666667,741.630555555555,725.744999999999,782.427222222223,779.422777777777,832.939444444444,772.570555555556,746.902777777777,822.260555555555,800.732777777778,793.159444444444,738.212777777778,673.387222222222,841.575,856.252777777778,748.930555555555,783.809444444444,742.406111111111,782.040555555556,735.230555555555,816.682777777778,711.092777777777,802.176111111111,719.940555555556,709.526111111111,725.903888888889,727.244999999999,873.208333333333,842.140555555555,740.168333333334,697.112777777778,682.364444444444,727.309444444444,685.176111111111,767.301666666667,654.638333333334,773.890555555555,706.332777777777,814.941666666666,801.310555555556,771.443888888889,811.419444444444,785.563888888889,759.259444444445,703.040555555556,787.328333333333,889.481666666667,686.285,830.430555555555,726.225,770.459444444444,803.865,669.553888888888,675.722777777778,664.002777777778,817.960555555556,695.428333333334,682.762777777778,763.150555555555,799.612777777778,851.187222222223,746.596111111111,851.206111111112
"211",163.55625,213.65,113.9625,234.8875,152.8125,168.1125,136.3,210.0125,210.3,112.25,195.7625,184.9125,153.35,186.8375,51.15,91.8125,236.3875,137.3875,179.05,288.7375,87.7,110.7375,211.2125,73.7875,227.7375,217.2375,190.2125,184.6,159.5375,131.2125,130.15,158.4125,124.0125,186.7,179.85,109.55,250.8125,144.8875,88.7875,88.8125,132.075,202.55,256.1375,258.2375,291.6625,289.5125,141.9,159.1125,142.2125,247.5375,170.8,211.5125,153.825,189.9125,161.5,254.975,239.925,65.05,152.8875,177.8125,199.5,169.4125,201.7125,305.1125,247.025,242.2125,187.5125,125.40625,68,100.375,275.0125,109.875,112.5125,189.15,254.3375,254.6375,229.9875,74.1375,205.7125,177.5375,83.7,216.85,212.5,213.6125,227.5125,228.7375,203.6625,137.8625,104.8625,168.2125,228.375,204.3125
"212",227.531818181818,265.154545454545,98.6090909090909,237.363636363636,205.763636363636,170.590909090909,116.918181818182,215.572727272727,219.672727272727,46.8363636363636,167.5,190,82.3909090909091,125.854545454545,123.454545454545,111.890909090909,282.127272727273,187.781818181818,108.090909090909,298.109090909091,150.2,45.2909090909091,211.590909090909,148.6,237.118181818182,146.290909090909,205.718181818182,141.827272727273,168.918181818182,154.9,56.5363636363636,158.790909090909,155.909090909091,196.072727272727,235.081818181818,86.7545454545455,253.281818181818,199.563636363636,67.5272727272727,85.1363636363636,123.563636363636,141.6,265.509090909091,303.363636363636,294.127272727273,292.990909090909,101.436363636364,184.054545454545,142.709090909091,256.909090909091,109.845454545455,220.890909090909,124.263636363636,190.290909090909,145.881818181818,257.427272727273,285.227272727273,106.254545454545,84.3181818181818,143.645454545455,196.318181818182,94.0363636363636,130.727272727273,307.581818181818,171.227272727273,251.590909090909,183.209090909091,191.813636363637,97.6454545454545,132.272727272727,284.4,62.9727272727273,122.9,114.118181818182,263.727272727273,300.372727272727,162.536363636364,94.7545454545455,208.172727272727,186.918181818182,160.218181818182,142.118181818182,209.290909090909,184.318181818182,236.881818181818,229.127272727273,129.327272727273,67.7454545454545,171.777272727273,237.972727272727,230.836363636364,259.545454545455
"219",304.007920792079,341.473762376237,208.269306930693,320.350495049505,288.239108910891,267.084158415842,217.447524752475,309.635643564357,314.550495049505,152.219801980198,250.787128712871,285.353465346535,175.241584158416,202.79504950495,197.649504950495,212.761386138614,362.108415841584,271.873267326733,186.259405940594,391.809900990099,227.465346534653,150.50495049505,291.90594059406,221.470297029703,333.594554455446,205.032673267327,301.374752475248,220.719801980198,265.394554455446,248.153465346535,158.889108910891,254.048514851485,251.610891089109,292.524752475248,313.356435643564,195.648514851485,341.271287128713,282.299504950495,172.920792079208,189.411881188119,228.870297029703,212.693069306931,360.634158415842,381.416831683168,378.081188118812,383.465346534653,195.187128712871,276.59900990099,243.680198019802,353.394554455446,193.783168316832,317.363366336634,216.358415841584,275.821782178218,240.314851485148,339.386138613861,363.831188118812,197.980198019802,179.965346534653,230.780198019802,274.790099009901,171.570297029703,200.162376237624,393.458415841584,219.393069306931,341.10297029703,267.877227722772,267.193564356436,193.244554455446,228.480198019802,380.320792079208,173.036633663366,226.554455445545,179.029702970297,356.619801980198,380.363861386139,236.780198019802,195.276237623762,297.106930693069,283.394554455446,232.305940594059,194.621782178218,283.111881188119,258.715841584159,332.851485148515,306.311881188119,189.354455445545,173.7,246.917326732673,311.970297029703,321.322772277228,338.218811881188
"221",955.377777777778,971.455555555556,822.455555555556,852.155555555556,923.811111111111,854.733333333333,804.888888888889,881.077777777778,906.477777777778,762.566666666667,779.477777777778,874.144444444445,741.377777777778,722.344444444444,861.922222222222,843.866666666667,988.4,904.377777777778,720.222222222222,982.355555555556,882.933333333333,763.166666666667,818.111111111111,888.366666666667,931.566666666667,682.677777777778,909.922222222222,748.522222222222,863.366666666667,860.9,757.377777777778,832.222222222222,889.277777777778,890.477777777778,941.366666666667,810.733333333333,882.811111111111,930.566666666667,799.466666666667,815.344444444444,841.066666666667,715.255555555556,959.955555555556,1009.65555555556,900.555555555556,935.444444444444,761.144444444445,890.355555555555,840.155555555556,951.366666666667,737.566666666667,915.333333333333,777.955555555556,821.916666666667,827.788888888889,863.311111111111,991.477777777778,845.166666666667,755.955555555556,799.022222222222,790.372222222222,698.344444444444,700.955555555556,918.922222222222,647.077777777778,909.177777777778,808.255555555556,923.255555555555,832.566666666667,873.166666666667,963.055555555556,784.311111111111,860.411111111111,682.9,923.766666666667,1006.66666666667,742.277777777778,833.666666666667,851.866666666667,881.366666666667,899.977777777778,659.766666666667,785.522222222222,765.9,931.311111111111,821.066666666667,674.144444444445,778.755555555556,905.722222222222,959.422222222222,881.777777777778,965.833333333333
"222",1109.5,1125.5,978.7,1006.2,1077.9,1008.8,956.1,1035.2,1060.55,918.9,933.55,1028.2,895.5,876.4,1018.2,1000.15,1142.5,1058.45,874.3,1136.4,1034.2,919.45,972.2,1044.65,1085.6,836.75,1064,902.6,1017.4,1015,911.5,986.3,1043.4,1044.55,1095.4,967,1036.9,1084.6,955.75,971.6,995.7,869.3,1114,1163.7,1054.6,1089.5,915.2,1044.4,994.2,1105.4,891.6,1069.4,932,975.95,981.9,1017.4,1145.55,1001.5,910,953.1,944.45,852.4,855,1073,801.15,1063.3,962.3,1077.3,988.85,1029.7,1117.1,940.6,1017.5,837,1077.8,1160.7,896.35,990,1005.9,1035.4,1056.3,813.8,939.6,920,1085.4,975.1,828.2,933,1059.8,1113.5,1035.85,1119.9
"223",923.44,953.25,785.93,863.46,905.64,849.58,798.58,887.12,899.74,726.05,790.8,868.99,735.66,733.03,825.37,807.35,970.23,886.23,714.47,978.65,842.88,726.65,829.41,851.85,920.24,693.4,891.73,759.22,852.05,842.73,723.38,833.91,855.66,879.18,923.21,774.17,894.12,898.62,762.95,778.77,810.11,725.96,948.65,991.48,911.87,946.72,760.55,872.17,825.69,940.05,736.99,904,779.99,836.265,826.65,874.62,973.33,808.65,750.18,795.42,801.67,698.71,711.64,930.21,664.64,917.97,819.54,889.34,796.05,829.06,962.13,747.76,811.98,683.28,932.43,988.51,752.99,797.15,866.29,870.05,863.45,670.48,796.83,777.21,919.98,832.4,684.81,750.75,870.33,941.23,892.56,947.65
"229",927.419767441861,944.838372093024,796.786046511628,826.852325581395,897.212790697675,829.43023255814,783.106976744186,855.798837209303,881.196511627907,736.908139534884,754.173255813954,848.840697674418,722.096511627907,703.039534883721,836.236046511628,818.197674418605,961.802325581395,877.782558139535,700.427906976744,957.047674418604,861.087209302326,737.497674418605,792.816279069767,863.20465116279,906.256976744186,664.74534883721,883.311627906977,730.510465116279,838.059302325581,834.302325581395,735.429069767442,806.918604651162,861.148837209302,865.186046511628,914.766279069768,785.040697674418,857.517441860465,902.594186046512,773.810465116279,789.651162790698,813.938372093023,696.827906976745,934.659302325582,983.047674418604,875.247674418604,910.127906976744,741.840697674418,863.743023255814,813.917441860465,926.059302325581,718.272093023255,890.024418604651,758.558139534884,796.619767441861,802.509302325582,838.017441860465,964.891860465116,819.511627906977,736.640697674419,773.716279069768,765.067441860465,676.56511627907,681.162790697674,893.616279069768,633.061627906977,883.897674418605,782.938372093023,895.077906976745,806.898837209302,846.351162790698,937.740697674418,758.640697674419,833.670930232558,661.129069767441,898.466279069768,980.068604651163,724.268604651162,808.011627906977,826.573255813953,856.059302325581,874.23488372093,637.445348837209,760.225581395349,740.609302325581,906.017441860465,795.773255813953,651.809302325581,757.554651162791,877.400000000001,932.811627906977,856.473255813954,939.222093023256
