"FAFZone","AutaugaCounty","BaldwinCounty","BarbourCounty","BibbCounty","BlountCounty","BullockCounty","ButlerCounty","CalhounCounty","ChambersCounty","CherokeeCounty","ChiltonCounty","ChoctawCounty","ClarkeCounty","ClayCounty","CleburneCounty","CoffeeCounty","ColbertCounty","ConecuhCounty","CoosaCounty","CovingtonCounty","CrenshawCounty","CullmanCounty","DaleCounty","DallasCounty","DeKalbCounty","ElmoreCounty","EscambiaCounty","EtowahCounty","FayetteCounty","FranklinCounty","GenevaCounty","GreeneCounty","HaleCounty","HenryCounty","HoustonCounty","JacksonCounty","JeffersonCounty","LamarCounty","LauderdaleCounty","LawrenceCounty","LeeCounty","LimestoneCounty","LowndesCounty","MaconCounty","MadisonCounty","MarengoCounty","MarionCounty","MarshallCounty","MobileCounty","MonroeCounty","MontgomeryCounty","MorganCounty","PerryCounty","PickensCounty","PikeCounty","RandolphCounty","RussellCounty","StClairCounty","ShelbyCounty","SumterCounty","TalladegaCounty","TallapoosaCounty","TuscaloosaCounty","WalkerCounty","WashingtonCounty","WilcoxCounty","WinstonCounty"
"179",635.583125,751.700625,711.345625,582.073125,517.571875,675.814375,680.916875,579.905625,658.12875,538.143125,595.715,629.9225,675.79625,619.083125,593.01625,711.720625,450.655,706.705625,603.009375,727.905,678.645625,493.654375,715.694375,628.333125,515.708125,628.765625,740.12875,549.456875,524.335,464.225,737.51375,576.82625,605.7775,734.10625,738.280625,479.21625,537.984375,511.6575,435.473125,467.541875,658.2275,450.320625,657.455625,664.923125,459.71625,622.91,497.503125,500.185625,738.408125,696.101875,634.821875,468.585625,613.366875,548.69875,681.175,617.654375,706.696875,555.449375,563.645625,594.27375,590.083125,621.755625,569.403125,529.7975,683.886875,661.6925,502.81625
"181",708,862.66,783.78,654.48,589.66,748.26,753.36,651.36,730.56,609.58,668.16,766.66,765.96,691.5,664.46,784.16,552.86,779.16,675.46,800.36,751.08,566.08,788.16,700.78,587.16,701.18,812.56,621.76,622.66,572,809.96,697.58,696.98,806.56,810.7,550.66,610.4,631.88,538.06,558.48,730.66,521.78,729.88,737.36,531.16,730.06,606.46,571.66,867.66,771.38,707.26,540.4,687.08,669.76,753.58,689.28,779.78,627.5,636.08,724.82,662.5,694.18,667.78,604.86,801.88,736.96,581.66
"182",579.016666666667,733.672222222222,654.794444444444,525.511111111111,460.666666666667,619.261111111111,624.355555555555,522.355555555555,602.116666666667,480.6,539.155555555556,637.655555555556,636.977777777778,562.522222222222,535.477777777778,655.172222222222,423.877777777778,650.138888888889,546.438888888889,671.355555555555,622.088888888889,437.1,659.138888888889,571.777777777778,458.166666666667,572.211111111111,683.577777777778,492.761111111111,493.683333333333,443.027777777778,680.961111111111,568.627777777778,568.011111111111,677.555555555556,681.716666666667,421.677777777778,481.427777777778,502.416666666667,409.072222222222,429.505555555556,601.677777777778,392.783333333333,600.9,608.372222222222,402.177777777778,601.055555555556,474.555555555556,442.627777777778,738.638888888889,642.383333333333,578.272222222222,411.427777777778,558.1,540.883333333333,624.611111111111,560.305555555556,647.266666666667,498.527777777778,507.088888888889,595.827777777778,533.522222222222,565.2,538.816666666667,475.855555555556,672.911111111111,607.977777777778,452.661111111111
"183",701.55,856.2125,777.56875,648.05,583.2125,741.8125,746.8875,643.025,715.7625,601.48125,661.7,760.2,759.525,683.84375,650.31875,777.7125,546.4125,772.675,668.975,793.8875,744.6375,559.6375,781.6625,694.3375,580.96875,694.75,806.1125,615.5625,616.2125,565.575,803.5125,691.1625,690.55,799.80625,804.25,544.2125,603.9625,624.9375,531.6125,552.0375,719.36875,515.325,723.4375,730.9125,524.7125,723.5875,597.0875,565.1625,861.1625,764.925,700.8125,533.9625,680.6375,663.4375,747.1375,675.09375,749.74375,621.075,629.6375,718.375,656.05,687.7375,661.35,598.3875,795.4375,730.5125,575.2
"189",574.529508196721,729.173770491803,649.409836065573,521.018032786885,456.175409836066,614.668852459016,619.860655737705,515.04262295082,593.368032786885,473.485245901639,534.659016393443,633.160655737705,632.485245901639,555.855737704918,527.327049180328,650.673770491803,419.381967213115,645.647540983607,541.947540983607,666.849180327869,617.596721311475,432.604918032787,654.64262295082,567.288524590164,452.654098360655,567.716393442623,679.081967213115,487.23606557377,489.186885245902,438.539344262295,676.460655737705,564.129508196721,563.518032786885,671.691803278688,677.229508196721,417.181967213115,476.931147540984,497.919672131148,404.573770491803,425.004918032787,595.527049180328,388.285245901639,596.403278688525,603.109836065574,397.681967213115,596.549180327869,470.047540983607,438.140983606557,734.14262295082,637.888524590164,573.768852459016,406.931147540984,553.604918032787,536.395081967213,620.122950819672,552.085245901639,637.775409836066,494.473770491803,502.595081967213,591.340983606557,528.659836065574,560.704918032787,534.316393442623,471.350819672131,668.419672131148,603.477049180328,448.159016393443
"190",950.482323232324,1033.13484848484,1026.24646464647,896.969191919191,850.795454545455,990.706565656566,995.808585858586,925.919696969697,973.025757575758,884.174747474748,910.606565656565,908.082323232323,960.610606060606,933.981313131314,939.034848484848,1026.61666666666,741.634848484849,1021.5994949495,917.899494949495,1042.7994949495,993.55,808.561616161616,1030.59444444444,943.234848484848,861.729797979798,943.669191919191,1055.02474747475,873.719696969697,807.065151515151,758.232828282828,1052.40656565656,853.755555555555,873.34494949495,1048.99848484849,1053.18131313131,825.239898989899,852.883333333333,791.243939393939,744.55101010101,767.667171717171,973.125757575757,796.346969696969,972.364141414141,979.814646464647,805.739898989899,903.689393939394,779.074242424243,846.203535353535,1022.79141414141,980.451010101011,949.715656565656,804.661111111111,910.873737373737,828.236868686869,996.073232323233,958.613636363636,1006.61868686869,888.670202020202,878.55,871.864141414141,904.981313131314,936.660101010101,851.996464646465,825.766161616162,961.434848484849,946.039898989899,798.571212121213
"201",803.655555555556,893.811111111111,910.144444444445,756.433333333333,735.8,874.6,879.711111111111,813.4,856.922222222222,781.633333333333,794.511111111111,761.455555555556,813.966666666667,817.855555555555,818.722222222222,910.511111111111,636.255555555556,905.488888888889,801.777777777778,926.7,877.433333333333,702.822222222222,914.466666666667,804.811111111111,759.844444444444,827.544444444444,900.333333333333,752.388888888889,660.411111111111,655.133333333333,936.311111111111,707.1,726.688888888889,932.9,937.066666666667,733.2,737.055555555556,644.588888888889,648.577777777778,662.3,857.022222222222,692.966666666667,856.244444444444,863.711111111111,702.966666666667,757.066666666667,632.422222222222,742.188888888889,858.122222222222,831.966666666667,833.622222222222,689.444444444444,763.388888888889,681.588888888889,879.944444444444,836.944444444444,888.544444444444,768.877777777778,762.433333333333,725.222222222222,788.855555555555,820.544444444444,705.366666666667,678.922222222222,804.166666666667,797.566666666667,672.855555555555
"202",879.333333333333,921.066666666667,981.783333333333,835.283333333333,812.25,946.25,951.35,881.183333333333,928.566666666667,877.933333333333,866.15,853.95,874.233333333333,889.516666666667,890.566666666667,982.15,712.716666666667,977.133333333333,873.45,998.333333333333,949.083333333333,779.283333333333,986.133333333333,884.683333333333,864.95,899.183333333333,961.1,828.85,752.933333333333,739.633333333333,1007.95,799.6,819.183333333333,1004.55,1008.71666666667,843.2,809.316666666667,737.1,730.35,738.783333333333,928.666666666667,765.283333333333,927.883333333333,935.35,780.05,849.55,724.95,809.35,885.4,924.483333333333,905.25,765.9,855.883333333333,774.083333333333,951.6,908.583333333333,960.183333333333,851.716666666667,834.083333333333,817.716666666667,860.516666666667,892.183333333333,797.866666666667,771.45,868.183333333333,890.066666666667,754.25
"209",974.549444444444,1040.16166666667,1085.63722222222,929.495,915.639444444445,1050.09166666666,1055.19166666667,987.420555555555,1032.41722222223,960.153888888889,969.993888888888,942.597222222223,984.936666666667,993.370555555555,994.922777777777,1086.00722222222,816.112777777778,1072.71166666666,977.286111111111,1102.18388888889,1052.93722222223,882.680555555555,1089.97833333333,978.763333333333,939.833888888889,1003.05388888889,1068.13277777778,932.228333333333,845.326111111111,834.889444444445,1111.79055555555,892.019444444445,911.605,1108.38388888888,1112.56833333333,914.425,912.749444444445,829.510555555555,826.278333333334,842.150555555555,1032.51611111112,867.464444444444,1031.74611111112,1039.205,879.128333333334,943.371666666666,817.335,914.596111111111,1004.495,1016.61222222222,1009.10722222223,869.301666666667,948.293888888888,866.498333333333,1055.45611111111,1012.44611111111,1064.04611111111,948.266111111111,937.936111111111,912.186111111111,964.371666666666,996.047222222222,890.271666666667,863.835,978.210555555556,982.512777777778,857.966111111112
"211",553.375,708.025,597.425,499.8625,435.025,578.775,598.7,450.2625,523.375,410.0125,513.5125,612,611.3625,495.075,457.0875,629.525,398.2375,624.5,509.925,645.7,596.4625,411.4625,633.4875,546.1625,400.9625,540.225,657.95,435.5375,468.05,417.375,654.0125,542.975,542.3625,616.5625,638.55,369.0125,455.775,476.775,383.425,403.8625,534.6875,367.1625,575.2625,555.9375,376.5375,575.3875,448.9,397.7625,712.9875,616.75,552.625,385.775,532.4625,515.2625,598.975,481.725,548.125,463.8875,481.4625,570.1875,482.475,528.6875,513.1625,450.1875,647.275,582.3375,427.025
"212",462.036363636364,616.663636363636,537.827272727273,408.527272727273,343.654545454545,502.245454545455,507.345454545455,405.345454545455,483.436363636364,363.627272727273,422.154545454545,520.654545454545,519.981818181818,445.536363636364,418.472727272727,538.163636363636,306.863636363636,533.145454545455,429.445454545455,554.345454545455,505.127272727273,320.127272727273,542.145454545455,454.772727272727,341.154545454545,455.227272727273,566.563636363636,375.745454545455,376.672727272727,326.045454545455,563.954545454545,451.636363636364,451.027272727273,560.545454545455,564.745454545455,304.672727272727,364.436363636364,385.427272727273,292.054545454545,312.527272727273,485.572727272727,275.772727272727,483.927272727273,491.363636363636,285.172727272727,484.045454545455,357.545454545455,325.645454545455,621.645454545455,525.381818181818,461.263636363636,294.427272727273,441.127272727273,423.909090909091,507.627272727273,443.327272727273,526.609090909091,381.545454545455,390.127272727273,478.845454545455,416.536363636364,448.227272727273,421.827272727273,358.845454545455,555.927272727273,490.972727272727,335.654545454545
"219",463.693069306931,613.874752475248,508.941089108911,413.717821782178,345.334653465346,485.157425742574,509.020792079208,361.265346534654,440.240594059406,322.231683168317,423.822772277228,516.543564356436,522.316831683168,402.644554455445,373.7,539.816831683168,320.318811881188,534.811881188119,411.536633663366,555.999504950495,506.759900990099,332.465346534653,536.513861386139,456.449504950495,305.814851485149,441.328712871287,568.227227722772,338.874257425742,389.053465346535,338.571287128713,557.348514851485,450.907920792079,452.90495049505,528.603960396039,543.938613861386,277.040594059406,369.819801980198,396.051485148515,305.544554455445,326.157425742574,447.581188118812,293.726732673267,485.571287128713,466.490099009901,295.520792079208,484.718811881188,368.986138613861,307.982178217822,615.05099009901,526.938613861386,462.931683168317,311.469306930693,446.155445544554,432.025742574257,509.266336633663,398.091089108911,472.293069306931,362.1,391.759900990099,476.811881188119,384.050495049505,430.294059405941,423.322772277228,372.425742574257,555.25,493.818811881188,350.182178217822
"221",393.488888888889,230.733333333333,428.966666666667,370.022222222222,428.522222222222,419.022222222222,327.766666666667,457.844444444444,457.822222222222,481.033333333333,400.211111111111,259.388888888889,273.188888888889,444.566666666667,467.222222222222,376.844444444444,430.466666666667,295.322222222222,419.488888888889,340.422222222222,358.766666666667,434.633333333333,393.033333333333,354.322222222222,488.022222222222,396.266666666667,281.533333333333,451.411111111111,368.722222222222,423.233333333333,380.155555555556,301.933333333333,326.644444444444,428.988888888889,406.288888888889,518.822222222222,387.955555555556,346.355555555556,441.866666666667,449.955555555556,436.133333333333,481.633333333333,370.166666666667,409.633333333333,487.222222222222,306.711111111111,386.155555555556,457.922222222222,208.6,298.366666666667,374.633333333333,460.455555555556,341.133333333333,329.955555555556,382.766666666667,471.288888888889,458.677777777778,428.388888888889,399.033333333333,278.111111111111,431.055555555556,433.2,341.455555555556,394.511111111111,246.055555555556,314.211111111111,419.111111111111
"222",531.3,368.5,566.75,525.4,583.9,556.8,465.55,613.3,595.6,636.45,554.5,414.8,429.4,589.2,622.6,514.6,584.5,433.1,562.6,478.2,496.55,590.05,530.8,509.75,643.4,534.1,419.3,606.8,521.4,577.3,517.95,457.3,482.1,566.8,544.1,674.2,543.4,500.4,595.9,605.4,573.9,637.05,508,547.4,642.6,462.1,540.2,613.3,346.4,436.2,512.4,615.9,496.6,485.4,520.6,619.7,596.5,583.8,554.45,433.5,586.5,573.9,496.9,549.9,402.6,468.1,574.5
"223",342.12,181.89,378.15,332.89,391.38,368.21,276.96,420.71,407,443.9,364.01,222.23,236.39,401.57,430.08,326.04,411.58,244.49,375.47,289.59,307.96,397.51,342.23,317.2,450.88,345.46,230.73,414.26,351.84,397.48,331.32,264.8,289.51,380.13,357.43,481.68,350.81,327.09,422.96,412.81,385.34,444.49,319.36,358.83,450.08,269.58,367.23,420.77,157.52,247.56,323.83,423.31,304.01,292.81,331.96,431.36,407.88,391.23,361.91,240.97,393.92,387.45,304.31,357.34,211.9,277.7,381.98
"229",420.460465116279,338.946511627907,491.11511627907,399.251162790698,457.739534883721,463.120930232558,404.852325581396,487.089534883721,501.923255813953,510.258139534884,431.858139534884,308.456976744186,329.663953488372,486.803488372093,496.448837209302,454.652325581396,452.748837209302,381.682558139535,463.308139534884,426.781395348838,427.826744186046,463.877906976744,475.896511627907,383.558139534884,517.241860465116,432.824418604651,383.661627906976,480.637209302326,388.605813953488,441.088372093023,473.112790697674,331.158139534884,355.888372093023,505.301162790698,496.952325581395,548.053488372093,417.202325581395,367.245348837209,460.888372093023,472.543023255814,480.237209302326,509.104651162791,412.186046511628,453.727906976744,514.793023255814,335.946511627907,405.423255813953,487.141860465116,309.38488372093,366.616279069768,418.727906976744,488.272093023256,370.377906976744,357.794186046512,452.555813953488,508.633720930232,502.786046511628,457.613953488372,428.270930232558,307.33023255814,460.297674418605,480.883720930233,370.689534883721,422.423255813953,318.144186046511,362.11511627907,444.11511627907
"230",1477.83125,1625.775,1471.6,1431.83125,1365.68125,1455.36875,1516.46875,1343.075,1396.175,1303.015625,1437.96875,1543.96875,1543.29375,1405.83125,1367.8875,1532.68125,1410.48125,1542.26875,1409.8625,1563.45625,1511.69375,1365.121875,1516.85,1470.5875,1295.875,1441.575,1575.6875,1330.46875,1457.1,1419.4375,1536.46875,1474.9375,1474.33125,1490.26875,1511.14375,1292.98125,1386.4375,1478.81875,1401.875,1390.515625,1407.48125,1363.79375,1493.015625,1430.85,1340.98125,1507.3625,1444.525,1329.55,1630.75,1542.1875,1462.275,1369.2375,1464.4125,1480.04375,1502.125,1389.621875,1420.9125,1362.05,1405.90625,1502.15625,1378.275,1433.49375,1445.125,1426.0625,1579.23125,1509.58125,1413.675
"241",865.542857142857,995.3,841.128571428571,831.871428571429,765.692857142857,824.9,886,743.092857142857,765.7,703.057142857143,837.992857142857,943.992857142857,943.321428571428,775.378571428572,737.4,902.2,810.492857142857,911.785714285714,809.885714285714,932.985714285714,881.214285714286,765.128571428571,886.378571428572,870.621428571429,695.892857142857,836.157142857143,945.2,730.492857142857,857.121428571429,819.471428571429,906,874.971428571429,874.371428571429,859.785714285714,880.678571428572,693.021428571428,786.471428571429,878.857142857143,801.892857142857,790.557142857143,777.014285714286,763.821428571428,862.55,800.378571428572,741.021428571428,907.385714285714,844.557142857143,729.571428571428,1000.27857142857,932.25,831.8,769.271428571428,864.421428571429,880.071428571428,871.678571428572,759.142857142858,790.45,762.071428571428,805.921428571429,902.171428571428,778.292857142857,803.014285714286,845.171428571428,826.085714285715,979.257142857143,907.064285714286,813.692857142857
"242",815.14,955.08,800.92,793.94,727.78,784.66,845.76,706.08,725.46,665.14,800.08,906.08,905.42,735.14,697.18,861.98,772.58,871.54,769.06,892.74,841.02,727.24,846.14,829.56,658,793.14,904.98,692.58,819.24,781.56,865.76,837.06,836.44,819.54,840.44,655.1,748.56,840.94,764,752.64,736.78,725.92,822.32,760.14,703.1,869.48,806.64,691.66,960.04,889.74,791.58,731.36,826.54,842.14,831.42,718.92,750.22,724.16,768.04,864.26,737.48,762.8,807.24,788.18,941.34,864.24,775.78
"249",867.9625,1007.50833333334,852.6375,846.454166666667,787.270833333333,836.404166666667,898.1875,757.329166666667,777.204166666667,723.833333333333,848.070833333333,958.595833333333,954.0625,783.554166666667,745.629166666667,913.716666666666,831.241666666667,923.979166666667,820.929166666667,945.1875,893.854166666667,791.529166666666,897.8625,881.470833333333,721.058333333333,843.6125,957.429166666667,751.191666666667,872.220833333333,841.866666666667,917.504166666667,889.554166666667,888.954166666667,871.279166666667,892.154166666667,718.166666666667,802.104166666667,893.595833333333,821.591666666667,815.516666666667,788.529166666667,787.15,874.7375,811.8625,766.166666666667,921.9875,864.225,754.716666666667,1012.475,939.9125,843.091666666666,794.766666666667,879.045833333333,894.654166666667,883.154166666667,767.829166666667,801.945833333333,777.0625,818.1125,916.770833333333,789.358333333334,813.295833333333,859.754166666667,841.729166666667,993.229166666667,913.1375,836.820833333333
"251",1280.025,1427.975,1273.8125,1234.025,1167.875,1257.5625,1318.6625,1145.2625,1198.3625,1105.2125,1240.1625,1346.1625,1345.4875,1208.025,1170.0875,1334.875,1212.6875,1344.45,1212.0625,1365.65,1313.9125,1167.3125,1319.025,1272.8,1098.075,1243.7625,1377.8875,1132.6625,1259.3125,1221.625,1338.6625,1277.125,1276.525,1292.45,1313.325,1095.1875,1188.625,1281.0125,1204.075,1192.7125,1209.6875,1165.9875,1295.2125,1233.025,1143.1875,1309.5625,1246.725,1131.725,1432.925,1344.4,1264.475,1171.425,1266.6125,1282.225,1304.3125,1191.8125,1223.1125,1164.225,1208.1,1304.325,1180.475,1235.7,1247.3125,1228.2375,1381.4125,1311.7875,1215.8625
"259",1258.98333333333,1406.95,1252.75,1212.96666666667,1146.85,1236.55,1297.65,1124.25,1177.33333333333,1084.16666666667,1219.15,1325.15,1324.45,1186.98333333333,1149.05,1313.85,1191.65,1323.41666666667,1191.03333333333,1344.63333333333,1292.85,1146.25,1298.01666666667,1251.75,1077.05,1222.75,1356.85,1111.65,1238.25,1200.6,1317.65,1256.1,1255.46666666667,1271.41666666667,1292.3,1074.15,1167.6,1259.96666666667,1183.05,1171.66666666667,1188.65,1144.95,1274.16666666667,1212.01666666667,1122.15,1288.53333333333,1225.66666666667,1110.71666666667,1411.91666666667,1323.35,1243.45,1150.38333333333,1245.56666666667,1261.21666666667,1283.26666666667,1170.75,1202.06666666667,1143.21666666667,1187.05,1283.31666666667,1159.45,1214.65,1226.26666666667,1207.23333333333,1360.36666666667,1290.75,1194.83333333333
"261",835.43,990.09,890.09,781.92,717.09,873.88,880.78,740.88,814.68,700.81,795.58,894.08,893.39,786.32,748.39,911.59,680.29,906.57,802.87,927.78,878.49,693.5,915.54,828.19,693.68,828.62,939.99,728.28,750.09,699.46,937.38,825.03,824.42,908.78,938.12,678.09,737.82,758.82,665.49,685.91,825.99,649.19,857.31,849.37,658.59,857.48,730.98,699.04,995.04,898.79,834.68,667.82,814.5,797.29,881.02,773,839.41,759.87,763.49,852.24,776.09,821.61,795.22,732.28,929.32,864.39,709.08
"262",841.6375,996.2625,917.4,788.1375,723.2625,881.85,886.95,784.95,864.1875,743.225,801.75,900.25,899.5875,825.1375,798.075,917.7625,686.475,912.75,809.05,933.95,884.7125,699.725,921.7375,834.3875,720.7625,834.825,946.1875,755.35,756.2875,705.65,943.55,831.2375,830.6375,940.15,944.3375,684.2625,744.0375,765.025,671.65,692.1125,864.2625,655.3875,863.525,870.95,664.7625,863.65,737.15,705.2375,1001.25,904.9875,840.8625,674.0375,820.725,803.5125,887.2375,822.925,901.45,761.15,769.7125,858.45,796.1375,827.8125,801.4375,738.45,935.525,870.575,715.25
"269",961.852307692308,1115.89538461538,1033.61153846154,908.341538461538,843.5,1001.81538461538,1007.18769230769,897.814615384616,972.234615384615,855.285384615385,921.992307692308,1010.78923076923,1020.06307692308,939.037692307693,905.39,1038,804.156923076923,1032.97538461538,929.275384615385,1054.17538461538,1004.92307692308,819.935384615385,1041.96307692308,954.615384615385,837.028461538461,955.043076923077,1066.40923076923,871.617692307693,875.023076923077,822.029230769231,1063.78615384615,950.515384615385,950.841538461538,1055.41307692308,1064.55538461538,804.504615384615,864.255384615385,878.933846153846,789.544615384615,812.378461538461,977.454615384615,775.615384615385,983.733846153846,988.183846153846,785.004615384615,983.312307692308,853.967692307692,825.463076923077,1111.72307692308,1025.21230769231,961.101538461538,794.255384615385,940.935384615385,917.141538461538,1007.44153846154,931.880769230769,1006.62538461538,882.102307692307,889.923076923077,970.849230769231,913.626153846154,948.035384615385,921.570769230769,858.676923076923,1049.90923076923,990.807692307692,835.492307692308
"271",1153.75789473684,1221.21842105263,1229.54210526316,1100.24210526316,1044.97368421053,1194.01052631579,1199.11578947368,1106.66842105263,1176.32631578947,1064.89473684211,1113.91052631579,1099.79210526316,1152.32368421053,1137.25789473684,1119.78421052632,1229.92105263158,924.744736842106,1224.88421052632,1121.17894736842,1246.08421052632,1196.83684210526,1011.84210526316,1233.86842105263,1146.53157894737,1042.47368421053,1146.94210526316,1258.32631578947,1077.06315789474,998.744736842105,944.073684210526,1255.71052631579,1045.43947368421,1092.38157894737,1252.28421052632,1256.44736842105,1005.98421052632,1056.15789473684,982.926315789474,956.223684210526,954.334210526315,1176.42631578947,977.084210526316,1175.64210526316,1183.12105263158,986.484210526316,1095.40526315789,970.763157894737,1026.92105263158,1213.83684210527,1197.00263157895,1153.02105263158,995.710526315789,1127.73421052632,1019.92631578947,1199.34210526316,1144.59473684211,1222.76315789474,1082.82105263158,1081.83684210526,1063.54473684211,1108.25789473684,1139.94210526316,1043.71842105263,1035.42105263158,1156.01578947368,1162.6,998.257894736842
"279",1239.99632352941,1320.65735294118,1315.7625,1186.48897058824,1137.38897058823,1280.2294117647,1285.32941176471,1200.43897058823,1262.54485294118,1158.6830882353,1200.13161764706,1194.38529411765,1246.90955882353,1223.49632352941,1213.54926470588,1316.13455882353,1024.15514705883,1311.11838235294,1207.41544117647,1332.31544117647,1283.06838235294,1098.07426470589,1320.10808823529,1232.75220588236,1136.24338235294,1233.18602941177,1344.54485294118,1168.34338235294,1093.36544117647,1041.75367647059,1341.92573529411,1140.0580882353,1191.5919117647,1338.51838235294,1342.70073529412,1099.75073529411,1142.39926470588,1077.54117647059,1050.16838235294,1050.31470588236,1262.64191176471,1070.85808823529,1261.87573529411,1269.3375,1080.25073529411,1189.99264705883,1065.37426470588,1120.71544117647,1306.76470588235,1287.40661764706,1239.2375,1088.36691176471,1210.06985294118,1114.53088235294,1285.58897058824,1237.90661764706,1306.81102941177,1175.2625,1168.06544117647,1158.16544117647,1194.49632352941,1226.17573529411,1138.3,1125.17573529412,1248.41470588235,1252.99485294118,1097.87426470589
"280",248.742682926829,247.491463414634,337.351219512195,217.264634146341,258.567073170732,306.093902439024,267.423170731707,295.765853658537,326.934146341463,312.239024390244,247.037804878049,163.418292682927,197.474390243902,301.719512195122,305.548780487805,311.617073170732,229.692682926829,251.123170731707,281.107317073171,295.198780487805,282.926829268293,245.973170731707,326.360975609756,228.14512195122,314.163414634146,271.089024390244,260.809756097561,282.031707317073,189.958536585366,218.853658536585,333.921951219512,164.929268292683,186.40487804878,350.826829268293,350.212195121951,325.189024390244,226.637804878049,167.431707317073,242.679268292683,243.378658536585,315.614634146341,273.886585365854,261.212195121951,296.15243902439,284.217073170732,184.237804878049,194.728048780488,276.413414634146,215.186585365854,229.936585365854,261.478048780488,263.020731707317,207.941463414634,165.380487804878,300.460975609756,322.157317073171,342.463414634146,267.151219512195,241.504878048781,157.992682926829,271.151219512195,299.221951219512,185.842682926829,209.476829268293,192.942682926829,211.946341463415,218.986585365854
"291",811.838461538462,889.569230769231,897.384615384615,760.5,714.992307692308,861.846153846154,866.930769230769,793.369230769231,844.176923076923,758.5,781.738461538462,764.123076923077,816.661538461538,805.130769230769,805.930769230769,897.753846153846,615.469230769231,892.730769230769,789.030769230769,913.930769230769,864.684615384615,682.046153846154,901.730769230769,807.492307692308,736.507692307692,814.823076923077,913.653846153846,731.576923076923,663.115384615385,633.653846153846,923.546153846154,709.815384615385,729.407692307692,920.130769230769,924.330769230769,706.638461538461,724.161538461538,647.307692307692,621.961538461538,641.507692307692,844.276923076923,670.092307692308,843.515384615385,850.953846153846,679.907692307692,759.723076923077,635.123076923077,714.861538461539,861.607692307692,834.661538461538,820.853846153846,668.669230769231,766.1,684.3,867.223076923077,824.207692307692,875.823076923077,753.115384615385,749.684615384615,727.915384615385,776.130769230769,807.823076923077,708.053846153846,681.623076923077,804.461538461538,800.246153846154,666.138461538461
"292",596.15,682.275,671.8875,542.6375,487.3,636.3625,641.475,551.85,618.6875,522,556.275,560.85,613.3875,579.65,575.475,672.2875,385.8375,667.2625,563.5625,688.45,639.2,454.2125,676.25,588.8875,499.5625,589.325,700.6875,511.4625,459.8375,402.4375,698.075,506.5375,526.1375,694.65,698.85,463.0625,498.55,444.0125,390.2875,411.875,618.7875,434.1625,618.0125,625.4875,443.5625,556.475,431.8375,481.3125,679.9875,631.3875,595.375,441.6375,565.925,480.9875,641.7375,595.8625,652.5,525.1625,524.2,524.6375,550.65,582.3,504.775,478.3375,617.075,596.975,442.475
"299",653.090425531915,743.953191489362,738.894680851064,603.195744680851,559.179787234043,703.36170212766,708.458510638298,628.132978723404,685.679787234043,606.964893617021,623.259574468085,620.357446808511,672.058510638298,646.627659574468,647.558510638298,739.268085106383,459.645744680851,734.252127659574,630.553191489362,755.452127659574,706.197872340426,526.217021276596,743.240425531915,650.668085106383,586.795744680851,656.318085106383,752.818085106383,575.768085106383,519.337234042553,479.628723404255,765.060638297872,566.025531914894,585.615957446809,761.647872340425,765.826595744681,560.592553191489,565.842553191489,503.515957446808,468.167021276596,485.68829787234,685.777659574468,510.456382978723,685.01170212766,692.468085106383,523.371276595745,615.964893617021,491.351063829787,557.597872340426,722.76914893617,690.881914893617,662.373404255319,512.834042553191,622.304255319149,540.507446808511,708.721276595745,665.710638297872,717.308510638298,597.936170212766,591.197872340426,584.136170212766,617.627659574468,649.308510638298,564.274468085106,537.85,667.331914893617,656.477659574468,511.285106382979
"300",2020.75714285714,2089.24464285714,2096.525,1967.25178571429,1910.08928571429,2060.98928571429,2066.08571428571,1985.92857142857,2043.30357142857,1944.17678571429,1980.88928571429,1955.44107142857,2007.96785714286,2004.25714285714,1999.03928571429,2096.89464285714,1822.81785714286,2091.87678571429,1988.18214285714,2113.07678571429,2063.82321428571,1878.84107142857,2100.86964285714,2013.5125,1921.73214285714,2013.95357142857,2125.30357142857,1930.56071428571,1854.41785714286,1839.41785714286,2122.68392857143,1901.11071428571,1920.69821428571,2119.27678571429,2123.45892857143,1885.2375,1923.15714285714,1838.6,1823.36964285714,1848.85535714286,2043.4,1856.34821428571,2042.64107142857,2050.09285714286,1865.7375,1951.04464285714,1826.43035714286,1906.20892857143,2053.575,2031.0375,2019.99285714286,1863.03035714286,1959.14285714286,1875.59107142857,2066.35357142857,2018.6625,2079.025,1947.96607142857,1948.82321428571,1919.22142857143,1975.25714285714,2006.93928571429,1899.35535714286,1875.10714285714,1998.15178571429,1996.62142857143,1874.7125
"311",1024.85,1082.81666666667,1100.63333333333,971.35,915.9,1065.06666666667,1070.16666666667,995.95,1047.41666666667,954.25,984.95,948.95,1001.51666666667,1008.35,1009.11666666667,1100.98333333333,816.35,1095.95,992.25,1117.15,1067.95,882.95,1104.95,1017.63333333333,931.8,1018.05,1129.41666666667,932.45,847.95,832.95,1126.75,894.65,914.25,1123.35,1127.55,895.316666666667,927.25,832.15,820.85,842.416666666667,1047.51666666667,866.433333333333,1046.75,1054.2,875.816666666667,944.583333333333,819.95,916.25,1047.13333333333,1019.53333333333,1024.06666666667,869.55,950.95,869.15,1070.45,1027.45,1079.05,953.75,952.95,912.75,979.35,1011.05,892.916666666667,866.45,991.716666666667,985.116666666667,873
