,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.344156702120632
0-0-0-0-0-2,0,0,0,0,0,0.372068441567021
0-0-0-0-1-0,0,0,0,0,0.163631333855872,0
0-0-0-0-1-1,0,0,0,0,0.111024021393333,0.0795401995111317
0-0-0-0-1-2,0,0,0,0,0.0045645257964867,0.00667239215168131
0-0-0-0-2-0,0,0,0,0,0.333579233712942,0
0-0-0-0-2-1,0,0,0,0,0.00949790216238646,0.00336922772015591
0-0-0-0-2-2,0,0,0,0,0.000368850569413067,0.000297284798837286
0-0-0-1-0-0,0,0,0,0.114003979997959,0,0
0-0-0-1-0-1,0,0,0,0.0177951831819573,0,0.0460791438197794
0-0-0-1-0-2,0,0,0,0.00596999693846311,0,0.0316443152540133
0-0-0-1-1-0,0,0,0,0.0320823553423819,0.115957397759233,0
0-0-0-1-1-1,0,0,0,0.00350801102153281,0.0126792383235742,0.00908370218669485
0-0-0-1-1-2,0,0,0,0.000280640881722625,0.00101433906588593,0.00148642399418643
0-0-0-1-2-0,0,0,0,0.00331666496581284,0.0240674996542026,0
0-0-0-1-2-1,0,0,0,0.000204102459434636,0.00147540227765227,0.000528506309044064
0-0-0-1-2-2,0,0,0,1.27564037146648e-05,9.22126423532666e-05,6.6063288630508e-05
0-0-0-2-0-0,0,0,0,0.167478824369834,0,0
0-0-0-2-0-1,0,0,0,0.00787070109194816,0,0.00951311356279316
0-0-0-2-0-2,0,0,0,0.00206653740177569,0,0.00515293651317963
0-0-0-2-1-0,0,0,0,0.00464333095213797,0.0078841809212043,0
0-0-0-2-1-1,0,0,0,0.00100775589345852,0.00170593388353543,0.0012221708396644
0-0-0-2-1-2,0,0,0,0.000102051229717318,0.000184425284706533,0.000264253154522032
0-0-0-2-2-0,0,0,0,0.000892948260026533,0.0030430171976578,0
0-0-0-2-2-1,0,0,0,5.10256148586591e-05,0.0002766379270598,6.6063288630508e-05
0-0-1-0-0-0,0,0,0.132461978825396,0,0,0
0-0-1-0-0-1,0,0,0.00486257199020588,0,0,0.00465746184845082
0-0-1-0-0-2,0,0,0.00248301548436045,0,0,0.00485565171434234
0-0-1-0-1-0,0,0,0.00769045073628306,0,0.0102817096223892,0
0-0-1-0-1-1,0,0,0.003690036900369,0,0.00493337636589977,0.00353438594173218
0-0-1-0-1-2,0,0,6.89726523433459e-05,0,9.22126423532666e-05,0.000132126577261016
0-0-1-0-2-0,0,0,0.00886298582611994,0,0.0237447554059662,0
0-0-1-0-2-1,0,0,0.000172431630858365,0,0.000461063211766333,0.00016515822157627
0-0-1-0-2-2,0,0,3.44863261716729e-05,0,9.22126423532666e-05,6.6063288630508e-05
0-0-1-1-0-0,0,0,0.0519364072145394,0.0192111439942851,0,0
0-0-1-1-0-1,0,0,0.00406938648825741,0.00150525563833044,0,0.00389773402919997
0-0-1-1-0-2,0,0,0.000689726523433459,0.000255128074293295,0,0.00132126577261016
0-0-1-1-1-0,0,0,0.0122081594647722,0.00451576691499133,0.0163216376965282,0
0-0-1-1-1-1,0,0,0.000793185501948477,0.00029339728543729,0.00106044538706257,0.000759727819250842
0-0-1-1-1-2,0,0,0.000103458978515019,3.82692111439943e-05,0.0001383189635299,0.000198189865891524
0-0-1-1-2-0,0,0,0.000655240197261786,0.00024237167057863,0.00175204020471207,0
0-0-1-1-2-1,0,0,3.44863261716729e-05,1.27564037146648e-05,9.22126423532666e-05,3.3031644315254e-05
0-0-1-2-0-0,0,0,0.0370038279822051,0.0278344729053985,0,0
0-0-1-2-0-1,0,0,0.00175880263475532,0.00142871721604245,0,0.00168461386007795
0-0-1-2-0-2,0,0,0.000172431630858365,0.000140320440861312,0,0.00033031644315254
0-0-1-2-1-0,0,0,0.00110356243749353,0.000892948260026533,0.00147540227765227,0
0-0-1-2-1-1,0,0,0.000241404283201711,0.000204102459434636,0.000322744248236433,0.000231221510206778
0-0-1-2-2-0,0,0,0.000103458978515019,7.65384222879886e-05,0.0002766379270598,0
0-0-2-0-0-0,0,0,0.162913404834983,0,0,0
0-0-2-0-0-1,0,0,0.00082767182812015,0,0,0.000396379731783048
0-0-2-0-0-2,0,0,0.000413835914060075,0,0,0.000396379731783048
0-0-2-0-1-0,0,0,0.00241404283201711,0,0.0015215085988289,0
0-0-2-0-1-1,0,0,0.00082767182812015,0,0.000507169532942966,0.000363348087467794
0-0-2-0-1-2,0,0,6.89726523433459e-05,0,4.61063211766333e-05,6.6063288630508e-05
0-0-2-0-2-0,0,0,0.00162085733006863,0,0.00212089077412513,0
0-0-2-1-0-0,0,0,0.0102079525468152,0.00169660169405041,0,0
0-0-2-1-0-1,0,0,0.000896644480463496,0.000165833248290642,0,0.000429411376098302
0-0-2-1-0-2,0,0,6.89726523433459e-05,1.27564037146648e-05,0,6.6063288630508e-05
0-0-2-1-1-0,0,0,0.00372452322654068,0.000650576589447903,0.0023514223800083,0
0-0-2-1-1-1,0,0,0.000275890609373383,5.10256148586591e-05,0.000184425284706533,0.000132126577261016
0-0-2-1-1-2,0,0,0.000172431630858365,1.27564037146648e-05,4.61063211766333e-05,9.9094932945762e-05
0-0-2-1-2-0,0,0,0.000275890609373383,5.10256148586591e-05,0.0004149568905897,0
0-0-2-2-0-0,0,0,0.014656688622961,0.00534493315644453,0,0
0-0-2-2-0-1,0,0,0.000896644480463496,0.000344422900295949,0,0.000396379731783048
0-0-2-2-0-2,0,0,6.89726523433459e-05,2.55128074293295e-05,0,6.6063288630508e-05
0-0-2-2-1-0,0,0,0.000379349587888402,0.000127564037146648,0.000230531605883167,0
0-0-2-2-1-1,0,0,6.89726523433459e-05,2.55128074293295e-05,4.61063211766333e-05,3.3031644315254e-05
0-0-2-2-2-0,0,0,0.000137945304686692,5.10256148586591e-05,0.000184425284706533,0
0-1-0-0-0-0,0,0.0705838647761749,0,0,0,0
0-1-0-0-0-1,0,0.00421026561822797,0,0,0,0.00224615181343727
0-1-0-0-0-2,0,0.00272428951767692,0,0,0,0.00307194292131862
0-1-0-0-1-0,0,0.00656306111076714,0,0,0.00488727004472313,0
0-1-0-0-1-1,0,0.00303386787195839,0,0,0.00225920973765503,0.00161855057144745
0-1-0-0-1-2,0,0.000123831341712587,0,0,9.22126423532666e-05,0.00016515822157627
0-1-0-0-2-0,0,0.00749179617361154,0,0,0.0111577297247453,0
0-1-0-0-2-1,0,0.000247662683425175,0,0,0.000368850569413067,0.000132126577261016
0-1-0-0-2-2,0,6.19156708562937e-05,0,0,9.22126423532666e-05,6.6063288630508e-05
0-1-0-1-0-0,0,0.0570862485295028,0,0.0117614042249209,0,0
0-1-0-1-0-1,0,0.00520091635192867,0,0.00107153791203184,0,0.00277465812248134
0-1-0-1-0-2,0,0.000928735062844406,0,0.000191346055719971,0,0.00099094932945762
0-1-0-1-1-0,0,0.0152312550306483,0,0.00313807531380753,0.0113421550094518,0
0-1-0-1-1-1,0,0.0009906507337007,0,0.000204102459434636,0.000737701138826133,0.000528506309044064
0-1-0-1-1-2,0,0.000123831341712587,0,2.55128074293295e-05,9.22126423532666e-05,0.000132126577261016
0-1-0-1-2-0,0,0.000681072379419231,0,0.000140320440861312,0.00101433906588593,0
0-1-0-1-2-1,0,0.000123831341712587,0,2.55128074293295e-05,0.000184425284706533,6.6063288630508e-05
0-1-0-2-0-0,0,0.124264751408582,0,0.0514720889886723,0,0
0-1-0-2-0-1,0,0.00321961488452727,0,0.00137769160118379,0,0.00171764550439321
0-1-0-2-0-2,0,0.000866819391988112,0,0.000420961322583937,0,0.000957917685142366
0-1-0-2-1-0,0,0.00142406042969476,0,0.000650576589447903,0.00106044538706257,0
0-1-0-2-1-1,0,0.000123831341712587,0,5.10256148586591e-05,9.22126423532666e-05,6.6063288630508e-05
0-1-0-2-1-2,0,6.19156708562937e-05,0,2.55128074293295e-05,4.61063211766333e-05,6.6063288630508e-05
0-1-0-2-2-0,0,0.000247662683425175,0,0.000102051229717318,0.000368850569413067,0
0-1-1-0-0-0,0,0.0168410624729119,0.00938028071869504,0,0,0
0-1-1-0-0-1,0,0.000866819391988112,0.000482808566403421,0,0,0.000462443020413556
0-1-1-0-0-2,0,0.000247662683425175,0.000137945304686692,0,0,0.000264253154522032
0-1-1-0-1-0,0,0.00123831341712587,0.000689726523433459,0,0.000922126423532666,0
0-1-1-0-1-1,0,0.000681072379419231,0.000379349587888402,0,0.000507169532942966,0.000363348087467794
0-1-1-0-2-0,0,0.000804903721131818,0.000448322240231748,0,0.00119876435059247,0
0-1-1-0-2-1,0,0.000123831341712587,6.89726523433459e-05,0,0.000184425284706533,6.6063288630508e-05
0-1-1-1-0-0,0,0.0151074236889357,0.00841466358588819,0.0031125625063782,0,0
0-1-1-1-0-1,0,0.000928735062844406,0.000517294892575094,0.000191346055719971,0,0.00049547466472881
0-1-1-1-1-0,0,0.00328153055538357,0.00182777528709867,0.000676089396877232,0.00244363502236157,0
0-1-1-1-1-1,0,0.000371494025137762,0.000206917957030038,7.65384222879886e-05,0.0002766379270598,0.000198189865891524
0-1-1-1-1-2,0,6.19156708562937e-05,3.44863261716729e-05,1.27564037146648e-05,4.61063211766333e-05,6.6063288630508e-05
0-1-1-1-2-0,0,0.000309578354281469,0.000172431630858365,6.37820185733238e-05,0.000461063211766333,0
0-1-1-2-0-0,0,0.0310197510990032,0.0172776494120081,0.0129222369629554,0,0
0-1-1-2-0-1,0,0.000742988050275525,0.000413835914060075,0.000331666496581284,0,0.000396379731783048
0-1-1-2-0-2,0,6.19156708562937e-05,3.44863261716729e-05,2.55128074293295e-05,0,6.6063288630508e-05
0-1-1-2-1-0,0,0.000185747012568881,0.000103458978515019,7.65384222879886e-05,0.0001383189635299,0
0-1-1-2-1-1,0,6.19156708562937e-05,3.44863261716729e-05,2.55128074293295e-05,4.61063211766333e-05,3.3031644315254e-05
0-1-2-0-0-0,0,0.00383877159309021,0.00493154464254923,0,0,0
0-1-2-0-0-1,0,6.19156708562937e-05,6.89726523433459e-05,0,0,3.3031644315254e-05
0-1-2-0-0-2,0,0.000185747012568881,0.000206917957030038,0,0,0.000198189865891524
0-1-2-0-1-0,0,6.19156708562937e-05,6.89726523433459e-05,0,4.61063211766333e-05,0
0-1-2-0-2-0,0,0.000185747012568881,0.000206917957030038,0,0.0002766379270598,0
0-1-2-1-0-0,0,0.00216704847997028,0.00258647446287547,0.000446474130013267,0,0
0-1-2-1-0-2,0,0.000123831341712587,0.000172431630858365,2.55128074293295e-05,0,0.000132126577261016
0-1-2-1-1-0,0,0.000619156708562937,0.000689726523433459,0.000127564037146648,0.000461063211766333,0
0-1-2-1-2-0,0,6.19156708562937e-05,6.89726523433459e-05,1.27564037146648e-05,9.22126423532666e-05,0
0-1-2-1-2-2,0,6.19156708562937e-05,6.89726523433459e-05,1.27564037146648e-05,9.22126423532666e-05,6.6063288630508e-05
0-1-2-2-0-0,0,0.00439601263079685,0.00531089423043763,0.00186243494234106,0,0
0-1-2-2-0-1,0,6.19156708562937e-05,6.89726523433459e-05,2.55128074293295e-05,0,3.3031644315254e-05
0-1-2-2-0-2,0,6.19156708562937e-05,6.89726523433459e-05,2.55128074293295e-05,0,6.6063288630508e-05
0-1-2-2-1-0,0,0.000247662683425175,0.000275890609373383,0.000102051229717318,0.000184425284706533,0
0-2-0-0-0-0,0,0.00910160361587518,0,0,0,0
0-2-0-0-0-1,0,0.000742988050275525,0,0,0,0.000198189865891524
0-2-0-0-0-2,0,0.000371494025137762,0,0,0,0.000198189865891524
0-2-0-0-1-0,0,0.00130022908798217,0,0,0.000461063211766333,0
0-2-0-0-1-1,0,0.000804903721131818,0,0,0.0002766379270598,0.000198189865891524
0-2-0-0-1-2,0,0.000123831341712587,0,0,4.61063211766333e-05,6.6063288630508e-05
0-2-0-0-2-0,0,0.00148597610055105,0,0,0.00101433906588593,0
0-2-0-0-2-1,0,0.000123831341712587,0,0,9.22126423532666e-05,3.3031644315254e-05
0-2-0-1-0-0,0,0.0263141601139248,0,0.00260230635779161,0,0
0-2-0-1-0-1,0,0.0009906507337007,0,8.92948260026533e-05,0,0.000231221510206778
0-2-0-1-0-2,0,0.000804903721131818,0,7.65384222879886e-05,0,0.000396379731783048
0-2-0-1-1-0,0,0.00817286855303077,0,0.000816409837738545,0.00295080455530453,0
0-2-0-1-1-1,0,0.000557241037706644,0,5.10256148586591e-05,0.000184425284706533,0.000132126577261016
0-2-0-1-1-2,0,0.000123831341712587,0,1.27564037146648e-05,4.61063211766333e-05,6.6063288630508e-05
0-2-0-1-2-0,0,0.000309578354281469,0,2.55128074293295e-05,0.000184425284706533,0
0-2-0-1-2-1,0,0.000123831341712587,0,1.27564037146648e-05,9.22126423532666e-05,3.3031644315254e-05
0-2-0-2-0-0,0,0.0773326728995109,0,0.0154352484947444,0,0
0-2-0-2-0-1,0,0.00123831341712587,0,0.00026788447800796,0,0.00033031644315254
0-2-0-2-0-2,0,0.000371494025137762,0,7.65384222879886e-05,0,0.000198189865891524
0-2-0-2-1-0,0,0.000371494025137762,0,8.92948260026533e-05,0.0001383189635299,0
0-2-0-2-1-1,0,0.000123831341712587,0,2.55128074293295e-05,4.61063211766333e-05,3.3031644315254e-05
0-2-0-2-1-2,0,0.000123831341712587,0,2.55128074293295e-05,4.61063211766333e-05,9.9094932945762e-05
0-2-1-0-0-0,0,0.00154789177140734,0.000379349587888402,0,0,0
0-2-1-0-0-1,0,0.000123831341712587,3.44863261716729e-05,0,0,3.3031644315254e-05
0-2-1-0-1-0,0,0.000371494025137762,6.89726523433459e-05,0,9.22126423532666e-05,0
0-2-1-0-1-1,0,0.000247662683425175,6.89726523433459e-05,0,9.22126423532666e-05,6.6063288630508e-05
0-2-1-0-2-0,0,0.000371494025137762,0.000103458978515019,0,0.0002766379270598,0
0-2-1-0-2-1,0,0.000123831341712587,3.44863261716729e-05,0,9.22126423532666e-05,3.3031644315254e-05
0-2-1-1-0-0,0,0.00575815738963532,0.00155188467772528,0.000574038167159914,0,0
0-2-1-1-0-1,0,0.000433409695994056,0.000103458978515019,3.82692111439943e-05,0,9.9094932945762e-05
0-2-1-1-1-0,0,0.000804903721131818,0.000206917957030038,7.65384222879886e-05,0.0002766379270598,0
0-2-1-1-1-1,0,0.000123831341712587,3.44863261716729e-05,1.27564037146648e-05,4.61063211766333e-05,3.3031644315254e-05
0-2-1-2-0-0,0,0.013064206550678,0.00348311894333897,0.00260230635779161,0,0
0-2-1-2-0-1,0,0.000247662683425175,6.89726523433459e-05,5.10256148586591e-05,0,6.6063288630508e-05
0-2-1-2-1-0,0,0.000371494025137762,0.000103458978515019,7.65384222879886e-05,0.0001383189635299,0
0-2-2-0-0-0,0,0.00105256640455699,0.000689726523433459,0,0,0
0-2-2-1-0-0,0,0.00123831341712587,0.000655240197261786,0.000114807633431983,0,0
0-2-2-2-0-0,0,0.00179555445483252,0.00134496672069524,0.000408204918869272,0,0
0-2-2-2-2-0,0,0.000123831341712587,6.89726523433459e-05,2.55128074293295e-05,9.22126423532666e-05,0
1-0-0-0-0-1,0.00110624175637153,0,0,0,0,0.00171764550439321
1-0-0-0-0-2,0.000489299238395098,0,0,0,0,0.00155248728281694
1-0-0-0-1-0,0.00170191039441773,0,0,0,0.00368850569413067,0
1-0-0-0-1-1,0.00089350295706931,0,0,0,0.0019364654894186,0.00138732906124067
1-0-0-0-1-2,8.50955197208867e-05,0,0,0,0.000184425284706533,0.000264253154522032
1-0-0-0-2-0,0.00148917159511552,0,0,0,0.0065009912859053,0
1-0-0-0-2-1,8.50955197208867e-05,0,0,0,0.000368850569413067,0.000132126577261016
1-0-0-1-0-0,0.02782623494873,0,0,0.0166853760587815,0,0
1-0-0-1-0-1,0.00270178275113815,0,0,0.00162006327176242,0,0.00419501882803726
1-0-0-1-0-2,0.000616942517976429,0,0,0.000369935707725278,0,0.00198189865891524
1-0-0-1-1-0,0.00531846998255542,0,0,0.00318910092866619,0.0115265802941583,0
1-0-0-1-1-1,0.000489299238395098,0,0,0.00029339728543729,0.00106044538706257,0.000759727819250842
1-0-0-1-1-2,6.3821639790665e-05,0,0,3.82692111439943e-05,0.0001383189635299,0.000198189865891524
1-0-0-1-2-0,0.000999872356720419,0,0,0.000599550974589244,0.00433399419060353,0
1-0-0-2-0-0,0.0717355231247075,0,0,0.0869221349117257,0,0
1-0-0-2-0-1,0.00151044547504574,0,0,0.00188794774977038,0,0.00234524674638303
1-0-0-2-0-2,0.000340382078883547,0,0,0.000433717726298602,0,0.00105701261808813
1-0-0-2-1-0,0.000999872356720419,0,0,0.00126288396775181,0.00216699709530177,0
1-0-0-2-1-1,0.000170191039441773,0,0,0.00024237167057863,0.000368850569413067,0.000264253154522032
1-0-0-2-2-0,0.000340382078883547,0,0,0.000446474130013267,0.00147540227765227,0
1-0-1-0-0-0,0.01535974130962,0,0.0248991274959479,0,0,0
1-0-1-0-0-1,0.000659490277836872,0,0.00106907611132186,0,0,0.00102398097377287
1-0-1-0-0-2,0.000212738799302217,0,0.000344863261716729,0,0,0.000726696174935588
1-0-1-0-1-0,0.00089350295706931,0,0.00144842569921026,0,0.0019364654894186,0
1-0-1-0-1-1,0.000212738799302217,0,0.000344863261716729,0,0.000461063211766333,0.00033031644315254
1-0-1-0-1-2,2.12738799302217e-05,0,3.44863261716729e-05,0,4.61063211766333e-05,6.6063288630508e-05
1-0-1-0-2-0,0.000553120878185764,0,0.000896644480463496,0,0.00239752870118493,0
1-0-1-1-0-0,0.0241033059609412,0,0.0390730075525054,0.0144530054087152,0,0
1-0-1-1-0-1,0.000595668638046207,0,0.000965617132806842,0.000357179304010613,0,0.000924886040827112
1-0-1-1-0-2,0.000148917159511552,0,0.000241404283201711,8.92948260026533e-05,0,0.000462443020413556
1-0-1-1-1-0,0.00144662383525507,0,0.00234507017967376,0.000867435452597204,0.00313522984001107,0
1-0-1-1-1-1,0.000106369399651108,0,0.000172431630858365,6.37820185733238e-05,0.000230531605883167,0.00016515822157627
1-0-1-1-1-2,4.25477598604433e-05,0,6.89726523433459e-05,2.55128074293295e-05,9.22126423532666e-05,0.000132126577261016
1-0-1-1-2-0,0.000191464919371995,0,0.000310376935545056,0.000114807633431983,0.0008299137811794,0
1-0-1-2-0-0,0.00763732289494958,0,0.0123805910956306,0.00940146953770793,0,0
1-0-1-2-0-1,0.000106369399651108,0,0.000172431630858365,0.000140320440861312,0,0.00016515822157627
1-0-1-2-0-2,6.3821639790665e-05,0,0.000103458978515019,7.65384222879886e-05,0,0.000198189865891524
1-0-1-2-1-0,0.000212738799302217,0,0.000344863261716729,0.00029339728543729,0.000461063211766333,0
1-0-1-2-1-1,0.000106369399651108,0,0.000172431630858365,0.000153076844575977,0.000230531605883167,0.00016515822157627
1-0-2-0-0-0,0.030038718461473,0,0.0984239748939545,0,0,0
1-0-2-0-0-1,0.00012764327958133,0,0.000413835914060075,0,0,0.000198189865891524
1-0-2-0-0-2,8.50955197208867e-05,0,0.000275890609373383,0,0,0.000264253154522032
1-0-2-0-1-0,0.000319108198953325,0,0.00110356243749353,0,0.0006915948176495,0
1-0-2-0-1-1,4.25477598604433e-05,0,0.000137945304686692,0,9.22126423532666e-05,6.6063288630508e-05
1-0-2-0-2-0,0.000106369399651108,0,0.000379349587888402,0,0.000461063211766333,0
1-0-2-1-0-0,0.00193592307365017,0,0.00679380625581957,0.00116083273803449,0,0
1-0-2-1-0-1,0.00012764327958133,0,0.000413835914060075,7.65384222879886e-05,0,0.000198189865891524
1-0-2-1-0-2,4.25477598604433e-05,0,0.000137945304686692,2.55128074293295e-05,0,0.000132126577261016
1-0-2-1-1-0,0.000574394758115985,0,0.00200020691795703,0.000344422900295949,0.0012448706717691,0
1-0-2-1-1-1,8.50955197208867e-05,0,0.000310376935545056,5.10256148586591e-05,0.000184425284706533,0.000132126577261016
1-0-2-1-2-0,2.12738799302217e-05,0,6.89726523433459e-05,1.27564037146648e-05,9.22126423532666e-05,0
1-0-2-2-0-0,0.00189337531378973,0,0.00665586095113288,0.00229615266863966,0,0
1-0-2-2-0-1,8.50955197208867e-05,0,0.000275890609373383,0.000127564037146648,0,0.000132126577261016
1-0-2-2-1-0,0.000106369399651108,0,0.000413835914060075,0.000140320440861312,0.000230531605883167,0
1-0-2-2-1-1,2.12738799302217e-05,0,0.000103458978515019,2.55128074293295e-05,4.61063211766333e-05,3.3031644315254e-05
1-1-0-0-0-0,0.00089350295706931,0.00260045817596434,0,0,0,0
1-1-0-0-0-1,0.00038292983874399,0.00111448207541329,0,0,0,0.000594569597674572
1-1-0-0-0-2,0.000170191039441773,0.00049532536685035,0,0,0,0.000627601241989826
1-1-0-0-1-0,0.000489299238395098,0.00142406042969476,0,0,0.00106044538706257,0
1-1-0-0-1-1,8.50955197208867e-05,0.000247662683425175,0,0,0.000184425284706533,0.000132126577261016
1-1-0-0-2-0,0.000319108198953325,0.000928735062844406,0,0,0.001383189635299,0
1-1-0-1-0-0,0.0127856018380632,0.0372113181846325,0,0.00766659863251352,0,0
1-1-0-1-0-1,0.000702038037697315,0.00204321713825769,0,0.000420961322583937,0,0.00109004426240338
1-1-0-1-0-2,0.000212738799302217,0.000619156708562937,0,0.000127564037146648,0,0.00066063288630508
1-1-0-1-1-0,0.00161681487469685,0.00470559098507832,0,0.000969486682314522,0.00350408040942413,0
1-1-0-1-1-1,8.50955197208867e-05,0.000247662683425175,0,5.10256148586591e-05,0.000184425284706533,0.000132126577261016
1-1-0-1-2-0,8.50955197208867e-05,0.000247662683425175,0,5.10256148586591e-05,0.000368850569413067,0
1-1-0-2-0-0,0.0382078883546781,0.111200544857904,0,0.0459995917950811,0,0
1-1-0-2-0-1,0.00089350295706931,0.00260045817596434,0,0.0011225635268905,0,0.00138732906124067
1-1-0-2-0-2,8.50955197208867e-05,0.000247662683425175,0,0.000127564037146648,0,0.000264253154522032
1-1-0-2-1-0,0.000361655958813768,0.00105256640455699,0,0.000433717726298602,0.000783807460002766,0
1-1-0-2-1-1,2.12738799302217e-05,6.19156708562937e-05,0,2.55128074293295e-05,4.61063211766333e-05,3.3031644315254e-05
1-1-0-2-2-0,0.000106369399651108,0.000309578354281469,0,0.000127564037146648,0.000461063211766333,0
