"County","Metropolitan","Town"
"AutaugaCounty",19.645850072978,0
"BaldwinCounty",63.17382391104,43.004754276496
"BarbourCounty",0,6.736574876912
"BibbCounty",0,7.298577226072
"BlountCounty",0.394974237858,3.803769181542
"BullockCounty",0,4.894116596318
"ButlerCounty",0,4.05556714525
"CalhounCounty",78.10859483233,3.029034282932
"ChambersCounty",0,21.154801554114
"CherokeeCounty",0,10.200727194846
"ChiltonCounty",0,6.680347228754
"ChoctawCounty",0,0
"ClarkeCounty",0,7.055061150264
"ClayCounty",0,0
"CleburneCounty",0,0
"CoffeeCounty",0,21.498642759704
"ColbertCounty",25.836642359648,0.662545626572
"ConecuhCounty",0,2.161706719294
"CoosaCounty",0,0
"CovingtonCounty",0,10.020940342954
"CrenshawCounty",0,0
"CullmanCounty",0,24.768862992874
"DaleCounty",2.458258924128,27.42889650559
"DallasCounty",0,16.876850853822
"DeKalbCounty",0,4.325864027982
"ElmoreCounty",25.734369731378,7.761846730098
"EscambiaCounty",0,11.244252020082
"EtowahCounty",71.983781972032,2.016072905914
"FayetteCounty",0,2.817579345
"FranklinCounty",0,6.940578432346
"GenevaCounty",0.083814249956,2.325659528166
"GreeneCounty",0,0
"HaleCounty",0,2.175033802028
"HenryCounty",0,1.634695249986
"HoustonCounty",52.958809397786,0.688474692484
"JacksonCounty",0,13.052717880596
"JeffersonCounty",399.548617596588,1.95606802189
"LamarCounty",0,0
"LauderdaleCounty",36.30548380262,0
"LawrenceCounty",0.120969231518,3.239327439946
"LeeCounty",77.758871748872,0.0091699225
"LimestoneCounty",11.959022575378,27.027116061676
"LowndesCounty",0,0
"MaconCounty",0,9.726198570398
"MadisonCounty",197.798600153766,3.784568329082
"MarengoCounty",0,5.063359774794
"MarionCounty",0,4.721141742012
"MarshallCounty",0,41.996251991476
"MobileCounty",222.755311808292,5.260421216268
"MonroeCounty",0,5.141163188814
"MontgomeryCounty",108.196800137182,0
"MorganCounty",58.166882518792,3.730020224624
"PerryCounty",0,0
"PickensCounty",0,0
"PikeCounty",0,12.249424175352
"RandolphCounty",0,4.235258243846
"RussellCounty",23.752379979514,0
"StClairCounty",6.600948827372,17.570464177824
"ShelbyCounty",123.351154987912,2.696325170206
"SumterCounty",0,0
"TalladegaCounty",8.714385074626,31.336319016154
"TallapoosaCounty",0,10.528840921568
"TuscaloosaCounty",89.515020503268,7.144993572512
"WalkerCounty",0,24.8605093219
"WashingtonCounty",0,0
"WilcoxCounty",0,0
"WinstonCounty",0,3.585369040834
