County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
BethelCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
NomeCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
DillinghamCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
NorthSlopeBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
BristolBayBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
PetersburgCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
DenaliBorough,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582
PrinceofWalesHyderCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
FairbanksNorthStarBorough,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582
SitkaCityandBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
HainesBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
SkagwayMunicipality,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
HoonahAngoonCensusArea,,,,,,,,,,,,,
JuneauCityandBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
SoutheastFairbanksCensusArea,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042,0.82510042
NorthwestArcticBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
KenaiPeninsulaBorough,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582
KetchikanGatewayBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
ValdezCordovaCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
AleutiansEastBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
WadeHamptonCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
AleutiansWestCensusArea,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
WrangellCityandBorough,,,,,,,,,,,,,
AnchorageMunicipality,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582
KodiakIslandBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
YakutatCityandBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
YukonKoyukukCensusArea,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067,0.6225414067
LakeandPeninsulaBorough,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619,0.5212619
MatanuskaSusitnaBorough,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582,1.2808582
