"FAFZone","AdamsCounty","AlamosaCounty","ArapahoeCounty","ArchuletaCounty","BacaCounty","BentCounty","BoulderCounty","BroomfieldCounty","ChaffeeCounty","CheyenneCounty","ClearCreekCounty","ConejosCounty","CostillaCounty","CrowleyCounty","CusterCounty","DeltaCounty","DenverCounty","DoloresCounty","DouglasCounty","EagleCounty","ElbertCounty","ElPasoCounty","FremontCounty","GarfieldCounty","GilpinCounty","GrandCounty","GunnisonCounty","HinsdaleCounty","HuerfanoCounty","JacksonCounty","JeffersonCounty","KiowaCounty","KitCarsonCounty","LakeCounty","LaPlataCounty","LarimerCounty","LasAnimasCounty","LincolnCounty","LoganCounty","MesaCounty","MineralCounty","MoffatCounty","MontezumaCounty","MontroseCounty","MorganCounty","OteroCounty","OurayCounty","ParkCounty","PhillipsCounty","PitkinCounty","ProwersCounty","PuebloCounty","RioBlancoCounty","RioGrandeCounty","RouttCounty","SaguacheCounty","SanJuanCounty","SanMiguelCounty","SedgwickCounty","SummitCounty","TellerCounty","WashingtonCounty","WeldCounty","YumaCounty"
"181",1036.1,1257.28,1056.2,1333.42,1000.72,1040.48,1049.58,1050.08,1177.24,956.66,1085.06,1284.24,1246.76,1060.94,1171.58,1295.76,1050.24,1433.78,1071.88,1167.26,1036.66,1095.14,1146.46,1223.8,1081.4,1141.52,1255.2,1334.08,1198.3,1125.98,1058.78,985.18,942.06,1152.16,1379.76,1057.46,1142.19,1014.92,919.56,1290.24,1302.88,1258.46,1430.24,1345.96,968.3,1073.29,1354.2,1154.66,903.76,1241.38,988.26,1140.34,1296.76,1270.78,1191.2,1233.56,1386.16,1419.28,875.16,1119.76,1134.4,966.52,1024.36,912.86
"182",1111.76111111111,1250.48611111111,1106.19166666667,1350.19166666667,992.225,1038.08055555556,1135.01666666667,1119.48611111111,1200.69722222222,954.225,1150.01388888889,1277.40833333333,1239.98055555556,1052.63055555556,1167.98055555556,1360.70277777778,1109.90277777778,1498.74166666667,1096.34166666667,1232.20277777778,1056.48611111111,1091.04722222222,1142.84166666667,1288.775,1146.36388888889,1206.48611111111,1269.38611111111,1350.83888888889,1191.49166666667,1245.88888888889,1119.18055555556,989.813888888889,961.886111111111,1217.13055555556,1396.525,1169.31111111111,1133.88611111112,1034.76388888889,1042.29444444444,1355.19722222222,1319.64722222222,1349.5,1446.99166666667,1344.20277777778,1091.02777777778,1064.96666666666,1352.48055555556,1167.99166666667,1026.45555555556,1306.33888888889,973.513888888889,1133.525,1361.71944444444,1282.09722222222,1282.26666666667,1246.33055555556,1384.40833333333,1403.55277777778,997.866666666667,1184.71944444444,1125.90833333333,1053.98888888889,1138.24444444444,1010.025
"183",1147.9625,1361.5625,1168.0625,1437.2,1104.975,1150.8125,1161.4375,1161.9375,1283.5125,1066.975,1196.9125,1388.5,1351.0625,1165.375,1277.075,1407.6,1162.0875,1545.6375,1178.55,1279.1,1155.55,1200.45,1251.95,1335.6625,1193.2375,1253.3625,1358.025,1437.8625,1302.5875,1237.8375,1170.6375,1102.5625,1060.9375,1264.025,1483.55,1169.3,1246.6375,1133.8125,1031.425,1402.075,1406.675,1370.325,1534.0125,1442.7875,1080.1625,1177.725,1451.05,1257.1625,1015.6125,1353.2375,1086.275,1244.625,1408.6125,1372.525,1303.05,1335.85,1483,1522.925,987.025,1231.6125,1233.0375,1078.3625,1136.2,1024.725
"189",1097.26147540984,1253.28114754098,1097.75327868852,1347.51721311475,993.940163934426,1038.88278688524,1117.95327868852,1107.59426229508,1198.34918032787,955.043442622951,1139.43524590164,1280.21065573771,1242.77295081967,1054.64836065574,1170.0762295082,1350.13032786885,1099.66721311475,1488.17459016393,1093.76967213115,1221.63032786885,1053.87786885246,1093.25491803279,1144.95819672131,1278.19426229508,1135.78606557377,1195.90409836066,1267.29098360656,1348.18114754098,1194.30163934426,1219.62950819672,1108.94016393443,989.663114754098,959.281147540984,1206.55327868853,1393.8631147541,1146.33606557377,1135.90655737705,1032.15983606557,1020.58852459016,1344.61967213115,1316.98934426229,1331.01557377049,1444.33770491803,1347.64180327869,1069.32295081967,1066.98196721312,1355.9106557377,1165.84262295082,1004.7606557377,1295.76803278688,976.012295081967,1136.32868852459,1351.14016393443,1279.55573770492,1263.76803278688,1244.47786885246,1387.84672131147,1410.20573770492,976.167213114754,1174.14016393443,1127.32049180328,1035.83032786885,1114.80327868852,989.953278688525
"190",715.031313131313,955.732323232323,735.131313131313,1012.33232323232,724.328282828283,736.877777777778,728.510101010101,728.983838383838,856.140404040404,653.020202020202,763.947474747475,982.646464646465,945.225252525253,759.150505050505,868.621212121212,974.647474747475,729.149494949495,1112.70202020202,750.775757575758,846.147474747475,723.654040404041,792.353535353535,843.49797979798,902.722222222222,760.318181818182,820.429292929293,934.131313131313,1012.98282828283,896.741414141414,804.90202020202,737.705050505051,679.469696969697,628.731818181818,831.066666666667,1058.66565656566,736.348484848485,840.421212121212,701.613636363636,598.475757575758,969.140404040404,981.805050505051,937.356565656566,1109.1404040404,1024.84848484848,647.221212121212,771.481818181818,1033.12323232323,833.566666666667,582.647474747475,920.287878787879,688.291919191919,838.762626262626,975.654545454545,951.254545454545,870.124242424242,912.475757575758,1065.04646464646,1098.20101010101,554.054545454546,798.655555555555,823.180808080808,645.430303030303,703.245454545455,591.767676767677
"201",605.111111111111,720.255555555556,600.611111111111,819.955555555556,468.3,509.566666666667,629.077777777778,613.911111111111,695.133333333333,448.433333333334,644.433333333333,747.177777777778,709.744444444444,547.077777777778,662.4,855.133333333333,604.338888888889,993.188888888889,590.788888888889,726.633333333333,550.677777777777,585.488888888889,637.288888888889,783.188888888889,640.788888888889,700.911111111111,763.811111111111,820.622222222222,661.266666666667,740.511111111111,613.6,477.133333333333,456.088888888889,711.577777777778,866.3,666.966666666667,603.305555555555,529.188888888889,559.622222222222,849.633333333333,789.433333333333,844.255555555556,916.766666666667,838.633333333333,572.766666666667,552.783333333333,846.9,662.433333333333,521.288888888889,800.777777777778,453.522222222222,627.955555555556,856.144444444445,751.855555555555,776.988888888889,740.777777777778,878.844444444444,897.988888888889,517.022222222222,679.144444444445,620.344444444444,537.344444444444,636.288888888889,494.577777777777
"202",528.25,519.316666666667,523.75,619.016666666667,311.366666666667,346.616666666667,552.216666666667,537.05,588.333333333333,371.816666666667,567.566666666667,546.25,508.8,399.916666666667,520.483333333333,778.266666666667,527.483333333333,758.85,513.933333333333,649.766666666667,474.05,508.633333333333,513.85,706.333333333333,563.933333333333,624.05,640.383333333333,619.666666666667,460.333333333333,668.433333333333,536.733333333333,337.65,379.433333333333,634.716666666667,665.35,592.483333333333,426.95,452.333333333333,495.716666666667,772.75,588.483333333333,767.383333333333,715.85,715.183333333333,497.833333333333,386.55,723.466666666667,585.55,450.366666666667,723.933333333333,307.55,441.45,779.283333333333,550.95,700.133333333333,617.333333333333,755.4,774.55,481.583333333333,602.283333333333,543.483333333333,470.833333333333,562.133333333333,427.583333333333
"209",432.015555555555,495.941111111111,427.515555555555,596.968888888889,287.02,313.246666666667,455.966666666667,440.815555555556,498.260555555555,278.575555555556,471.335555555556,522.861111111112,485.436111111111,346.222222222222,458.798888888889,658.625555555555,431.234444444444,750.423888888889,418.402222222222,553.532222222222,378.69,405.257777777778,438.346666666667,610.108888888889,467.7,527.815555555555,564.872222222222,596.305555555555,436.95,571.808888888889,440.507777777778,280.575555555556,287.218888888889,532.868888888889,643.404444444444,494.021111111111,402.306666666667,350.643333333333,396.491111111111,676.523888888889,565.117777777778,670.893333333333,695.301111111111,639.691111111111,398.151111111111,348.288888888889,647.963333333333,479.59,346.177777777778,627.675555555556,269.417777777778,403.467777777778,683.044444444444,527.55,603.658888888889,541.402222222222,680.313333333333,699.055555555555,374.85,506.047777777778,437.498888888889,368.412222222222,460.09,326.255555555555
"211",1215.275,1355.075,1210.775,1454.775,1096.8125,1142.675,1239.2375,1224.075,1305.275,1058.8125,1254.5875,1381.9875,1344.575,1157.2375,1272.575,1465.2875,1214.5,1603.3625,1200.9625,1336.7875,1161.075,1195.65,1247.4625,1393.375,1250.975,1311.075,1373.975,1455.45,1296.0875,1358.9875,1223.775,1094.4125,1066.475,1321.7125,1501.1125,1279.4875,1238.5,1139.3625,1157.5125,1459.775,1424.2625,1454.4125,1551.5875,1448.7875,1206.25,1169.55,1457.075,1272.5875,1141.6625,1410.95,1078.0875,1238.1125,1466.3125,1386.6875,1387.175,1350.9125,1488.9875,1508.175,1113.0875,1289.3125,1230.4875,1157.8375,1249.15,1114.6125
"212",1145.50909090909,1285.3,1141.00909090909,1385.00909090909,1027.01818181818,1072.89090909091,1169.42727272727,1154.3,1235.50909090909,989.018181818182,1184.80909090909,1312.20909090909,1274.79090909091,1087.42727272727,1202.79090909091,1395.50909090909,1144.70909090909,1533.58181818182,1131.17272727273,1267.00909090909,1091.3,1125.86363636364,1177.67272727273,1323.59090909091,1181.19090909091,1241.3,1304.2,1385.62727272727,1226.30909090909,1285.69090909091,1153.99090909091,1024.61818181818,996.709090909091,1251.92727272727,1431.32727272727,1209.70909090909,1168.67727272727,1069.59090909091,1095.32727272727,1390.00909090909,1354.48181818182,1384.61818181818,1481.80909090909,1379.00909090909,1144.09090909091,1099.75909090909,1387.29090909091,1202.80909090909,1079.50909090909,1341.12727272727,1008.31818181818,1168.32727272727,1396.51818181818,1316.90909090909,1317.39090909091,1281.12727272727,1419.20909090909,1438.39090909091,1050.91818181818,1219.51818181818,1160.70909090909,1088.03636363636,1179.33636363636,1044.82727272727
"219",1189.88663366337,1329.68861386138,1185.38663366337,1429.94702970297,1071.42623762377,1117.27871287128,1213.83267326733,1198.68861386138,1279.89851485148,1033.42623762377,1229.21039603961,1356.6103960396,1319.1797029703,1131.83267326733,1247.1797029703,1439.90742574258,1189.10544554456,1578.89257425743,1175.55792079208,1311.40742574258,1135.68861386138,1170.25148514852,1222.05792079208,1367.97574257426,1225.56485148515,1285.68861386138,1348.58960396039,1430.04356435644,1270.7004950495,1330.12227722773,1198.37673267326,1069.02029702971,1041.08960396039,1296.32623762376,1480.78712871287,1254.1103960396,1213.09306930693,1113.96881188119,1139.65445544554,1434.39851485148,1398.85445544554,1429.02128712871,1536.77623762376,1423.40742574258,1188.39653465347,1144.1693069307,1431.6797029703,1247.2004950495,1123.82821782179,1385.54356435644,1052.71732673268,1212.72722772277,1440.9193069307,1361.29851485148,1361.77871287128,1325.53465346535,1463.6103960396,1482.76683168317,1095.23613861387,1263.9193069307,1205.1103960396,1132.44554455445,1223.74257425743,1089.22722772277
"221",1313.87777777778,1143.17777777778,1309.37777777778,1236.87777777778,971.388888888889,1042.96666666667,1337.81111111111,1322.67777777778,1204.21111111111,1082.64444444444,1353.18888888889,1185,1132.67777777778,1096.11111111111,1147.67777777778,1350.28888888889,1313.08888888889,1371.98888888889,1210.33333333333,1316.5,1259.67777777778,1165.5,1163.43333333333,1373.06666666667,1349.54444444444,1409.67777777778,1266.27777777778,1243.53333333333,1084.17777777778,1454.06666666667,1322.35555555556,1051.94444444444,1165.07777777778,1251.13333333333,1291.91111111111,1378.1,1044.6,1124.27777777778,1281.31111111111,1439.48888888889,1212.33333333333,1553,1330.54444444444,1341.1,1283.46666666667,1082.88888888889,1374.85555555556,1232.57777777778,1236,1390.63333333333,1026.14444444444,1118.81111111111,1446,1174.78888888889,1485.75555555556,1201.71111111111,1340.18888888889,1421.93333333333,1265.5,1264.21111111111,1190.5,1256.43333333333,1347.71111111111,1213.2
"222",1226.95,1072.35,1222.45,1166.05,900.55,972.15,1250.85,1235.75,1133.35,1011.85,1266.25,1114.15,1061.85,1025.25,1076.85,1279.45,1226.15,1301.15,1139.5,1245.65,1172.75,1094.65,1092.6,1302.25,1262.65,1322.75,1195.45,1172.7,1013.35,1367.15,1235.45,981.1,1078.15,1180.3,1221.05,1291.15,973.75,1053.45,1194.35,1368.65,1141.5,1466.05,1259.7,1270.25,1196.55,1012.05,1304.05,1161.75,1149.05,1319.8,955.3,1047.95,1375.15,1103.95,1398.85,1130.85,1269.35,1351.1,1180.25,1193.35,1119.65,1169.45,1260.8,1126.25
"223",1377.425,1212.095,1372.925,1305.785,1040.31,1111.88,1401.41,1386.235,1273.17,1153.69,1416.76,1253.92,1201.58,1165.07,1216.58,1419.21,1376.66,1440.9,1279.28,1391.95,1323.235,1234.42,1232.38,1448.51,1413.12,1473.235,1335.18,1312.47,1153.11,1517.62,1385.92,1120.88,1228.64,1320.07,1360.85,1441.66,1113.545,1199.19,1344.91,1514.93,1281.28,1616.56,1399.47,1410.02,1347.02,1151.81,1443.78,1301.5,1299.56,1466.1,1095.07,1187.745,1521.45,1243.71,1549.32,1270.67,1409.12,1490.88,1330.2,1340.17,1259.42,1320.01,1411.31,1276.78
"229",1194.38023255814,1035.46744186046,1189.88023255814,1129.16511627907,863.687209302326,934.893023255814,1218.32441860465,1203.18023255814,1096.51162790698,975.698837209302,1233.70116279069,1077.28953488372,1024.95465116279,988.044186046511,1039.95465116279,1245.27441860465,1193.59651162791,1264.27906976744,1103.30813953488,1216.73488372093,1140.18023255814,1059.33023255814,1055.73488372093,1273.3,1230.06046511628,1290.18023255814,1158.56511627907,1135.82093023255,976.476744186047,1334.56976744186,1202.86744186047,943.109302325581,1045.57906976744,1149.0453488372,1184.20348837209,1258.60348837209,936.903488372093,1020.91279069767,1161.82674418604,1339.72441860466,1104.63488372093,1433.51511627907,1222.82558139535,1233.38837209302,1163.96627906977,974.816279069767,1267.15465116279,1125.82209302326,1116.50465116279,1290.85930232558,916.781395348838,1011.1023255814,1346.2453488372,1067.07325581395,1366.26627906977,1094.01162790698,1232.48604651162,1314.23488372093,1144.25,1162.02441860465,1083.73139534884,1136.92906976745,1228.23139534884,1093.71511627907
"230",2160.034375,2362.53125,2180.128125,2461.075,2104.275,2150.121875,2173.509375,2174.003125,2301.140625,2066.275,2208.959375,2389.45625,2352.0125,2164.68125,2280.0125,2419.659375,2174.159375,2557.703125,2195.796875,2291.159375,2168.53125,2203.09375,2254.8875,2347.725,2205.309375,2265.434375,2379.128125,2461.73125,2303.5375,2249.903125,2182.703125,2101.86875,2073.93125,2276.090625,2507.41875,2181.353125,2245.9375,2146.8,2043.496875,2414.140625,2430.53125,2382.384375,2557.88125,2469.859375,2092.221875,2177.0125,2478.121875,2279.09375,2027.665625,2365.296875,2085.5625,2245.575,2420.671875,2393.31875,2315.121875,2357.496875,2510.053125,2543.203125,1999.078125,2243.671875,2237.95625,2090.434375,2148.259375,2036.790625
"241",1677.7,1817.5,1673.2,1917.2,1559.22142857143,1605.1,1701.62142857143,1686.5,1767.7,1521.22142857143,1717.02142857143,1844.42142857143,1806.98571428571,1619.62142857143,1734.98571428571,1927.7,1676.92142857143,2065.75,1663.35,1799.2,1623.5,1658.05,1709.85,1855.8,1713.37142857142,1773.5,1836.4,1917.85,1758.5,1784.95,1686.2,1556.82142857143,1528.9,1784.12142857143,1963.52142857143,1716.42142857143,1700.9,1601.77142857143,1578.52142857143,1922.2,1886.65,1916.82142857143,2014,1911.2,1627.3,1631.97142857143,1919.48571428571,1735,1562.7,1873.35,1540.52142857143,1700.52142857143,1928.72142857143,1849.1,1849.6,1813.35,1951.42142857143,1970.56428571429,1534.12142857143,1751.72142857143,1692.92142857143,1625.5,1683.31428571429,1577.02142857143
"242",1671.76,1811.58,1667.26,1911.26,1553.3,1599.16,1695.72,1680.58,1761.78,1515.3,1711.08,1838.5,1801.06,1613.72,1729.06,1921.8,1670.99,2059.86,1657.46,1793.3,1617.58,1652.16,1703.96,1849.86,1707.46,1767.58,1830.48,1911.94,1752.58,1779.06,1680.26,1550.9,1522.98,1778.22,1957.62,1710.5,1694.99,1595.86,1572.62,1916.28,1880.76,1910.9,2008.08,1905.3,1621.36,1626.05,1913.56,1729.08,1556.8,1867.44,1534.6,1694.62,1922.8,1843.18,1843.66,1807.42,1945.5,1964.66,1528.2,1745.8,1687,1619.58,1677.4,1571.12
"249",1696.46666666667,1836.26666666667,1691.96666666667,1935.96666666667,1578.025,1623.85833333333,1720.44166666667,1705.26666666667,1786.48333333333,1540.025,1735.8,1863.20833333333,1825.76666666667,1638.44166666667,1753.76666666667,1946.5,1695.7,2084.55,1682.15,1818,1642.26666666667,1676.85,1728.65,1874.56666666667,1732.15,1792.26666666667,1855.16666666667,1936.65,1777.275,1804.575,1704.95833333333,1575.61666666667,1547.66666666667,1802.93333333333,1982.33333333333,1736.03333333333,1719.7,1620.55833333333,1598.16666666667,1940.98333333333,1905.45,1934.7,2032.775,1930,1646.89166666667,1650.775,1938.26666666667,1753.775,1582.325,1892.15,1559.325,1719.33333333333,1947.50833333333,1867.88333333333,1867.44166666667,1832.13333333333,1970.20833333333,1989.35833333333,1553.75,1770.50833333333,1711.70833333333,1642.43333333333,1702.93333333333,1595.83333333333
"251",1980.3125,2168.1125,2000.4,2267.8,1909.8625,1955.7,1993.7875,1994.275,2121.425,1871.8625,2029.225,2195.0375,2157.6,1970.275,2085.6,2239.925,1994.4375,2377.9875,2016.05,2111.425,1974.1125,2008.6875,2060.4875,2168,2025.5875,2085.7,2195.3875,2268.475,2109.1125,2070.1875,2002.975,1907.45,1879.5125,2096.35,2314.1625,2001.625,2051.5375,1952.3875,1863.7625,2234.425,2237.2875,2202.6375,2364.6125,2290.125,1912.5,1982.59375,2298.4,2085.6125,1847.925,2185.575,1891.1375,2051.1625,2240.9375,2199.725,2135.4,2173.4,2330.325,2363.4875,1819.3375,2063.9375,2043.525,1910.7125,1968.525,1857.05
"259",1928.88333333333,2133.53333333333,1948.98333333333,2221.68333333333,1875.31666666667,1921.11666666667,1942.36666666667,1942.85,2070,1837.31666666667,1977.81666666667,2160.5,2123.03333333333,1935.71666666667,2051.01666666667,2188.51666666667,1943.00833333334,2326.56666666667,1964.65,2060,1939.53333333333,1974.11666666667,2025.91666666667,2116.56666666667,1974.16666666667,2034.28333333333,2142.61666666667,2222.35,2074.56666666667,2018.75,1951.56666666667,1872.91666666667,1844.93333333333,2044.95,2268.05,1950.21666666667,2016.96666666667,1917.81666666667,1812.35,2183,2191.16666666667,2151.21666666667,2318.5,2238.71666666667,1861.06666666667,1948.05,2246.98333333333,2041.78333333333,1796.5,2134.15,1856.6,2016.61666666667,2189.51666666667,2158.61666666667,2083.96666666667,2120.51666666667,2278.91666666667,2312.06666666667,1767.91666666667,2012.51666666667,2009,1859.28333333333,1917.1,1805.65
"261",1253.96,1497.76,1274.05,1551.26,1241.7,1279.46,1267.42,1267.91,1395.06,1195.62,1302.89,1524.69,1487.24,1301.57,1409.95,1513.58,1268.08,1651.63,1289.71,1385.08,1259.38,1333.79,1384.81,1441.65,1299.24,1359.36,1473.05,1551.91,1438.78,1343.81,1276.63,1221.77,1164.78,1370,1597.61,1275.29,1382.835,1237.65,1137.41,1508.06,1520.72,1476.29,1648.06,1563.79,1186.15,1313.91,1572.05,1372.5,1121.58,1459.21,1231.31,1380.81,1514.6,1488.63,1409.05,1451.41,1603.98,1637.13,1093,1337.6,1362.58,1184.36,1242.19,1130.71
"262",1171.4625,1415.2625,1191.5625,1468.7625,1159.775,1195.5625,1184.9375,1185.4125,1312.5625,1111.7,1220.375,1442.175,1404.75,1219.9125,1327.4625,1431.075,1185.58125,1569.1375,1207.2,1302.575,1176.875,1251.275,1302.3375,1359.15,1216.75,1276.8625,1390.5625,1469.4125,1356.275,1261.3375,1194.1375,1135.4875,1082.275,1287.4875,1515.0875,1192.775,1301.18125,1155.15,1054.9,1425.5625,1438.225,1393.775,1565.5625,1481.275,1103.65,1232.23125,1489.5625,1289.9875,1039.075,1376.7125,1151.4875,1298.275,1432.075,1406.1375,1326.5625,1368.9,1521.475,1554.6375,1010.475,1255.075,1280.075,1101.8625,1159.675,1048.1875
"269",1259.27923076923,1503.08230769231,1279.38230769231,1556.58230769231,1254.59615384615,1283.38230769231,1272.75461538462,1273.23923076923,1400.39,1199.53153846154,1308.20538461538,1530.00076923077,1492.57307692308,1307.73923076923,1415.27153846154,1518.90230769231,1273.40153846153,1656.95,1295.03153846154,1390.40230769231,1264.68692307692,1339.11307692308,1390.15769230769,1446.97461538461,1304.56076923077,1364.68076923077,1478.38230769231,1557.23923076923,1444.08692307692,1349.15769230769,1281.95,1223.32384615385,1170.08692307692,1375.32384615385,1602.92538461539,1280.60076923077,1389.00307692308,1242.97461538461,1142.73153846154,1513.39,1526.05615384615,1481.61307692308,1653.39,1569.10076923077,1191.47461538461,1320.07384615384,1577.37461538462,1377.82384615385,1126.90384615385,1464.54307692308,1239.32384615385,1386.12230769231,1519.91461538461,1493.95,1414.37461538462,1456.73153846154,1609.30384615385,1642.45,1098.31615384615,1342.91461538461,1367.90230769231,1189.68076923077,1247.50076923077,1136.02538461539
"271",900.631578947368,1144.41052631579,920.731578947368,1197.91052631579,932.621052631579,924.731578947368,914.105263157895,914.6,1041.74210526316,840.884210526316,949.563157894737,1171.36315789474,1133.91052631579,949.1,1056.60526315789,1160.25263157895,914.752631578947,1298.30526315789,936.384210526316,1031.74736842105,906.036842105263,980.468421052632,1031.50526315789,1088.31052631579,945.905263157895,1006.01578947368,1119.73157894737,1198.60526315789,1085.44210526316,987.305263157895,923.305263157895,864.678947368421,811.442105263158,1016.67368421053,1244.27368421053,918.763157894737,1030.35526315789,884.305263157895,784.089473684211,1154.74210526316,1167.40526315789,1119.76842105263,1294.74210526316,1210.46842105263,832.805263157895,961.426315789474,1218.70526315789,1019.17368421053,768.257894736842,1105.9,880.678947368421,1027.47368421053,1161.26842105263,1135.30526315789,1052.50526315789,1098.1,1250.65263157895,1283.80526315789,739.668421052632,984.268421052632,1009.25263157895,831.01052631579,888.857894736842,777.378947368421
"279",891.138235294118,1134.93823529412,911.236764705882,1188.43823529412,920.682352941177,915.236764705882,904.607352941176,905.097058823529,1032.24411764706,831.386764705882,940.05,1161.85,1124.42941176471,939.597058823529,1047.12941176471,1150.75735294118,905.256617647058,1288.80441176471,926.886764705882,1022.25588235294,896.542647058824,970.964705882353,1022.00588235294,1078.83088235294,936.417647058824,996.539705882353,1110.23676470588,1189.09558823529,1075.94264705882,948.172058823529,913.805882352941,855.172058823529,801.942647058823,1007.17205882353,1234.77058823529,885.592647058824,1020.85588235294,874.827941176471,774.582352941176,1145.24411764706,1157.90441176471,1064.33382352941,1285.24411764706,1200.94852941176,823.327941176471,951.923529411765,1209.22941176471,1009.67205882353,758.754411764706,1096.39411764706,871.172058823529,1017.97352941176,1121.63823529412,1125.80441176471,1013.39558823529,1088.58382352941,1241.15588235294,1274.30441176471,730.160294117647,974.763235294118,999.755882352941,821.539705882353,879.351470588235,767.872058823529
"280",1227.96585365854,1171.37926829269,1223.46585365854,1265.88902439025,977.526829268293,1039.80304878049,1251.91829268292,1236.76463414634,1233.33536585366,1066.43048780487,1267.28536585366,1214.00609756097,1160.86890243903,1094.74268292683,1175.86890243903,1400.68048780487,1227.18780487804,1400.99268292683,1196.11646341463,1340.63658536585,1173.76463414634,1172.91707317073,1191.93231707317,1397.21036585366,1263.65121951219,1323.76463414634,1295.6231707317,1271.74146341463,1112.38414634147,1368.15792682927,1236.45670731707,1044.48841463415,1079.16219512195,1280.74268292683,1320.92804878048,1292.18536585366,1072.81951219513,1143.64756097561,1192.16341463415,1463.6268292683,1240.55426829268,1467.09756097561,1359.56524390243,1370.44268292683,1198.97256097561,1079.71707317073,1403.88109756098,1244.71097560975,1150.66463414634,1414.78414634146,1011.12439024391,1147.01829268292,1470.14756097561,1202.98658536586,1399.85731707317,1229.93414634147,1369.20731707317,1450.96402439024,1151.49756097561,1292.73902439025,1202.62439024391,1170.53414634146,1261.82682926829,1127.30487804878
"291",638.861538461539,781.207692307692,636.746153846154,880.907692307692,515.707692307692,568.807692307692,659.592307692308,649.592307692308,733.292307692308,484.946153846154,680.069230769231,808.130769230769,770.707692307692,583.369230769231,698.707692307692,890.784615384615,639.726923076923,1028.85384615385,628.884615384615,762.284615384615,587.207692307692,621.8,673.592307692308,818.861538461539,676.453846153846,736.561538461538,800.115384615385,881.584615384615,722.215384615385,758.061538461538,649.961538461538,520.546153846154,492.615384615385,747.2,927.253846153846,686.3,654.688461538462,565.5,558.638461538462,885.269230769231,850.392307692308,871.815384615385,977.715384615385,878.738461538462,602.138461538462,595.688461538462,887.023076923077,698.715384615385,539.246153846154,836.430769230769,498.576923076923,664.253846153846,891.792307692308,812.815384615385,804.576923076923,777.061538461538,918.946153846154,939.192307692308,514.230769230769,714.792307692308,656.630769230769,577.038461538462,654.692307692308,519.1
"292",843.6375,983.4375,839.1375,1083.1375,725.1625,771.025,867.5625,852.4375,933.6375,687.1625,882.9375,1010.3375,972.9125,785.5625,900.9125,1093.6375,842.85,1231.6875,829.275,965.1375,789.4375,823.975,875.775,1021.725,879.3,939.4375,1002.3375,1083.7625,924.4375,983.8375,852.1125,722.7375,694.8375,950.0625,1129.4625,907.8375,866.81875,767.6875,790.275,1088.1375,1052.5875,1082.75,1182.9,1077.1375,839.025,797.9,1085.4125,900.9375,774.45,1039.2625,706.45,866.45,1094.6375,1015.0375,1015.525,979.2625,1117.3375,1136.5,745.85,917.65,858.8375,786.1625,877.475,742.95
"299",789.260638297872,898.162765957447,789.601063829787,1022.15212765957,640.655319148936,691.427659574468,810.963829787234,799.778723404255,886.229787234043,640.295744680851,830.815957446809,929.960638297872,887.655319148936,733.235106382979,854.255319148936,1041.51914893617,791.338829787234,1167.27340425532,781.831914893617,913.017021276596,741.854255319149,777.339361702128,829.134042553192,969.58829787234,827.179787234042,887.302127659574,955.181914893617,997.870212765957,839.174468085106,915.892553191489,800.526595744681,661.23085106383,647.253191489362,897.940425531915,1074.4829787234,842.137234042553,774.406382978723,720.139361702128,725.394680851064,1036.01170212766,966.686170212766,1024.53085106383,1123.10638297872,1031.07446808511,759.915957446809,727.237765957447,1039.34893617021,853.829787234043,700.459574468085,987.153191489362,633.859574468085,811.053191489362,1042.52978723404,929.312765957447,957.292553191489,932.190425531915,1079.76914893617,1091.87127659574,680.976595744681,865.529787234043,812.439361702128,729.543617021277,810.955319148936,677.252127659574
"300",726.457142857143,952.789285714286,743.057142857143,946.066071428571,980.35,932.685714285714,717.523214285714,719.310714285714,851.914285714286,881.849107142857,762.741071428571,968.180357142857,948.253571428571,885.253571428571,871.571428571429,844.982142857143,731.446428571429,905.685714285714,751.398214285714,818.416071428572,787.273214285714,795.482142857143,846.523214285714,792.603571428572,760.042857142857,716.876785714286,887.4375,939.223214285714,900.4625,665.05,737.428571428571,898.301785714286,867.83125,825.819642857143,943.5625,681.328571428571,934.189285714286,825.083928571428,750.733035714286,808.2125,946.128571428571,716.973214285714,920.503571428571,880.310714285714,732.754464285714,892.799107142858,888.589285714286,827.196428571429,790.457142857143,838.667857142857,936.109821428571,842.489285714286,744.948214285714,930.608928571429,693.051785714286,892.767857142857,920.508928571429,900.880357142857,761.866071428571,791.291071428572,824.273214285714,774.5875,690.676785714286,810.674107142858
"311",518.8,762.6,538.883333333333,816.1,541.366666666667,542.883333333333,532.266666666667,532.75,659.9,459.033333333333,567.716666666667,789.516666666667,752.083333333333,567.25,674.783333333333,778.4,532.908333333333,916.483333333333,554.533333333333,649.9,524.2,598.616666666667,649.666666666667,706.483333333333,564.083333333333,624.183333333333,737.883333333333,816.75,703.6,608.666666666667,541.483333333333,482.833333333333,429.6,634.816666666667,862.433333333333,540.1,648.525,502.483333333333,402.233333333333,772.9,785.566666666667,741.116666666667,912.9,828.6,450.983333333333,579.575,836.883333333333,637.316666666667,386.416666666667,724.05,498.833333333333,645.633333333333,779.416666666667,753.483333333333,673.883333333333,716.233333333333,868.816666666667,901.983333333333,357.816666666667,602.416666666667,627.4,449.2,507.016666666667,395.516666666667
