Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
