Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
