Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtSmooth,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Billings,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,GreatFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Missoula,0,0,0,0,0,0,0,0,0,0,0,0,0
