"County","Metropolitan","Town"
"AlbanyCounty",0,18.333079720756
"BigHornCounty",0,0
"CampbellCounty",0,24.834251297084
"CarbonCounty",0,4.578572420206
"ConverseCounty",0,3.219798786888
"CrookCounty",0,0
"FremontCounty",0,9.68421422502
"GoshenCounty",0,3.438205105228
"HotSpringsCounty",0,2.305481837646
"JohnsonCounty",0,2.375406068152
"LaramieCounty",35.132039129302,0
"LincolnCounty",0,1.479283403456
"NatronaCounty",30.342287834094,0
"NiobraraCounty",0,0
"ParkCounty",0,8.8055580426
"PlatteCounty",0,2.661290660828
"SheridanCounty",0,13.079998303508
"SubletteCounty",0,0
"SweetwaterCounty",0,18.694698220732
"TetonCounty",0,4.076274567714
"UintaCounty",0,7.005813840164
"WashakieCounty",0,2.21954402669
"WestonCounty",0,2.27771801503
