"County","Density"
"AlbanyCounty",1
"BigHornCounty",3.7
"CampbellCounty",2.8
"CarbonCounty",0.8
"ConverseCounty",1.8
"CrookCounty",2.5
"FremontCounty",2.2
"GoshenCounty",2.7
"HotSpringsCounty",0.8
"JohnsonCounty",1
"LaramieCounty",6.8
"LincolnCounty",3.7
"NatronaCounty",2.1
"NiobraraCounty",0.9
"ParkCounty",1.8
"PlatteCounty",2.4
"SheridanCounty",4.1
"SubletteCounty",2.1
"SweetwaterCounty",0.5
"TetonCounty",2.5
"UintaCounty",4.4
"WashakieCounty",1.4
"WestonCounty",1.6
