"County","Density"
"BarnstableCounty",101.7
"BerkshireCounty",47.8
"BristolCounty",199.9
"DukesCounty",69.1
"EssexCounty",199.5
"FranklinCounty",57.6
"HampdenCounty",94.9
"HampshireCounty",96.6
"MiddlesexCounty",205.1
"NantucketCounty",51.8
"NorfolkCounty",178.2
"PlymouthCounty",162.2
"SuffolkCounty",582.2
"WorcesterCounty",133.1
