,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.363900622246446
0-0-0-0-0-2,0,0,0,0,0,0.363900622246446
0-0-0-0-1-0,0,0,0,0,0.176130689113996,0
0-0-0-0-1-1,0,0,0,0,0.0888857183621059,0.0565926329654358
0-0-0-0-1-2,0,0,0,0,0.00403053217292053,0.00535949493573148
0-0-0-0-2-0,0,0,0,0,0.295263232986161,0
0-0-0-0-2-1,0,0,0,0,0.0105221857611642,0.00329291002407231
0-0-0-0-2-2,0,0,0,0,0.000998715936652875,0.000635872280510515
0-0-0-1-0-0,0,0,0,0.118027745113357,0,0
0-0-0-1-0-1,0,0,0,0.0160188147063903,0,0.0442385429440887
0-0-0-1-0-2,0,0,0,0.0079189520340112,0,0.0441249943225689
0-0-0-1-1-0,0,0,0,0.0235266061986563,0.102047367670138,0
0-0-0-1-1-1,0,0,0,0.00312482011726299,0.0135540019974319,0.00862969523549984
0-0-0-1-1-2,0,0,0,0.000213803481707467,0.000927379084034812,0.00120361538810919
0-0-0-1-2-0,0,0,0,0.00416094468246071,0.0362747895562848,0
0-0-0-1-2-1,0,0,0,0.000139794584193344,0.00128406334712512,0.000386065313167098
0-0-0-1-2-2,0,0,0,2.46696325047078e-05,0.000249678984163219,0.000181677794431576
0-0-0-2-0-0,0,0,0,0.170623401613394,0,0
0-0-0-2-0-1,0,0,0,0.0091853265025862,0,0.0118771858109643
0-0-0-2-0-2,0,0,0,0.00360176634568734,0,0.00942453558613798
0-0-0-2-1-0,0,0,0,0.00492570329010665,0.00988015408760166,0
0-0-0-2-1-1,0,0,0,0.00129104410107971,0.00260379512055928,0.00165780987418813
0-0-0-2-1-2,0,0,0,0.000238473114212175,0.000356684263090312,0.000749420902030249
0-0-0-2-2-0,0,0,0,0.00101967814352792,0.00406620059922956,0
0-0-0-2-2-1,0,0,0,0.000131571373358442,0.0005706948209445,0.000181677794431576
0-0-1-0-0-0,0,0,0.155083590080307,0,0,0
0-0-1-0-0-1,0,0,0.00388908530733875,0,0,0.00349729754280783
0-0-1-0-0-2,0,0,0.00300520228294358,0,0,0.00545033383294727
0-0-1-0-1-0,0,0,0.00835900803070862,0,0.0118062491082893,0
0-0-1-0-1-1,0,0,0.00393959290873276,0,0.00556427450420887,0.00354271699141572
0-0-1-0-1-2,0,0,0.000227284206273044,0,0.000321015836781281,0.000431484761774992
0-0-1-0-2-0,0,0,0.0143189049952018,0,0.0404836638607505,0
0-0-1-0-2-1,0,0,0.000606091216728118,0,0.00174775288914253,0.000545033383294727
0-0-1-0-2-2,0,0,2.52538006970049e-05,0,7.13368526180625e-05,4.54194486078939e-05
0-0-1-1-0-0,0,0,0.0690438911056114,0.0224822584226237,0,0
0-0-1-1-0-1,0,0,0.00305570988433759,0.000995008511023214,0,0.00274787664077758
0-0-1-1-0-2,0,0,0.00126269003485024,0.00041116054174513,0,0.00231639187900259
0-0-1-1-1-0,0,0,0.0141421283903227,0.00460499806754545,0.0199743187330575,0
0-0-1-1-1-1,0,0,0.00126269003485024,0.00041116054174513,0.00178342131545156,0.00113548621519735
0-0-1-1-1-2,0,0,2.52538006970049e-05,8.2232108349026e-06,3.56684263090312e-05,4.54194486078939e-05
0-0-1-1-2-0,0,0,0.00237385726551846,0.000772981818480844,0.00677700099871594,0
0-0-1-1-2-1,0,0,0.00010101520278802,3.28928433396104e-05,0.00028534741047225,9.08388972157878e-05
0-0-1-2-0-0,0,0,0.0383605232587504,0.0258784444974385,0,0
0-0-1-2-0-1,0,0,0.00214657305924542,0.00150484758278717,0,0.00193032656583549
0-0-1-2-0-2,0,0,0.000328299409061064,0.000238473114212175,0,0.000590452831902621
0-0-1-2-1-0,0,0,0.00159098944391131,0.00113480309521656,0.00224711085746897,0
0-0-1-2-1-1,0,0,0.000429314611849083,0.000296035590056493,0.000606363247253531,0.000386065313167098
0-0-1-2-2-0,0,0,0.000378807010455073,0.000263142746716883,0.001141389641889,0
0-0-1-2-2-1,0,0,2.52538006970049e-05,3.28928433396104e-05,0.000107005278927094,2.2709724303947e-05
0-0-1-2-2-2,0,0,7.57614020910147e-05,8.2232108349026e-05,0.000214010557854187,0.000317936140255257
