"County","Metropolitan","Town"
"BarnstableCounty",232.862189962202,1.975632196332
"BerkshireCounty",33.500677097882,25.95762201592
"BristolCounty",283.418077732806,0
"DukesCounty",0,9.83548898862
"EssexCounty",334.493821730454,0
"FranklinCounty",0,25.253363473676
"HampdenCounty",198.603182667486,0
"HampshireCounty",71.616467695352,6.55572431401
"MiddlesexCounty",595.886551027032,0
"NantucketCounty",0,7.859334782384
"NorfolkCounty",349.409837360992,0
"PlymouthCounty",344.641212022816,0
"SuffolkCounty",57.235377852918,0
"WorcesterCounty",393.466221515908,14.059017453706
