"County","FIPS","StateFIPS","CountyFIPS"
"BristolCounty",44001,44,1
"KentCounty",44003,44,3
"NewportCounty",44005,44,5
"ProvidenceCounty",44007,44,7
"WashingtonCounty",44009,44,9
