"County","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20"
"BristolCounty",0,0,59,701,1710,390,1172,196,131,359,114,439,71,359,3456,2391,348,1492,692,701
"KentCounty",39,4,93,3003,6230,3172,11427,2960,1644,3829,1333,3935,1670,2975,6625,12214,743,8730,2830,1710
"NewportCounty",142,4,71,1470,2399,649,3628,523,717,851,537,2991,490,984,3447,4375,1249,5756,1616,1075
"ProvidenceCounty",129,102,973,9852,23041,10746,24834,5490,6394,17639,3310,14287,8362,18852,26830,57051,5432,22995,11207,14678
"WashingtonCounty",192,96,150,1870,8158,1852,5657,984,599,978,563,1867,983,1344,7568,7338,1224,5128,1786,1803
