"SCTG","PctEmpty","N"
1,0.404712182455824,7
2,0.425397020060598,67
3,0.45938006598583,43
4,0.294519968060845,15
5,0.199516035193507,7
6,0.22078235931663,16
7,0.139575959607671,44
8,0.209453973305391,9
9,0.220797674677544,3
10,0.345868222703136,3
11,0.409282114144982,31
12,0.440654403632418,49
13,0.469862757090973,11
14,0.330631811974,3
15,0.394477968299597,1
16,0.411406611770122,3
17,0.41527138017192,10
18,0.30780628855648,5
19,0.181363308720579,13
20,0.319153846071907,2
21,0.163003296356002,1
22,0.194781481004182,11
23,0.329297413853261,7
24,0.259173648542417,6
25,0.425053010819826,27
26,0.340983107951513,45
27,0.207833893632727,2
28,0.216947168869503,5
29,0.142965266998763,5
30,0.150707615637309,7
31,0.379132868811655,87
32,0.318601464656746,31
33,0.397293194355251,59
34,0.206681863720746,28
35,0.159588441529491,4
36,0.258231759565444,57
37,0.179037995207116,9
38,0.253528170079209,0
39,0.13548568431547,19
40,0.232207817724517,264
41,0.292551497626319,50
43,0.217461436030707,30
99,0.377666020609811,3
