"County","Metropolitan","Town"
"AlconaCounty",0,0.163752808036
"AlgerCounty",0,3.282428392308
"AlleganCounty",7.785102425762,24.407884263912
"AlpenaCounty",0,9.461948044986
"AntrimCounty",0,0
"ArenacCounty",0,0
"BaragaCounty",0,0
"BarryCounty",0,9.250135962704
"BayCounty",43.92637473117,0
"BenzieCounty",0,0
"BerrienCounty",70.885049580122,13.053624834194
"BranchCounty",0,11.523668632054
"CalhounCounty",51.714469833534,11.023611329468
"CassCounty",11.061404537636,3.487436971248
"CharlevoixCounty",0,7.300786501716
"CheboyganCounty",0,3.481950075726
"ChippewaCounty",0,9.225242422356
"ClareCounty",0,9.150277244138
"ClintonCounty",25.989182765604,4.214156997342
"CrawfordCounty",0,4.131948159502
"DeltaCounty",0,17.943313226674
"DickinsonCounty",0,15.638439113576
"EatonCounty",35.1168649346,12.90485123935
"EmmetCounty",0,5.970099472286
"GeneseeCounty",230.772466169278,3.261132550396
"GladwinCounty",0,2.715504400954
"GogebicCounty",0,3.580465159332
"GrandTraverseCounty",0,41.199074141912
"GratiotCounty",0,7.433658871792
"HillsdaleCounty",0,10.76306815546
"HoughtonCounty",0,12.226772343216
"HuronCounty",0,2.49373243148
"InghamCounty",96.665751937602,4.190627169258
"IoniaCounty",0,15.395426128674
"IoscoCounty",0,13.436813694604
"IronCounty",0,2.031932817768
"IsabellaCounty",0,16.87989874301
"JacksonCounty",57.67323914263,3.20549409389
"KalamazooCounty",128.04814913864,0
"KalkaskaCounty",0,2.349543797886
"KentCounty",231.243035317716,8.467216087796
"KeweenawCounty",0,0
"LakeCounty",0,0
"LapeerCounty",0.088881838706,14.232244046516
"LeelanauCounty",0,2.422404720204
"LenaweeCounty",0,25.848982951772
"LivingstonCounty",106.050455644264,3.696347883102
"LuceCounty",0,1.489423986384
"MackinacCounty",0,2.132452542958
"MacombCounty",264.684254638108,3.309024256374
"ManisteeCounty",0,7.563511152024
"MarquetteCounty",0,22.127437666048
"MasonCounty",0,8.434623673568
"MecostaCounty",0,9.31701963996
"MenomineeCounty",0,3.836636114292
"MidlandCounty",33.813466050122,0
"MissaukeeCounty",0,0
"MonroeCounty",64.081306082678,3.944920736804
"MontcalmCounty",0,6.166369018558
"MontmorencyCounty",0,0
"MuskegonCounty",80.94332868919,13.439420269206
"NewaygoCounty",0,6.5473825803
"OaklandCounty",536.067286697838,8.447529905122
"OceanaCounty",0,2.107297997658
"OgemawCounty",0,0
"OntonagonCounty",0,0
"OsceolaCounty",0,0
"OscodaCounty",0,0
"OtsegoCounty",0,10.205109838648
"OttawaCounty",132.139470487396,1.957084242354
"PresqueIsleCounty",0,1.403279610858
"RoscommonCounty",0,8.903567718688
"SaginawCounty",78.675744307252,2.748327704178
"StClairCounty",69.861676576572,0.053957368398
"StJosephCounty",0,25.512964558804
"SanilacCounty",1.412119030046,1.769547165016
"SchoolcraftCounty",0,3.464303669918
"ShiawasseeCounty",0.400695883396,18.159534593796
"TuscolaCounty",0,6.620625357496
"VanBurenCounty",4.9422214306,16.62229341912
"WashtenawCounty",129.204338141374,5.959124136834
"WayneCounty",547.565179546474,0
"WexfordCounty",0,8.739529581274
