Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Bismarck,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Bismarck,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Bismarck,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Bismarck,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Fargo,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Fargo,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Fargo,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Fargo,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,GrandForks,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,GrandForks,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,GrandForks,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,GrandForks,0,0,0,0,0,0,0,0,0,0,0,0,0
