"SCTG","Payload","N"
1,10.6732155204331,24
2,12.3902740732483,255
3,11.7287261992607,67
4,10.0068390731968,54
5,15.3568767024241,2
6,5.92686271885712,2
7,12.9775559718195,9
8,10.2941785681165,5
9,12.5303662811142,0
10,12.7559630168912,1
11,14.7601763932821,5
12,14.5239374000623,93
13,14.57148120894,5
14,19.7343283246373,1
15,21.9759244651015,0
16,14.0428921341034,0
17,24.3515448152176,3
18,11.6180707665334,11
19,12.6350663844781,11
20,14.6935220971178,2
21,5.12434471305138,0
22,10.20219234628,20
23,12.2174191704086,5
24,9.66549316294252,0
25,16.660938104387,30
26,7.11513370705198,22
27,16.5382555630002,1
28,13.1552492378572,0
29,5.51350467372506,1
30,10.307661585523,0
31,12.0265131090117,37
32,12.2402812906222,5
33,3.84195143001485,31
34,17.467518586265,33
35,6.91185118160956,1
36,4.33499289994499,13
37,17.1134794135312,4
38,4.51852664992441,3
39,7.06406860103406,6
40,6.4268742666301,143
41,5.48989522353704,44
43,16.6344819186119,8
99,9.49355007942213,20
