"County","Metropolitan","Town"
"ArkansasCounty",0,7.3290074691
"AshleyCounty",0,10.755030284024
"BaxterCounty",0,11.02179317515
"BentonCounty",113.44994140024,13.210754834624
"BooneCounty",0,11.198981946684
"BradleyCounty",0,6.167461687218
"CalhounCounty",0,0
"CarrollCounty",0,5.784816458424
"ChicotCounty",0,3.901271905704
"ClarkCounty",0,5.795087543828
"ClayCounty",0,4.102975837626
"CleburneCounty",0,4.735910143512
"ClevelandCounty",0,0
"ColumbiaCounty",0,7.506897787968
"ConwayCounty",0,5.682704448586
"CraigheadCounty",46.946971140994,0
"CrawfordCounty",19.565330045286,0
"CrittendenCounty",22.914778408856,0
"CrossCounty",0,4.662157325574
"DallasCounty",0,4.171939060254
"DeshaCounty",0,5.731251369658
"DrewCounty",0,9.733714818032
"FaulknerCounty",39.698406093084,5.11389782388
"FranklinCounty",0,2.56770378315
"FultonCounty",0,0.770554572256
"GarlandCounty",44.889009642998,8.876070306452
"GrantCounty",0,3.456040314914
"GreeneCounty",0,19.847889527538
"HempsteadCounty",0,7.425244164804
"HotSpringCounty",0.034287402008,9.502969451976
"HowardCounty",0,3.36863956348
"IndependenceCounty",0,9.20396318283
"IzardCounty",0,0
"JacksonCounty",0,4.53269076124
"JeffersonCounty",37.181606769818,0
"JohnsonCounty",0,6.733239727836
"LafayetteCounty",0,0
"LawrenceCounty",0,3.70443247288
"LeeCounty",0,2.135327072348
"LincolnCounty",0,0
"LittleRiverCounty",0,3.576747383174
"LoganCounty",0,4.610553248866
"LonokeCounty",26.230981073614,3.27642103129
"MadisonCounty",0,0
"MarionCounty",0,0
"MillerCounty",20.15280431559,0
"MississippiCounty",0,14.842698721758
"MonroeCounty",0,2.045139436678
"MontgomeryCounty",0,0
"NevadaCounty",0,1.861011253898
"NewtonCounty",0,0
"OuachitaCounty",0,11.861488190852
"PerryCounty",0,0
"PhillipsCounty",0,6.148246935086
"PikeCounty",0,0
"PoinsettCounty",0,3.899681165464
"PolkCounty",0,4.74615111296
"PopeCounty",0,21.65104996047
"PrairieCounty",0,0
"PulaskiCounty",177.973584080912,0
"RandolphCounty",0,3.03308796783
"StFrancisCounty",0,5.823967973428
"SalineCounty",54.106275584136,5.407573954916
"ScottCounty",0,2.56349913237
"SearcyCounty",0,0
"SebastianCounty",49.156723620964,6.331083606676
"SevierCounty",0,4.195888967314
"SharpCounty",0,6.73456676041
"StoneCounty",0,0
"UnionCounty",0,15.16228152479
"VanBurenCounty",0,0
"WashingtonCounty",74.033220268378,1.506459578828
"WhiteCounty",0,30.102702662748
"WoodruffCounty",0,0
"YellCounty",0,2.547663544942
