"FAFZone","ArkansasCounty","AshleyCounty","BaxterCounty","BentonCounty","BooneCounty","BradleyCounty","CalhounCounty","CarrollCounty","ChicotCounty","ClarkCounty","ClayCounty","CleburneCounty","ClevelandCounty","ColumbiaCounty","ConwayCounty","CraigheadCounty","CrawfordCounty","CrittendenCounty","CrossCounty","DallasCounty","DeshaCounty","DrewCounty","FaulknerCounty","FranklinCounty","FultonCounty","GarlandCounty","GrantCounty","GreeneCounty","HempsteadCounty","HotSpringCounty","HowardCounty","IndependenceCounty","IzardCounty","JacksonCounty","JeffersonCounty","JohnsonCounty","LafayetteCounty","LawrenceCounty","LeeCounty","LincolnCounty","LittleRiverCounty","LoganCounty","LonokeCounty","MadisonCounty","MarionCounty","MillerCounty","MississippiCounty","MonroeCounty","MontgomeryCounty","NevadaCounty","NewtonCounty","OuachitaCounty","PerryCounty","PhillipsCounty","PikeCounty","PoinsettCounty","PolkCounty","PopeCounty","PrairieCounty","PulaskiCounty","RandolphCounty","StFrancisCounty","SalineCounty","ScottCounty","SearcyCounty","SebastianCounty","SevierCounty","SharpCounty","StoneCounty","UnionCounty","VanBurenCounty","WashingtonCounty","WhiteCounty","WoodruffCounty","YellCounty"
"139",616.634649122807,593.293859649123,695.162719298246,845.472368421053,745.653947368421,624.255263157895,653.641666666666,770.843859649123,553.65350877193,710.646929824562,612.890350877193,645.467105263158,636.345175438596,687.12149122807,683.467105263158,569.892982456141,780.246052631579,517.558771929825,552.123245614035,657.100438596491,595.344736842105,591.725877192983,665.903947368421,757.694736842106,659.704824561403,694.091666666666,672.065350877193,591.288157894737,731.547807017544,684.972368421053,758.75350877193,619.69298245614,663.125877192982,592.246929824561,641.239912280702,734.232017543859,720.900438596491,599.872807017543,557.967105263158,613.861842105263,774.053070175439,750.432894736842,615.232017543859,800.657894736843,717.782894736842,741.168421052632,559.504824561403,587.258771929825,734.391228070175,714.629824561403,769.124122807018,694.074122807017,680.773245614035,566.076754385965,743.055701754386,553.803947368421,782.034649122807,708.316228070175,592.834649122807,636.534649122807,612.846052631579,544.392982456141,664.432894736842,771.317105263158,704.265350877193,797.113596491228,779.190350877193,643.673684210527,658.246052631579,660.110526315789,700.583771929824,817.946052631579,610.392982456141,580.258771929825,719.224122807017
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1824.99431818182,1877.83295454545,1629.21022727272,1560.73863636364,1596.5125,1852.02386363636,1841.17386363637,1582.86022727273,1882.85113636364,1773.4125,1746.94886363636,1691.98977272728,1818.05340909091,1817.23863636364,1716.28295454545,1737.06022727273,1619.72386363636,1791.32159090909,1770.09886363636,1825.65795454545,1855.21477272727,1849.85113636364,1724.67840909091,1640.39431818182,1670.47613636364,1763.81704545454,1789.24886363637,1737.45340909091,1763.56704545454,1794.85795454545,1735.61477272728,1719.76704545455,1670.22840909091,1742.11477272728,1797.68068181818,1663.27840909091,1801.10113636364,1701.68522727273,1841.66022727273,1828.35795454545,1741.58977272727,1662.30113636364,1772.32159090909,1607.95340909091,1613.23863636364,1771.15340909091,1808.38977272727,1823.03522727273,1711.60113636364,1785.30113636364,1616.21022727272,1821.15340909091,1734.34659090909,1866.33295454545,1749.82840909091,1756.94886363636,1682.53863636364,1691.26931818182,1793.00795454546,1751.02386363636,1707.49659090909,1837.9375,1764.04659090909,1665.67840909091,1631.89431818182,1628.78977272728,1713.46704545455,1678.36022727273,1668.91022727273,1852.94431818182,1666.91022727273,1583.61477272728,1769.01931818182,1774.01931818182,1691.67840909091
"171",648.053846153846,735.392307692307,528.792307692308,590.538461538461,565.792307692308,718.784615384616,712.015384615385,564.646153846154,698.173076923077,704.9,465.523076923077,579.692307692308,681.630769230769,771.246153846154,647.407692307693,501.476923076923,651.292307692308,522.6,544.276923076923,710.046153846154,666.638461538462,712.407692307693,618.2,653.546153846154,524.192307692308,688.346153846154,666.330769230769,475.107692307693,744.546153846154,679.246153846154,761.907692307693,542.115384615385,545.892307692307,527.761538461539,664.130769230769,648.146153846154,775.3,497.015384615385,568.407692307693,688.323076923077,796.473076923077,675.892307692307,625.684615384615,601.446153846154,571.023076923077,778.446153846154,476.261538461539,597.7,728.646153846154,737.8,585.5,725.669230769231,671.457692307692,591.192307692308,737.330769230769,523.146153846154,754.1,645.9,603.284615384616,630.215384615384,477.230769230769,554.830769230769,658.7,710.661538461538,601.192307692308,673.780769230769,776.115384615385,521.615384615385,578.223076923077,741.769230769231,633.207692307692,610.2,573.430769230769,570.284615384616,679.492307692308
"172",426.188888888889,512.5,300.266666666667,361.044444444444,336.288888888889,496.922222222222,481.144444444444,335.144444444444,475.277777777778,466.677777777778,237.177777777778,351.022222222222,454.7,532.988888888889,413.166666666667,272.244444444444,421.788888888889,300.766666666667,315.166666666667,471.811111111111,444.788888888889,490.566666666667,387.233333333333,424.044444444444,292.855555555556,450.111111111111,428.088888888889,245.822222222222,506.311111111111,440.988888888889,523.688888888889,313.444444444444,314.377777777778,299.1,442.288888888889,423.8,537.044444444444,268.344444444444,346.566666666667,466.466666666667,558.222222222222,450.255555555556,403.822222222222,371.944444444444,350.7,540.211111111111,254.411111111111,375.866666666667,489.2,499.544444444444,356.022222222222,494.811111111111,427.733333333333,369.333333333333,499.088888888889,301.288888888889,523.333333333333,418.922222222222,381.422222222222,391.066666666667,248.544444444444,332.988888888889,420.444444444444,481.155555555556,371.677777777778,444.277777777778,537.888888888889,292.633333333333,346.922222222222,510.877777777778,401.133333333333,380.711111111111,342.455555555556,333.844444444444,449.166666666667
"179",502.688125,588.9525,391.25625,462.69125,427.05875,573.414375,560.1725,431.015625,551.731875,551.26625,315.339375,435.1675,531.555625,617.595,505.12,351.32875,523.84,377.309375,393.019375,556.39625,521.289375,567.050625,472.54375,521.64375,374.3575,533.341875,512.685,326.8475,590.895,525.5975,606.59,397.595,393.71,383.2475,518.781875,514.95125,621.655,352.49625,423.049375,542.960625,642.83375,539.53125,480.319375,465.3675,428.666875,624.808125,331.02375,452.341875,565.73625,584.155,446.35375,573.830625,512.11,445.826875,581.86,377.911875,606.66,506.21,457.914375,476.2525,332.7,409.48375,505.04625,571.5625,451.48125,545.45875,618.0675,373.23375,428.51,589.919375,468.825,479.4725,428.98625,417.0475,535.1675
"181",646.18,733.48,560.5,622.3,597.5,716.88,723.58,596.4,696.3,719.18,473.48,600.72,689.92,785.58,692.02,509.88,683,520.7,555.28,724.36,664.78,710.52,641.8,685.3,545.88,702.68,680.6,487.88,758.86,693.58,776.2,563.18,562.1,548.8,662.28,679.88,789.58,518.08,566.52,686.44,810.78,707.6,623.78,633.2,608.3,792.78,474.38,595.8,742.98,752.08,617.2,737.18,689.36,589.3,751.6,521.28,790.58,677.62,601.38,645.08,498.28,552.98,672.98,742.4,632.9,705.5,790.4,542.68,599.9,753.28,634.28,641.92,597.08,583.4,727.78
"182",594.380555555556,678.386111111111,522.841666666667,586.730555555556,562.008333333333,665.102777777778,671.775,560.858333333333,641.166666666667,667.419444444444,427.161111111111,554.408333333333,638.152777777778,733.752777777778,640.247222222222,461.691666666667,647.508333333333,471.136111111111,505.683333333334,672.552777777778,612.991666666667,658.747222222222,597.280555555556,651.891666666667,499.536111111111,650.880555555556,628.847222222222,440.269444444444,707.052777777778,641.752777777778,724.436111111111,516.836111111111,515.775,501.841666666667,610.475,644.458333333333,737.808333333333,471.730555555556,514.747222222222,634.658333333333,758.991666666667,670.919444444444,572.008333333333,597.652777777778,563.252777777778,740.969444444444,426.191666666667,544.036111111111,691.175,700.308333333333,581.708333333333,685.419444444444,637.552777777778,537.525,699.847222222222,473.091666666667,738.808333333333,639.191666666667,549.602777777778,593.308333333333,451.947222222222,501.175,621.208333333333,704.163888888889,592.661111111111,669.969444444444,738.641666666667,496.336111111111,553.569444444444,701.508333333333,587.947222222222,606.402777777778,548.880555555556,533.836111111111,676
"183",718.475,805.8,638.1,699.8375,675.1,789.2,795.85,673.9625,768.58125,791.5,545.8,673.0125,762.2125,857.8375,764.325,582.175,760.6,593.0125,627.6,796.625,737.075,782.825,714.1,762.8625,618.175,774.9625,752.925,560.1625,831.125,765.8375,848.5125,635.4625,634.4,621.1,734.5625,757.425,861.9,590.3625,638.825,758.7375,883.075,785.2,696.1,710.775,678.7375,865.05,546.675,668.1,815.275,824.4,694.8,809.5,761.625,661.6,823.925,593.575,862.9,755.2,673.7,717.4,570.575,625.275,745.3,819.975,710.4875,783.075,862.7125,614.9625,672.2,825.6,706.575,719.5,669.3625,655.7125,800.1
"189",582.466393442623,661.29262295082,516.143442622951,589.351639344262,564.617213114754,653.186065573771,659.841803278689,563.469672131148,624.077868852459,655.495901639344,415.07131147541,542.310655737705,626.218852459016,721.831967213115,628.317213114754,449.82868852459,650.117213114754,458.066393442623,492.636885245902,660.631147540983,601.063114754098,646.817213114754,584.538524590164,651.09262295082,487.456557377049,638.95,616.920491803279,428.769672131148,695.131147540983,629.831967213115,712.50737704918,504.609016393443,503.690983606557,490.723770491803,598.554918032787,645.331967213115,725.88606557377,459.312295081967,502.820491803279,622.731967213115,747.068032786885,668.351639344262,560.08606557377,600.272950819672,553.434426229508,729.040163934426,414.32868852459,532.110655737705,679.253278688525,688.38606557377,584.313934426229,673.495901639344,625.631147540983,525.597540983607,687.920491803279,461.223770491803,726.88606557377,633.777868852459,537.684426229508,581.387704918033,439.856557377049,489.246721311475,609.287704918033,697.435245901639,579.864754098361,672.459836065574,726.705737704918,484.251639344262,541.48606557377,689.58606557377,575.861475409836,609.01393442623,537.010655737705,520.768032786885,664.079508196721
"190",696.916666666667,757.162626262626,511.787878787879,479.649494949495,491.654545454545,733.859090909091,716.035353535353,484.30505050505,751.857070707071,693.715151515152,558.323737373737,586.289898989899,692.922222222222,754.674747474748,617.731313131313,585.501515151516,543.490909090909,630.108585858585,620.305555555555,702.292929292929,722.263131313131,730.545454545455,595.841414141414,566.223232323232,531.139393939394,668.836363636364,664.121212121212,563.932828282828,720.116161616162,671.492929292929,707.59797979798,585.25808080808,543.392424242424,598.185858585859,679.436363636363,580.866666666667,758.731313131313,560.370202020202,666.581818181819,708.348484848485,726.784848484848,593.450505050505,649.375252525253,515.632323232323,508.388888888889,741.507070707071,596.767171717172,677.057070707071,645.439393939394,721.231313131313,511.358585858586,735.1,638.506060606061,693.983838383838,682.594949494949,617.810606060606,646.320202020202,592.181818181818,660.022222222223,626.235353535354,556.8601010101,654.430808080808,665.729292929293,602.838383838384,527.026262626263,565.951515151515,689.39595959596,538.607070707071,556.086868686869,745.788383838384,562.056565656566,502.387878787879,610.503535353535,630.093434343434,609.466666666667
"201",481.466666666667,534.3,304.555555555556,225.7,271.855555555555,508.5,497.655555555556,254.577777777777,539.311111111111,456.533333333334,422.3,367.333333333333,474.277777777777,515.488888888889,390.444444444444,412.422222222223,289.433333333334,466.655555555556,445.438888888889,481.9,511.688888888889,506.311111111111,378.85,314.566666666666,345.833333333333,437.988888888889,445.477777777778,412.822222222223,476.988888888889,451.1,458.488888888889,395.111111111111,345.577777777777,417.455555555556,453.933333333334,337.433333333334,520.755555555556,377.033333333334,490.911111111111,484.833333333333,470.488888888889,343.022222222222,428.566666666666,272.7,288.588888888889,493.355555555556,478.644444444445,479.266666666667,394.733333333333,482.066666666667,291.555555555556,504.511111111111,408.511111111111,522.8,432.944444444444,432.3,392.255555555555,365.433333333334,449.244444444445,407.266666666667,382.838888888889,476.577777777777,438.211111111111,348.8,307.238888888889,311.911111111111,436.355555555555,353.722222222223,344.255555555555,527.388888888889,342.255555555555,248.333333333333,412.522222222222,450.777777777777,374.8
"202",517.366666666667,570.2,371.716666666667,257.583333333333,340.916666666667,544.4,533.55,286.966666666667,575.216666666667,456.8,489.466666666667,460.133333333333,510.416666666667,506.133333333333,400.733333333333,479.566666666667,305.3,562.55,523.2,518.033333333333,547.6,542.216666666667,417.966666666667,324.85,412.983333333333,448.266666666667,481.633333333333,479.966666666667,452.466666666667,487.25,424.516666666667,469.6,412.716666666667,499.433333333333,490.066666666667,347.7,490,444.216666666667,537.216666666667,520.75,430.483333333333,345.7,464.7,309.933333333333,355.75,460.066666666667,520.666666666667,515.416666666667,395,474.2,360.5,504.566666666667,418.8,558.7,433.233333333333,516.283333333333,365.95,375.7,485.383333333333,443.4,450.016666666667,536.183333333333,448.466666666667,349.066666666667,376.316666666667,312.2,402.366666666667,420.866666666667,413.316666666667,539.933333333333,428.533333333333,279.416666666667,465.366666666667,501.3,375.066666666667
"209",632.885,685.726111111112,478.961666666666,367.425,445.457222222223,659.916111111111,649.061666666666,402.258333333333,690.746111111111,579.911666666667,597.529444444444,562.932777777778,625.948333333333,622.251111111111,521.419444444444,589.676111111111,424.445,653.329444444445,627.511111111111,633.555,663.108333333334,657.746111111111,532.892777777777,445.529444444444,519.945,568.945,597.150555555555,588.807222222222,570.622222222222,602.756111111112,542.518888888889,572.969444444444,519.983888888888,605.556111111111,605.571666666666,468.411666666667,607.971111111111,552.826111111111,650.667222222223,636.256111111112,549.245555555555,468.253888888888,580.217222222223,426.625,462.781666666667,578.415555555556,657.836111111111,630.939444444444,518.105,591.523888888888,466.710555555556,621.916111111111,539.472777777778,674.226111111112,554.681666666667,617.946111111112,490.161666666667,496.397222222222,600.898333333334,558.917222222223,557.486111111111,647.616111111112,569.171666666667,472.169444444444,480.842777777778,435.281666666667,520.351111111111,528.348333333333,521.872777777778,658.178333333334,524.158333333334,395.760555555555,577.458333333333,614.383888888888,498.169444444444
"211",602.425,679.7625,564.9625,682.45,650.15,673.1625,679.8,656.5625,642.53125,675.4625,452.55,579.775,646.175,741.775,648.275,484.2375,739.7125,482.3625,516.95,680.575,621.025,666.775,630.725,722.5,524.925,658.925,636.875,467.525,715.075,649.775,732.475,547.7,541.1625,534.0625,618.5,699.0625,745.8625,497.8,522.775,642.6875,767.025,715.2625,580.0625,693.3625,588.7625,749,448.7375,552.075,699.2,708.3625,669.5125,693.4625,645.575,545.5625,707.875,495.625,746.8625,673.15,557.6625,601.3625,477.325,509.2,629.2625,736.15,614.375,761.95,746.6625,521.7,578.9625,709.5625,613.3375,702.1375,571.425,545.075,684.0625
"212",510.209090909091,586.268181818182,473.072727272727,602.618181818182,541.281818181818,580.981818181818,587.6,564.454545454545,549.036363636364,583.281818181818,360.618181818182,487.881818181818,553.990909090909,649.6,556.1,392.309090909091,650.936363636364,390.181818181818,424.727272727273,588.4,528.818181818182,574.6,538.509090909091,630.309090909091,433,566.7,544.690909090909,375.6,622.9,557.6,640.281818181818,455.790909090909,449.272727272727,442.172727272727,526.309090909091,606.827272727273,653.645454545455,405.9,430.590909090909,550.5,674.818181818182,623.063636363636,487.836363636364,597.236363636364,496.854545454545,656.8,356.809090909091,459.881818181818,607.009090909091,616.145454545455,559.536363636364,601.281818181818,553.4,453.381818181818,615.690909090909,403.709090909091,654.645454545455,580.918181818182,465.445454545455,509.163636363636,385.409090909091,417,537.063636363636,643.918181818182,522.481818181818,669.718181818182,654.481818181818,429.790909090909,487.072727272727,617.327272727273,525.854545454545,617.5,479.5,452.881818181818,591.818181818182
"219",507.837623762376,579.393564356435,483.013366336633,629.133168316831,537.95099009901,578.567326732673,585.219801980198,578.553960396039,542.177227722772,580.878217821782,370.636633663366,497.5,551.59801980198,647.209900990099,553.69603960396,405.113861386139,650.371287128713,387.808910891089,422.379207920792,586.008910891089,526.435643564356,572.19702970297,535.812871287129,627.931683168317,442.972277227723,564.328712871287,542.29801980198,382.761386138614,620.508910891089,555.209900990099,637.887128712871,465.175247524752,459.040099009901,447.719801980198,523.931683168317,604.465346534653,651.267326732673,412.858415841584,428.19603960396,548.109900990099,672.446534653465,620.668316831683,485.464356435644,617.482673267327,506.79603960396,654.421782178218,364.212871287129,457.489108910891,604.625742574257,613.767326732673,557.920297029703,598.879207920792,551.008910891089,450.980198019802,613.29801980198,409.678217821782,652.268316831683,578.545544554455,463.066336633663,506.768316831683,395.481188118812,414.627722772277,534.666336633663,641.544554455446,536.937128712872,667.345544554455,652.085148514852,439.587623762376,500.362376237624,614.965346534653,540.092079207921,645.621782178218,478.524752475248,450.511881188119,589.454455445545
"221",320.977777777778,232.805555555555,515.372222222222,568.705555555556,500.127777777778,287.605555555555,302.9,525.327777777778,233.377777777778,372.822222222222,499.844444444444,424.705555555556,302.494444444445,282.877777777778,408.605555555556,440.255555555556,503.438888888889,387.877777777778,422.477777777778,331.277777777778,274,271.172222222223,391.027777777778,482.827777777778,531.566666666667,401.3,338.927777777778,464.055555555556,346.511111111111,392.411111111111,381.877777777778,475.238888888888,518.261111111112,452.05,313.561111111111,459.35,318.166666666667,471.755555555556,358.144444444444,294.127777777778,362.861111111111,477.266666666667,362.383333333333,525.772222222222,493.25,328.144444444445,432.177777777778,371.222222222222,425.3,317.1,494.244444444445,302.111111111111,402.355555555555,348.788888888889,390.366666666667,424.166666666667,433.144444444445,433.427777777778,362.577777777778,360.105555555556,484.877777777778,409.166666666667,383.15,458.533333333334,457.205555555556,502.033333333334,387.805555555556,515.555555555556,467.394444444444,265.055555555555,425.727777777778,541.138888888889,412.338888888889,429.933333333333,450.777777777777
"222",378.95,271.6,564.65,552.4,554.65,313.65,304.275,579.85,299.55,347.5,596.45,486.55,332.85,273.35,463.15,594.3,487.175,542,470.95,332.65,331.95,306.75,445.55,484.4,569.55,389.75,356.75,618.1,312.75,370.6,348.15,516.95,553.35,508.85,351.85,513.9,278.65,550.05,424.35,333.65,317.3,466.6,400.7,555.75,547.8,282.6,586.25,412.05,397.25,323.15,548.8,303.5,440.35,415.05,362.5,578.2,389,487.95,407.65,421.95,564.7,445.15,398.7,424.1,511.75,465.2,342.3,557.95,521.85,272.8,480.25,524.9,469.05,453.85,446.05
"223",378.41,306.17,577.84,629.48,559.035,356.4,386.52,584.22,290.79,439.62,511.15,483.575,370.72,369.03,467.475,451.56,564.27,399.21,433.8,414.87,331.45,328.86,449.94,541.72,542.9,451.13,400.175,475.37,418.27,434.12,453.66,501.37,546.31,473.91,374.03,518.27,387.95,483.06,382.29,349.77,428.435,534.46,422.86,584.67,552.16,393.68,443.51,402.96,495.88,403.28,553.16,385.73,461.89,372.99,462.52,435.48,498.84,492.345,430.66,418.98,496.2,426.06,439.16,530.02,516.075,577.225,453.35,526.87,539.91,346.83,484.61,601.97,492.06,461.91,500.36
"229",261.888372093023,165.448837209302,422.837209302326,461.644186046511,414.513953488372,198.991860465116,196.840697674418,439.706976744186,184.946511627907,247.930232558139,449.146511627907,340.110465116279,216.533720930233,170.776744186046,322.970930232558,395.345348837209,396.404651162791,361.733720930232,352.963953488372,222.653488372093,218.954651162791,195.590697674419,305.416279069767,387.679069767442,423.489534883721,285.840697674418,244.061627906977,417.686046511628,224.75,268.608139534884,259.875581395348,370.427906976745,407.416279069767,361.947674418604,235.779069767442,373.729069767442,198.04534883721,405.859302325581,307.127906976744,219.744186046512,244.447674418604,368.488372093023,284.158139534884,436.725581395349,407.632558139535,212.267441860465,406.498837209302,293.029069767442,299.601162790698,205.212790697675,408.624418604651,194.777906976744,321.095348837209,298.396511627907,265.782558139535,382.401162790698,311.702325581395,347.820930232558,293.151162790698,275.510465116279,419.948837209302,335.76976744186,286.044186046512,335.663953488372,371.570930232558,378.24534883721,269.124418604651,412.677906976744,381.186046511628,164.155813953489,340.095348837209,434.109302325581,323.71511627907,339.072093023256,341.881395348837
"230",1655.48125,1723.515625,1637.40625,1699.14375,1674.40625,1726.19375,1732.8625,1673.26875,1686.3,1728.515625,1545.08125,1660.14375,1699.2375,1794.85,1701.33125,1547.64375,1759.90625,1535.43125,1569.99375,1733.65625,1674.08125,1719.83125,1683.775,1770.9875,1617.46875,1711.96875,1689.9375,1530.925,1768.15625,1702.85,1785.525,1634.76875,1633.69375,1606.003125,1671.575,1752.1,1798.90625,1589.66875,1575.83125,1695.75,1820.08125,1768.3,1633.1,1710.0625,1676.165625,1802.0625,1512.14375,1605.125,1752.275,1761.40625,1694.1,1746.515625,1698.65625,1598.621875,1760.9375,1567.56875,1799.90625,1726.1875,1610.69375,1654.40625,1569.86875,1562.275,1682.3,1787.31875,1709.7875,1782.375,1799.73125,1614.26875,1671.50625,1762.6,1713.91875,1718.8,1625.3625,1598.125,1737.0875
"241",1055.49285714285,1123.52857142858,1062.97142857142,1154.1,1129.37142857142,1126.22142857143,1132.87142857142,1128.22142857143,1086.32142857143,1128.52857142858,950.55,1063.37142857142,1099.27142857143,1194.87142857142,1101.37142857142,987.792857142857,1198.15714285715,935.471428571429,970.021428571428,1133.67142857142,1074.09285714285,1119.87142857142,1083.79285714285,1175.59285714285,1022.92142857143,1111.99285714285,1089.97142857142,963.035714285714,1168.17142857142,1102.87142857142,1185.55714285714,1037.59285714285,1039.17857142857,1010.14285714286,1071.59285714285,1152.12142857143,1198.92142857143,993.335714285714,975.871428571429,1095.77142857143,1220.12142857143,1168.32142857143,1033.12142857143,1165.02142857143,1086.75,1202.09285714285,944.25,1005.15714285715,1152.29285714285,1161.42142857143,1149.06428571429,1146.52857142858,1098.67142857142,998.642857142857,1160.97142857142,971.692857142857,1199.92142857143,1126.19285714286,1010.72142857143,1054.42142857143,975.321428571428,962.292857142857,1082.32142857143,1189.19285714286,1122.17142857142,1215.02142857143,1199.77142857143,1019.72142857143,1076.15714285715,1162.62142857143,1118.48571428571,1173.77142857143,1028.29285714285,998.171428571428,1137.12142857143
"242",1017.58,1085.64,1046.88,1148.18,1123.46,1088.34,1094.96,1122.3,1048.41,1090.64,924.26,1025.44,1061.36,1156.96,1063.44,949.88,1160.24,897.54,932.12,1095.76,1036.18,1081.94,1045.9,1137.68,1004.3,1074.08,1052.04,925.74,1130.26,1064.96,1147.64,999.68,1012.82,972.24,1033.68,1114.24,1161.04,956.04,937.94,1057.86,1182.2,1130.44,995.24,1153.46,1070.68,1164.18,906.96,967.24,1114.38,1123.54,1134.42,1108.64,1060.76,960.74,1123.04,933.78,1162.04,1088.3,972.84,1016.54,960.12,924.38,1044.44,1151.3,1084.26,1177.1,1161.84,993.36,1038.24,1124.74,1080.58,1163.94,990.38,960.24,1099.2
"249",1069.43333333333,1128.2375,1075.075,1172.88333333333,1141.95,1140.15,1146.80833333333,1147.00833333333,1091.00833333333,1142.45833333333,961.633333333333,1072.18333333333,1113.16666666667,1208.29166666666,1115.26666666667,991.25,1208.99166666667,949.366666666667,983.941666666667,1147.58333333333,1088.15,1125.65833333334,1097.725,1189.525,1035.075,1125.925,1103.86666666667,969.033333333333,1182.08333333333,1116.78333333333,1199.45833333333,1045.39166666667,1050.23333333333,1020.225,1085.51666666667,1166.05,1212.85,999.341666666667,989.766666666667,1109.68333333333,1234.04166666667,1182.25,1047.05,1180.75,1098.86666666667,1215.99166666667,950.266666666667,1019.05833333333,1166.21666666667,1175.35,1163.475,1160.45833333333,1112.58333333333,1012.55833333333,1174.86666666667,981.791666666667,1213.85,1140.14166666667,1024.65,1068.35,987.816666666667,976.225,1096.25,1203.14166666667,1124.54166666667,1227.05,1213.66666666667,1030.8,1082.70833333333,1176.93333333333,1123.725,1190.18333333333,1041.58333333333,1012.05833333333,1151.04166666667
"251",1457.6875,1525.7125,1442.9875,1504.725,1479.9875,1528.4125,1535.0625,1478.85,1488.475,1530.7125,1340.825,1465.525,1501.425,1597.025,1503.525,1353.3875,1565.4875,1337.625,1372.2,1535.825,1476.275,1522.025,1485.975,1577.7625,1413.2,1514.1625,1492.125,1336.6625,1570.325,1505.025,1587.725,1440.3625,1429.4375,1412.3125,1473.7625,1554.3125,1601.1,1381.4,1378.025,1497.925,1622.2875,1570.5,1435.3125,1515.6375,1481.75625,1604.2375,1317.8875,1407.3125,1554.4625,1563.6,1499.7,1548.7125,1500.825,1400.8125,1563.125,1373.875,1602.1,1528.3875,1412.9125,1456.6,1365.6,1364.4625,1484.5,1591.3875,1515.3875,1587.9625,1601.9125,1409.9875,1478.0125,1564.8125,1520.65,1524.3875,1430.4625,1400.3125,1539.3
"259",1436.65,1504.66666666667,1408.41666666667,1470.15,1445.41666666667,1507.35,1514.03333333333,1444.31666666667,1467.46666666667,1509.66666666667,1307.35,1437.45,1480.38333333333,1576.01666666667,1482.48333333333,1324.18333333333,1530.91666666667,1316.56666666667,1351.15,1514.81666666667,1455.25,1500.98333333333,1464.95,1539.05,1379.75,1493.15,1471.1,1307.48333333333,1549.31666666667,1484.01666666667,1566.66666666667,1406.51666666667,1395.95,1379.28333333333,1452.75,1533.25,1580.05,1352.16666666667,1356.98333333333,1476.91666666667,1601.25,1549.45,1414.25,1481.1,1447.18333333334,1583.23333333333,1288.68333333333,1386.26666666667,1533.43333333333,1542.55,1465.11666666667,1527.66666666667,1479.81666666667,1379.75,1542.1,1340.88333333333,1581.05,1507.35,1391.85,1435.55,1332.15,1343.43333333333,1463.45,1570.35,1480.81666666667,1553.41666666667,1580.86666666667,1376.53333333333,1443.81666666667,1543.75,1492.3,1489.81666666667,1409.43333333333,1379.26666666667,1518.25
"261",882.51,960.35,796.75,858.48,833.75,953.24,959.9,832.6,923.125,955.55,709.82,837.06,926.26,1021.88,928.37,746.22,919.25,757.06,791.62,960.67,901.12,946.87,878.16,921.51,782.22,939.01,916.97,724.2,995.18,929.88,1012.56,799.51,798.46,785.16,898.61,916.08,1025.94,754.4,802.87,922.79,1047.12,943.83,860.14,869.41,835.51,1029.1,710.72,832.16,979.31,988.43,853.44,973.55,925.67,825.66,987.97,757.62,1026.94,913.85,837.74,881.44,734.62,789.31,909.33,978.61,869.12,941.72,1026.76,779.01,836.25,989.64,870.62,878.14,833.4,819.76,964.12
"262",809.475,896.85,720.35,782.0625,757.35,880.2375,886.875,756.175,859.61875,882.55,636.8125,764.0625,853.2625,948.875,855.3625,673.2125,842.85,684.0625,718.6125,887.675,828.0875,873.8625,805.15,845.075,709.1875,865.975,843.9625,651.175,922.175,856.875,939.5625,726.475,725.45,712.15,825.575,839.675,952.925,681.375,729.8625,849.7625,974.0875,867.425,787.125,792.975,759.09375,956.075,637.7125,759.15,906.275,915.425,777.05,900.55,852.675,752.65,914.9625,684.5875,953.925,837.45,764.7375,808.425,661.5875,716.275,836.3375,902.1875,792.7125,865.3,953.7625,705.975,763.25,916.625,797.5875,801.75,760.375,746.7625,891.1125
"269",931.256923076923,1018.57769230769,835.823846153846,896.648461538462,872.823846153846,1001.98307692308,1006.06615384615,871.674615384615,981.354615384615,1001.17538461538,756.575384615385,881.410769230769,973.095384615385,1067.50307692308,970.796923076923,793.024615384615,957.468461538461,805.801538461538,837.912307692308,1006.30307692308,949.858461538462,995.609230769231,923.104615384615,960.074615384616,825.843076923077,984.626153846154,962.592307692308,770.456923076923,1040.80307692308,975.504615384615,1058.18461538462,843.838461538462,843.752307692308,829.487692307692,947.347692307692,955.085384615385,1071.56923076923,798.744615384615,851.612307692308,971.518461538461,1092.74461538462,982.506923076923,908.884615384615,908.473076923077,874.584615384616,1074.72,759.463076923077,880.903076923077,1024.68461538462,1034.06923076923,892.525384615384,1019.72923076923,970.586153846154,874.393846153846,1033.59384615385,806.356923076923,1066.5,952.923846153846,886.483076923077,926.952307692308,778.950769230769,838.044615384615,954.967692307692,1016.83307692308,908.204615384615,979.939230769231,1072.03846153846,823.338461538462,879.876923076923,1035.82,918.710769230769,916.366923076923,878.355384615385,865.618461538461,1001.99230769231
