,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.358361254949741
0-0-0-0-0-2,0,0,0,0,0,0.402731241750432
0-0-0-0-1-0,0,0,0,0,0.159056886227545,0
0-0-0-0-1-1,0,0,0,0,0.114895209580838,0.0779266930652858
0-0-0-0-1-2,0,0,0,0,0.00374251497005988,0.00543202355569093
0-0-0-0-2-0,0,0,0,0,0.357185628742515,0
0-0-0-0-2-1,0,0,0,0,0.0119011976047904,0.00401055944765966
0-0-0-0-2-2,0,0,0,0,0.000449101796407186,0.000304599451720987
0-0-0-1-0-0,0,0,0,0.104164847638173,0,0
0-0-0-1-0-1,0,0,0,0.0161093163363311,0,0.0374657325616814
0-0-0-1-0-2,0,0,0,0.0055225705055444,0,0.0258401868209971
0-0-0-1-1-0,0,0,0,0.0351872871736663,0.120658682634731,0
0-0-0-1-1-1,0,0,0,0.00290316947524666,0.00995508982035928,0.00675195451314854
0-0-0-1-1-2,0,0,0,0.000174626735353183,0.000598802395209581,0.00086303177987613
0-0-0-1-2-0,0,0,0,0.00292499781716581,0.020059880239521,0
0-0-0-1-2-1,0,0,0,4.36566838382956e-05,0.00029940119760479,0.000101533150573662
0-0-0-2-0-0,0,0,0,0.181764603160744,0,0
0-0-0-2-0-1,0,0,0,0.00670130096917838,0,0.00741191999187735
0-0-0-2-0-2,0,0,0,0.00109141709595739,0,0.00248756218905473
0-0-0-2-1-0,0,0,0,0.00419104164847638,0.00681137724550898,0
0-0-0-2-1-1,0,0,0,0.000894962018685061,0.00149700598802395,0.00101533150573662
0-0-0-2-2-0,0,0,0,0.000480223522221252,0.00164670658682635,0
0-0-1-0-0-0,0,0,0.117695570216777,0,0,0
0-0-1-0-0-1,0,0,0.00530160226201697,0,0,0.0045689917758148
0-0-1-0-0-2,0,0,0.00259189443920829,0,0,0.00461975835110163
0-0-1-0-1-0,0,0,0.00571394910461828,0,0.00726047904191617,0
0-0-1-0-1-1,0,0,0.00265080113100848,0,0.00336826347305389,0.0022844958879074
0-0-1-0-1-2,0,0,0.000530160226201696,0,0.000673652694610778,0.000913798355162961
0-0-1-0-2-0,0,0,0.00771677662582469,0,0.0196107784431138,0
0-0-1-0-2-1,0,0,0.000235626767200754,0,0.000598802395209581,0.000203066301147325
0-0-1-1-0-0,0,0,0.0473020735155514,0.0175281585610757,0,0
0-0-1-1-0-1,0,0,0.00241517436380773,0.000894962018685061,0,0.00208142958676008
0-0-1-1-0-2,0,0,0.000589066918001885,0.000218283419191478,0,0.00106609808102345
0-0-1-1-1-0,0,0,0.0111922714420358,0.00414738496463809,0.0142215568862275,0
0-0-1-1-1-1,0,0,0.000589066918001885,0.000218283419191478,0.000748502994011976,0.000507665752868312
0-0-1-1-2-0,0,0,0.000824693685202639,0.00030559678686807,0.00209580838323353,0
0-0-1-1-2-2,0,0,5.89066918001885e-05,2.18283419191478e-05,0.000149700598802395,0.000101533150573662
0-0-1-2-0-0,0,0,0.035933081998115,0.0271544573474199,0,0
0-0-1-2-0-1,0,0,0.00106032045240339,0.000829476992927617,0,0.000913798355162961
0-0-1-2-0-2,0,0,0.000176720075400566,0.000174626735353183,0,0.000304599451720987
0-0-1-2-1-0,0,0,0.000942507068803016,0.000785820309089322,0.00119760479041916,0
0-0-1-2-1-1,0,0,0.000117813383600377,8.73133676765913e-05,0.000149700598802395,0.000101533150573662
0-0-1-2-2-0,0,0,0.000235626767200754,0.00019645507727233,0.000598802395209581,0
0-0-2-0-0-0,0,0,0.15298067860509,0,0,0
0-0-2-0-0-1,0,0,0.00159048067860509,0,0,0.000609198903441974
0-0-2-0-0-2,0,0,0.000530160226201696,0,0,0.000406132602294649
0-0-2-0-1-0,0,0,0.00223845428840716,0,0.00142215568862275,0
0-0-2-0-1-1,0,0,0.000235626767200754,0,0.000149700598802395,0.000101533150573662
0-0-2-0-2-0,0,0,0.00106032045240339,0,0.00134730538922156,0
0-0-2-1-0-0,0,0,0.00842365692742696,0.0014624989085829,0,0
0-0-2-1-0-1,0,0,0.000471253534401508,6.54850257574435e-05,0,0.000152299725860493
0-0-2-1-0-2,0,0,0.000117813383600377,2.18283419191478e-05,0,0.000101533150573662
0-0-2-1-1-0,0,0,0.00288642789820924,0.0005020518641404,0.00172155688622754,0
0-0-2-1-1-1,0,0,0.000353440150801131,6.54850257574435e-05,0.000224550898203593,0.000152299725860493
0-0-2-2-0-0,0,0,0.0151979264844486,0.0054789138217061,0,0
0-0-2-2-0-1,0,0,0.000706880301602262,0.000283768444948922,0,0.000304599451720987
0-0-2-2-1-0,0,0,0.000883600377002828,0.000218283419191478,0.000374251497005988,0
0-1-0-0-0-0,0,0.0751683247914782,0,0,0,0
0-1-0-0-0-1,0,0.00321575721033062,0,0,0,0.0016245304091786
0-1-0-0-0-2,0,0.0025123103205708,0,0,0,0.00258909533962839
0-1-0-0-1-0,0,0.00572806753090142,0,0,0.00426646706586826,0
0-1-0-0-1-1,0,0.00311526479750779,0,0,0.00232035928143713,0.00157376383389177
0-1-0-0-1-2,0,0.000301477238468496,0,0,0.000224550898203593,0.000304599451720987
0-1-0-0-2-0,0,0.00824037785147221,0,0,0.0122754491017964,0
0-1-0-0-2-1,0,0.000301477238468496,0,0,0.000449101796407186,0.000152299725860493
0-1-0-0-2-2,0,0.000200984825645664,0,0,0.00029940119760479,0.000203066301147325
0-1-0-1-0-0,0,0.0512511305396443,0,0.0111324543787654,0,0
0-1-0-1-0-1,0,0.00371821927444478,0,0.000807648651008469,0,0.00187836328561275
0-1-0-1-0-2,0,0.00100492412822832,0,0.000218283419191478,0,0.00101533150573662
0-1-0-1-1-0,0,0.0144709074464878,0,0.00314328123635729,0.0107784431137725,0
0-1-0-1-1-1,0,0.00120590895387398,0,0.000261940103029774,0.000898203592814371,0.000609198903441974
0-1-0-1-2-0,0,0.00130640136669681,0,0.000283768444948922,0.00194610778443114,0
