,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.348124330117899
0-0-0-0-0-2,0,0,0,0,0,0.377572347266881
0-0-0-0-1-0,0,0,0,0,0.16409301646406,0
0-0-0-0-1-1,0,0,0,0,0.104698280582631,0.0768488745980707
0-0-0-0-1-2,0,0,0,0,0.00478224363888585,0.00731511254019293
0-0-0-0-2-0,0,0,0,0,0.33570620231446,0
0-0-0-0-2-1,0,0,0,0,0.0116818165224692,0.00420685959271168
0-0-0-0-2-2,0,0,0,0,0.000839630562552477,0.000589496248660236
0-0-0-1-0-0,0,0,0,0.116736773048277,0,0
0-0-0-1-0-1,0,0,0,0.0163045575579825,0,0.0452840300107181
0-0-0-1-0-2,0,0,0,0.00512291128005248,0,0.0289657020364416
0-0-0-1-1-0,0,0,0,0.0320302550843206,0.121198846420618,0
0-0-0-1-1-1,0,0,0,0.00345386485547795,0.0130690322345125,0.00959271168274384
0-0-0-1-1-2,0,0,0,0.000202601011075522,0.000766619209287044,0.0012593783494105
0-0-0-1-2-0,0,0,0,0.00337668351792537,0.0256634906727996,0
0-0-0-1-2-1,0,0,0,0.000135067340717015,0.00102215894571606,0.00037513397642015
0-0-0-1-2-2,0,0,0,1.92953343881449e-05,0.000146022706530866,0.000107181136120043
0-0-0-2-0-0,0,0,0,0.185592173812372,0,0
0-0-0-2-0-1,0,0,0,0.00815227877899124,0,0.0107717041800643
0-0-0-2-0-2,0,0,0,0.00191988577162042,0,0.00519828510182208
0-0-0-2-1-0,0,0,0,0.00489136726739474,0.00883437374511736,0
0-0-0-2-1-1,0,0,0,0.00112877706170648,0.00197130653816668,0.00144694533762058
0-0-0-2-1-2,0,0,0,0.000221896345463667,0.000365056766327164,0.000535905680600214
0-0-0-2-2-0,0,0,0,0.000955119052213175,0.00339502792684262,0
0-0-0-2-2-1,0,0,0,0.00011577200632887,0.000584090826123462,0.000160771704180064
0-0-1-0-0-0,0,0,0.133524940234763,0,0,0
0-0-1-0-0-1,0,0,0.00462005425877676,0,0,0.00460878885316184
0-0-1-0-0-2,0,0,0.00295468586317118,0,0,0.00594855305466238
0-0-1-0-1-0,0,0,0.00687635982701657,0,0.00934545321797539,0
0-0-1-0-1-1,0,0,0.00327701523006259,0,0.0044536925491914,0.00326902465166131
0-0-1-0-1-2,0,0,0.000134303902871417,0,0.000182528383163582,0.000267952840300107
0-0-1-0-2-0,0,0,0.00961615944559349,0,0.0261380644690249,0
0-0-1-0-2-1,0,0,0.000268607805742835,0,0.000766619209287044,0.000267952840300107
0-0-1-1-0-0,0,0,0.0591742996051465,0.0212538108285417,0,0
0-0-1-1-0-1,0,0,0.00279352117972548,0.00100335738818354,0,0.00278670953912111
0-0-1-1-0-2,0,0,0.000859544978377072,0.000308725350210319,0,0.00176848874598071
0-0-1-1-1-0,0,0,0.0121679336001504,0.00437039323891483,0.0165370715146205,0
0-0-1-1-1-1,0,0,0.000805823417228505,0.000289430015822174,0.00109517029898149,0.000803858520900322
0-0-1-1-2-0,0,0,0.000913266539525639,0.000328020684598464,0.00248238601102471,0
0-0-1-1-2-1,0,0,2.68607805742835e-05,9.64766719407247e-06,7.30113532654328e-05,2.67952840300107e-05
0-0-1-2-0-0,0,0,0.0399957022751081,0.0292613745996218,0,0
0-0-1-2-0-1,0,0,0.00163850761503129,0.00130243507119978,0,0.00163451232583065
0-0-1-2-0-2,0,0,0.000349190147465685,0.000270134681434029,0,0.000777063236870311
0-0-1-2-1-0,0,0,0.000886405758951355,0.000675336703585073,0.00120468732887964,0
0-0-1-2-1-1,0,0,0.000214886244594268,0.000164010342299232,0.000292045413061731,0.000214362272240086
0-0-1-2-2-0,0,0,0.000188025464019984,0.00015436267510516,0.000584090826123462,0
0-0-2-0-0-0,0,0,0.18386204303097,0,0,0
0-0-2-0-0-1,0,0,0.00104757044239706,0,0,0.000509110396570204
0-0-2-0-0-2,0,0,0.000241747025168551,0,0,0.000214362272240086
0-0-2-0-1-0,0,0,0.00220258400709125,0,0.00149673274194137,0
0-0-2-0-1-1,0,0,0.000295468586317118,0,0.000146022706530866,0.000107181136120043
0-0-2-0-2-0,0,0,0.00177281151790271,0,0.00233636330449385,0
0-0-2-0-2-1,0,0,8.05823417228505e-05,0,7.30113532654328e-05,2.67952840300107e-05
0-0-2-1-0-0,0,0,0.0127588707727847,0.00208389611391965,0,0
0-0-2-1-0-1,0,0,0.000725241075505654,0.000125419673522942,0,0.000348338692390139
0-0-2-1-0-2,0,0,0.000161164683445701,2.89430015822174e-05,0,0.000160771704180064
0-0-2-1-1-0,0,0,0.0032501544494883,0.000549917030062131,0.00208082356806483,0
0-0-2-1-1-1,0,0,0.000214886244594268,3.85906687762899e-05,0.000146022706530866,0.000107181136120043
0-0-2-1-2-0,0,0,0.000214886244594268,3.85906687762899e-05,0.000292045413061731,0
0-0-2-2-0-0,0,0,0.0181310268876414,0.00628063134334118,0,0
0-0-2-2-0-1,0,0,0.00112815278411991,0.000395554354956971,0,0.000509110396570204
0-0-2-2-0-2,0,0,0.000107443122297134,3.85906687762899e-05,0,0.000133976420150054
0-0-2-2-1-0,0,0,0.000483494050337103,0.000192953343881449,0.000292045413061731,0
