"FAFZone","AndersonCounty","BedfordCounty","BentonCounty","BledsoeCounty","BlountCounty","BradleyCounty","CampbellCounty","CannonCounty","CarrollCounty","CarterCounty","CheathamCounty","ChesterCounty","ClaiborneCounty","ClayCounty","CockeCounty","CoffeeCounty","CrockettCounty","CumberlandCounty","DavidsonCounty","DecaturCounty","DeKalbCounty","DicksonCounty","DyerCounty","FayetteCounty","FentressCounty","FranklinCounty","GibsonCounty","GilesCounty","GraingerCounty","GreeneCounty","GrundyCounty","HamblenCounty","HamiltonCounty","HancockCounty","HardemanCounty","HardinCounty","HawkinsCounty","HaywoodCounty","HendersonCounty","HenryCounty","HickmanCounty","HoustonCounty","HumphreysCounty","JacksonCounty","JeffersonCounty","JohnsonCounty","KnoxCounty","LakeCounty","LauderdaleCounty","LawrenceCounty","LewisCounty","LincolnCounty","LoudonCounty","McMinnCounty","McNairyCounty","MaconCounty","MadisonCounty","MarionCounty","MarshallCounty","MauryCounty","MeigsCounty","MonroeCounty","MontgomeryCounty","MooreCounty","MorganCounty","ObionCounty","OvertonCounty","PerryCounty","PickettCounty","PolkCounty","PutnamCounty","RheaCounty","RoaneCounty","RobertsonCounty","RutherfordCounty","ScottCounty","SequatchieCounty","SevierCounty","ShelbyCounty","SmithCounty","StewartCounty","SullivanCounty","SumnerCounty","TiptonCounty","TrousdaleCounty","UnicoiCounty","UnionCounty","VanBurenCounty","WarrenCounty","WashingtonCounty","WayneCounty","WeakleyCounty","WhiteCounty","WilliamsonCounty","WilsonCounty"
"121",568.45,579.1,687.583333333333,525.983333333333,534.833333333333,477.716666666667,592.866666666667,566.416666666667,719.233333333333,536.733333333333,630.3,659.883333333333,590.466666666667,605.883333333333,528.033333333333,546.233333333333,699.033333333333,551.933333333333,605.616666666667,701.233333333333,572.683333333333,645.233333333333,723.566666666667,692.633333333333,584.083333333333,541.583333333333,723.05,579.9,565.316666666667,526.4,526.083333333333,555.833333333333,476.666666666667,585.916666666667,664.266666666667,622.566666666667,558.683333333333,705.983333333333,713.283333333333,717.883333333333,649.883333333333,670.816666666667,668.583333333333,586.183333333333,545.766666666667,528.65,554.35,746.35,730.516666666667,604.916666666667,658.416666666667,571.333333333333,533.533333333333,509.616666666667,639.783333333333,626.033333333333,677.133333333333,501.983333333333,599.716666666667,625.083333333333,507.983333333333,512.15,653.316666666667,566.866666666667,578.233333333333,773.133333333333,585.8,677.183333333333,604.983333333333,481.183333333333,565.766666666667,516.783333333333,547.183333333333,635.533333333333,582.55,609.05,504.25,550.466666666667,696.316666666667,596.516666666667,688.916666666667,550.433333333333,628.183333333333,724.333333333333,631.25,515.266666666667,575.8,533.116666666667,544.633333333333,532.45,611.216666666667,746.333333333333,548.183333333333,606.766666666667,605.366666666667
"122",798.628571428571,810.271428571428,918.728571428572,757.128571428571,765.742857142857,708.9,830.857142857143,797.585714285714,950.4,778.928571428571,861.471428571429,899.828571428571,835.2,837.057142857143,770.228571428572,777.4,938.985714285714,783.1,836.785714285714,932.4,803.857142857143,876.4,963.528571428571,932.557142857143,815.228571428572,772.728571428572,947.628571428571,819.828571428571,811.8,768.614285714286,757.228571428572,798.028571428571,707.828571428571,828.128571428571,904.214285714286,862.528571428571,800.9,945.928571428571,944.428571428571,949.057142857143,881.057142857143,901.985714285714,899.742857142857,817.328571428571,787.957142857143,770.828571428571,790.028571428571,986.314285714286,970.457142857143,844.857142857143,889.585714285714,802.5,764.7,740.771428571428,879.728571428572,857.2,917.057142857143,733.142857142857,830.871428571429,856.242857142857,739.128571428571,743.328571428571,884.485714285714,798.028571428571,809.328571428571,1004.3,816.971428571429,908.328571428571,836.128571428571,712.328571428571,796.928571428571,747.928571428571,778.328571428571,866.7,813.728571428572,847.028571428571,735.414285714286,794.471428571429,936.271428571428,827.671428571429,920.1,792.628571428571,859.328571428571,964.285714285714,862.414285714286,757.485714285714,815.471428571429,764.285714285714,775.8,774.628571428571,851.171428571429,977.528571428571,779.328571428571,837.928571428571,836.528571428571
"123",641.085714285714,652.7,761.185714285714,599.585714285714,608.185714285714,551.3,671.028571428571,640,792.814285714286,632.371428571429,703.9,742.285714285714,675.7,679.485714285714,619.457142857143,619.814285714286,781.4,625.528571428571,679.2,774.8,646.285714285714,718.842857142857,805.985714285714,775,657.685714285714,615.185714285714,790.085714285714,662.285714285714,656.328571428571,622.057142857143,599.685714285714,647.257142857143,550.271428571429,677.357142857143,746.671428571429,704.985714285714,654.285714285714,788.385714285714,786.885714285714,791.485714285714,723.485714285714,744.4,742.185714285714,659.771428571428,637.157142857143,624.271428571428,632.271428571428,828.757142857143,812.9,687.285714285714,732,644.928571428571,607.114285714286,583.2,722.185714285714,699.657142857143,759.5,575.585714285714,673.3,698.685714285714,581.585714285714,585.771428571428,726.9,640.485714285714,651.771428571428,846.728571428572,659.4,750.785714285714,678.585714285714,554.785714285714,639.385714285714,590.385714285714,620.785714285714,709.114285714286,656.185714285714,687.185714285714,577.871428571429,643.4,778.7,670.1,762.514285714286,646.071428571429,701.785714285714,806.714285714286,704.871428571429,610.885714285714,654.971428571429,606.7,618.235714285714,628.071428571429,693.585714285714,819.971428571429,621.785714285714,680.385714285714,678.985714285714
"124",664.6,676.25,784.7,623.125,631.75,574.9,695.1,663.575,799.575,698.7,727.45,736.425,703.275,703.05,664.625,643.4,775.625,649.1,702.775,744.275,669.825,742.4,800.125,769.175,681.2,638.7,784.225,656.45,689.9,688.4,623.2,692.4,573.8,722.5,740.825,699.125,720.7,782.525,749.975,815.05,737.15,768,765.75,683.3,682.35,690.625,656,822.925,807.075,681.475,713.75,668.5,630.7,606.75,716.325,723.2,753.675,599.125,679.55,700.2,605.1,609.3,750.5,664,675.3,835.4,682.95,728.725,702.1,578.325,662.9,613.925,644.325,732.7,679.7,711.3,601.4,687.775,772.875,693.675,786.1,712.4,725.3,800.925,728.4,677.275,680.4,630.275,641.7875,694.425,687.775,826.675,645.325,703.9,702.5
"129",584.191860465116,569.598837209302,669.329069767442,540.110465116279,552.958139534883,494.752325581395,614.95,577.966279069768,677.924418604651,622.575581395349,621.501162790697,636.075581395349,623.370930232559,620.023255813953,588.861627906977,557.791860465117,675.203488372093,566.787209302325,597.922093023255,653.331395348838,587.596511627907,626.98488372093,699.761627906977,667.959302325582,598.933720930233,541.529069767442,683.877906976744,556.856976744186,609.005813953489,613.282558139535,537.631395348837,611.95465116279,492.415116279069,643.889534883721,640.25465116279,599.540697674418,642.670930232558,682.163953488372,658.470930232558,696.381395348837,622.460465116279,655.48023255814,650.33488372093,600.294186046511,602.241860465117,636.373255813954,575.566279069767,722.540697674418,707.531395348838,581.872093023256,617.852325581395,552.868604651163,550.252325581396,526.312790697674,615.973255813954,632.308139534884,653.296511627907,513.547674418605,572.638372093023,593.830232558139,524.452325581395,529.840697674418,643.389534883721,556.868604651163,591.959302325582,727.326744186046,599.926744186047,635.266279069768,619.103488372093,499.256976744186,579.896511627907,531.633720930233,562.552325581396,627.85,583.624418604652,627.845348837209,518.382558139534,605.817441860466,671.659302325582,608.617441860466,673.343023255814,635.491860465117,624.084883720931,700.51511627907,631.55465116279,601.094186046512,600.161627906976,547.231395348838,562.126744186046,618.275581395349,588.174418604651,705.033720930232,562.310465116279,592.656976744186,605.668604651162
"131",229.898717948718,245.417948717949,353.902564102564,189.874358974359,192.526923076923,141.308974358974,257.79358974359,232.725641025641,383.834615384616,278.584615384615,296.615384615385,359.638461538461,261.173076923077,272.210256410257,227.105128205128,212.539743589743,406.520512820513,215.532051282051,271.923076923077,361.415384615384,239.010256410256,311.558974358975,431.070512820513,394.694871794872,247.688461538461,207.891025641026,412.876923076923,257.711538461539,242.852564102564,253.198717948718,192.391025641025,242.510256410256,142.974358974359,275.278205128205,363.397435897436,313.428205128205,278.578205128205,413.469230769231,372.388461538462,384.210256410257,312.553846153846,337.130769230769,334.912820512821,252.473076923077,233.124358974359,307.553846153846,218.147435897436,453.853846153846,438.012820512821,282.725641025641,318.202564102564,232.866666666667,191.152564102564,166.773076923077,338.912820512821,292.358974358974,387.335897435898,168.315384615384,262.120512820513,286.751282051282,171.562820512821,167.839743589744,319.630769230769,232.347435897436,240.038461538461,434.005128205128,251.535897435898,338.073076923077,271.289743589743,137.696153846154,232.076923076923,180.388461538462,209.066666666666,301.85,248.875641025641,273.973076923077,170.569230769231,234.457692307692,410.733333333333,262.823076923077,355.233333333333,285.591025641026,294.489743589744,434.637179487179,297.571794871795,257.433333333333,242.498717948718,199.423076923077,210.961538461539,271.771794871795,302.55,410.95641025641,214.503846153846,273.074358974359,271.673076923077
"132",443.316666666667,462.1,570.566666666667,408.966666666667,416.916666666667,360.75,455.333333333333,449.433333333333,602.25,381.65,513.3,585.566666666667,442,488.883333333333,372.95,429.25,633.15,434.95,488.633333333333,584.25,455.7,528.25,657.666666666667,618.3,467.066666666667,424.566666666667,638.866666666667,483.666666666667,414.516666666667,371.316666666667,409.066666666667,400.733333333333,359.666666666667,430.833333333333,589.966666666667,548.266666666667,403.616666666667,640.066666666667,596.266666666667,600.883333333333,532.883333333333,553.833333333333,551.6,469.166666666667,390.666666666667,377.25,417.233333333333,680.466666666667,664.6,508.7,541.433333333333,454.35,416.55,392.6,565.466666666667,509.066666666667,616.966666666667,384.966666666667,482.733333333333,508.083333333333,390.966666666667,395.166666666667,536.333333333333,449.866666666667,453.633333333333,656.15,468.8,560.166666666667,487.966666666667,364.166666666667,448.766666666667,399.766666666667,430.166666666667,518.55,465.566666666667,471.533333333333,387.266666666667,397.066666666667,622,479.516666666667,571.95,395.333333333333,511.166666666667,650.05,514.266666666667,360.183333333333,440.333333333333,416.133333333333,427.641666666666,377.333333333333,536.9,629.366666666667,431.166666666667,489.766666666667,488.366666666667
"139",341.586842105263,357.887280701754,461.046929824562,302.760526315789,307.135087719298,255.585087719299,368.727192982456,347.206578947368,482.56447368421,351.329824561403,409.091666666666,457.884649122807,368.038596491228,383.722368421053,322.414035087719,327.029385964912,500.191228070175,328.534649122807,384.71447368421,459.426754385965,352.32149122807,418.713157894737,524.737719298246,492.297807017544,360.668859649123,322.074122807017,507.224561403509,361.046491228071,348.886842105263,338.843859649123,306.867982456141,345.167543859649,257.664473684211,376.879824561404,461.839912280701,413.702192982456,370.58947368421,507.13947368421,468.985964912281,490.214035087719,418.801754385965,445.61754385965,442.05701754386,365.661842105264,335.428070175439,378.911403508772,329.411842105263,547.525438596492,531.681578947369,386.06754385965,420.447368421052,344.149561403509,308.052192982456,284.804824561404,437.358333333334,405.921491228071,480.917105263158,282.78552631579,368.086842105263,391.171929824562,285.537719298246,286.611842105263,431.870614035087,345.427631578948,351.965789473684,533.386403508772,362.605263157895,438.285964912281,382.803070175439,255.941228070175,345.125877192983,293.378947368422,322.485964912281,414.636842105263,363.120614035087,384.577192982456,285.346929824561,339.935964912281,500.009210526316,376.414473684211,466.43201754386,363.004385964912,407.906578947369,523.538157894737,409.346929824561,330.588596491228,352.428947368421,313.252192982456,325.652192982456,345.930701754386,401.215350877193,509.680263157895,327.581140350877,382.049122807018,385.917105263158
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",2065.99886363637,1955.30113636364,1834.73863636364,2019.45568181818,2079.98522727272,2066.20568181818,2056.27159090909,1955.20795454545,1819.17386363637,2166.05795454545,1888.28977272728,1864.94886363636,2061.8875,1956.72840909091,2125.76704545455,1967.61477272728,1824.29659090909,2013.85340909091,1901.99659090909,1888.60340909091,1961.97613636364,1888.40681818182,1798.6375,1874.18522727273,1995.25795454546,1994.35340909091,1828.54659090909,1976.18522727273,2095.11477272728,2126.52613636364,2004.24659090909,2096.63409090909,2048.83863636364,2089.83409090909,1878.77613636364,1909.23863636364,2111.09886363636,1844.6375,1871.24659090909,1811.50340909091,1895.57386363636,1845.82840909091,1861.07386363636,1971.78977272728,2105.83522727273,2195.03522727273,2073.57613636363,1805.52159090909,1818.86022727273,1963.39431818182,1925.10340909091,1991.27840909091,2067.43068181818,2076.18522727273,1886.85340909091,1925.52386363636,1844.44886363636,2008.79886363637,1956.89431818182,1949.17386363637,2061.14431818182,2078.03863636364,1860.04772727272,1985.8375,2036.50340909091,1790.61477272728,2001.78977272728,1902.37613636363,1977.1625,2084.7625,1981.73863636364,2045.70568181818,2042.31704545454,1889.80795454546,1931.72159090909,2026.59204545455,2014.18295454545,2105.07159090909,1807.20795454545,1954.39431818182,1827.10340909091,2148.73181818182,1920.85340909091,1842.40113636364,1935.53068181818,2163.68977272727,2087.18977272727,1999.85340909091,1973.07159090909,2151.05795454545,1939.74659090909,1791.82840909091,1992.36022727273,1923.48977272728,1927.1375
"171",563.023076923077,531.192307692308,462.084615384615,571.215384615385,594.9,639.992307692308,542.530769230769,518.553846153846,462.207692307692,652.330769230769,444.253846153846,507.292307692308,548.161538461538,492.7,607.315384615385,543.5,475.946153846154,550.930769230769,477.892307692308,493.446153846154,519.4,444.365384615385,460.476923076923,526.330769230769,517.907692307692,570.230769230769,460.692307692308,552.069230769231,581.415384615385,612.823076923077,580.130769230769,582.930769230769,624.723076923077,576.130769230769,521.1,531.384615384615,597.4,498.584615384615,489.792307692308,438.846153846154,499.015384615385,473.176923076923,484.707692307692,496.607692307692,608.584615384615,681.330769230769,577.723076923077,459.930769230769,486.730769230769,563.769230769231,529.946153846154,567.138461538462,607.223076923077,637.284615384615,529.192307692308,475.684615384615,486.792307692308,584.692307692308,532.776923076923,525.053846153846,598.230769230769,621.930769230769,416.011538461539,561.723076923077,540.576923076923,433.653846153846,514.838461538462,507.215384615385,499.823076923077,660.053846153846,526.592307692308,582.792307692308,566.846153846154,457.130769230769,507.607692307692,513.407692307692,577.753846153847,608.284615384615,538.492307692308,498.969230769231,454.446153846154,635.023076923077,471.092307692308,510.284615384615,479.307692307692,650,573.5,554.661538461538,534.015384615385,637.330769230769,544.592307692308,434.869230769231,540.169230769231,499.369230769231,489.830769230769
"172",480.533333333333,363.777777777778,265.333333333333,427.933333333333,489.233333333333,474.677777777778,476.666666666667,363.677777777778,261.911111111111,585.911111111111,296.766666666667,301.911111111111,482.288888888889,367.766666666667,544.833333333333,376.077777777778,264.355555555556,422.333333333333,310.477777777778,296.677777777778,370.444444444444,296.883333333333,242.111111111111,314.4,405.4,402.833333333333,261.388888888889,384.666666666667,513.588888888889,545.6,412.733333333333,515.8,457.333333333333,510.255555555556,315.722222222222,334.3,531.5,285.477777777778,289.5,242.077777777778,321.733333333333,276.422222222222,287.944444444444,380.266666666667,518.677777777778,614.911111111111,486.022222222222,246.5,264.888888888889,396.355555555556,333.177777777778,399.733333333333,475.922222222222,484.655555555556,323.811111111111,336.544444444444,281.411111111111,417.277777777778,365.377777777778,357.633333333333,469.633333333333,486.533333333333,268.527777777778,394.333333333333,444.977777777778,233.366666666667,410.266666666667,310.444444444444,386.766666666667,493.233333333333,390.222222222222,454.177777777778,450.811111111111,298.3,340.222222222222,446.755555555556,422.672222222222,517.777777777778,316.655555555556,362.877777777778,257.677777777778,568.6,329.333333333333,288.422222222222,344.022222222222,582.755555555556,505.5,408.333333333333,381.544444444444,570.111111111111,347.833333333333,234.588888888889,400.833333333333,331.966666666667,335.622222222222
"179",496.35875,402.331875,320.936875,465.579375,516.955,514.185625,485.043125,401.953125,319.926875,593.950625,335.020625,365.579375,493.195625,399.465,549.62125,414.643125,331.769375,458.44375,349.023125,353.081875,408.489375,334.94625,311.861875,381.943125,433.944375,441.3975,318.120625,423.21625,520.82125,553.15875,451.295625,523.41375,495.883125,522.13375,379.10625,389.785625,541.85125,353.420625,348.43125,297.683125,366.98375,325.774375,338.578125,405.25375,539.555,622.93125,506.93375,312.68,335.705,432.9125,382.49,438.309375,512.7475,528.6775,387.566875,367.328125,344.793125,455.820625,403.923125,396.208125,505.739375,524.74125,306.778125,432.881875,468.528125,290.830625,432.265,363.798125,417.7975,532.738125,427.109375,490.276875,485.1975,332.028125,378.7575,453.95125,461.254375,539.01,388.859375,396.196875,308.914375,576.6325,355.91125,359.241875,372.05625,590.311875,512.620625,446.30375,419.886875,577.690625,399.845625,292.053125,438.053125,370.515625,374.206875
"181",482.46,473.78,458.54,498.48,514.3,576.82,461.98,455.04,458.68,571.78,394.04,503.78,467.58,412.62,526.72,486.08,472.38,472.38,420.48,489.88,449.18,394.19,456.92,522.78,437.88,512.86,457.18,494.66,500.82,532.22,522.76,502.36,567.32,495.58,517.58,527.86,516.82,495.04,486.28,435.28,441.69,394.09,412.59,416.56,528.02,600.78,497.14,456.38,484.88,506.36,466.99,509.76,526.64,556.7,525.68,404.42,483.28,527.28,475.38,467.66,527.88,541.36,365.79,504.36,460.52,430.1,434.78,479.24,419.78,597.58,450.78,504.22,491.34,405.2,450.18,433.38,510.24,527.72,536.6,427.72,389.04,554.46,405.88,508.38,408.04,569.42,492.9,483.28,471.18,556.78,518.37,431.3,465.68,441.96,421.92
"182",337.15,344.794444444444,362.605555555556,363.055555555556,368.994444444444,430.338888888889,316.688888888889,322.7,368.611111111111,426.477777777778,300.922222222222,416.758333333333,322.288888888889,278.194444444444,381.422222222222,357.1,408.486111111111,337.933333333333,291.483333333333,382.505555555556,312.75,320.644444444445,393.041666666667,457.202777777778,303.827777777778,383.855555555556,393.252777777778,365.677777777778,355.516666666667,386.927777777778,393.738888888889,357.05,435.816666666667,350.238888888889,442.422222222222,419.944444444444,371.5,431.086111111111,390.805555555556,343.222222222222,341.027777777777,313.219444444444,341.219444444444,282.116666666667,382.688888888889,455.45,351.838888888889,392.480555555556,419.586111111111,377.377777777778,366.341666666666,380.766666666667,381.338888888889,411.388888888889,426.777777777778,269.994444444444,411.141666666667,398.283333333333,346.383333333333,338.666666666667,392.072222222222,396.05,284.927777777777,375.338888888889,323.405555555556,366.208333333333,300.355555555556,373.622222222222,285.744444444444,450.988888888889,316.316666666667,370.461111111111,351.061111111111,277.711111111111,321.205555555556,296.272222222222,374.577777777778,382.394444444444,474.025,293.255555555556,310.361111111111,409.15,268.65,443.119444444444,273.6,424.094444444444,347.594444444444,347.605555555556,336.411111111111,411.477777777778,395.102777777778,367.436111111111,330.005555555556,312.977777777778,285.072222222222
"183",411.21875,467.3375,498.1,477.3,443.09375,505.59375,390.75625,443.9375,501.575,500.54375,429.7125,545.3375,396.35625,398.85,455.49375,479.6375,544.675,451.19375,414.025,511.7375,435.4125,455.7375,529.2375,592.2125,416.4,506.3875,529.4375,488.2125,429.59375,460.99375,516.2875,431.10625,541.06875,424.31875,574.5625,548.6625,445.59375,567.575,523.7875,476.2,469.2125,448.025,479.1125,402.7625,456.78125,529.50625,425.89375,528.675,557.1625,499.9125,494.5375,503.3125,455.39375,485.46875,558.7875,390.6375,544.475,520.825,468.925,461.2125,490.23125,470.10625,419.725,497.875,414.79375,502.4,415.34375,502.3125,398.31875,526.34375,431.30625,482.44375,443.7375,400.825,443.7375,387.61875,490.79375,456.48125,608.9,413.925,446.4,483.21875,392.1125,580.7,394.25,498.19375,421.69375,463.81875,457.4125,485.55625,519.475,503.625,446.23125,435.5125,408.1375
"189",352.334426229508,340.295081967213,350.734426229508,368.430327868852,381.970491803279,427.897540983607,332.694262295082,326.049180327869,356.883606557377,443.066393442623,292.198360655738,405.064754098361,338.45,288.4,397.643442622951,352.604918032787,391.977868852459,346.894262295082,286.990163934426,375.327868852459,319.208196721311,306.118032786886,376.527049180328,440.499180327869,312.654918032787,379.350819672131,376.736885245902,361.181967213115,371.682786885246,403.29262295082,386.43524590164,373.204918032787,426.509016393442,366.404918032787,426.890983606557,413.967213114754,387.666393442623,412.870491803279,380.398360655738,330.95737704918,330.131147540984,298.766393442623,325.060655737705,292.119672131148,397.12868852459,472.040163934426,365.943442622951,375.966393442623,402.818852459016,372.881967213115,355.446721311475,376.270491803279,389.686065573771,414.853278688524,418.734426229508,274.081967213115,394.363114754098,392.032786885246,341.886885245902,334.172131147541,402.945081967213,403.954098360656,270.466393442623,370.837704918033,335.261475409836,349.690983606557,308.923770491803,361.740163934426,294.569672131148,447.341803278689,323.647540983607,379.440163934426,367.135245901639,268.534426229508,316.722950819672,309.356557377049,377.968852459016,396.782786885246,456.869672131148,297.354098360656,297.388524590164,425.744262295082,270.118032786885,426.358196721311,277.690163934426,440.461475409836,363.761475409836,353.09262295082,338.999180327869,427.830327868852,383.388524590164,350.918852459016,337.159836065574,308.477049180328,289.214754098361
"190",842.761111111111,748.361616161616,634.476262626262,812.518686868686,867.135858585859,859.262626262627,824.090404040404,748.273232323233,608.333838383838,933.878282828282,681.335858585858,653.341919191919,829.699494949494,754.246464646465,890.574242424243,760.674747474748,612.677272727273,806.910606060607,695.045959595959,674.212626262627,755.028787878787,681.470202020203,587.032828282828,662.566161616161,785.417676767677,787.410606060607,616.027777777778,769.239898989899,862.944949494949,894.355555555555,797.311616161616,864.464141414142,841.904545454546,857.667171717171,667.158080808081,696.093434343434,878.924242424242,633.032828282828,657.942929292929,611.232828282828,683.191414141414,645.568181818182,659.092424242424,761.846969696969,886.374242424243,962.864141414141,854.557070707071,593.912626262626,607.24898989899,751.766161616162,710.712626262627,784.326767676768,867.602525252526,888.424747474748,675.24191919192,713.031818181818,632.841919191919,801.846969696969,749.945959595959,742.229797979798,854.212626262627,881.509595959596,653.096969696969,778.903535353536,813.493939393939,579.782323232324,784.363131313132,687.982323232324,767.323737373737,877.820707070707,774.803535353535,838.762626262627,835.383333333333,682.873232323233,724.782323232324,793.44797979798,807.24393939394,885.952020202021,646.004545454545,747.445959595959,626.832323232323,916.566161616161,700.85202020202,630.787878787879,715.949494949494,931.506565656565,855.006565656565,792.910606060607,766.126767676767,918.878282828282,725.365151515151,581.002525252525,785.419696969697,716.534848484848,720.202525252525
"201",773.088888888889,656.311111111111,530.933333333333,720.488888888889,781.8,767.222222222222,766.5,656.222222222222,515.377777777778,876.288888888889,589.3,555.3,772.1,657.755555555556,837.388888888889,668.622222222222,514.405555555556,714.877777777778,603.011111111111,578.944444444444,663,589.438888888889,488.755555555555,533.455555555556,694.688888888889,695.377777777778,518.677777777777,666.688888888889,805.333333333333,836.755555555556,705.288888888889,806.855555555555,749.855555555555,800.055555555556,562.555555555556,599.588888888889,821.311111111111,534.988888888889,561.611111111111,507.7,589.666666666667,542,557.266666666667,672.8,811.211111111111,905.266666666667,778.544444444444,495.622222222222,508.977777777778,653.744444444444,615.444444444444,692.3,768.455555555556,777.2,577.2,626.522222222222,534.788888888889,709.8,657.911111111111,640.844444444444,762.166666666667,779.055555555556,561.055555555555,686.855555555555,737.522222222222,484.633333333333,702.8,592.722222222222,676.588888888889,785.788888888889,682.766666666667,746.722222222222,743.333333333333,590.822222222222,632.722222222222,736.588888888889,715.200000000001,810.3,482.555555555556,655.411111111111,523.288888888889,858.966666666667,621.877777777778,524.766666666666,636.544444444444,873.911111111111,797.411111111111,700.877777777778,674.088888888889,861.288888888889,630.111111111111,487.777777777777,693.388888888889,624.5,628.166666666667
"202",899.183333333333,782.45,655.833333333333,846.6,907.916666666667,893.35,912.983333333333,782.35,638.383333333333,1008.93333333333,715.433333333333,653.95,930.016666666667,791.5,963.5,794.75,579.716666666667,841,729.15,664.766666666667,789.1,724.891666666667,541.05,611.883333333333,830.6,827.65,570.966666666667,778.683333333333,933.816666666667,966.983333333333,831.383333333333,937.383333333333,875.966666666667,957.933333333333,641.683333333333,686.066666666667,970.283333333333,628.633333333333,647.433333333333,619.616666666667,712.933333333333,653.933333333333,705.283333333333,798.933333333333,937.35,1037.9,904.666666666667,547.916666666667,593.483333333333,741.2,701.266666666667,810.483333333333,894.566666666667,903.333333333333,663.666666666667,760.283333333333,620.633333333333,835.95,790.25,763.833333333333,888.3,905.183333333333,687.2,817.233333333333,863.65,575.483333333333,828.933333333333,678.533333333333,826.583333333333,911.9,808.883333333333,872.85,869.45,716.95,758.85,869.983333333333,841.308333333334,936.45,575.283333333333,781.55,635.216666666667,991.616666666667,748,599.983333333333,762.666666666667,1004.18333333333,925.4,827,800.216666666667,991.533333333333,718.333333333333,599.933333333333,819.5,759.666666666667,754.266666666667
"209",964.168333333334,848.466111111112,728.532777777777,912.625,972.891666666666,959.370555555555,965.013888888889,848.377222222222,711.575,1072.89611111111,779.659444444444,738.959444444444,976.702777777778,855.800555555556,1028.47833333333,860.782777777777,697.388888888889,905.971666666666,794.788333333333,762.129444444445,854.090555555556,781.259444444444,667.333888888889,718.339444444445,893.698333333333,884.085,697.642777777777,850.282777777777,1000.88722222222,1031.11055555556,897.416111111111,1003.36166666666,942.010555555555,1004.66277777777,740.822777777777,779.141666666666,1021.15277777777,717.111666666666,744.780555555556,702.136111111111,781.646111111112,737.816111111111,755.545,864.391666666666,1002.31055555555,1101.88055555556,969.653888888889,673.620555555555,691.771666666667,833.636666666667,798.629444444445,874.546111111111,959.555,969.473888888889,756.747222222222,824.588333333333,717.980555555555,901.961111111111,846.144444444445,830.619444444445,953.269444444445,970.165,750.947777777778,873.675,928.623888888888,672.005000000001,893.905,775.899444444444,877.862777777778,977.927222222223,873.863888888889,937.822777777777,934.443888888889,780.721666666666,824.889444444445,934.711666666666,907.352222222222,1001.41555555556,667.699444444444,846.515555555556,716.938333333334,1055.58166666667,812.556111111111,700.776111111112,827.237222222222,1068.27111111111,992.723333333333,893.018333333333,866.237222222222,1055.63388888888,810.249444444445,681.619444444445,884.479444444444,814.811666666666,819.265
"211",222.9375,319.1625,349.925,281.225,254.8,317.3125,202.475,289.3375,364.825,304.65,281.5375,397.1625,208.0875,226.7625,267.2375,314.2375,400.8625,255.125,265.8625,363.5625,273.55,307.575,385.375,444.0375,219.45,340.975,385.5875,340.0375,241.3375,272.7375,314.9125,242.8375,341.7375,236.0375,426.375,400.4875,257.3125,419.375,375.5875,339.4625,321.025,299.8625,330.925,241.3875,268.5125,330.7625,237.6375,384.8375,410.2,351.7375,346.3625,355.125,267.1375,297.175,410.5875,242.4625,396.3,328.2,320.7625,313.025,301.95,281.8375,271.55,334.1625,224.0875,358.5625,224.4625,354.125,201.35,338.05,240.4125,290.625,255.45,252.6625,295.575,196.9125,299.9125,268.2,465.6375,251.6625,300.4625,287.3125,243.925,433.7625,246.075,303.65,233.4125,272.9125,285.275,291.76875,371.275,359.775,255.325,287.3375,259.9625
"212",213.527272727273,227.790909090909,258.554545454545,228.5,245.363636363636,289.190909090909,194.109090909091,204.427272727273,270.809090909091,304.727272727273,190.163636363636,305.8,200.545454545455,148.809090909091,260.318181818182,240.127272727273,308.827272727273,202.4,174.481818181818,272.209090909091,195.863636363636,216.227272727273,293.490909090909,352.672727272727,167.254545454545,266.845454545455,293.690909090909,248.663636363636,233.8,265.209090909091,268.909090909091,235.309090909091,300.463636363636,228.509090909091,335.009090909091,309.145454545455,249.781818181818,328.045454545455,284.245454545455,245.509090909091,229.654545454545,205.909090909091,239.563636363636,158.290909090909,259.072727272727,333.709090909091,228.218181818182,292.909090909091,318.290909090909,260.363636363636,254.981818181818,263.763636363636,251.881818181818,276.1,319.245454545455,151.127272727273,304.945454545455,281.272727272727,229.381818181818,221.654545454545,260.736363636364,265.472727272727,177.609090909091,258.345454545455,192.690909090909,266.672727272727,167.090909090909,262.745454545455,149.154545454545,309.927272727273,183.063636363636,234.254545454545,219.654545454545,161.281818181818,204.227272727273,166.290909090909,242.554545454545,258.763636363636,374.263636363636,172.8,209.072727272727,287.409090909091,152.563636363636,341.854545454545,154.736363636364,302.354545454545,225.854545454545,215.563636363636,216.1,289.727272727273,279.945454545455,267.872727272727,197.963636363636,195.972727272727,168.627272727273
