Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtSmooth,Bangor,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Bangor,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Bangor,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Bangor,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Portland,0,0,0,0,0,0,0,0,0,0,0,0,0
