"County","Metropolitan","Town"
"AdairCounty",0,0
"AdamsCounty",0,0
"AllamakeeCounty",0,1.93978030902
"AppanooseCounty",0,3.353497029142
"AudubonCounty",0,0
"BentonCounty",0,2.41860277381
"BlackHawkCounty",62.231661285558,0
"BooneCounty",0.365692262178,9.27279744739
"BremerCounty",0,6.691216772258
"BuchananCounty",0,3.44640629781
"BuenaVistaCounty",0,3.7842629224
"ButlerCounty",0,0
"CalhounCounty",0,0
"CarrollCounty",0,4.599060922836
"CassCounty",0,2.819058501762
"CedarCounty",0,1.410510915216
"CerroGordoCounty",0,22.641537498374
"CherokeeCounty",0,1.831570590296
"ChickasawCounty",0,1.522200571266
"ClarkeCounty",0,3.31906985821
"ClayCounty",0,6.179015403466
"ClaytonCounty",0,0.432857407792
"ClintonCounty",0,15.660178972788
"CrawfordCounty",0,4.312776328488
"DallasCounty",16.259496149738,6.099758315416
"DavisCounty",0,0
"DecaturCounty",0,0
"DelawareCounty",0,2.66752273321
"DesMoinesCounty",0,15.37309900832
"DickinsonCounty",0,11.61480530644
"DubuqueCounty",30.306640966944,2.55487361369
"EmmetCounty",0,2.880795439358
"FayetteCounty",0,3.221479102792
"FloydCounty",0,3.930240752662
"FranklinCounty",0,2.007053563194
"FremontCounty",0,0.063601810256
"GreeneCounty",0,2.426758020254
"GrundyCounty",0,0
"GuthrieCounty",0,0
"HamiltonCounty",0,4.20356583338
"HancockCounty",0,2.231506624956
"HardinCounty",0,3.39483658418
"HarrisonCounty",0,1.346541535856
"HenryCounty",0,5.77874037125
"HowardCounty",0,1.650425431568
"HumboldtCounty",0,3.094502510256
"IdaCounty",0,0
"IowaCounty",0,2.020528522994
"JacksonCounty",0,4.916693524666
"JasperCounty",0,8.275811426724
"JeffersonCounty",0,6.887821841168
"JohnsonCounty",45.576143017134,0
"JonesCounty",0,3.251670734784
"KeokukCounty",0,0
"KossuthCounty",0,2.64981416498
"LeeCounty",0,10.486646922804
"LinnCounty",83.450865425476,3.41802973132
"LouisaCounty",0,0
"LucasCounty",0,2.30265634321
"LyonCounty",0,0
"MadisonCounty",0,1.889363882064
"MahaskaCounty",0,9.479816845546
"MarionCounty",0,9.499946273316
"MarshallCounty",0,11.449571797234
"MillsCounty",0,4.271271521794
"MitchellCounty",0,1.91186899544
"MononaCounty",0,1.508443370904
"MonroeCounty",0,2.16128509591
"MontgomeryCounty",0,2.609654151552
"MuscatineCounty",0,17.419552736206
"OBrienCounty",0,2.038198094922
"OsceolaCounty",0,1.068164310468
"PageCounty",0,6.470923573444
"PaloAltoCounty",0,1.875117104366
"PlymouthCounty",0.074439693396,3.94452421005
"PocahontasCounty",0,0
"PolkCounty",180.910764698044,1.989546154106
"PottawattamieCounty",33.726156032658,0
"PoweshiekCounty",0,4.009849965736
"RinggoldCounty",0,0
"SacCounty",0,0
"ScottCounty",64.775744120552,0
"ShelbyCounty",0,2.100121519784
"SiouxCounty",0,8.81156772023
"StoryCounty",22.86425966487,7.260730349726
"TamaCounty",0,2.215269105346
"TaylorCounty",0,0
"UnionCounty",0,3.943954323498
"VanBurenCounty",0,0
"WapelloCounty",0,13.808307525434
"WarrenCounty",3.42137337464,9.764516877286
"WashingtonCounty",0,2.68306526922
"WayneCounty",0,0
"WebsterCounty",0,12.782539145076
"WinnebagoCounty",0,2.01946210927
"WinneshiekCounty",0,5.17511236547
"WoodburyCounty",37.943578294614,0
"WorthCounty",0,0
"WrightCounty",0,2.825598297438
