"FAFZone","AdairCounty","AdamsCounty","AllamakeeCounty","AppanooseCounty","AudubonCounty","BentonCounty","BlackHawkCounty","BooneCounty","BremerCounty","BuchananCounty","BuenaVistaCounty","ButlerCounty","CalhounCounty","CarrollCounty","CassCounty","CedarCounty","CerroGordoCounty","CherokeeCounty","ChickasawCounty","ClarkeCounty","ClayCounty","ClaytonCounty","ClintonCounty","CrawfordCounty","DallasCounty","DavisCounty","DecaturCounty","DelawareCounty","DesMoinesCounty","DickinsonCounty","DubuqueCounty","EmmetCounty","FayetteCounty","FloydCounty","FranklinCounty","FremontCounty","GreeneCounty","GrundyCounty","GuthrieCounty","HamiltonCounty","HancockCounty","HardinCounty","HarrisonCounty","HenryCounty","HowardCounty","HumboldtCounty","IdaCounty","IowaCounty","JacksonCounty","JasperCounty","JeffersonCounty","JohnsonCounty","JonesCounty","KeokukCounty","KossuthCounty","LeeCounty","LinnCounty","LouisaCounty","LucasCounty","LyonCounty","MadisonCounty","MahaskaCounty","MarionCounty","MarshallCounty","MillsCounty","MitchellCounty","MononaCounty","MonroeCounty","MontgomeryCounty","MuscatineCounty","OBrienCounty","OsceolaCounty","PageCounty","PaloAltoCounty","PlymouthCounty","PocahontasCounty","PolkCounty","PottawattamieCounty","PoweshiekCounty","RinggoldCounty","SacCounty","ScottCounty","ShelbyCounty","SiouxCounty","StoryCounty","TamaCounty","TaylorCounty","UnionCounty","VanBurenCounty","WapelloCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WinnebagoCounty","WinneshiekCounty","WoodburyCounty","WorthCounty","WrightCounty"
"109",1173.4,1213.1,1072,1073.3,1183.6,1054.1,1084.3,1155,1102.65,1070.4,1264.9,1124.7,1223,1199.6,1197.8,991.3,1178.1,1288.1,1122.95,1164.6,1290.6,1039.15,951.6,1222.2,1136.6,1048.2,1188.7,1019.5,983.1,1316.1,989.7,1291,1069.5,1143.3,1148.5,1275.6,1177.7,1111.4,1159.2,1171.3,1199.1,1138.6,1255.5,1006.3,1118.6,1222.8,1257.4,1031.3,998.9,1084.1,1029.9,1006.4,1018,1061.2,1231.4,992.5,1035.4,999.4,1136.2,1358.4,1152.5,1088.2,1112.7,1108.3,1254.6,1162.6,1260.8,1077.1,1233,976.7,1312.8,1335.4,1249.8,1267.2,1334.4,1243,1115,1236.9,1057,1207.8,1249.7,954.8,1222,1357.2,1129.6,1082.3,1238.2,1191.4,1036.2,1054.4,1130.2,1021.1,1097.5,1198.1,1212.2,1092,1320.5,1186.3,1175
"111",1078.2,1117.9,976.7,978,1088.3,958.9,989,1059.7,1007.35,975.2,1169.7,1029.4,1127.8,1104.3,1102.5,896.1,1082.9,1192.8,1027.7,1069.3,1195.3,943.85,856.3,1127,1041.3,952.9,1093.5,924.3,887.8,1220.8,894.5,1195.7,974.3,1048.1,1053.2,1180.4,1082.4,1016.2,1064,1076.1,1103.8,1043.3,1160.2,911.1,1023.3,1127.6,1162.1,936.1,903.6,988.8,934.7,911.2,922.8,965.9,1136.2,897.3,940.2,904.1,1040.9,1263.1,1057.3,992.9,1017.5,1013,1159.3,1067.3,1165.5,981.9,1137.7,881.5,1217.6,1240.1,1154.5,1171.9,1239.2,1147.7,1019.8,1141.7,961.8,1112.6,1154.5,859.5,1126.8,1261.9,1034.4,987,1142.9,1096.2,941,959.2,1034.9,925.8,1002.3,1102.9,1116.9,996.8,1225.2,1091.1,1079.7
"121",1291.36666666667,1310.88333333333,1307.68333333333,1170.13333333333,1322.28333333333,1254.21666666667,1284.38333333333,1293.63333333333,1302.73333333333,1270.5,1403.63333333333,1324.73333333333,1361.68333333333,1338.28333333333,1340.7,1191.41666666667,1378.21666666667,1482.55,1323.03333333333,1236.35,1429.28333333333,1281.58333333333,1167.56666666667,1411.61666666667,1275.28333333333,1145.03333333333,1218.48333333333,1248.08333333333,1134.28333333333,1451.03333333333,1227.23333333333,1428.28333333333,1303.28333333333,1343.41666666667,1348.56666666667,1310.78333333333,1316.38333333333,1311.51666666667,1297.91666666667,1310.03333333333,1362.08333333333,1338.63333333333,1384.16666666667,1125.31666666667,1345.01666666667,1361.48333333333,1455.05,1231.41666666667,1198.98333333333,1231.31666666667,1148.58333333333,1206.53333333333,1218.13333333333,1183.78333333333,1389.63333333333,1105.23333333333,1235.48333333333,1156.68333333333,1210.91666666667,1509.16666666667,1263.08333333333,1191.28333333333,1212.78333333333,1308.36666666667,1329.43333333333,1362.68333333333,1419.88333333333,1187.83333333333,1322.98333333333,1176.81666666667,1511.83333333333,1524.23333333333,1301.55,1405.83333333333,1463.13333333333,1381.68333333333,1253.73333333333,1354.91666666667,1257.13333333333,1242.88333333333,1388.41666666667,1154.83333333333,1393.88333333333,1485.86666666667,1277.5,1282.36666666667,1289.96666666667,1263.18333333333,1127.2,1165.13333333333,1238.68333333333,1158.78333333333,1194.43333333333,1336.83333333333,1412.28333333333,1333.41666666667,1449.13333333333,1386.38333333333,1334.13333333333
"122",1522.52857142857,1542.02857142857,1538.82857142857,1401.3,1553.44285714286,1485.38571428571,1515.52857142857,1524.81428571429,1533.87857142857,1501.67142857143,1634.8,1555.92857142857,1592.84285714286,1569.44285714286,1571.85714285714,1422.6,1609.38571428571,1713.71428571429,1554.19285714286,1467.52857142857,1660.42857142857,1512.72857142857,1398.72857142857,1642.77142857143,1506.44285714286,1376.2,1449.65714285714,1479.24285714286,1365.42857142857,1682.2,1458.4,1659.42857142857,1534.44285714286,1574.58571428571,1579.72857142857,1541.94285714286,1547.52857142857,1542.7,1529.08571428571,1541.2,1593.24285714286,1569.81428571429,1615.32857142857,1356.45714285714,1576.17857142857,1592.65714285714,1686.21428571429,1462.58571428571,1430.12857142857,1462.48571428571,1379.74285714286,1437.7,1449.3,1414.92857142857,1620.78571428571,1336.4,1466.65714285714,1387.82857142857,1442.08571428571,1740.32857142857,1494.27142857143,1422.42857142857,1443.94285714286,1539.52857142857,1560.61428571429,1593.82857142857,1651.02857142857,1419,1554.12857142857,1407.98571428571,1743,1755.42857142857,1532.71428571429,1637.01428571429,1694.3,1612.82857142857,1484.88571428571,1586.08571428571,1488.28571428571,1474.04285714286,1619.57142857143,1386.01428571429,1625.04285714286,1717.02857142857,1508.67142857143,1513.52857142857,1521.12857142857,1494.34285714286,1358.35714285714,1396.28571428571,1469.82857142857,1389.92857142857,1425.6,1568,1643.44285714286,1564.6,1680.31428571429,1617.54285714286,1565.31428571429
"123",1364.98571428571,1384.48571428571,1381.28571428571,1243.75714285714,1395.88571428571,1327.8,1357.98571428571,1367.27142857143,1376.33571428571,1344.08571428571,1477.25714285714,1398.37142857143,1435.28571428571,1411.88571428571,1414.3,1265.01428571429,1451.8,1556.17142857143,1396.63571428571,1309.97142857143,1502.88571428571,1355.18571428571,1241.17142857143,1485.2,1348.88571428571,1218.64285714286,1292.08571428571,1321.68571428571,1207.88571428571,1524.64285714286,1300.82857142857,1501.88571428571,1376.88571428571,1417,1422.17142857143,1384.38571428571,1389.98571428571,1385.1,1371.5,1383.61428571429,1435.68571428571,1412.27142857143,1457.78571428571,1198.9,1418.63571428571,1435.08571428571,1528.67142857143,1305,1272.58571428571,1304.9,1222.18571428571,1280.11428571429,1291.71428571429,1257.38571428571,1463.2,1178.82857142857,1309.08571428571,1230.28571428571,1284.5,1582.78571428571,1336.68571428571,1264.88571428571,1286.38571428571,1381.98571428571,1403.05714285714,1436.28571428571,1493.48571428571,1261.41428571429,1396.58571428571,1250.4,1585.42857142857,1597.87142857143,1375.17142857143,1479.45714285714,1536.71428571429,1455.28571428571,1327.31428571429,1428.5,1330.7,1316.48571428571,1462,1228.45714285714,1467.48571428571,1559.48571428571,1351.08571428571,1355.98571428571,1363.57142857143,1336.78571428571,1200.8,1238.7,1312.28571428571,1232.38571428571,1268.02857142857,1410.41428571429,1485.88571428571,1407.01428571429,1522.77142857143,1459.98571428571,1407.77142857143
"124",1388.5,1408,1404.825,1267.3,1419.45,1351.4,1381.5,1390.8,1399.8625,1367.65,1500.8,1421.9,1458.85,1435.45,1437.85,1288.6,1475.4,1579.7,1420.2,1333.5,1526.425,1378.725,1264.7,1508.775,1372.45,1242.2,1315.625,1345.225,1231.4,1548.2,1324.4,1525.4,1400.45,1440.575,1445.7,1407.95,1413.5,1408.7,1395.075,1407.2,1459.225,1435.8,1481.3,1222.45,1442.15,1458.625,1552.2,1328.575,1296.1,1328.5,1245.725,1303.7,1315.3,1280.9,1486.8,1202.4,1332.625,1253.8,1308.075,1606.3,1360.25,1288.4,1309.95,1405.5,1426.6,1459.825,1517,1285,1420.1,1274,1609,1621.4,1398.7,1503,1560.3,1478.8,1350.9,1452.075,1354.3,1340.05,1485.55,1252,1491.05,1583,1374.65,1379.5,1387.1,1360.35,1224.35,1262.3,1335.8,1255.9,1291.6,1434,1509.45,1430.6,1546.3,1483.55,1431.3
"129",1272.2011627907,1290.34767441861,1299.99418604651,1150.97093023256,1303.72093023256,1223.27790697675,1253.44534883721,1274.48488372093,1271.8,1239.56279069768,1384.47093023256,1293.81744186046,1342.51860465116,1319.12558139535,1320.16395348837,1183.73604651163,1347.28023255814,1462.02441860465,1292.10813953489,1217.98720930233,1410.11279069767,1272.44534883721,1159.88255813953,1391.06860465116,1256.12558139535,1125.87558139535,1199.32441860465,1238.88953488372,1115.10813953488,1431.87558139535,1219.5523255814,1409.0988372093,1272.36279069767,1312.47325581395,1317.64069767442,1290.25813953489,1297.21511627907,1280.59186046511,1278.73837209302,1290.86860465116,1342.91744186047,1301.03837209302,1363.63139534884,1106.12906976744,1314.08372093023,1342.32441860465,1434.52441860465,1200.47325581395,1191.29651162791,1212.14069767442,1129.41744186047,1196.70813953489,1210.45232558139,1164.6011627907,1370.46162790698,1086.06860465116,1204.55697674419,1137.50813953488,1191.74069767442,1488.63139534884,1243.93023255814,1172.10813953488,1193.62558139535,1277.42674418604,1308.90813953489,1331.7476744186,1399.34302325582,1168.65465116279,1302.4476744186,1169.11976744186,1491.2988372093,1503.71046511628,1281.02441860465,1386.67558139535,1442.60348837209,1362.51046511628,1234.55930232558,1334.37093023256,1226.19418604651,1224.43720930232,1369.22906976744,1147.15465116279,1373.36046511628,1465.33372093023,1258.33023255814,1251.42674418604,1269.43372093023,1244.82325581396,1108.03139534884,1145.95930232558,1219.51046511628,1139.60813953488,1175.26627906977,1317.65465116279,1381.62093023256,1302.48953488372,1428.61744186047,1355.46046511628,1314.98488372093
"131",957.675641025641,977.203846153846,974.002564102564,836.461538461539,988.607692307693,920.530769230769,950.688461538462,959.971794871795,969.053846153846,936.817948717949,1069.95897435897,991.064102564103,1028.01538461538,1004.60769230769,1007.01794871795,857.733333333334,1044.53076923077,1148.86923076923,989.365384615385,902.669230769231,1095.60128205129,947.903846153846,833.873076923077,1077.93076923077,941.607692307693,811.35641025641,884.812820512821,914.410256410257,800.584615384616,1117.35897435898,893.553846153846,1094.57564102564,969.607692307693,1009.7282051282,1014.87307692308,977.107692307693,982.703846153846,977.835897435898,964.230769230769,976.352564102564,1028.41025641025,1004.9717948718,1050.47435897436,791.620512820513,1011.32692307692,1027.81538461539,1121.36923076923,897.730769230769,865.301282051282,897.623076923077,814.910256410257,872.852564102564,884.442307692308,850.073076923077,1055.93333333333,771.553846153846,901.812820512821,822.991025641026,877.230769230769,1175.47435897436,929.420512820513,857.584615384616,879.107692307693,974.675641025641,995.758974358974,1029.00512820513,1086.18846153846,854.133333333333,989.301282051282,843.123076923077,1178.15,1190.56666666667,967.866666666667,1072.15897435898,1129.45384615385,1047.98461538462,920.035897435897,1021.22307692308,923.430769230769,909.215384615384,1054.72307692308,821.158974358975,1060.21282051282,1152.17435897436,943.817948717949,948.675641025641,956.275641025641,929.515384615385,793.517948717949,831.430769230769,904.991025641026,825.084615384616,860.742307692307,1003.13333333334,1078.61025641026,999.733333333334,1115.46923076923,1052.71282051282,1000.4717948718
"132",1174.36666666667,1193.86666666667,1190.66666666667,1053.15,1205.26666666667,1137.23333333333,1167.36666666667,1176.66666666667,1185.71666666667,1153.5,1286.65,1207.76666666667,1244.68333333333,1221.26666666667,1223.7,1074.45,1261.23333333333,1365.56666666667,1206.03333333333,1119.36666666667,1312.26666666667,1164.56666666667,1050.56666666667,1294.63333333333,1158.26666666667,1028.05,1101.5,1131.1,1017.26666666667,1334.05,1110.25,1311.26666666667,1186.26666666667,1226.43333333333,1231.56666666667,1193.76666666667,1199.36666666667,1194.55,1180.93333333333,1193.05,1245.1,1221.66666666667,1267.16666666667,1008.3,1228.01666666667,1244.5,1338.06666666667,1114.43333333333,1081.96666666667,1114.31666666667,1031.6,1089.55,1101.15,1066.76666666667,1272.65,988.25,1118.5,1039.66666666667,1093.93333333333,1392.16666666667,1146.1,1074.26666666667,1095.76666666667,1191.36666666667,1212.46666666667,1245.66666666667,1302.86666666667,1070.85,1205.96666666667,1059.81666666667,1394.85,1407.26666666667,1184.56666666667,1288.86666666667,1346.15,1264.66666666667,1136.75,1237.93333333333,1140.15,1125.88333333333,1271.4,1037.86666666667,1276.88333333333,1368.86666666667,1160.5,1165.36666666667,1172.96666666667,1146.18333333333,1010.2,1048.15,1121.66666666667,1041.76666666667,1077.45,1219.85,1295.26666666667,1216.45,1332.16666666667,1269.38333333333,1217.16666666667
"139",1066.15921052632,1085.6798245614,1086.79473684211,944.946929824561,1097.72061403508,1029.29166666666,1059.45307017543,1069.08596491228,1077.81403508772,1045.58421052632,1179.07850877193,1099.8399122807,1137.12061403509,1113.72061403508,1115.49824561404,970.842543859649,1153.29254385965,1257.49517543859,1098.12280701754,1011.15131578948,1204.71271929825,1061.00263157895,946.984649122807,1186.40745614035,1050.72061403508,919.843421052632,993.288157894737,1027.51359649122,909.325877192982,1226.47938596492,1006.38201754386,1203.98640350878,1078.37324561404,1118.49254385965,1123.64429824562,1085.58815789474,1091.81228070175,1086.60219298246,1073.34166666666,1085.46710526315,1137.85921052632,1110.64912280701,1158.95745614035,900.1,1120.0951754386,1136.92149122807,1229.85131578947,1006.49166666666,978.404385964912,1007.35307017544,923.389912280702,985.95701754386,997.557894736842,958.558333333333,1164.88114035088,880.034649122807,1010.57236842105,931.939912280701,985.706578947369,1283.95833333334,1037.89824561404,966.068859649122,987.58903508772,1083.4451754386,1104.24517543859,1137.76184210527,1194.66710526316,962.619736842106,1097.77938596492,956.231140350877,1286.73508771929,1299.05307017544,1076.35131578947,1181.275,1237.93421052631,1157.10219298246,1029.15043859649,1129.70833333334,1032.20482456141,1017.68640350878,1163.83201754386,934.267982456141,1168.68640350878,1260.65921052632,1052.85,1057.44429824562,1064.75833333334,1037.98815789473,901.995614035088,939.917105263158,1013.46885964913,933.56798245614,969.232017543859,1112.25131578948,1185.70131578948,1107.98903508772,1223.95350877193,1161.47149122807,1109.40701754386
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1283.83522727272,1271.63068181818,1472.51022727273,1363.00795454546,1260.02386363636,1411.73977272728,1407.12840909091,1322.38295454546,1416.18295454546,1432.89886363636,1281.23522727273,1405.81477272727,1293.72840909091,1275.12159090909,1247.08068181818,1453.75568181818,1388.77272727273,1271.55681818182,1426.09545454545,1321.26931818182,1289.67727272727,1471.125,1497.12613636363,1241.2375,1306.62159090909,1386.36022727273,1318.24886363637,1455.71022727272,1502.39886363636,1290.75681818182,1485.78977272728,1313.84659090909,1449.03181818182,1411.92954545454,1381.19886363636,1214.77386363636,1299.10340909091,1386.88295454546,1283.43977272727,1348.93522727273,1374.97045454545,1378.86931818182,1213.95795454545,1476.44431818182,1431.42840909091,1325.67954545454,1266.60795454545,1402.84204545455,1496.56704545454,1351.24431818182,1436.52386363636,1429.54204545455,1460.98977272728,1422.68522727273,1340.84431818182,1450.21022727272,1435.40568181818,1474.36704545454,1346.45340909091,1249.40909090909,1308.83522727272,1385.89886363636,1361.42159090909,1364.54204545455,1219.34204545455,1406.09659090909,1236.96477272727,1382.65113636364,1245.00340909091,1473.84204545455,1279.07386363636,1271.75113636363,1237.41704545455,1312.4,1247.28863636364,1305.725,1323.25113636363,1207.07613636363,1377.65113636364,1293.37386363637,1271.27386363636,1482.25113636363,1236.62386363637,1252.73068181818,1346.99886363637,1389.15227272727,1267.43295454546,1294.19431818182,1417.02840909091,1408.84886363636,1335.02386363636,1446.92159090909,1343.5125,1318.38977272727,1373.37386363637,1456.55113636364,1233.575,1389.79204545455,1369.05568181818
"171",355.376923076923,395.115384615385,254.2,302.107692307692,365.576923076923,236.1,251.6,336.946153846154,269.95,233.1,435.6,291.984615384615,395.115384615385,381.576923076923,379.753846153846,173.315384615385,345.461538461538,455.476923076923,288.488461538461,346.546153846154,457.030769230769,232.092307692307,134.976923076923,404.192307692308,318.576923076923,281.623076923077,370.715384615385,205.346153846154,206.838461538462,487.330769230769,176.961538461538,449.076923076923,257.738461538462,310.646153846154,315.8,457.615384615385,359.653846153846,278.761538461538,341.192307692308,344.6,366.423076923077,305.892307692308,437.453846153846,218.469230769231,299.753846153846,389.238461538462,432.7,213.307692307692,163.953846153846,266.053846153846,234.592307692308,188.415384615385,182.776923076923,243.146153846154,402.561538461538,225.915384615385,205.723076923077,186.9,318.153846153846,539.584615384615,334.476923076923,270.138461538462,294.653846153846,290.246153846154,436.523076923077,328.353846153846,442.753846153846,285.230769230769,414.953846153846,164.269230769231,488.938461538462,507.330769230769,431.730769230769,433.6,502.915384615385,409.430769230769,297.015384615385,418.915384615385,239.015384615385,389.753846153846,421.830769230769,136.630769230769,403.976923076923,532.823076923077,311.615384615385,264.253846153846,420.153846153846,373.376923076923,258.107692307692,261.123076923077,312.153846153846,211.584615384615,338.415384615385,370.253846153846,393.338461538462,275.992307692308,491.261538461538,352.053846153846,342.284615384615
"172",403.988888888889,406.166666666667,407.422222222222,272.277777777778,435.977777777778,328.833333333333,358.988888888889,407.333333333333,377.344444444444,345.122222222222,517.333333333333,399.355555555556,475.377777777778,451.977777777778,447.055555555556,288.255555555556,452.833333333333,565.255555555556,397.65,338.477777777778,542.977777777778,375.955555555556,267.622222222222,497.133333333333,388.977777777778,247.177777777778,320.611111111111,341.066666666667,213.588888888889,564.733333333333,326.9,535.911111111111,377.9,418.022222222222,423.155555555556,413.877777777778,430.066666666667,386.133333333333,411.6,423.722222222222,470.8,404.944444444444,487.266666666667,228.266666666667,419.616666666667,475.177777777778,539.255555555556,306.022222222222,298.661111111111,347.022222222222,249.877777777778,286.466666666667,314.955555555556,285.066666666667,496.811111111111,204.533333333333,310.1,243.255555555556,313.044444444444,612.244444444444,365.222222222222,293.4,314.911111111111,382.977777777778,432.544444444444,437.288888888889,522.966666666667,289.944444444444,426.077777777778,273.466666666667,592.022222222222,608.988888888889,404.644444444444,519.533333333333,566.244444444444,495.366666666667,367.411111111111,458.011111111111,331.733333333333,345.011111111111,502.088888888889,254.011111111111,489.566666666667,588.944444444444,388.144444444444,356.977777777778,386.511111111111,365.311111111111,228.488888888889,267.244444444444,340.8,261.733333333333,296.555555555556,450.511111111111,487.133333333333,408.033333333333,552.244444444444,461,441
"179",404.0625,419.335,357.81125,285.65625,421.2375,304.13625,331.445625,391.749375,349.803125,316.97,497.423125,371.829375,456.0525,436.61,435.93125,247.85625,425.29,532.55,369.88375,343.125,522.195,330.8825,224.985,470.665,374.2375,261.0825,336.74,297.668125,208.908125,544.980625,279.13875,505.168125,348.23625,390.4925,395.640625,442.57625,414.47,358.603125,396.8675,404.875,440.00125,384.414375,488.843125,223.95,390.423125,454.40375,505.005625,283.31125,253.401875,324.781875,246.4875,259.280625,270.35875,286.348125,470.351875,211.04,283.52125,236.614375,315.678125,608.273125,378.18125,303.48375,314.699375,357.924375,451.9675,409.75375,504.109375,291.82625,437.396875,233.68,558.019375,579.360625,418.65375,498.764375,561.74625,474.583125,352.680625,465.521875,309.025625,361.9025,482.7725,213.98375,467.11,584.726875,368.631875,332.271875,399.655,369.954375,240.075,268.76875,351.3,255.960625,310.19,431.194375,460.3775,376.731875,548.715625,433.465,414.194375
"181",432.68,472.38,331.58,360.12,442.86,313.38,343.56,414.22,361.91,329.68,524.2,383.9,482.26,458.86,457.06,250.58,437.38,547.36,382.21,423.8,549.86,298.73,211.18,481.48,395.86,331.32,448,279.08,263.98,575.62,249.32,550.58,329.08,402.58,407.74,534.9,436.96,370.68,418.48,430.6,458.36,397.8,514.76,283.56,378.16,482.06,516.6,290.58,258.16,343.36,301.18,265.7,277.28,320.44,490.68,279.44,294.66,258.62,386.94,617.98,411.76,347.4,371.96,367.56,513.8,421.86,520.06,347.96,492.26,235.98,572.1,594.92,509.02,526.4,593.68,502.26,374.28,496.18,316.28,467.06,508.98,214,481.26,616.44,388.88,341.56,497.44,450.66,315.88,323.88,389.46,280.36,402.2,457.38,471.46,351.58,579.72,445.56,434.22
"182",556.794444444444,596.5,476.177777777778,426.433333333333,566.977777777778,437.5,467.661111111111,538.35,486.016666666667,453.788888888889,648.333333333333,508.044444444444,606.377777777778,582.977777777778,581.166666666667,374.705555555556,561.5,671.477777777778,506.325,479.638888888889,673.966666666667,454.105555555555,350.855555555556,605.6,519.977777777778,401.338888888889,474.772222222222,428.194444444444,336.266666666667,702.127777777778,399.166666666667,646.255555555556,482.822222222222,526.7,531.855555555555,616.177777777778,561.066666666667,494.805555555556,542.6,554.716666666667,582.477777777778,521.944444444444,638.855555555555,359.5,528.302777777778,606.172222222222,640.75,414.7,382.266666666667,467.461111111111,383.083333333333,389.811111111111,401.411111111111,444.555555555556,614.8,345.722222222222,418.772222222222,382.744444444444,455.3,760.155555555556,535.888888888889,471.544444444444,455.272222222222,491.65,637.933333333333,545.966666666667,644.161111111111,430.305555555556,616.366666666667,360.1,696.216666666667,725.144444444445,563.355555555555,650.533333333333,717.816666666667,626.355555555555,498.405555555556,620.3,440.405555555556,499.172222222222,633.088888888889,338.133333333333,605.377777777778,740.555555555556,513,465.65,533.011111111111,506.477777777778,389.394444444444,407.6,513.583333333333,404.461111111111,450.722222222222,581.5,595.577777777778,497.494444444444,703.844444444444,569.672222222222,558.344444444444
"183",544.525,584.2375,443.125,475.4375,554.725,425.225,455.4,526.0625,473.76875,441.525,636.0625,495.7625,594.125,570.725,568.925,362.4375,549.225,659.225,494.075,535.6625,661.725,410.26875,322.6875,593.3375,507.725,441.4875,559.8375,390.625,374.025,687.15,360.8375,662.075,440.625,514.4375,519.5875,646.75,548.8125,482.5375,530.3375,542.45,570.225,509.6625,626.575,393.475,489.6875,593.925,628.4625,402.4375,370.025,455.2,418.1625,377.55,389.15,432.275,602.5375,389.7875,406.525,370.4625,507.3125,729.525,523.625,459.2625,483.825,479.375,625.65,533.725,631.9,464.8375,604.1125,347.825,683.95,706.4625,620.8625,638.2625,705.55,614.1125,486.1375,608.0375,428.1375,578.925,620.825,325.8625,593.125,728.2625,500.7375,453.375,609.2625,562.525,425.9,440.4125,501.325,392.2,519.225,569.2375,583.325,463.125,691.5625,557.425,546.0625
"189",557.239344262295,589.093442622951,478.255737704918,437.703278688525,571.516393442623,442.031147540984,472.196721311475,542.868852459016,490.554918032787,458.322950819672,652.859016393443,512.572131147541,610.914754098361,587.516393442623,583.598360655738,379.240983606557,566.031147540984,676.016393442623,510.86475409836,500.772131147541,678.501639344262,453.85737704918,350,611.904918032787,524.516393442623,413.259016393443,494.349180327869,425.747540983607,351.234426229508,702.07868852459,399.086885245902,659.824590163934,479.627868852459,531.229508196721,536.386885245902,611.762295081967,565.604918032787,499.344262295082,547.132786885246,559.252459016393,587.016393442623,526.473770491803,638.796721311475,371.660655737705,524.022950819672,610.716393442623,647.719672131148,419.231147540984,386.803278688525,471.996721311475,394.232786885246,394.349180327869,405.950819672131,443.601639344262,619.340983606557,360.509836065574,423.314754098361,386.416393442623,468.167213114754,755.616393442623,535.737704918033,467.288524590164,470.6,496.188524590164,622.416393442623,550.503278688525,649.086885245902,440.388524590164,606.85737704918,364.632786885246,700.752459016393,727.262295081967,589.568852459016,655.059016393443,717.754098360656,630.896721311475,502.94262295082,618.119672131148,444.94262295082,523.240983606557,637.626229508197,342.659016393443,610.252459016393,740.491803278689,517.539344262295,470.183606557377,564.695081967213,527.616393442623,397.698360655738,417.462295081967,511.493442622951,406.206557377049,464.914754098361,586.037704918033,600.113114754098,500.386885245902,703.77868852459,574.214754098361,562.870491803279
"201",197.311111111111,160.822222222222,436.811111111111,210.655555555556,214.433333333333,332.733333333333,338.166666666667,256.477777777778,356.211111111111,363.522222222222,318.011111111111,343.344444444444,279.066666666667,243.533333333333,190.644444444444,371.133333333333,344.922222222222,330.922222222222,376.522222222222,178.366666666667,344.755555555556,415.422222222222,417.166666666667,259.988888888889,237.622222222222,233.544444444444,161.744444444444,386.322222222222,318.811111111111,366.144444444444,418.222222222222,369.877777777778,391.022222222222,365.311111111111,318.733333333333,159.155555555556,266.177777777778,310.722222222222,226.155555555556,280.233333333333,345.022222222222,304.311111111111,232.544444444444,301.422222222222,408.4,319.122222222222,303.422222222222,311.633333333333,419.811111111111,260.033333333333,279.211111111111,338.322222222222,384.222222222222,282.477777777778,347.233333333333,298.344444444444,359.811111111111,331.711111111111,203.866666666667,357.544444444444,215.622222222222,258.6,235.322222222222,274.688888888889,177.811111111111,381.222222222222,268.244444444444,230.866666666667,172.922222222222,382.633333333333,360.2,372.622222222222,151.5,328.366666666667,311.5,304.222222222222,232.033333333333,203.288888888889,286.444444444444,161.755555555556,297.3,391.044444444444,242.266666666667,334.244444444444,260.422222222222,302.077777777778,139.911111111111,183.311111111111,266.822222222222,252.733333333333,215.211111111111,306.411111111111,187.944444444444,294.444444444444,363.222222222222,433.522222222222,297.522222222222,364.922222222222,317.066666666667
"202",376.383333333333,339.9,616.583333333333,390.416666666667,384.533333333333,512.516666666667,517.933333333333,436.233333333333,535.966666666667,543.316666666667,442.133333333333,523.116666666667,449.15,413.633333333333,369.733333333333,550.916666666667,524.716666666667,453.383333333333,556.3,358.133333333333,468.883333333333,595.2,596.933333333333,384.133333333333,417.4,413.316666666667,341.516666666667,566.116666666667,498.566666666667,490.266666666667,597.983333333333,517.316666666667,570.8,545.066666666667,498.516666666667,290.416666666667,453.566666666667,490.5,405.25,460.016666666667,524.8,484.066666666667,355,481.216666666667,588.166666666667,498.9,425.883333333333,491.416666666667,599.566666666667,439.816666666667,459,518.116666666667,563.983333333333,462.25,527.016666666667,478.116666666667,539.583333333333,511.466666666667,383.633333333333,480,395.4,438.35,415.083333333333,454.45,307.95,560.983333333333,390.716666666667,410.633333333333,333.65,562.416666666667,482.666666666667,495.066666666667,310.75,497.833333333333,433.966666666667,473.683333333333,411.816666666667,326.15,466.216666666667,338.916666666667,421.433333333333,570.816666666667,365.133333333333,456.7,440.216666666667,481.85,318.983333333333,361.55,446.616666666667,432.516666666667,394.966666666667,486.166666666667,367.716666666667,474.216666666667,542.983333333333,613.3,419.983333333333,544.7,496.816666666667
