"County","Metropolitan","Town"
"AlamanceCounty",77.847759379108,0
"AlexanderCounty",7.634870523664,6.710508358688
"AlleghanyCounty",0,0
"AnsonCounty",0,5.269738629732
"AsheCounty",0,5.524927727306
"AveryCounty",0,2.294945114066
"BeaufortCounty",0,15.6702585516
"BertieCounty",0,2.364487875796
"BladenCounty",0,2.5105317295
"BrunswickCounty",49.644359250006,21.782910743306
"BuncombeCounty",153.716572648418,0
"BurkeCounty",70.089910349118,0
"CabarrusCounty",109.00582050729,0.144592110184
"CaldwellCounty",68.012015563168,0
"CamdenCounty",0,0.022576928348
"CarteretCounty",0,47.730038120764
"CaswellCounty",0,0.20027689893
"CatawbaCounty",116.291522389968,9.737149967526
"ChathamCounty",4.707041296972,12.422698258708
"CherokeeCounty",0,0
"ChowanCounty",0,3.064137904568
"ClayCounty",0,0
"ClevelandCounty",9.898641376148,33.176184621818
"ColumbusCounty",0,13.045530977968
"CravenCounty",43.411121998272,15.71227803226
"CumberlandCounty",165.406504909814,0
"CurrituckCounty",0,0.755286168666
"DareCounty",0,28.263059065734
"DavidsonCounty",91.536823162862,0
"DavieCounty",8.658523451164,5.962449247258
"DuplinCounty",0,5.880911454694
"DurhamCounty",134.218591533298,0
"EdgecombeCounty",12.258558190366,8.681299608144
"ForsythCounty",240.498572461298,0
"FranklinCounty",6.892816070538,3.120651268206
"GastonCounty",129.261172355774,6.651623942668
"GatesCounty",0,0
"GrahamCounty",0,0
"GranvilleCounty",1.306629786014,24.247324519416
"GreeneCounty",0,0
"GuilfordCounty",250.89368000533,0
"HalifaxCounty",0,15.62957498386
"HarnettCounty",12.02118538348,35.033347983184
"HaywoodCounty",24.275605718712,0
"HendersonCounty",84.95785898337,0
"HertfordCounty",0,4.38585617064
"HokeCounty",25.414562989186,0
"HydeCounty",0,0
"IredellCounty",96.700995714264,0
"JacksonCounty",0,7.807937656348
"JohnstonCounty",41.459476002588,46.47089308922
"JonesCounty",0,0
"LeeCounty",0,28.943467701336
"LenoirCounty",0,35.053168529354
"LincolnCounty",11.484259200914,32.442866498646
"McDowellCounty",0.00249807994,15.741370431858
"MaconCounty",0,9.142351342282
"MadisonCounty",1.606171964736,0
"MartinCounty",0,3.279562357162
"MecklenburgCounty",450.963759151908,0
"MitchellCounty",0,5.125070843556
"MontgomeryCounty",0,6.351628094096
"MooreCounty",0,46.101617800482
"NashCounty",33.424200330334,0
"NewHanoverCounty",110.007777977308,0
"NorthamptonCounty",0,2.00480953837
"OnslowCounty",71.33610706399,35.977672779866
"OrangeCounty",49.870894559854,0
"PamlicoCounty",0,0
"PasquotankCounty",0,16.955489020366
"PenderCounty",2.763492632432,17.849520942732
"PerquimansCounty",0,0
"PersonCounty",0,7.25611527252
"PittCounty",65.197634301034,7.973873871194
"PolkCounty",0,1.702844569598
"RandolphCounty",22.833234052558,35.983505236678
"RichmondCounty",0,24.916930021058
"RobesonCounty",0.577182721494,42.168614101908
"RockinghamCounty",0,32.68055359256
"RowanCounty",78.442572290126,0
"RutherfordCounty",0,35.092610779164
"SampsonCounty",0,7.98702566362
"ScotlandCounty",0,16.825229402524
"StanlyCounty",0,20.832551944568
"StokesCounty",13.062219464714,0
"SurryCounty",0,27.58015582511
"SwainCounty",0,0
"TransylvaniaCounty",0.31777545957,12.03483988071
"TyrrellCounty",0,0
"UnionCounty",121.829223915842,0
"VanceCounty",0,18.27367290873
"WakeCounty",462.07512644665,9.903924795916
"WarrenCounty",0,0
"WashingtonCounty",0,3.626867283794
"WataugaCounty",0,13.466613046964
"WayneCounty",52.914118477388,3.000951926166
"WilkesCounty",0,27.008933746292
"WilsonCounty",0.282155233458,24.77429853683
"YadkinCounty",0,5.834996590956
"YanceyCounty",0,0
