Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,BristolBristol,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,BristolBristol,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,BristolBristol,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,BristolBristol,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,BristolBristol,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Charlottesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Charlottesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Charlottesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Charlottesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Charlottesville,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Harrisonburg,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Harrisonburg,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Harrisonburg,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Harrisonburg,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Harrisonburg,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Kingsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Kingsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Kingsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Kingsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Kingsport,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Roanoke,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Roanoke,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Roanoke,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Roanoke,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Roanoke,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,VirginiaBeach,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,VirginiaBeach,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,VirginiaBeach,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,VirginiaBeach,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,VirginiaBeach,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Winchester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Winchester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Winchester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Winchester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Winchester,0,0,0,0,0,0,0,0,0,0,0,0,0
