,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.382586285310021
0-0-0-0-0-2,0,0,0,0,0,0.444994694021931
0-0-0-0-1-0,0,0,0,0,0.163900234639784,0
0-0-0-0-1-1,0,0,0,0,0.110019987833493,0.0639749355702663
0-0-0-0-1-2,0,0,0,0,0.00243330146867124,0.00288038809439588
0-0-0-0-2-0,0,0,0,0,0.403059007560615,0
0-0-0-0-2-1,0,0,0,0,0.00773442252541931,0.00222345747637576
0-0-0-0-2-2,0,0,0,0,0.000347614495524463,0.000202132497852342
0-0-0-1-0-0,0,0,0,0.111166199611985,0,0
0-0-0-1-0-1,0,0,0,0.0116404397499461,0,0.0272878872100662
0-0-0-1-0-2,0,0,0,0.00504419055830998,0,0.0241043003688918
0-0-0-1-1-0,0,0,0,0.0296831213623626,0.119666290084297,0
0-0-0-1-1-1,0,0,0,0.00219874973054538,0.00886416963587382,0.00515437869523473
0-0-0-1-1-2,0,0,0,8.62254796292304e-05,0.000347614495524463,0.000404264995704684
0-0-0-1-2-0,0,0,0,0.00213408062082345,0.0172938211523421,0
0-0-0-1-2-1,0,0,0,8.62254796292304e-05,0.000695228991048927,0.000202132497852342
0-0-0-1-2-2,0,0,0,2.15563699073076e-05,0.000173807247762232,0.000202132497852342
0-0-0-2-0-0,0,0,0,0.178055615434361,0,0
0-0-0-2-0-1,0,0,0,0.00439749946109075,0,0.00480064682399313
0-0-0-2-0-2,0,0,0,0.00131493856434576,0,0.00318358684117439
0-0-0-2-1-0,0,0,0,0.00278077171804268,0.00538802468062918,0
0-0-0-2-1-1,0,0,0,0.000323345548609614,0.000608325367167811,0.000353731871241599
0-0-0-2-1-2,0,0,0,4.31127398146152e-05,8.69036238811158e-05,0.000101066248926171
0-0-0-2-2-0,0,0,0,0.000388014658331537,0.00139045798209785,0
0-0-0-2-2-1,0,0,0,4.31127398146152e-05,0.000173807247762232,5.05331244630856e-05
0-0-1-0-0-0,0,0,0.15823877651702,0,0,0
0-0-1-0-0-1,0,0,0.00246669955599408,0,0,0.00202132497852342
0-0-1-0-0-2,0,0,0.0015416872224963,0,0,0.00257718934761736
0-0-1-0-1-0,0,0,0.00555007400098668,0,0.00782132614930043,0
0-0-1-0-1-1,0,0,0.00135668475579674,0,0.00191187972538455,0.00111172873818788
0-0-1-0-1-2,0,0,6.1667488899852e-05,0,8.69036238811158e-05,0.000101066248926171
0-0-1-0-2-0,0,0,0.0062900838677849,0,0.0178152428956287,0
0-0-1-0-2-1,0,0,0.000246669955599408,0,0.000695228991048927,0.000202132497852342
0-0-1-1-0-0,0,0,0.0443389245189936,0.0154990299633542,0,0
0-0-1-1-0-1,0,0,0.00092501233349778,0.000323345548609614,0,0.000757996866946283
0-0-1-1-0-2,0,0,0.000246669955599408,8.62254796292304e-05,0,0.000404264995704684
0-0-1-1-1-0,0,0,0.00752343364578194,0.00262987712869153,0.0106022421134961,0
0-0-1-1-1-1,0,0,0.000370004933399112,0.000129338219443846,0.000521421743286695,0.000303198746778513
0-0-1-1-2-0,0,0,0.000370004933399112,0.000129338219443846,0.00104284348657339,0
0-0-1-2-0-0,0,0,0.0305254070054267,0.0217288208665661,0,0
0-0-1-2-0-1,0,0,0.00061667488899852,0.000431127398146152,0,0.000505331244630856
0-0-1-2-0-2,0,0,6.1667488899852e-05,4.31127398146152e-05,0,0.000101066248926171
0-0-1-2-1-0,0,0,0.000431672422298964,0.000301789178702307,0.000608325367167811,0
0-0-1-2-2-0,0,0,0.000123334977799704,8.62254796292304e-05,0.000347614495524463,0
0-0-2-0-0-0,0,0,0.210594474592995,0,0,0
0-0-2-0-0-1,0,0,0.00104834731129748,0,0,0.000404264995704684
0-0-2-0-0-2,0,0,0.000123334977799704,0,0,0.000101066248926171
0-0-2-0-1-0,0,0,0.00123334977799704,0,0.000695228991048927,0
0-0-2-0-1-1,0,0,0.00061667488899852,0,0.000434518119405579,0.000252665622315428
0-0-2-0-2-0,0,0,0.00160335471139615,0,0.00225949422090901,0
0-0-2-1-0-0,0,0,0.00918845584607795,0.00144427678378961,0,0
0-0-2-1-0-1,0,0,0.000370004933399112,6.46691097219228e-05,0,0.000151599373389257
0-0-2-1-1-0,0,0,0.00283670448939319,0.00045268376805346,0.00182497610150343,0
0-0-2-1-1-1,0,0,0.000123334977799704,2.15563699073076e-05,8.69036238811158e-05,5.05331244630856e-05
0-0-2-2-0-0,0,0,0.0123334977799704,0.00418193576201768,0,0
0-0-2-2-0-1,0,0,0.000246669955599408,8.62254796292304e-05,0,0.000101066248926171
0-0-2-2-1-0,0,0,0.000370004933399112,0.000129338219443846,0.000260710871643348,0
0-1-0-0-0-0,0,0.0881040539257571,0,0,0,0
0-1-0-0-0-1,0,0.00208867369220545,0,0,0,0.00111172873818788
0-1-0-0-0-2,0,0.00189879426564132,0,0,0,0.00202132497852342
0-1-0-0-1-0,0,0.00531662394379569,0,0,0.00486660293734249,0
0-1-0-0-1-1,0,0.00180385455235925,0,0,0.0016511688537412,0.000960129364798626
0-1-0-0-2-0,0,0.00655084021646255,0,0,0.011992700095594,0
0-1-0-1-0-0,0,0.0498433494730846,0,0.0113170942013365,0,0
0-1-0-1-0-1,0,0.00237349283205165,0,0.00053890924768269,0,0.00126332811157714
0-1-0-1-0-2,0,0.000759517706256527,0,0.000172450959258461,0,0.000808529991409369
0-1-0-1-1-0,0,0.0150954144118485,0,0.00342746281526191,0.0138176761970974,0
0-1-0-1-1-1,0,0.000379758853128264,0,8.62254796292304e-05,0.000347614495524463,0.000202132497852342
0-1-0-1-2-0,0,0.000474698566410329,0,0.000107781849536538,0.000869036238811158,0
0-1-0-2-0-0,0,0.123136808126839,0,0.0562190127182582,0,0
0-1-0-2-0-1,0,0.00151903541251305,0,0.000689803837033844,0,0.000808529991409369
0-1-0-2-0-2,0,9.49397132820659e-05,0,6.46691097219228e-05,0,0.000101066248926171
0-1-0-2-1-0,0,0.000854457419538593,0,0.000431127398146152,0.000782132614930043,0
0-1-0-2-1-1,0,0.000189879426564132,0,8.62254796292304e-05,0.000173807247762232,0.000101066248926171
0-1-1-0-0-0,0,0.0168992689642077,0.0109768130241737,0,0,0
0-1-1-0-0-1,0,0.000284819139846198,0.000185002466699556,0,0,0.000151599373389257
0-1-1-0-1-0,0,9.49397132820659e-05,6.1667488899852e-05,0,8.69036238811158e-05,0
0-1-1-0-2-0,0,0.00113927655938479,0.000740009866798224,0,0.00208568697314678,0
0-1-1-0-2-1,0,9.49397132820659e-05,6.1667488899852e-05,0,0.000173807247762232,5.05331244630856e-05
0-1-1-1-0-0,0,0.00873445362195006,0.00567340897878638,0.0019831860314723,0,0
0-1-1-1-0-1,0,0.000189879426564132,0.000123334977799704,4.31127398146152e-05,0,0.000101066248926171
0-1-1-1-0-2,0,9.49397132820659e-05,6.1667488899852e-05,2.15563699073076e-05,0,0.000101066248926171
0-1-1-1-1-0,0,0.00284819139846198,0.00185002466699556,0.000646691097219228,0.00260710871643348,0
0-1-1-1-1-1,0,0.000189879426564132,0.000123334977799704,4.31127398146152e-05,0.000173807247762232,0.000101066248926171
0-1-1-2-0-0,0,0.0228804709009779,0.0148618648248643,0.0104332830351369,0,0
0-1-1-2-0-1,0,9.49397132820659e-05,6.1667488899852e-05,6.46691097219228e-05,0,5.05331244630856e-05
0-1-1-2-1-1,0,9.49397132820659e-05,6.1667488899852e-05,4.31127398146152e-05,8.69036238811158e-05,5.05331244630856e-05
0-1-2-0-0-0,0,0.00427228709769297,0.00647508633448446,0,0,0
0-1-2-0-1-0,0,0.000189879426564132,0.000370004933399112,0,0.000173807247762232,0
0-1-2-0-2-0,0,9.49397132820659e-05,0.000185002466699556,0,0.000173807247762232,0
0-1-2-1-0-0,0,0.00142409569923099,0.00228169708929452,0.000323345548609614,0,0
0-1-2-1-0-1,0,0.000189879426564132,0.00030833744449926,4.31127398146152e-05,0,0.000101066248926171
0-1-2-1-1-0,0,0.000284819139846198,0.000431672422298964,6.46691097219228e-05,0.000260710871643348,0
0-1-2-1-2-0,0,9.49397132820659e-05,0.000123334977799704,2.15563699073076e-05,0.000173807247762232,0
0-1-2-2-0-0,0,0.00256337225861578,0.00370004933399112,0.00116404397499461,0,0
0-1-2-2-0-1,0,9.49397132820659e-05,0.000123334977799704,4.31127398146152e-05,0,5.05331244630856e-05
0-1-2-2-1-0,0,9.49397132820659e-05,0.00061667488899852,0.000150894589351153,8.69036238811158e-05,0
0-1-2-2-1-1,0,9.49397132820659e-05,0.000123334977799704,4.31127398146152e-05,8.69036238811158e-05,5.05331244630856e-05
0-2-0-0-0-0,0,0.0140510775657458,0,0,0,0
0-2-0-0-0-1,0,0.000759517706256527,0,0,0,0.000202132497852342
0-2-0-0-0-2,0,0.000189879426564132,0,0,0,0.000101066248926171
0-2-0-0-1-0,0,0.00132915598594892,0,0,0.000521421743286695,0
0-2-0-0-1-1,0,0.000189879426564132,0,0,8.69036238811158e-05,5.05331244630856e-05
0-2-0-0-2-0,0,0.00180385455235925,0,0,0.00156426522986009,0
0-2-0-1-0-0,0,0.0270578182853888,0,0.00293166630739384,0,0
0-2-0-1-0-1,0,0.00123421627266686,0,0.000129338219443846,0,0.000303198746778513
0-2-0-1-0-2,0,0.000189879426564132,0,2.15563699073076e-05,0,0.000101066248926171
0-2-0-1-1-0,0,0.00408240767112883,0,0.00045268376805346,0.00182497610150343,0
0-2-0-2-0-0,0,0.10016139751258,0,0.0217072644966588,0,0
0-2-0-2-0-1,0,0.000759517706256527,0,0.000172450959258461,0,0.000202132497852342
0-2-0-2-0-2,0,0.000189879426564132,0,4.31127398146152e-05,0,0.000101066248926171
0-2-0-2-1-0,0,0.000854457419538593,0,0.000150894589351153,0.000260710871643348,0
0-2-1-0-0-0,0,0.00598120193677015,0.00172668968919586,0,0,0
0-2-1-0-1-0,0,0.000189879426564132,6.1667488899852e-05,0,8.69036238811158e-05,0
0-2-1-0-2-0,0,0.000189879426564132,6.1667488899852e-05,0,0.000173807247762232,0
0-2-1-1-0-0,0,0.00341782967815437,0.000986679822397632,0.000344901918516922,0,0
0-2-1-1-1-0,0,0.000759517706256527,0.000246669955599408,8.62254796292304e-05,0.000347614495524463,0
0-2-1-2-0-0,0,0.0127219215797968,0.00382338431179082,0.00269454623841345,0,0
0-2-1-2-0-2,0,0.000189879426564132,6.1667488899852e-05,4.31127398146152e-05,0,0.000101066248926171
0-2-2-0-0-0,0,0.00161397512579512,0.00129501726689689,0,0,0
0-2-2-1-0-0,0,0.000569638279692395,0.000370004933399112,6.46691097219228e-05,0,0
0-2-2-1-1-0,0,0.000189879426564132,0.000123334977799704,2.15563699073076e-05,8.69036238811158e-05,0
0-2-2-2-0-0,0,0.00313301053830817,0.00209669462259497,0.000711360206941151,0,0
1-0-0-0-0-1,0.000342700479780672,0,0,0,0,0.000505331244630856
1-0-0-0-0-2,0.000411240575736806,0,0,0,0,0.00121279498711405
1-0-0-0-1-0,0.000788211103495545,0,0,0,0.00199878334926566,0
1-0-0-0-1-1,0.000445510623714873,0,0,0,0.00112974711045451,0.000656930618020112
1-0-0-0-1-2,3.42700479780672e-05,0,0,0,8.69036238811158e-05,0.000101066248926171
1-0-0-0-2-0,0.00147361206305689,0,0,0,0.00747371165377596,0
1-0-0-0-2-1,3.42700479780672e-05,0,0,0,0.000173807247762232,5.05331244630856e-05
1-0-0-1-0-0,0.0208704592186429,0,0,0.0131278292735503,0,0
1-0-0-1-0-1,0.00147361206305689,0,0,0.000926923906014227,0,0.00217292435191268
1-0-0-1-0-2,0.000102810143934202,0,0,6.46691097219228e-05,0,0.000303198746778513
1-0-0-1-1-0,0.00380397532556546,0,0,0.00239275705971114,0.00964630225080386,0
1-0-0-1-1-1,0.000137080191912269,0,0,8.62254796292304e-05,0.000347614495524463,0.000202132497852342
1-0-0-1-2-0,0.000411240575736806,0,0,0.000258676438887691,0.00208568697314678,0
1-0-0-2-0-0,0.0588759424263194,0,0,0.0746497089890062,0,0
1-0-0-2-0-1,0.000788211103495545,0,0,0.00103470575555077,0,0.00116226186265097
1-0-0-2-0-2,6.85400959561343e-05,0,0,8.62254796292304e-05,0,0.000252665622315428
1-0-0-2-1-0,0.00047978067169294,0,0,0.000625134727311921,0.00121665073433562,0
1-0-0-2-1-1,0.000205620287868403,0,0,0.000258676438887691,0.000521421743286695,0.000303198746778513
1-0-0-2-2-0,6.85400959561343e-05,0,0,8.62254796292304e-05,0.000347614495524463,0
1-0-1-0-0-0,0.00966415352981494,0,0.0173902318697583,0,0,0
1-0-1-0-0-1,0.000205620287868403,0,0.000370004933399112,0,0,0.000303198746778513
1-0-1-0-0-2,0.000137080191912269,0,0.000246669955599408,0,0,0.000404264995704684
1-0-1-0-1-0,0.000411240575736806,0,0.000740009866798224,0,0.00104284348657339,0
1-0-1-0-1-1,6.85400959561343e-05,0,0.000123334977799704,0,0.000173807247762232,0.000101066248926171
1-0-1-0-2-0,0.000274160383824537,0,0.000493339911198816,0,0.00139045798209785,0
1-0-1-0-2-1,3.42700479780672e-05,0,6.1667488899852e-05,0,0.000173807247762232,5.05331244630856e-05
