"FAFZone","AllenCounty","AndersonCounty","AtchisonCounty","BarberCounty","BartonCounty","BourbonCounty","BrownCounty","ButlerCounty","ChaseCounty","ChautauquaCounty","CherokeeCounty","CheyenneCounty","ClarkCounty","ClayCounty","CloudCounty","CoffeyCounty","ComancheCounty","CowleyCounty","CrawfordCounty","DecaturCounty","DickinsonCounty","DoniphanCounty","DouglasCounty","EdwardsCounty","ElkCounty","EllisCounty","EllsworthCounty","FinneyCounty","FordCounty","FranklinCounty","GearyCounty","GoveCounty","GrahamCounty","GrantCounty","GrayCounty","GreeleyCounty","GreenwoodCounty","HamiltonCounty","HarperCounty","HarveyCounty","HaskellCounty","HodgemanCounty","JacksonCounty","JeffersonCounty","JewellCounty","JohnsonCounty","KearnyCounty","KingmanCounty","KiowaCounty","LabetteCounty","LaneCounty","LeavenworthCounty","LincolnCounty","LinnCounty","LoganCounty","LyonCounty","McPhersonCounty","MarionCounty","MarshallCounty","MeadeCounty","MiamiCounty","MitchellCounty","MontgomeryCounty","MorrisCounty","MortonCounty","NemahaCounty","NeoshoCounty","NessCounty","NortonCounty","OsageCounty","OsborneCounty","OttawaCounty","PawneeCounty","PhillipsCounty","PottawatomieCounty","PrattCounty","RawlinsCounty","RenoCounty","RepublicCounty","RiceCounty","RileyCounty","RooksCounty","RushCounty","RussellCounty","SalineCounty","ScottCounty","SedgwickCounty","SewardCounty","ShawneeCounty","SheridanCounty","ShermanCounty","SmithCounty","StaffordCounty","StantonCounty","StevensCounty","SumnerCounty","ThomasCounty","TregoCounty","WabaunseeCounty","WallaceCounty","WashingtonCounty","WichitaCounty","WilsonCounty","WoodsonCounty","WyandotteCounty"
"63",1597.6,1621.9,1663.6,1340.6,1468.4,1621.1,1673.6,1530.6,1577.7,1527.4,1564.1,1259.5,1266.3,1558.9,1545,1630.4,1295.1,1498.4,1586.3,1367.6,1541,1681.8,1641.6,1314.3,1548.5,1409.3,1479.5,1259.7,1277.5,1644.1,1550.4,1352.4,1372.8,1227.3,1264,1265.6,1578,1248.7,1397.1,1406,1227,1302.7,1635.9,1636,1472.7,1676.7,1258.8,1362.4,1296.5,1561.4,1388.7,1678.3,1485.4,1649.9,1331.9,1594,1537.8,1568,1567.3,1228.4,1673.9,1471.4,1539,1574.6,1176.4,1639.8,1578.8,1411.5,1386.4,1639.4,1445.3,1518.8,1334.7,1411.9,1599.2,1323.3,1295.3,1370.8,1504.2,1385.5,1573.2,1412.5,1435.2,1442.1,1506.4,1373.8,1399.3,1198.5,1609.8,1339.8,1269.8,1443.8,1351.7,1209.3,1200.7,1482.9,1306,1385.4,1589.9,1297.6,1539.1,1289.9,1568.5,1597.4,1669.6
"64",1850.01666666667,1864.96666666666,1772.94166666667,1616.69166666667,1648.825,1873.15,1743.625,1773.425,1775.35833333333,1790.425,1827.05,1410.6,1529.24166666667,1681.30833333333,1664.80833333333,1845.6,1558.13333333333,1761.825,1849.34166666667,1496.56666666667,1721.46666666666,1779.08333333334,1822.06666666667,1592.05833333333,1808.175,1589.71666666666,1659.91666666666,1538.99166666667,1553.95,1850.18333333333,1730.8,1532.85833333333,1545.025,1494.68333333333,1540.28333333333,1481.675,1816.13333333334,1495.48333333333,1669.45,1718.79583333333,1490.04166666667,1582.94166666667,1758.85,1791.225,1598.2375,1819.775,1515.2875,1650.15833333333,1572.14166666667,1824.4,1569.125,1805.65833333334,1665.85833333333,1871.65,1512.375,1801.73333333333,1718.25833333334,1748.44166666667,1703.70833333334,1491.45,1845.68333333333,1616.44166666667,1802.01666666667,1754.99166666666,1439.45,1724.16666666666,1842.60833333333,1591.94166666667,1518.1,1819.875,1597.5,1664.2,1620.76666666667,1541.65833333334,1741.38333333334,1602.43333333333,1463.325,1667.03333333334,1646.30833333333,1685.99166666666,1717.50416666667,1568.96666666666,1615.60833333333,1622.49166666666,1686.8,1554.20833333334,1710.375,1461.45833333333,1790.19583333333,1520.20833333334,1450.24166666666,1569.275,1634.525,1475.55833333333,1463.65,1747.48333333333,1486.46666666666,1565.81666666667,1770.35416666667,1478.03333333334,1676.46666666666,1506.01666666667,1826.975,1835.56666666667,1812.74166666666
"65",1718.6,1742.95,1753.75,1461.55,1558.6,1742.05,1763.75,1651.55,1685.1,1648.4,1685.05,1349.65,1387.25,1649.1,1635.2,1751.4,1416.1,1619.45,1707.35,1457.8,1631.2,1772.05,1731.85,1435.3,1669.5,1499.5,1569.7,1380.7,1398.45,1758.4,1640.55,1442.6,1463,1348.25,1385,1391.45,1699,1369.7,1518.1,1526.95,1348.05,1423.7,1726.1,1726.2,1562.9,1766.85,1379.8,1483.4,1417.5,1682.4,1478.9,1768.5,1575.6,1770.95,1422.15,1715,1628.05,1658.2,1657.55,1349.45,1779.5,1561.6,1660,1664.75,1297.45,1730.05,1699.75,1501.7,1476.65,1729.65,1535.5,1609,1455.7,1502.15,1689.4,1444.3,1385.55,1491.75,1594.4,1595.75,1663.35,1502.65,1525.4,1532.25,1596.55,1464,1520.3,1319.45,1699.95,1430,1360,1533.95,1472.7,1330.3,1321.65,1603.85,1396.25,1475.6,1680.1,1387.8,1629.3,1415.8,1689.5,1718.4,1759.85
"69",1785.26451612903,1794.18064516129,1727.34838709678,1600.95483870968,1578.9,1811.4935483871,1705.2870967742,1705.75806451613,1708.36451612903,1753.8935483871,1814.48225806452,1353.60322580645,1533.41612903226,1624.82903225807,1610.6,1777.46774193549,1562.86774193548,1714.75806451613,1814.69193548387,1444.64193548387,1652.80967741936,1733.54193548387,1756.45806451613,1549.06129032258,1750.03225806451,1522.21612903226,1590.71612903226,1480.32258064516,1524.2,1782.72258064516,1662.14193548387,1466.23548387097,1480.02903225806,1452.81612903226,1510.23548387097,1414.08387096774,1747.68387096774,1428.42580645161,1645.07096774193,1641.21774193548,1484.81612903226,1521.2935483871,1707.42258064516,1729.31290322581,1547.37096774193,1761.35806451613,1449.80483870968,1616.02258064516,1555.24193548387,1793.58387096774,1500.18548387097,1752.52580645161,1597.44516129032,1803.47096774194,1446.06451612903,1734.34193548387,1647.6129032258,1677.87096774193,1646.80967741936,1498.20806451613,1782.61935483871,1556.66774193549,1773.39032258065,1685.72258064516,1438.88387096774,1678.71612903226,1790.72580645161,1522.88064516129,1468.96935483871,1752.9935483871,1536.26451612903,1600.41935483871,1545.78064516129,1492.9435483871,1680.42903225807,1576.12903225807,1401.13225806452,1607.96451612903,1587.98387096774,1615.66129032258,1653.9,1506.33870967742,1546.44193548387,1554.9064516129,1618.17741935484,1485.75161290323,1650.79032258064,1463.76129032258,1724.8064516129,1456.26451612903,1386.2935483871,1520.76451612903,1573.2870967742,1432.22580645161,1452.37096774193,1702.02903225806,1422.54516129033,1498.59193548387,1701.69516129032,1411.30483870968,1619.00322580645,1438.39677419355,1767.77741935484,1767.11612903226,1754.96129032258
"81",631.933333333333,635.045833333333,603.0625,497.0625,407.925,660.545833333333,608.7875,547.645833333333,534.445833333333,622.125,698.345833333334,205.0125,447.170833333334,498.433333333333,484.516666666667,606.008333333333,464.358333333333,575.345833333334,678.941666666667,301.670833333334,480.545833333334,619.329166666667,581.145833333333,421.795833333334,605.454166666667,348.816666666667,419.004166666666,342.5125,401.6375,607.6625,489.879166666666,291.945833333333,312.325,317.395833333333,387.270833333333,239.0125,586.995833333334,269.679166666667,530.995833333334,511.7375,376.4125,380.491666666667,575.441666666667,575.516666666667,407.804166666667,616.145833333333,296.5625,503.595833333334,444.85,666.516666666667,328.216666666667,617.65,424.945833333333,661.108333333333,271.445833333333,559.645833333333,477.345833333334,507.533333333333,508.0875,417.545833333334,628.795833333333,410.925,648.808333333333,514.054166666667,338.6875,576.254166666666,648.154166666666,351.033333333333,321.395833333333,578.945833333333,384.825,458.325,404.816666666667,346.895833333333,538.725,463.116666666667,242.2375,479.425,439.291666666667,445.054166666667,512.645833333333,351.954166666666,374.679166666667,381.554166666667,445.879166666666,309.354166666667,533.345833333334,373.420833333334,549.254166666666,279.3,209.333333333333,378.829166666666,437.325,294.758333333333,343.9875,564.654166666666,245.545833333334,324.916666666667,529.441666666667,234.066666666667,474.2,263.3625,621.804166666667,606.433333333333,609.145833333333
"89",674.638461538461,683.717307692308,681.111538461539,510.523076923077,458.625,703.138461538461,681.307692307692,588.284615384615,585.225,656.261538461538,748.457692307692,309.119230769231,455.194230769231,576.156730769231,557.705769230769,653.403846153846,472.140384615385,609.475,718.871153846154,386.715384615385,561.659615384615,694.101923076923,662.000961538462,440.067307692308,644.444230769231,431.242307692308,497.243269230769,348.678846153846,409.151923076923,661.025,571.005769230769,374.284615384615,398.932692307692,342.888461538462,394.325,285.713461538462,629.105769230769,295.896153846154,543.498076923077,551.590384615385,377.776923076923,400.865384615385,654.688461538462,656.084615384615,495.061538461538,695.919230769231,323.551923076923,518.023076923077,452.825,705.5,364.218269230769,697.0625,506.280769230769,715.79326923077,339.522115384615,610.453846153846,525.690384615385,558.594230769231,593.806730769231,421.205769230769,705.441346153847,493.3,693.169230769231,594.896153846154,359.905769230769,650.507692307692,687.159615384615,393.099038461538,407.4125,657.280769230769,470.459615384615,538.382692307692,433.590384615385,433.575961538461,618.759615384615,476.386538461538,345.288461538461,505.938461538462,529.155769230769,489.682692307692,592.676923076923,437.188461538462,427.952884615385,463.946153846154,527.005769230769,337.845192307692,553.028846153846,398.882692307692,630.175,366.130769230769,298.301923076923,466.344230769231,467.615384615385,319.661538461538,369.471153846154,576.444230769231,334.754807692308,407.134615384615,610.419230769231,290.514423076923,562.893269230769,309.704807692308,660.790384615385,648.521153846154,689.240384615385
"91",1436.5,1411.36666666667,1393.3,1617.3,1586.3,1423.1,1389.2,1505.6,1469.1,1486.3,1406.4,1729.03333333333,1691.1,1497.43333333333,1551.5,1427.9,1656.23333333333,1547.76666666667,1417.8,1664.7,1487.13333333333,1362.26666666667,1377,1626.6,1510.7,1598.6,1546.4,1708.23333333333,1665.6,1386.5,1460.3,1672.53333333333,1654.4,1744.4,1697.53333333333,1768.76666666667,1479.6,1765.33333333333,1584.6,1518.93333333333,1722.03333333333,1651.36666666667,1426.23333333333,1383.2,1557.4,1347.2,1738.23333333333,1580,1640.3,1433.4,1696.3,1367.03333333333,1548.36666666667,1408.1,1704.6,1438.46666666667,1522.26666666667,1491.7,1442.83333333333,1708.3,1374.3,1577.43333333333,1459.33333333333,1463.53333333333,1793,1413.4,1457.7,1665.03333333333,1635.53333333333,1410.46666666667,1601.1,1525.3,1614.6,1619.83333333333,1451.7,1608.9,1700.4,1551.8,1527.9,1553.7,1462.3,1632.8,1610.5,1574.96666666667,1512.9,1729.7,1527.63333333333,1740.8,1397.26666666667,1680.1,1742.53333333333,1592.4,1608.9,1770.4,1752,1555.8,1702.9,1638.9,1442.43333333333,1736.5,1471.1,1754.8,1477.3,1451.7,1338.5
"92",1394.26666666667,1369.16666666667,1351.06666666667,1575.06666666667,1544.16666666667,1380.86666666667,1346.96666666667,1463.36666666667,1426.86666666667,1444.13333333333,1364.2,1692.73333333333,1648.86666666667,1455.26666666667,1509.36666666667,1385.7,1614.06666666667,1505.56666666667,1375.56666666667,1628.4,1444.96666666667,1320.06666666667,1334.86666666667,1584.36666666667,1468.46666666667,1556.4,1504.16666666667,1666.06666666667,1623.36666666667,1344.26666666667,1418.06666666667,1630.36666666667,1612.16666666667,1702.2,1655.36666666667,1726.56666666667,1437.36666666667,1723.16666666667,1542.36666666667,1476.76666666667,1679.86666666667,1609.16666666667,1384.06666666667,1340.96666666667,1521.06666666667,1304.96666666667,1696.06666666667,1537.76666666667,1598.06666666667,1391.16666666667,1654.13333333333,1324.86666666667,1506.16666666667,1365.86666666667,1662.36666666667,1396.26666666667,1480.06666666667,1449.46666666667,1400.66666666667,1666.06666666667,1332.06666666667,1535.26666666667,1417.16666666667,1421.36666666667,1750.76666666667,1371.16666666667,1415.46666666667,1622.86666666667,1599.23333333333,1368.26666666667,1558.86666666667,1483.16666666667,1572.36666666667,1583.53333333333,1409.53333333333,1566.66666666667,1664.06666666667,1509.66666666667,1491.56666666667,1511.46666666667,1420.06666666667,1590.56666666667,1568.26666666667,1532.76666666667,1470.66666666667,1687.46666666667,1485.46666666667,1698.56666666667,1355.11666666667,1637.86666666667,1700.36666666667,1556.06666666667,1566.76666666667,1728.26666666667,1709.86666666667,1513.56666666667,1660.66666666667,1596.7,1400.26666666667,1694.36666666667,1428.96666666667,1712.56666666667,1435.06666666667,1409.56666666667,1296.26666666667
"99",1453.2,1428.1,1410,1634,1603.1,1439.8,1405.9,1522.3,1485.8,1503.1,1423.2,1766.9,1707.8,1514.2,1568.3,1444.7,1673,1564.5,1434.5,1689.05,1503.9,1379,1393.8,1643.3,1527.4,1615.35,1563.15,1725,1682.3,1403.2,1477,1689.3,1671.1,1761.2,1714.3,1785.5,1496.3,1782.1,1601.35,1535.7,1738.8,1668.1,1443,1399.9,1581.65,1363.9,1755,1596.7,1657,1450.15,1713.1,1383.8,1565.1,1424.85,1721.3,1455.2,1539,1508.4,1459.6,1725,1391,1594.2,1476.1,1480.3,1809.7,1430.15,1474.4,1681.8,1659.85,1427.2,1617.8,1542.1,1631.3,1644.15,1468.5,1625.65,1724.7,1568.6,1552.15,1570.4,1479,1649.5,1627.2,1591.7,1529.6,1746.4,1544.4,1757.5,1414.05,1696.85,1759.3,1616.65,1625.7,1787.2,1768.8,1572.5,1719.6,1655.7,1459.2,1753.3,1487.9,1771.5,1494,1468.5,1355.2
"101",1238.575,1213.475,1195.375,1419.375,1388.425,1225.225,1191.275,1307.675,1271.175,1288.425,1208.525,1573.375,1493.225,1299.55,1353.625,1230.025,1458.375,1349.875,1219.875,1528.725,1289.275,1164.375,1179.125,1428.725,1312.775,1400.725,1348.525,1510.375,1467.675,1188.625,1262.425,1474.675,1456.525,1546.525,1499.675,1570.875,1281.675,1567.475,1386.725,1321.075,1524.175,1453.475,1228.375,1185.275,1331.225,1149.275,1540.375,1382.125,1442.425,1235.525,1498.425,1169.175,1350.475,1210.225,1506.675,1240.575,1324.375,1293.825,1244.925,1510.375,1176.425,1379.575,1261.425,1265.675,1595.125,1215.525,1259.775,1467.175,1488.025,1212.575,1403.225,1327.425,1416.725,1393.35,1253.825,1411.025,1536.425,1353.925,1301.925,1355.775,1264.375,1434.925,1412.625,1377.075,1315.025,1531.825,1329.775,1542.925,1199.375,1482.225,1544.675,1364.275,1411.025,1572.525,1554.125,1357.875,1505.025,1441.025,1244.575,1538.625,1273.275,1556.925,1279.375,1253.85,1140.575
"109",1259.8,1234.6,1216.6,1440.6,1409.6,1246.4,1212.4,1328.8,1292.3,1309.6,1229.7,1594.5,1514.4,1320.7,1374.8,1251.2,1479.5,1371,1241,1549.9,1310.4,1185.5,1200.3,1449.9,1333.9,1421.9,1369.7,1531.5,1488.8,1209.8,1283.6,1495.8,1477.7,1567.7,1520.8,1592,1302.8,1588.6,1407.9,1342.2,1545.3,1474.6,1249.5,1206.5,1352.4,1170.4,1561.5,1403.3,1463.6,1256.7,1519.6,1190.3,1371.6,1231.4,1527.8,1261.7,1345.5,1315,1266.1,1531.5,1197.6,1400.7,1282.6,1286.8,1616.3,1236.7,1280.9,1488.3,1509.2,1233.7,1424.4,1348.6,1437.9,1414.5,1275,1432.2,1557.6,1375.1,1323.1,1376.9,1285.6,1456.1,1433.8,1398.2,1336.2,1553,1350.9,1564.1,1220.55,1503.4,1565.8,1385.4,1432.2,1593.7,1575.3,1379.1,1526.2,1462.2,1265.7,1559.8,1294.4,1578.1,1300.5,1275,1161.8
"111",1164.5,1139.4,1121.3,1345.3,1314.3,1151.1,1117.2,1233.6,1197.1,1214.3,1134.4,1499.3,1419.1,1225.5,1279.6,1155.9,1384.3,1275.8,1145.8,1454.6,1215.2,1090.3,1105.1,1354.6,1238.7,1326.6,1274.4,1436.3,1393.6,1114.5,1188.3,1400.6,1382.4,1472.4,1425.6,1496.8,1207.6,1493.4,1312.6,1247,1450.1,1379.4,1154.3,1111.2,1257.1,1075.2,1466.3,1308,1368.3,1161.4,1424.3,1095.1,1276.4,1136.1,1432.6,1166.5,1250.3,1219.7,1170.9,1436.3,1102.3,1305.5,1187.4,1191.6,1521,1141.4,1185.7,1393.1,1413.9,1138.5,1329.1,1253.3,1342.6,1319.3,1179.8,1336.9,1462.3,1279.8,1227.8,1281.7,1190.3,1360.8,1338.5,1303,1240.9,1457.7,1255.7,1468.8,1125.35,1408.1,1470.6,1290.2,1336.9,1498.4,1480.1,1283.8,1430.9,1366.9,1170.5,1464.6,1199.2,1482.8,1205.3,1179.8,1066.5
"121",1137.93333333333,1241.91666666667,1223.85,1312.63333333333,1416.88333333333,1103.95,1261.23333333333,1247.71666666667,1299.63333333333,1183.7,1074.9,1601.81666666667,1382.95,1328,1382.08333333333,1258.48333333333,1353.33333333333,1230.93333333333,1086.25,1557.16666666667,1317.73333333333,1234.33333333333,1207.58333333333,1401.48333333333,1207.16666666667,1429.18333333333,1376.98333333333,1475.83333333333,1415.65,1217.06666666667,1290.86666666667,1503.13333333333,1484.96666666667,1484.08333333333,1446.4,1599.33333333333,1193.88333333333,1532.93333333333,1282.8,1304.53333333333,1460.13333333333,1481.93333333333,1256.81666666667,1213.73333333333,1401.13333333333,1177.73333333333,1505.83333333333,1305.48333333333,1381.98333333333,1101.88333333333,1526.88333333333,1197.58333333333,1378.91666666667,1132.85,1535.13333333333,1269.01666666667,1352.83333333333,1322.28333333333,1314.91666666667,1416.35,1204.86666666667,1408.01666666667,1127.8,1294.13333333333,1483.66666666667,1285.48333333333,1126.15,1495.58333333333,1516.48333333333,1241.03333333333,1431.66666666667,1355.88333333333,1445.16666666667,1491.7,1282.28333333333,1350.58333333333,1564.88333333333,1326.7,1371.88333333333,1384.23333333333,1292.83333333333,1463.38333333333,1441.06666666667,1405.51666666667,1343.46666666667,1560.28333333333,1279.18333333333,1431.75,1227.86666666667,1510.68333333333,1573.08333333333,1451.91666666667,1374.88333333333,1508.3,1460.55,1248.85,1533.45,1469.48333333333,1273.01666666667,1567.08333333333,1343.2,1585.38333333333,1143.85,1164.8,1169.03333333333
"122",1377.88571428571,1473.1,1455.02857142857,1552.58571428571,1648.04285714286,1343.92857142857,1492.4,1461.2,1530.8,1423.62857142857,1314.82857142857,1832.98571428571,1622.92857142857,1559.17142857143,1613.24285714286,1489.62857142857,1593.27142857143,1470.88571428571,1326.2,1788.32857142857,1548.88571428571,1465.5,1438.74285714286,1641.42857142857,1447.12857142857,1660.32857142857,1608.12857142857,1715.77142857143,1655.61428571429,1448.22857142857,1522.02857142857,1734.28571428571,1716.12857142857,1724.02857142857,1686.32857142857,1830.5,1433.82857142857,1772.88571428571,1522.74285714286,1544.48571428571,1700.1,1713.1,1487.98571428571,1444.92857142857,1632.31428571429,1408.91428571429,1745.77142857143,1545.42857142857,1621.92857142857,1341.82857142857,1758.02857142857,1428.77142857143,1610.1,1372.8,1766.3,1500.2,1584,1553.42857142857,1546.07142857143,1656.3,1436.02857142857,1639.17142857143,1367.77142857143,1525.28571428571,1723.62857142857,1516.62857142857,1366.1,1726.77142857143,1747.62857142857,1472.2,1662.82857142857,1587.04285714286,1676.32857142857,1722.85714285714,1513.44285714286,1590.52857142857,1796.02857142857,1566.65714285714,1603.02857142857,1615.41428571429,1524.01428571429,1694.52857142857,1672.22857142857,1636.7,1574.62857142857,1791.42857142857,1519.12857142857,1671.7,1459.01428571429,1741.82857142857,1804.27142857143,1683.1,1614.82857142857,1748.24285714286,1700.5,1488.81428571429,1764.62857142857,1700.62857142857,1504.17142857143,1798.24285714286,1574.35714285714,1816.52857142857,1383.8,1404.77142857143,1400.2
"123",1220.3,1315.51428571429,1297.47142857143,1395,1490.48571428571,1186.37142857143,1334.82857142857,1303.64285714286,1373.25714285714,1266.08571428571,1157.28571428571,1675.4,1465.37142857143,1401.58571428571,1455.68571428571,1332.08571428571,1435.7,1313.3,1168.61428571429,1630.78571428571,1391.31428571429,1307.91428571429,1281.18571428571,1483.88571428571,1289.57142857143,1502.78571428571,1450.58571428571,1558.2,1498.05714285714,1290.67142857143,1364.48571428571,1576.7,1558.57142857143,1566.48571428571,1528.78571428571,1672.91428571429,1276.28571428571,1615.3,1365.18571428571,1386.9,1542.51428571429,1555.52857142857,1330.4,1287.37142857143,1474.77142857143,1251.35714285714,1588.2,1387.88571428571,1464.38571428571,1184.28571428571,1600.48571428571,1271.18571428571,1452.51428571429,1215.21428571429,1608.71428571429,1342.6,1426.41428571429,1395.88571428571,1388.5,1498.71428571429,1278.48571428571,1481.6,1210.18571428571,1367.7,1566.07142857143,1359.08571428571,1208.52857142857,1569.18571428571,1590.08571428571,1314.61428571429,1505.28571428571,1429.48571428571,1518.78571428571,1565.3,1355.88571428571,1432.98571428571,1638.48571428571,1409.08571428571,1445.48571428571,1457.85714285714,1366.45714285714,1536.98571428571,1514.67142857143,1479.1,1417.07142857143,1633.88571428571,1361.58571428571,1514.14285714286,1301.45,1584.28571428571,1646.68571428571,1525.51428571429,1457.28571428571,1590.68571428571,1542.92857142857,1331.27142857143,1607.07142857143,1543.08571428571,1346.6,1640.68571428571,1416.8,1658.98571428571,1226.21428571429,1247.18571428571,1242.64285714286
"124",1214.525,1277.5,1321,1389.2,1514.05,1180.525,1358.4,1297.825,1396.8,1260.25,1151.425,1699,1459.525,1425.15,1479.225,1355.6,1429.9,1307.525,1162.825,1654.3,1414.9,1331.5,1304.725,1478.025,1283.725,1526.325,1474.1,1552.4,1492.225,1314.2,1388,1600.3,1582.1,1560.65,1522.925,1696.5,1270.425,1609.525,1359.375,1381.125,1536.725,1530.6,1354,1310.9,1498.3,1274.9,1582.4,1382.025,1458.525,1178.425,1624,1294.75,1476.1,1209.425,1632.3,1366.2,1422.7,1419.4,1412.05,1492.925,1302,1505.15,1204.375,1391.3,1560.225,1382.6,1202.725,1592.75,1613.6,1338.2,1528.8,1453.05,1493.8,1588.85,1379.45,1427.125,1662,1403.275,1469,1438.45,1390,1560.5,1538.2,1502.7,1440.6,1657.4,1355.725,1508.325,1325,1607.8,1670.25,1549.1,1451.425,1584.875,1537.125,1325.425,1630.6,1566.6,1370.15,1664.225,1440.35,1682.5,1220.425,1241.375,1266.2
"129",1113.44534883721,1168.11744186047,1203.31511627907,1283.33837209302,1376.02790697675,1079.48488372093,1240.7011627907,1196.33837209302,1252.47558139535,1154.41744186047,1049.77093023256,1578.41511627907,1354.69651162791,1307.22558139535,1358.69186046512,1198.91511627907,1327.98255813954,1201.64534883721,1060.9988372093,1533.77325581395,1296.95465116279,1213.78488372093,1186.12441860465,1372.1988372093,1177.89651162791,1405.78720930232,1351.51511627907,1447.5523255814,1387.38720930233,1171.28488372093,1270.09651162791,1479.73372093023,1461.57558139535,1455.82906976744,1418.12674418605,1550.18720930233,1169.15930232558,1504.65697674418,1253.52209302325,1275.24069767442,1431.86162790698,1430.52674418605,1236.03604651163,1192.97325581395,1379.58488372093,1156.28023255814,1477.5523255814,1276.1988372093,1354.7476744186,1076.64069767442,1480.15697674418,1176.77674418605,1355.52674418605,1108.37325581395,1511.74534883721,1223.23837209302,1309.32674418605,1274.01511627907,1294.36162790698,1388.08720930232,1155.01976744186,1384.61046511628,1103.03488372093,1251.33139534884,1455.39418604651,1264.94302325581,1100.89186046512,1450.35813953489,1493.08953488372,1195.2523255814,1408.27325581395,1332.50232558139,1393.38488372093,1468.30581395349,1261.52093023255,1321.31279069767,1541.48720930233,1297.42441860465,1350.95697674418,1336.58720930232,1272.07093023256,1439.98720930233,1402.69651162791,1382.12906976744,1319.98720930233,1507.91279069768,1249.91279069768,1403.48953488372,1207.07558139535,1487.28255813954,1549.70465116279,1428.52674418605,1345.60813953488,1480.03372093023,1432.28255813954,1219.58488372093,1510.06395348837,1446.08953488372,1252.23139534884,1543.69186046512,1322.62209302326,1533.02209302325,1118.5988372093,1139.55813953488,1148.50813953488
"131",848.001282051282,898.728205128205,890.169230769231,1025.08461538462,1081.85641025641,814.042307692308,927.553846153846,979.85641025641,965.961538461539,880.953846153846,784.978205128205,1268.12307692308,1095.42307692308,994.317948717949,1048.41025641025,920.567948717949,1065.78974358975,928.178205128205,796.323076923077,1223.47435897436,984.035897435897,900.633333333333,873.910256410257,1109.49871794872,901.225641025641,1095.50256410256,1043.28974358975,1192.44615384616,1130.48589743589,883.373076923077,957.175641025641,1169.43333333333,1151.27564102564,1199.17179487179,1161.48205128205,1265.6358974359,903.962820512821,1249.54358974359,995.264102564102,1007.5641025641,1175.64871794871,1144.43846153846,923.123076923077,880.064102564103,1067.4717948718,844.058974358975,1222.44615384616,1025.34487179487,1098.51666666667,811.962820512821,1190.96923076923,863.920512820513,1045.23333333333,884.242307692307,1201.45384615385,935.335897435898,1016.6641025641,988.573076923077,981.223076923077,1128.80128205128,868.019230769231,1074.33076923077,837.896153846154,960.430769230769,1196.12051282051,951.791025641025,836.225641025641,1159.82051282051,1182.80384615385,907.352564102564,1097.97435897436,1022.21282051282,1107.6717948718,1158.02051282051,948.607692307693,1067.13717948718,1231.18846153846,1034.73974358975,1038.2,1047.51794871795,959.158974358975,1129.68846153846,1107.37435897436,1071.83333333333,1009.77564102564,1223.73717948718,996.973076923077,1144.21538461539,894.171794871795,1176.98461538462,1239.41538461538,1118.23333333333,1087.95512820512,1223.84615384615,1173.01025641025,960.65641025641,1199.76923076923,1135.80384615385,939.323076923077,1233.41025641025,1009.51794871795,1248.85256410256,853.926923076923,874.896153846154,835.35641025641
"132",1063.63333333333,1124.95,1106.86666666667,1238.31666666667,1299.88333333333,1029.66666666667,1144.25,1219.15,1182.65,1109.36666666667,1000.56666666667,1484.81666666667,1308.66666666667,1211,1265.1,1141.46666666667,1279.03333333333,1156.63333333333,1011.95,1440.16666666667,1200.75,1117.35,1090.6,1327.16666666667,1132.86666666667,1312.16666666667,1259.96666666667,1421.81666666667,1341.36666666667,1100.06666666667,1173.86666666667,1386.15,1367.96666666667,1409.76666666667,1372.06666666667,1482.35,1119.56666666667,1478.93333333333,1208.5,1232.53333333333,1385.85,1364.95,1139.81666666667,1096.76666666667,1284.16666666667,1060.76666666667,1451.81666666667,1231.16666666667,1307.66666666667,1027.56666666667,1409.86666666667,1080.25,1261.95,1121.66666666667,1418.15,1152.05,1235.85,1205.26666666667,1197.9,1342.05,1087.86666666667,1291.03333333333,1053.5,1177.15,1409.36666666667,1168.46666666667,1051.85,1378.6,1399.46666666667,1124.05,1314.66666666667,1238.88333333333,1328.16666666667,1374.7,1165.26666666667,1276.26666666667,1447.86666666667,1252.38333333333,1254.86666666667,1267.26666666667,1175.86666666667,1346.36666666667,1324.06666666667,1288.55,1226.46666666667,1443.26666666667,1204.86666666667,1357.46666666667,1110.85,1393.66666666667,1456.1,1334.95,1300.56666666667,1434,1386.25,1174.56666666667,1416.46666666667,1352.46666666667,1156.03333333333,1450.1,1226.2,1468.36666666667,1069.55,1090.5,1052.05
