"FAFZone","AuroraCounty","BeadleCounty","BennettCounty","BonHommeCounty","BrookingsCounty","BrownCounty","BruleCounty","BuffaloCounty","ButteCounty","CampbellCounty","CharlesMixCounty","ClarkCounty","ClayCounty","CodingtonCounty","CorsonCounty","CusterCounty","DavisonCounty","DayCounty","DeuelCounty","DeweyCounty","DouglasCounty","EdmundsCounty","FallRiverCounty","FaulkCounty","GrantCounty","GregoryCounty","HaakonCounty","HamlinCounty","HandCounty","HansonCounty","HardingCounty","HughesCounty","HutchinsonCounty","HydeCounty","JacksonCounty","JerauldCounty","JonesCounty","KingsburyCounty","LakeCounty","LawrenceCounty","LincolnCounty","LymanCounty","McCookCounty","McPhersonCounty","MarshallCounty","MeadeCounty","MelletteCounty","MinerCounty","MinnehahaCounty","MoodyCounty","PenningtonCounty","PerkinsCounty","PotterCounty","RobertsCounty","SanbornCounty","ShannonCounty","SpinkCounty","StanleyCounty","SullyCounty","ToddCounty","TrippCounty","TurnerCounty","UnionCounty","WalworthCounty","YanktonCounty","ZiebachCounty"
"63",1635.4,1687.1,1445.6,1624.4,1780.8,1680.7,1606.8,1613.1,1370.8,1603.4,1595.6,1688.7,1678.2,1720.6,1545.8,1336.4,1658.9,1720,1811.5,1519.3,1614.8,1633.3,1326.2,1612.6,1847.1,1560.6,1497.1,1787.8,1658.7,1673.8,1429.6,1552.4,1649.3,1639,1482.9,1647.9,1534.8,1724.2,1747.1,1346.4,1711,1572.6,1703.4,1641.9,1733.9,1394,1518.5,1708.4,1728.3,1761,1401.35,1483.7,1569.7,1875.7,1670.5,1422.6,1658.3,1527.1,1572.3,1498.1,1537.3,1694.9,1691.9,1587.8,1652.5,1479.3
"64",1662.29166666666,1709.68333333333,1433.34166666666,1690.55833333333,1806.225,1703.29166666666,1633.60833333333,1635.69166666667,1393.30833333333,1625.99166666666,1661.75,1711.26666666667,1744.39166666667,1743.18333333333,1568.39166666667,1358.95,1685.74166666666,1742.57916666667,1836.93333333333,1541.88333333334,1608.625,1655.84166666666,1348.725,1635.13333333334,1782.79166666666,1571.85,1519.67916666667,1779.57916666667,1681.29166666666,1700.63333333334,1452.15833333334,1574.99166666666,1643.13333333334,1661.54166666666,1505.44166666667,1670.46666666666,1557.34166666666,1746.74166666666,1764.875,1368.97916666666,1777.16666666666,1595.19166666667,1721.15833333334,1664.47916666666,1756.49166666666,1416.56666666667,1506.33333333334,1735.27916666667,1755.35,1786.45,1423.93333333333,1506.29166666666,1592.225,1785.625,1693.06666666667,1417.99166666666,1680.84166666666,1549.66666666666,1594.89166666667,1487.125,1531.16666666666,1761.07916666667,1758.04166666666,1610.39166666667,1718.67916666667,1501.85
"65",1712.35,1761.9,1502.95,1714.6,1857,1755.5,1683.65,1687.9,1445.5,1678.2,1685.8,1763.5,1768.45,1795.4,1620.6,1411.15,1735.8,1794.8,1887.65,1594.1,1675.15,1708.05,1400.9,1687.35,1878.45,1650.8,1571.9,1847.15,1733.5,1750.7,1504.4,1627.2,1709.7,1713.75,1557.65,1722.7,1609.55,1798.95,1819.5,1421.2,1801.2,1647.4,1775.8,1716.7,1808.7,1468.8,1575.85,1785.35,1805.3,1837.2,1476.15,1558.5,1644.45,1894.1,1745.3,1483.8,1733.05,1601.9,1647.1,1556.1,1597.75,1785.1,1782.1,1662.6,1742.7,1554.05
"69",1635.72258064516,1684.09677419355,1415.87096774193,1656.7935483871,1779.96774193549,1683.47903225807,1607.03870967742,1610.1064516129,1365.39677419355,1603.40483870968,1627.58387096774,1683.80322580645,1710.69032258064,1714.17419354839,1537.56935483871,1334.77258064516,1659.15806451613,1713.64032258064,1809.86774193548,1513.97096774194,1592.2,1626.91451612903,1323.4,1607.63870967742,1787.83709677419,1551.97419354839,1494.08548387097,1761.88387096774,1655.6935483871,1674.05483870968,1425.27258064516,1549.4064516129,1626.71935483871,1635.93225806452,1479.82903225807,1644.86129032258,1531.72580645161,1721.12580645161,1740.33870967742,1343.78870967742,1741.8064516129,1569.6064516129,1696.63225806452,1641.86935483871,1733.18225806451,1390.96451612903,1490.79032258064,1708.7129032258,1728.72580645161,1760.17903225807,1398.34677419355,1476.95,1564.3064516129,1790.73064516129,1667.46451612903,1401.10161290323,1653.43225806452,1524.06451612903,1567.26129032258,1472.77741935484,1515.17419354839,1725.74193548387,1724.4064516129,1581.28225806452,1684.78225806452,1473.92258064516
"81",583.5625,638.2625,393.725,572.525,726.754166666666,711.154166666666,554.879166666666,564.2625,457.4875,650.4625,543.716666666667,699.541666666667,624.2125,775.5125,613.479166666667,381.304166666666,607.008333333333,743.1625,757.454166666667,575.05,562.879166666666,668.304166666667,371.0875,644.208333333333,793.091666666667,508.716666666667,488.241666666667,733.745833333334,609.854166666667,621.908333333333,516.320833333333,554.4625,597.408333333333,590.108333333333,444.825,599.041666666667,495.304166666667,675.304166666667,693.091666666667,410.25,657,523.7625,649.383333333333,686.433333333333,771.354166666667,452.2375,466.604166666667,656.55,674.283333333333,706.966666666667,424.970833333333,556.9625,604.695833333333,821.6375,621.641666666667,370.970833333334,668.604166666667,527.033333333333,574.379166666666,446.204166666666,485.433333333333,640.908333333333,637.875,633.408333333333,598.504166666666,547.629166666666
"89",700.001923076923,753.076923076923,509.426923076923,689.9,835.098076923077,824.901923076923,671.628846153846,680.395192307692,581.765384615385,762.330769230769,659.961538461538,813.802884615385,735.008653846153,879.324038461539,727.9,503.428846153846,721.186538461538,854.16826923077,865.796153846154,685.601923076923,676.265384615385,781.719230769231,491.623076923077,758.082692307692,900.448076923077,625.498076923077,603.159615384615,839.498076923077,725.984615384615,735.967307692308,639.421153846154,670.022115384616,711.878846153846,706.255769230769,561.348076923077,715.139423076923,610.928846153846,788.255769230769,800.838461538462,548.414423076923,767.794230769231,640.095192307693,757.125961538462,799.471153846154,882.515384615385,576.223076923077,582.117307692308,769.036538461538,782.747115384615,815.315384615385,543.342307692308,677.478846153846,718.105769230769,927.023076923077,736.270192307692,495.467307692307,784.188461538462,642.825961538462,689.938461538462,561.988461538461,601.415384615385,751.7,748.676923076923,745.407692307692,709.301923076923,664.629807692308
"91",1572.03333333333,1604.5,1735.1,1513,1533.8,1610,1600.36666666667,1634.63333333333,1886.03333333333,1692.5,1559,1552.5,1465.63333333333,1524.96666666667,1783.2,1863.3,1548.53333333333,1562.86666666667,1496.63333333333,1817.23333333333,1562.3,1647.96666666667,1885.8,1633.2,1517.9,1591.9,1747.13333333333,1527.9,1650.03333333333,1533.2,1940.7,1711.46666666667,1542.7,1675.65,1739.6,1598.46666666667,1685.6,1569.4,1526.53333333333,1865.6,1490.7,1638.8,1513.7,1654,1566.7,1875.93333333333,1710.9,1548.5,1479.6,1497.46666666667,1822.96666666667,1892.2,1671.3,1535.23333333333,1572.6,1826.8,1587.7,1707.6,1717.45,1680.8,1627.4,1503.53333333333,1463.1,1693.7,1489.43333333333,1818.2
"92",1535.73333333333,1568.16666666667,1698.8,1476.66666666667,1497.46666666667,1573.66666666667,1564.03333333333,1598.33333333333,1849.73333333333,1656.16666666667,1522.73333333333,1516.16666666667,1429.33333333333,1488.63333333333,1746.9,1826.96666666667,1512.23333333333,1526.53333333333,1460.33333333333,1780.93333333333,1525.96666666667,1611.63333333333,1849.46666666667,1596.83333333333,1481.56666666667,1555.56666666667,1710.83333333333,1491.56666666667,1613.73333333333,1496.86666666667,1904.4,1675.13333333333,1506.36666666667,1639.35,1703.26666666667,1562.13333333333,1649.23333333333,1533.06666666667,1490.23333333333,1829.3,1454.43333333333,1602.43333333333,1477.4,1617.66666666667,1530.36666666667,1839.63333333333,1674.56666666667,1512.23333333333,1443.26666666667,1461.13333333333,1786.63333333333,1855.9,1634.96666666667,1498.93333333333,1536.3,1790.46666666667,1551.36666666667,1671.23333333333,1681.1,1644.46666666667,1591.06666666667,1467.23333333333,1426.8,1657.4,1453.13333333333,1781.86666666667
"99",1596.35,1628.75,1759.45,1537.3,1558.05,1634.3,1624.65,1658.95,1910.35,1716.75,1583.35,1576.8,1489.95,1549.25,1807.55,1887.55,1572.85,1587.15,1520.95,1841.55,1586.6,1672.25,1910.05,1657.45,1542.15,1616.15,1771.45,1552.15,1674.35,1557.45,1965.05,1735.75,1566.95,1699.975,1763.85,1622.75,1709.85,1593.65,1550.85,1889.95,1515.05,1663.05,1538.05,1678.3,1590.95,1900.25,1735.15,1572.85,1503.85,1521.75,1847.25,1916.55,1695.55,1559.55,1596.9,1851.05,1611.95,1731.85,1741.7,1705.05,1651.65,1527.85,1487.4,1718.05,1513.75,1842.45
"101",1434.175,1466.625,1597.225,1375.125,1395.925,1472.125,1462.475,1496.775,1748.175,1554.625,1421.125,1414.625,1327.775,1387.075,1645.325,1725.375,1410.675,1424.975,1358.775,1679.375,1424.425,1510.075,1747.875,1495.275,1380.025,1453.975,1609.275,1390.025,1512.175,1395.325,1802.825,1573.575,1404.775,1537.775,1601.725,1460.575,1547.675,1431.525,1388.675,1727.725,1352.85,1500.875,1375.825,1516.125,1428.825,1738.05,1573.025,1410.625,1341.725,1359.575,1685.075,1754.325,1533.375,1397.375,1434.725,1688.875,1449.825,1569.675,1579.525,1542.875,1489.475,1365.675,1325.225,1555.825,1351.575,1680.275
"109",1466.9,1499.4,1630,1407.9,1428.7,1504.9,1495.2,1529.5,1780.9,1587.4,1453.9,1447.4,1360.5,1419.8,1678.1,1758.2,1443.4,1457.7,1391.5,1712.1,1457.2,1542.8,1780.7,1528,1412.8,1486.8,1642,1422.8,1544.9,1428.1,1835.6,1606.3,1437.6,1570.55,1634.5,1493.3,1580.4,1464.3,1421.4,1760.5,1385.6,1533.6,1408.6,1548.9,1461.6,1770.8,1605.8,1443.4,1374.5,1392.3,1717.8,1787.1,1566.2,1430.1,1467.5,1721.7,1482.6,1602.4,1612.3,1575.7,1522.3,1398.4,1358,1588.6,1384.3,1713.1
"111",1371.7,1404.1,1534.8,1312.6,1333.4,1409.6,1400,1434.3,1685.7,1492.1,1358.7,1352.1,1265.3,1324.6,1582.8,1662.9,1348.2,1362.5,1296.3,1616.9,1361.9,1447.6,1685.4,1432.8,1317.5,1391.5,1546.8,1327.5,1449.7,1332.8,1740.3,1511.1,1342.3,1475.25,1539.2,1398.1,1485.2,1369,1326.2,1665.3,1290.4,1438.4,1313.3,1453.6,1366.3,1675.6,1510.5,1348.2,1279.2,1297.1,1622.6,1691.8,1470.9,1334.9,1372.2,1626.4,1387.3,1507.2,1517.05,1480.4,1427,1303.2,1262.7,1493.3,1289.1,1617.8
"121",1622.33333333333,1654.78333333333,1751.31666666667,1536.58333333333,1584.06666666667,1730.58333333333,1650.63333333333,1684.91666666667,1936.31666666667,1827.96666666667,1582.58333333333,1660.38333333333,1489.23333333333,1632.83333333333,1887.88333333333,1913.55,1598.81666666667,1683.43333333333,1614.78333333333,1867.51666666667,1585.88333333333,1768.53333333333,1874.35,1743.83333333333,1650.41666666667,1615.43333333333,1797.41666666667,1624.45,1700.33333333333,1583.48333333333,1990.98333333333,1761.73333333333,1566.23333333333,1725.93333333333,1789.88333333333,1648.73333333333,1735.83333333333,1619.63333333333,1576.81666666667,1915.88333333333,1514.31666666667,1689.03333333333,1563.98333333333,1789.48333333333,1711.78333333333,1926.2,1761.16666666667,1598.78333333333,1531.58333333333,1564.28333333333,1873.23333333333,1942.48333333333,1783.58333333333,1678.95,1622.88333333333,1795.43333333333,1695.58333333333,1757.83333333333,1767.68333333333,1704.33333333333,1650.93333333333,1527.11666666667,1486.68333333333,1814.28333333333,1513.01666666667,1868.45
"122",1853.5,1885.92857142857,1982.45714285714,1767.72857142857,1815.22857142857,1961.72857142857,1881.78571428571,1916.08571428571,2167.45714285714,2059.12857142857,1813.74285714286,1891.52857142857,1720.38571428571,1864,2119.02857142857,2144.72857142857,1829.98571428571,1914.6,1845.92857142857,2098.68571428571,1817.02857142857,1999.7,2105.51428571429,1975,1881.57142857143,1846.61428571429,2028.58571428571,1855.62857142857,1931.5,1814.62857142857,2222.15714285714,1992.9,1797.42857142857,1957.07857142857,2021.02857142857,1879.88571428571,1967,1850.81428571429,1807.95714285714,2147.02857142857,1745.45714285714,1920.2,1795.15714285714,2020.62857142857,1942.92857142857,2157.37142857143,1992.32857142857,1829.94285714286,1762.74285714286,1795.42857142857,2104.38571428571,2173.65714285714,2014.75,1910.12857142857,1854.02857142857,2026.6,1926.72857142857,1989.01428571429,1998.85714285714,1935.51428571429,1882.11428571429,1758.27142857143,1717.82857142857,2045.42857142857,1744.17142857143,2099.62857142857
"123",1695.91428571429,1728.38571428571,1824.9,1610.18571428571,1657.67142857143,1804.18571428571,1724.2,1758.5,2009.9,1901.57142857143,1656.18571428571,1733.98571428571,1562.81428571429,1706.41428571429,1961.48571428571,1987.17142857143,1672.4,1757.02857142857,1688.38571428571,1941.1,1659.48571428571,1842.11428571429,1947.97142857143,1817.42857142857,1724,1689.05714285714,1871.01428571429,1698.07142857143,1773.91428571429,1657.08571428571,2064.58571428571,1835.32857142857,1639.87142857143,1799.53571428571,1863.48571428571,1722.31428571429,1809.42857142857,1693.27142857143,1650.4,1989.48571428571,1587.9,1762.61428571429,1637.58571428571,1863.08571428571,1785.38571428571,1999.8,1834.78571428571,1672.38571428571,1605.18571428571,1637.88571428571,1946.81428571429,2016.08571428571,1857.2,1752.57142857143,1696.48571428571,1869.02857142857,1769.18571428571,1831.45714285714,1841.30714285714,1777.95714285714,1724.55714285714,1600.7,1560.28571428571,1887.88571428571,1586.6,1942.07142857143
"124",1719.5,1751.9,1848.45,1633.7,1681.2,1827.725,1747.8,1782.075,2033.45,1925.1,1679.725,1757.5,1586.4,1730,1985,2010.7,1696,1780.6,1711.9,1964.65,1683,1865.7,1971.5,1841,1747.55,1712.6,1894.6,1721.6,1797.5,1680.6,2088.15,1858.9,1663.4,1823.05,1887,1745.9,1833,1716.8,1673.95,2013.05,1611.45,1786.2,1661.125,1886.6,1808.9,2023.35,1858.3,1695.95,1628.725,1661.425,1970.4,2039.65,1880.75,1776.1,1720,1892.6,1792.7,1855,1864.85,1801.5,1748.1,1624.275,1583.825,1911.425,1610.15,1965.6
"129",1601.78488372093,1634.23372093023,1730.76162790698,1516.04302325582,1563.53139534884,1710.04767441861,1630.09418604651,1664.37325581395,1915.76046511628,1807.43372093023,1562.05,1639.84767441861,1468.69186046512,1612.28488372093,1867.34767441861,1893.02441860465,1578.27325581395,1662.8988372093,1594.23372093023,1846.97093023256,1565.34302325582,1748.0011627907,1853.81511627907,1723.2988372093,1629.86162790698,1594.90813953489,1776.88255813953,1603.92209302326,1679.78488372093,1562.94302325581,1970.46046511628,1741.2011627907,1545.71046511628,1705.3976744186,1769.34302325582,1628.19186046512,1715.2988372093,1599.11744186047,1556.26162790698,1895.36046511628,1493.76162790698,1668.5011627907,1543.45697674418,1768.9476744186,1691.23372093023,1905.66395348837,1740.63139534884,1578.25813953489,1511.05,1543.74534883721,1852.68953488372,1921.96046511628,1763.05581395349,1658.42209302326,1602.34767441861,1774.8988372093,1675.04302325582,1737.30813953488,1747.15348837209,1683.80813953488,1630.40813953489,1506.56860465116,1466.14534883721,1793.74534883721,1492.46860465116,1847.92209302326
"131",1288.6358974359,1321.07564102564,1417.62307692308,1202.8858974359,1250.37435897436,1396.90256410257,1316.93333333333,1351.22307692308,1602.62307692308,1494.27564102564,1248.91025641025,1326.70256410257,1155.53333333334,1299.1358974359,1554.20256410257,1579.86923076923,1265.12307692308,1349.74102564102,1281.07564102564,1533.83076923077,1252.18846153846,1434.84487179487,1540.6641025641,1410.15,1316.72307692308,1281.75897435898,1463.73333333333,1290.76923076923,1366.6358974359,1249.78974358975,1657.31538461539,1428.05128205128,1232.56666666667,1392.25256410256,1456.18846153846,1315.03333333334,1402.15,1285.96923076923,1243.12307692308,1582.21282051282,1180.62307692308,1355.34487179487,1230.31538461539,1455.80384615385,1378.07564102564,1592.52051282051,1427.47435897436,1265.11282051282,1197.91025641025,1230.60128205129,1539.53333333334,1608.81538461539,1449.90897435898,1345.26923076923,1289.20256410257,1461.74102564102,1361.8858974359,1424.15897435898,1434.01025641025,1370.65897435898,1317.25897435898,1193.43076923077,1153.00256410256,1480.60128205129,1179.33076923077,1534.76923076923
"132",1505.35,1537.76666666667,1634.3,1419.56666666667,1467.06666666667,1613.56666666667,1533.65,1567.93333333333,1819.3,1710.96666666667,1465.6,1543.36666666667,1372.25,1515.85,1770.86666666667,1796.56666666667,1481.81666666667,1566.45,1497.76666666667,1750.53333333333,1468.86666666667,1651.55,1757.36666666667,1626.85,1533.4,1498.46666666667,1680.45,1507.46666666667,1583.35,1466.46666666667,1874,1644.75,1449.26666666667,1608.91666666667,1672.86666666667,1531.75,1618.85,1502.66666666667,1459.8,1798.88333333333,1397.3,1572.05,1447,1672.46666666667,1594.76666666667,1809.2,1644.16666666667,1481.76666666667,1414.6,1447.26666666667,1756.25,1825.5,1666.6,1561.96666666667,1505.86666666667,1678.45,1578.56666666667,1640.86666666667,1650.70833333334,1587.36666666667,1533.96666666667,1410.13333333333,1369.66666666667,1697.26666666667,1396.03333333333,1751.46666666667
"139",1397.11710526316,1429.55921052631,1526.09868421052,1311.36798245614,1358.85745614035,1505.37631578948,1425.41885964912,1459.70921052632,1711.09868421052,1602.74342105263,1357.3899122807,1435.18070175439,1264.01710526315,1407.61710526316,1662.68070175439,1688.35131578947,1373.60570175438,1458.22982456141,1389.55921052631,1642.30921052631,1360.66622807018,1543.33377192982,1649.15219298246,1518.63070175438,1425.15394736842,1390.24429824562,1572.21710526315,1399.25,1475.11710526316,1358.26710526315,1765.78903508772,1536.53333333334,1341.05307017544,1500.72982456141,1564.66622807018,1423.51710526315,1510.63070175438,1394.45350877193,1351.59868421052,1690.68815789474,1289.09868421052,1463.83377192982,1338.78903508772,1564.26447368421,1486.05394736842,1700.99824561404,1535.95833333334,1373.58640350877,1306.3899122807,1339.07938596491,1648.01710526315,1717.28903508772,1558.39561403509,1453.59122807018,1397.68070175439,1570.22982456141,1470.36798245614,1532.64166666667,1542.4947368421,1479.14166666667,1425.74429824562,1301.90745614035,1261.475,1589.07938596491,1287.80921052631,1643.25
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
