Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Abilene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Abilene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Abilene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Abilene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Abilene,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,CollegeStationBryan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,CollegeStationBryan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,CollegeStationBryan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,CollegeStationBryan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,CollegeStationBryan,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,CorpusChristi,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,CorpusChristi,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,CorpusChristi,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,CorpusChristi,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,CorpusChristi,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,DallasFortWorthArlington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,DallasFortWorthArlington,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,DallasFortWorthArlington,0,0,0,0,0,0,0,0,0,0,0,0,0
