Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
