Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Access,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
Incident,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramp,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0
Access,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Incident,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramp,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal,Pittsfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Access,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Incident,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramp,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal,Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0
