Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Clarksville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Clarksville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Clarksville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Clarksville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Clarksville,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Cleveland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Cleveland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Cleveland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Cleveland,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Cleveland,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,JohnsonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,JohnsonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,JohnsonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,JohnsonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,JohnsonCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Knoxville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Knoxville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Knoxville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Knoxville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Knoxville,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Morristown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Morristown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Morristown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Morristown,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Morristown,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,NashvilleDavidson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,NashvilleDavidson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,NashvilleDavidson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,NashvilleDavidson,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,NashvilleDavidson,0,0,0,0,0,0,0,0,0,0,0,0,0
