"County","Metropolitan","Town"
"AitkinCounty",0,0
"AnokaCounty",149.448371023626,4.865989065618
"BeckerCounty",0,5.769817167928
"BeltramiCounty",0,11.246963614428
"BentonCounty",10.58777784746,0
"BigStoneCounty",0,0
"BlueEarthCounty",20.884347527868,1.296540940754
"BrownCounty",0,8.668253607666
"CarltonCounty",0,13.106550151946
"CarverCounty",31.206377160258,8.12575018171
"CassCounty",0,0
"ChippewaCounty",0,3.878739765188
"ChisagoCounty",0,20.720835261378
"ClayCounty",17.353221570912,0
"ClearwaterCounty",0,0
"CookCounty",0,0
"CottonwoodCounty",0,2.344970419696
"CrowWingCounty",0,19.881898163902
"DakotaCounty",155.729904616234,9.517323179928
"DodgeCounty",0,5.847738343058
"DouglasCounty",0,14.850862076344
"FaribaultCounty",0,1.742816551352
"FillmoreCounty",0,0.736590337622
"FreebornCounty",0,9.851471294808
"GoodhueCounty",0,13.912901012826
"GrantCounty",0,0
"HennepinCounty",362.167751692712,0.445707654556
"HoustonCounty",2.828067033626,1.722858938972
"HubbardCounty",0,2.281026523068
"IsantiCounty",0,9.909839878556
"ItascaCounty",0,8.053725556324
"JacksonCounty",0,2.596766066792
"KanabecCounty",0,2.45594655925
"KandiyohiCounty",0,14.167946866558
"KittsonCounty",0,0
"KoochichingCounty",0,6.877238013144
"LacquiParleCounty",0,0
"LakeCounty",0,1.367142008066
"LakeoftheWoodsCounty",0,0
"LeSueurCounty",0,5.984723471638
"LincolnCounty",0,0
"LyonCounty",0,6.857061867032
"McLeodCounty",0,9.29819523695
"MahnomenCounty",0,0
"MarshallCounty",0,0
"MartinCounty",0,6.437697951936
"MeekerCounty",0,4.445942522186
"MilleLacsCounty",0,4.256371845614
"MorrisonCounty",0,6.289762970636
"MowerCounty",0,12.224526773984
"MurrayCounty",0,0
"NicolletCounty",5.489077770504,4.146599958198
"NoblesCounty",0,5.185456424152
"NormanCounty",0,0
"OlmstedCounty",50.58102416911,6.085408062382
"OtterTailCounty",0,8.054955677296
"PenningtonCounty",0,6.15985779443
"PineCounty",0,2.18131413716
"PipestoneCounty",0,1.993051960266
"PolkCounty",3.970474897674,4.054190305518
"PopeCounty",0,0
"RamseyCounty",147.913979667812,0
"RedLakeCounty",0,0
"RedwoodCounty",0,2.705232543346
"RenvilleCounty",0,0
"RiceCounty",0,21.994355642586
"RockCounty",0,2.009986007884
"RoseauCounty",0,2.510456053508
"StLouisCounty",56.091194691874,15.793582619216
"ScottCounty",47.256914521494,9.171534089748
"SherburneCounty",16.274980770448,19.334921746276
"SibleyCounty",0,0
"StearnsCounty",37.137225889326,8.525703204858
"SteeleCounty",0,12.741156346614
"StevensCounty",0,2.605719772172
"SwiftCounty",0,1.742731995014
"ToddCounty",0,2.494418148632
"TraverseCounty",0,0
"WabashaCounty",0,4.86059560678
"WadenaCounty",0,2.608726348446
"WasecaCounty",0,4.08792635387
"WashingtonCounty",89.12622775843,13.541202934038
"WatonwanCounty",0,2.013413435338
"WilkinCounty",0,2.208662514024
"WinonaCounty",0,14.12751851224
"WrightCounty",24.702886655318,30.532872028416
"YellowMedicineCounty",0,0.988920735988
