,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.355178360715258
0-0-0-0-0-2,0,0,0,0,0,0.457989168255121
0-0-0-0-1-0,0,0,0,0,0.145198017591642,0
0-0-0-0-1-1,0,0,0,0,0.104478278340849,0.0707996732322774
0-0-0-0-1-2,0,0,0,0,0.00178595347591195,0.00257178300202717
0-0-0-0-2-0,0,0,0,0,0.429253917935438,0
0-0-0-0-2-1,0,0,0,0,0.00442023485288208,0.00145230098938005
0-0-0-0-2-2,0,0,0,0,0.000625083716569183,0.000423587788569181
0-0-0-1-0-0,0,0,0,0.107483911713144,0,0
0-0-0-1-0-1,0,0,0,0.0105730805666561,0,0.0293788387643339
0-0-0-1-0-2,0,0,0,0.00470398641070592,0,0.0263229554325134
0-0-0-1-1-0,0,0,0,0.0289425830547601,0.118676608474349,0
0-0-0-1-1-1,0,0,0,0.00180755033374348,0.0074117069250346,0.005022540921606
0-0-0-1-1-2,0,0,0,7.62220020253275e-05,0.000312541858284592,0.000423587788569181
0-0-0-1-2-0,0,0,0,0.00255888149656457,0.0209849533419654,0
0-0-0-1-2-1,0,0,0,4.35554297287586e-05,0.000357190695182391,0.000121025082448337
0-0-0-2-0-0,0,0,0,0.178000152444004,0,0
0-0-0-2-0-1,0,0,0,0.0038873221032917,0,0.00517382227466642
0-0-0-2-0-2,0,0,0,0.00145910689591341,0,0.0038728026383468
0-0-0-2-1-0,0,0,0,0.00247177063710705,0.00482207438496227,0
0-0-0-2-1-1,0,0,0,0.000631553731066999,0.00120551859624057,0.000816919306526278
0-0-0-2-2-0,0,0,0,0.000631553731066999,0.00245568602937893,0
0-0-0-2-2-1,0,0,0,2.17777148643793e-05,8.92976737955976e-05,3.02562706120844e-05
0-0-1-0-0-0,0,0,0.140538246631538,0,0,0
0-0-1-0-0-1,0,0,0.00332425646284967,0,0,0.00284408943753593
0-0-1-0-0-2,0,0,0.00247551013190933,0,0,0.00426613415630389
