"FAFZone","AitkinCounty","AnokaCounty","BeckerCounty","BeltramiCounty","BentonCounty","BigStoneCounty","BlueEarthCounty","BrownCounty","CarltonCounty","CarverCounty","CassCounty","ChippewaCounty","ChisagoCounty","ClayCounty","ClearwaterCounty","CookCounty","CottonwoodCounty","CrowWingCounty","DakotaCounty","DodgeCounty","DouglasCounty","FaribaultCounty","FillmoreCounty","FreebornCounty","GoodhueCounty","GrantCounty","HennepinCounty","HoustonCounty","HubbardCounty","IsantiCounty","ItascaCounty","JacksonCounty","KanabecCounty","KandiyohiCounty","KittsonCounty","KoochichingCounty","LacquiParleCounty","LakeCounty","LakeoftheWoodsCounty","LeSueurCounty","LincolnCounty","LyonCounty","McLeodCounty","MahnomenCounty","MarshallCounty","MartinCounty","MeekerCounty","MilleLacsCounty","MorrisonCounty","MowerCounty","MurrayCounty","NicolletCounty","NoblesCounty","NormanCounty","OlmstedCounty","OtterTailCounty","PenningtonCounty","PineCounty","PipestoneCounty","PolkCounty","PopeCounty","RamseyCounty","RedLakeCounty","RedwoodCounty","RenvilleCounty","RiceCounty","RockCounty","RoseauCounty","StLouisCounty","ScottCounty","SherburneCounty","SibleyCounty","StearnsCounty","SteeleCounty","StevensCounty","SwiftCounty","ToddCounty","TraverseCounty","WabashaCounty","WadenaCounty","WasecaCounty","WashingtonCounty","WatonwanCounty","WilkinCounty","WinonaCounty","WrightCounty","YellowMedicineCounty"
"122",1806.58571428571,1699.7,1892.7,1924.21428571429,1759.58571428571,1900.8,1694.07142857143,1744.2,1795.04285714286,1712.4,1860.52857142857,1811.32857142857,1717.27142857143,1910.22857142857,1925.22857142857,1858.92857142857,1752.72857142857,1817.72857142857,1685.34285714286,1641.02857142857,1819.92857142857,1670.44285714286,1591.22857142857,1637.04285714286,1658.8,1849.04285714286,1687.6,1571.52857142857,1875.38571428571,1726.9,1838.12857142857,1736.17142857143,1746.84285714286,1775.95714285714,2076.45714285714,1908.51428571429,1889.6,1811.67142857143,1966.87142857143,1701.52857142857,1813.54285714286,1817.15714285714,1740.01428571429,1927.01428571429,2006.04285714286,1698.94285714286,1748.5,1751.8,1783.02857142857,1619.45,1783.3,1716.62857142857,1761.07142857143,1938.02857142857,1619.1,1867.9,1974.82857142857,1757.92857142857,1786.98571428571,1977.04285714286,1818.12857142857,1676.41428571429,1961.61428571429,1771.98571428571,1774.42857142857,1678.02857142857,1761.2,2027.62857142857,1794.88571428571,1703.22857142857,1732.07142857143,1732.01428571429,1767.62857142857,1654.77142857143,1843.15714285714,1830.71428571429,1812.78571428571,1869.32857142857,1625.4,1850.4,1671.62857142857,1667.7,1726.9,1880.62857142857,1585.32857142857,1726.12857142857,1821.67142857143
"123",1649,1542.14285714286,1735.14285714286,1766.67142857143,1602,1743.25714285714,1536.5,1586.61428571429,1637.48571428571,1554.82857142857,1702.98571428571,1653.78571428571,1559.7,1752.68571428571,1767.68571428571,1701.38571428571,1595.18571428571,1660.18571428571,1527.78571428571,1483.47142857143,1662.38571428571,1512.88571428571,1433.68571428571,1479.48571428571,1501.25714285714,1691.48571428571,1530.02857142857,1413.97142857143,1717.8,1569.32857142857,1680.57142857143,1578.6,1589.28571428571,1618.4,1918.9,1750.95714285714,1732.01428571429,1654.08571428571,1809.3,1543.98571428571,1655.98571428571,1659.58571428571,1582.45714285714,1769.45714285714,1848.48571428571,1541.38571428571,1590.92857142857,1594.21428571429,1625.48571428571,1461.87142857143,1625.75714285714,1559.08571428571,1603.5,1780.48571428571,1461.52857142857,1710.32857142857,1817.28571428571,1600.38571428571,1629.4,1819.48571428571,1660.57142857143,1518.85714285714,1804.05714285714,1614.4,1616.88571428571,1520.47142857143,1603.64285714286,1870.07142857143,1637.31428571429,1545.67142857143,1574.5,1574.45714285714,1610.07142857143,1497.18571428571,1685.58571428571,1673.17142857143,1655.2,1711.78571428571,1467.82857142857,1692.82857142857,1514.08571428571,1510.11428571429,1569.32857142857,1723.08571428571,1427.78571428571,1568.57142857143,1664.1
"124",1672.575,1565.7,1758.7,1790.2,1625.575,1766.8,1560.05,1610.2,1661.05,1578.4,1726.5,1677.325,1583.275,1776.2,1791.225,1724.9,1618.725,1683.7,1551.35,1507,1685.9,1536.45,1457.2,1503.05,1524.8,1715.05,1553.6,1437.5,1741.4,1592.9,1704.1,1602.15,1612.85,1641.95,1942.45,1774.5,1755.6,1677.65,1832.85,1567.5,1679.55,1683.125,1606,1793,1872.05,1564.95,1614.5,1617.8,1649,1485.45,1649.3,1582.6,1627.05,1804,1485.1,1733.9,1840.8,1623.9,1653,1843.05,1684.1,1542.4,1827.6,1638,1640.4,1544,1627.2,1893.6,1660.9,1569.2,1598.05,1598,1633.6,1520.75,1709.125,1696.7,1678.8,1735.3,1491.4,1716.4,1537.6,1533.7,1592.9,1746.6,1451.3,1592.1,1687.65
"129",1567.71744186046,1460.85697674418,1653.85697674418,1685.37093023256,1520.71744186046,1649.10348837209,1431.96627906977,1482.1011627907,1556.20697674418,1473.5523255814,1621.69651162791,1570.65930232558,1478.42209302326,1671.39186046512,1686.39651162791,1620.08023255814,1490.65,1578.89186046512,1444.55348837209,1400.11395348838,1581.08023255814,1408.36279069767,1334.27790697675,1374.96046511628,1417.90697674418,1610.20697674418,1448.74534883721,1332.66162790698,1636.52441860465,1488.0523255814,1599.28023255814,1474.07093023256,1508.00232558139,1537.11279069767,1837.28953488372,1669.65465116279,1637.88023255814,1572.80930232559,1728.01279069767,1439.42674418604,1561.86046511628,1569.13837209302,1499.41395348837,1688.15465116279,1767.20697674418,1436.86279069767,1509.65,1512.95232558139,1544.19651162791,1357.3523255814,1522.02209302325,1454.54302325582,1499.78023255814,1699.19186046512,1378.26279069767,1629.0523255814,1735.98488372093,1519.08023255814,1535.27325581395,1738.20697674418,1579.26627906977,1437.55465116279,1722.75465116279,1509.87558139535,1533.57790697674,1415.91744186047,1509.50813953488,1788.78023255814,1556.03837209302,1462.3988372093,1493.21279069768,1469.90813953489,1528.78023255814,1392.66279069768,1604.30348837209,1591.87093023256,1573.93837209302,1629.71511627907,1386.5523255814,1611.5523255814,1409.54302325582,1428.84767441861,1464.80581395349,1641.78953488372,1346.49186046512,1487.26627906977,1566.06860465116
"131",1242.08846153847,1135.22435897436,1328.22435897436,1359.73461538461,1195.08846153847,1335.95897435897,1129.22307692308,1179.34487179487,1230.57564102564,1147.91666666667,1296.06538461539,1246.86538461538,1152.79615384615,1345.75,1360.76538461539,1294.44102564103,1187.90256410257,1253.25,1120.87307692308,1076.52948717948,1255.44102564103,1105.61282051282,1026.3858974359,1072.21282051282,1094.32435897436,1284.57564102564,1123.10641025641,1007.03461538461,1310.89358974359,1162.41666666667,1273.64102564102,1171.33076923077,1182.37307692308,1211.48589743589,1511.98589743589,1344.02435897436,1324.73333333333,1247.18076923077,1402.38333333334,1136.67435897436,1248.71282051282,1252.31538461539,1175.52435897436,1362.52435897436,1441.57564102564,1134.11282051282,1184.01538461539,1187.31923076923,1218.56538461539,1054.59358974359,1218.45897435897,1151.78974358975,1196.22307692308,1373.55256410256,1054.60384615385,1303.41666666667,1410.33974358975,1193.44102564103,1222.12307692308,1412.57564102564,1253.63461538462,1111.92692307693,1397.12435897436,1207.12307692308,1209.95256410257,1113.1641025641,1196.35897435898,1463.14102564102,1230.39871794871,1138.73974358975,1167.5858974359,1167.15897435898,1203.14102564102,1089.91538461538,1278.67820512821,1266.23461538461,1248.29871794871,1304.83974358975,1060.91666666667,1285.91666666667,1106.78974358975,1103.21025641025,1162.05128205128,1316.15512820513,1020.85256410256,1161.63461538462,1257.19615384616
"132",1461.73333333333,1354.86666666667,1547.86666666667,1579.36666666667,1414.73333333333,1548,1345.9,1396.73333333333,1450.2,1367.56666666667,1515.68333333333,1466.48333333333,1372.45,1565.36666666667,1580.36666666667,1514.06666666667,1404.56666666667,1472.86666666667,1340.5,1296.16666666667,1475.06666666667,1322.26666666667,1243.06666666667,1288.88333333333,1313.96666666667,1504.2,1342.76666666667,1226.66666666667,1530.56666666667,1382.06666666667,1493.26666666667,1388.03333333333,1402,1431.11666666667,1731.61666666667,1563.66666666667,1529.25,1466.81666666667,1622.01666666667,1358.6,1465.38333333333,1469,1395.16666666667,1582.16666666667,1661.2,1350.76666666667,1403.66666666667,1406.96666666667,1438.18333333333,1271.3,1435.15,1369.13333333333,1412.9,1593.16666666667,1274.26666666667,1523.06666666667,1629.96666666667,1413.06666666667,1438.81666666667,1632.2,1473.26666666667,1331.56666666667,1616.76666666667,1424.5,1429.56666666667,1335.1,1413.05,1682.76666666667,1450.06666666667,1358.36666666667,1387.21666666667,1393.06666666667,1422.76666666667,1312.63333333333,1498.31666666667,1485.86666666667,1467.96666666667,1524.46666666667,1280.56666666667,1505.56666666667,1323.46666666667,1322.86666666667,1378.75,1535.76666666667,1240.46666666667,1381.26666666667,1476.83333333333
"139",1355.55350877193,1248.69385964912,1441.69385964912,1473.19956140351,1308.55350877193,1440.80087719298,1238.48114035088,1288.5451754386,1344.0350877193,1261.38157894737,1409.52543859649,1360.32105263158,1266.25350877193,1459.21228070175,1474.22368421053,1407.90526315789,1297.67236842106,1366.71228070175,1234.3350877193,1189.99692982456,1368.90526315789,1215.38245614035,1136.9802631579,1181.83026315789,1207.79210526316,1398.0350877193,1236.57631578947,1120.49780701754,1424.35438596491,1275.88070175439,1387.10438596491,1281.10350877193,1295.8350877193,1324.94385964912,1625.44385964912,1457.48771929825,1425.51228070175,1360.64429824562,1515.84254385965,1247.05789473684,1357.18815789474,1363.06710526316,1288.98771929825,1475.98771929825,1555.0350877193,1243.88245614035,1297.47938596491,1300.77850877193,1332.02543859649,1164.64429824562,1328.24035087719,1260.98289473684,1305.9947368421,1487.01403508772,1168.07631578947,1416.88070175439,1523.80526315789,1306.90526315789,1330.60570175438,1526.0350877193,1367.09868421053,1225.38859649123,1510.59210526316,1316.31973684211,1323.41578947368,1223.55219298245,1304.84605263158,1576.60438596491,1343.8649122807,1252.20526315789,1281.04736842105,1278.16842105263,1316.60438596491,1199.49561403509,1392.13245614035,1379.69956140351,1361.76315789474,1418.30526315789,1174.38157894737,1399.38070175439,1216.27938596491,1216.67719298246,1271.82894736842,1429.61315789474,1134.31403508772,1275.09868421053,1367.18070175439
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1297.84090909091,1339.39090909091,1171.93181818182,1274.49204545454,1294.39318181818,1227.47954545455,1347.56136363637,1333.56136363637,1343.24772727273,1344.32727272728,1251.79772727272,1265.84545454546,1349.8625,1127.49431818181,1231.84772727273,1484.25,1293.39090909091,1268.15227272727,1371.09204545454,1423.92613636364,1216.70454545455,1336.10681818182,1446.13295454546,1378.97613636363,1408.74090909091,1197.87727272727,1343.38636363636,1485.21477272727,1221.67272727272,1329.09318181818,1307.95227272728,1276.92954545454,1334.17272727272,1273.35681818182,1252.03863636363,1340.97045454546,1259.72045454546,1436.99204545454,1340.46136363637,1373.92159090909,1269.90681818182,1279.32840909091,1329.89772727273,1194.82727272728,1233.35454545455,1305.75,1295.71590909091,1321.42045454545,1263.56136363637,1406.75,1270.56136363637,1357.83636363637,1246.74090909091,1161.25,1432.4125,1201.72272727273,1226.02045454545,1343.30681818182,1240.92954545454,1186.15909090909,1238.64318181818,1353.83409090909,1208.36590909091,1312.725,1303.68636363637,1383.97045454546,1223.95681818182,1294.43409090909,1352.22272727273,1359.43181818182,1313.32727272728,1345.62954545455,1274.84772727273,1406.37840909091,1224.50227272727,1251.89318181818,1239.27954545454,1203.64431818182,1434.38181818182,1220.22272727273,1407.89659090909,1366.66136363636,1310.45681818182,1165.29545454545,1473.61022727273,1318.82954545455,1285.28636363636
"171",528.11923076923,421.234615384615,614.242307692308,645.746153846153,481.119230769231,598.457692307692,420.826923076923,466.25,516.580769230769,433.934615384615,582.065384615385,532.865384615385,438.826923076923,631.765384615385,646.765384615385,580.465384615384,491.51923076923,539.265384615385,404.330769230769,359.684615384615,541.465384615384,409.21923076923,324.48076923077,378.173076923077,377.469230769231,570.580769230769,409.134615384615,290.096153846153,596.919230769231,448.434615384615,559.665384615384,474.965384615384,468.365384615385,497.496153846154,797.996153846153,630.042307692308,561.55,533.203846153847,688.396153846154,422.565384615385,553.38076923077,529.211538461539,461.542307692308,648.542307692308,727.580769230769,437.71923076923,470.034615384616,473.334615384616,504.565384615385,355.896153846153,522.088461538462,438.688461538462,499.842307692307,659.565384615385,337.976923076923,589.434615384615,696.365384615385,479.465384615384,552.165384615384,698.580769230769,539.653846153846,397.942307692308,683.134615384615,494.034615384616,493.211538461539,399.05,526.388461538462,749.165384615384,516.434615384615,422.088461538462,453.588461538462,463.111538461538,489.165384615384,377.773076923077,564.665384615384,552.246153846153,534.334615384616,590.865384615385,346.934615384615,571.934615384615,399.78076923077,389.234615384615,465.680769230769,602.165384615384,306.865384615385,447.657692307693,540.857692307693
"172",705.527777777778,597.794444444444,791.561111111111,823.061111111111,658.427777777778,773.733333333333,537.511111111111,587.644444444445,694.005555555556,607.005555555555,759.394444444444,694.588888888889,616.227777777778,809.083333333333,824.1,786.461111111111,596.188888888889,717.55,543.5,495.311111111111,718.772222222222,513.9,440.677777777778,480.5,513.111111111111,747.905555555556,585.677777777777,445.411111111111,774.227777777778,625.833333333333,748.994444444444,579.633333333333,645.805555555556,673.316666666667,983.722222222222,832.283333333334,726.388888888889,739.205555555556,877.75,544.955555555556,685.433333333333,674.433333333333,616.927777777777,825.861111111111,904.905555555556,542.4,645.855555555555,651.611111111112,681.894444444444,462.9,626.755555555556,560.077777777778,604.511111111111,836.883333333333,475.877777777778,766.733333333334,873.661111111111,656.872222222222,658.866666666667,875.905555555556,716.961111111111,574.394444444444,860.461111111111,615.422222222222,630.122222222222,521.455555555556,633.1,926.461111111111,720.105555555555,559.866666666667,630.916666666667,575.455555555556,666.461111111111,498.211111111111,742.005555555556,723.277777777778,711.627777777778,774.433333333334,526.05,749.233333333334,515.077777777778,579.35,570.333333333333,779.494444444444,497.688888888889,622.627777777778,681.766666666667
"179",653.981875,545.1725,738.83375,770.34375,605.705,711.980625,509.54,559.88625,642.45375,552.750625,706.666875,649.145,564.68125,756.356875,771.366875,719.5125,569.085,664.691875,518.745,471.149375,666.050625,486.79875,407.266875,453.69375,488.94125,695.178125,532.596875,407.04625,721.504375,574.299375,695.259375,552.52125,594.256875,618.981875,923.535625,768.63375,678.87875,672.255625,824.01,525.833125,650.50625,633.64125,578.911875,773.133125,852.1775,515.2975,591.5175,598.75875,629.166875,435.206875,599.655625,532.319375,577.4075,784.16125,450.316875,714.025625,820.951875,605.32625,625.763125,823.1775,664.243125,521.55125,807.736875,587.663125,607.073125,502.321875,599.990625,873.749375,657.4425,536.055625,578.19,550.151875,613.74875,471.5675,689.278125,669.6825,658.918125,716.1575,469.91875,696.525625,487.649375,521.60875,543.24375,726.760625,431.9325,568.779375,653.72
"181",594.8,487.92,680.92,712.42,547.8,665.12,499.42,539.42,583.28,500.6,648.78,599.58,505.5,698.48,713.48,647.14,575.48,605.98,473.58,429.22,608.14,493.18,405.98,463.18,447.02,637.28,475.82,359.72,663.6,515.1,626.36,558.9,535.08,564.2,864.7,696.72,631.3,599.88,755.08,495.58,626.08,601.28,528.22,715.22,794.28,521.68,536.72,540,571.28,434.9,606.02,511.88,583.8,726.28,407.32,656.12,763.08,546.14,636.1,765.28,606.34,464.62,749.82,567.2,562.68,472.04,610.32,815.86,583.1,491.46,520.3,537.92,555.86,451.1,631.38,618.92,601,657.58,413.6,638.62,474.08,455.92,549.62,668.88,373.58,514.34,609.9
"182",739.283333333333,632.411111111111,825.411111111111,856.933333333333,692.283333333333,809.627777777778,642.633333333333,683.9,727.772222222222,645.094444444444,793.255555555556,744.055555555556,649.983333333333,842.944444444444,857.955555555556,791.633333333333,716.744444444444,750.444444444444,618.072222222222,573.727777777778,752.633333333333,634.444444444444,548.122222222222,602.544444444444,591.522222222222,781.772222222222,620.3,504.227777777778,808.083333333333,659.594444444444,770.833333333333,700.172222222222,679.572222222222,708.677777777778,1009.17777777778,841.222222222222,775.777777777778,744.377777777778,899.583333333333,640.044444444444,771.427777777778,746.85,672.722222222222,859.722222222222,938.772222222222,662.944444444444,681.205555555556,684.511111111111,715.755555555556,576.977777777777,747.311111111111,656.355555555555,725.072222222222,870.755555555556,551.8,800.594444444444,907.544444444444,690.633333333333,777.372222222222,909.772222222222,750.827777777778,609.111111111111,894.322222222222,711.683333333333,707.144444444445,616.527777777778,751.611111111111,960.333333333333,727.583333333333,635.944444444444,664.777777777778,682.411111111111,700.333333333333,595.583333333333,775.861111111111,763.433333333333,745.488888888889,802.044444444444,558.094444444444,783.094444444444,617.6,600.4,690.883333333333,813.355555555555,518.055555555556,658.827777777778,754.383333333333
"183",706.3375,599.45,792.45,823.9625,659.3375,776.6625,610.95,650.95,694.825,612.1375,760.3125,711.1125,617.025,810,825.025,758.6875,687.025,717.5,585.125,540.7625,719.6875,604.725,517.5,574.725,558.5625,748.825,587.3375,471.2625,775.1375,626.6375,737.8875,670.4375,646.625,675.725,976.225,808.2625,742.825,711.425,866.625,607.075,737.625,712.825,639.7625,826.7625,905.825,633.225,648.25,651.55,682.8125,546.4375,717.5625,623.4,695.325,837.8125,518.8375,767.6375,874.575,657.6875,747.6375,876.825,717.8625,576.15,861.3625,678.725,674.1875,583.5625,721.8625,927.3875,694.6375,602.975,631.825,649.45,667.3875,562.6375,742.925,730.4625,712.5375,769.075,525.15,750.1375,585.6125,567.45,661.1375,780.4,485.1125,625.8625,721.4375
"189",748.672131147541,641.804918032787,834.804918032787,866.308196721312,701.672131147541,819.014754098361,642.385245901639,685.860655737705,737.154098360656,654.486885245902,802.645901639344,753.445901639344,659.367213114754,852.33606557377,867.34262295082,801.029508196721,712.552459016393,759.83606557377,627.454098360656,583.109836065574,762.029508196721,630.265573770492,546.150819672131,599.139344262295,600.896721311475,791.154098360656,629.685245901639,513.611475409836,817.472131147541,668.986885245902,780.226229508197,695.983606557377,688.952459016393,718.062295081967,1018.5606557377,850.601639344262,785.16393442623,753.76393442623,908.965573770492,649.426229508197,775.234426229508,750.496721311475,682.101639344262,869.101639344262,948.154098360656,658.765573770492,690.591803278689,693.890163934426,725.145901639344,574.868852459016,743.106557377049,658.301639344262,720.873770491803,880.137704918033,561.183606557377,809.986885245902,916.926229508197,700.029508196721,773.665573770492,919.154098360656,760.214754098361,618.501639344262,903.7,713.634426229508,716.534426229508,625.914754098361,747.893442622951,969.724590163934,736.97868852459,645.324590163934,674.16393442623,682.290163934426,709.726229508197,597.82131147541,785.252459016393,772.808196721312,754.87868852459,811.426229508197,567.490163934426,792.486885245902,617.881967213115,609.791803278689,686.698360655738,822.734426229508,527.436065573771,668.214754098361,763.772131147541
"190",396.133838383838,284.821212121212,446.532828282828,487.912626262626,326.967676767677,364.258080808081,217.734343434343,241.121212121212,387.199494949495,269.823737373737,426.356565656566,316.459090909091,309.424242424242,454.978282828283,483.25303030303,526.113636363636,233.89797979798,388.678787878788,252.955555555556,212.059595959596,368.243434343434,192.19797979798,205.79898989899,178.990909090909,249.329292929293,391.50303030303,265.234848484848,226.05303030303,437.229797979798,310.282323232323,453.728787878788,214.232323232323,336.65101010101,306.642929292929,615.992929292929,527.843939393939,334.957070707071,478.864141414141,576.317171717172,235.193939393939,308.559595959596,290.040404040404,277.831818181818,481.619191919192,561.504545454545,198.032323232323,294.161111111111,332.835858585858,348.856565656566,189.284343434343,256.242424242424,236.561616161616,233.963636363636,484.430303030303,212.132323232323,417.041919191919,528.509595959596,350.069696969697,281.683838383838,522.478282828283,358.572222222222,266.075757575758,514.39797979798,259.172727272727,276.684343434343,224.789898989899,255.921212121212,590.923232323232,442.970707070707,249.909595959596,310.19595959596,249.988888888889,325.410606060606,202.329292929293,371.857070707071,339.376262626262,363.090404040404,394.938888888889,249.140909090909,407.167171717172,211.70101010101,277.19696969697,220.622222222222,424.121212121212,238.95404040404,291.435858585859,306.740404040404
"201",609.888888888889,495.766666666667,658.8,711.777777777778,547.133333333333,518.011111111111,434.533333333333,452.677777777778,597.222222222222,487.244444444444,648.111111111111,499.055555555556,519.433333333333,627.277777777778,712.333333333333,738.611111111111,424.555555555556,608.211111111111,462.733333333333,425.344444444444,607.5,410.922222222222,443.444444444444,377.522222222222,473.977777777778,605.666666666667,472.855555555556,470.911111111111,662.933333333333,516.322222222222,664.011111111111,408.088888888889,549.022222222222,515.277777777778,771.077777777778,741.022222222222,506.8,691.344444444444,791.544444444444,449.211111111111,430.766666666667,443.188888888889,508.866666666667,694.6,751.411111111111,424.233333333333,531.555555555556,542.244444444444,570.611111111111,404.077777777778,414.711111111111,457.111111111111,392.477777777778,661.044444444444,437.044444444444,639.588888888889,736.477777777778,560.111111111111,404.188888888889,696.366666666667,587.344444444444,475.666666666667,718.577777777778,457.088888888889,482.711111111111,425.688888888889,378.4,813.1,653.655555555556,459.4,519.633333333333,472.477777777778,555.2,403.722222222222,550.588888888889,546.577777777778,600.344444444444,544.644444444445,474.511111111111,637.944444444444,412.111111111111,487.855555555556,432.8,593.077777777778,470.944444444444,506.688888888889,465.455555555556
"202",789.65,675.533333333333,781.266666666667,891.533333333333,726.916666666667,640.466666666667,614.316666666667,587.183333333333,777.016666666667,667.016666666667,827.883333333333,621.516666666667,699.216666666667,749.766666666667,854.083333333333,918.366666666667,547.016666666667,787.966666666667,642.516666666667,605.116666666667,766.333333333333,590.7,623.216666666667,557.316666666667,653.733333333333,728.133333333333,652.616666666667,650.666666666667,842.716666666667,696.116666666667,843.766666666667,530.566666666667,728.816666666667,637.766666666667,893.566666666667,920.816666666667,629.266666666667,871.116666666667,981.616666666667,628.966666666667,553.233333333333,565.666666666667,688.616666666667,817.066666666667,873.866666666667,559.366666666667,691.433333333333,722.016666666667,750.383333333333,583.833333333333,537.166666666667,636.866666666667,514.966666666667,783.5,616.816666666667,762.166666666667,858.95,739.866666666667,526.666666666667,818.833333333333,699.716666666667,655.433333333333,841.066666666667,579.566666666667,605.166666666667,605.45,500.866666666667,935.566666666667,833.416666666667,639.166666666667,699.416666666667,652.233333333333,734.966666666667,583.483333333333,673.066666666667,669.066666666667,755.4,667.083333333333,654.266666666667,817.716666666667,591.866666666667,667.616666666667,564.066666666667,715.566666666667,650.716666666667,686.45,587.916666666667
"209",807.573888888889,693.463888888889,752.593333333333,859.851666666666,709.936111111111,611.793333333333,594.948888888889,580.435555555556,794.913888888889,664.521666666667,807.323888888889,601.435555555556,717.132777777778,721.064444444444,823.238888888889,936.290555555556,539.423333333333,770.060555555556,660.430555555555,623.035,702.796666666667,579.351666666666,641.152777777777,575.215,671.665,699.443333333333,670.557222222222,668.590555555556,798.636111111111,714.023333333333,861.693888888889,522.953333333333,746.713888888889,617.656666666667,864.854444444444,915.482777777778,600.572222222222,889.033888888888,943.86,626.896111111112,533.443333333333,544.774444444444,645.867222222222,788.395555555556,845.205555555556,552.242222222222,650.992222222222,739.955,729.823888888889,601.772777777777,529.583333333333,609.997222222222,507.344444444444,754.824444444444,634.757222222222,733.468888888889,830.254444444444,757.781666666667,506.684444444444,790.142222222222,672.918888888889,673.362777777778,812.354444444444,571.953333333333,597.583333333333,623.371666666666,484.313333333333,906.882222222222,851.352777777778,657.081666666666,717.323333333333,619.436111111111,673.975,601.401666666667,644.373333333333,640.362222222222,696.191111111111,638.414444444444,672.192777777778,768.593333333333,609.789444444444,685.557222222222,557.832222222222,686.861111111111,668.632777777778,704.371666666666,567.583333333333
"211",858.875,752.0125,945.0125,976.5125,811.875,929.2125,763.5125,803.5125,847.3375,764.7,912.8125,863.6375,769.575,962.5125,977.5125,911.2125,839.5125,870.0125,737.6375,693.3125,872.2125,757.2375,670.0125,727.2375,711.1125,901.3375,739.9,623.8125,927.6625,779.2,890.4125,822.9625,799.1375,828.25,1128.75,960.8125,895.35,863.9625,1019.1375,759.6125,890.1375,865.3375,792.3125,979.3125,1058.3375,785.7375,800.8125,804.1125,835.3125,698.9625,870.1125,775.9125,847.85,990.3125,671.4,920.2,1027.1125,810.2125,900.1625,1029.3375,870.4125,728.7125,1013.9125,831.275,826.7125,736.1125,874.4125,1079.9125,847.1875,755.5125,784.35,802.0125,819.9125,715.1875,895.4375,883.0125,865.1,921.6125,677.7,902.7,738.1125,720.0125,813.7,932.9125,637.6125,778.4125,873.9625
"212",861.327272727273,754.472727272727,947.472727272727,978.990909090909,814.327272727273,931.690909090909,765.972727272727,805.972727272727,849.818181818182,767.172727272727,915.309090909091,866.109090909091,772.036363636364,965,980,913.7,842,872.5,740.118181818182,695.781818181818,874.7,759.709090909091,672.5,729.7,713.572727272727,903.818181818182,742.372727272727,626.281818181818,930.127272727273,781.672727272727,892.9,825.436363636364,801.618181818182,830.727272727273,1131.21818181818,963.272727272727,897.818181818182,866.427272727273,1021.61818181818,762.1,892.618181818182,867.818181818182,794.772727272727,981.772727272727,1060.80909090909,788.209090909091,803.272727272727,806.572727272727,837.809090909091,701.436363636364,872.572727272727,778.4,850.318181818182,992.8,673.872727272727,922.672727272727,1029.6,812.7,902.627272727273,1031.80909090909,872.881818181818,731.172727272727,1016.37272727273,833.736363636364,829.2,738.572727272727,876.872727272727,1082.39090909091,849.663636363636,757.990909090909,786.818181818182,804.472727272727,822.4,717.663636363636,897.909090909091,885.490909090909,867.545454545455,924.1,680.172727272727,905.172727272727,740.6,722.472727272727,816.172727272727,935.4,640.1,780.881818181818,876.436363636364
"219",937.534653465347,830.664356435644,1023.66534653465,1055.17722772277,890.534653465347,1004.4193069307,825.60594059406,869.678712871287,926.014851485148,843.352475247525,991.503960396039,939.420792079208,848.233663366336,1041.19603960396,1056.20297029703,989.883168316832,896.660891089109,948.69504950495,812.333168316831,767.820792079207,950.883168316832,814.368811881188,730.863366336634,783.386138613861,785.613861386139,980.013861386139,818.555445544554,702.473267326733,1006.33168316832,857.852475247525,969.084158415842,880.086138613862,877.813366336634,906.920792079208,1207.41881188119,1039.46435643564,973.699504950495,942.618811881188,1097.82475247525,829.306435643565,956.083168316831,935.769306930693,867.336633663366,1057.96435643564,1137.01336633664,842.868811881188,879.456435643564,882.754455445545,914.003960396039,758.956435643565,927.223267326733,842.117326732674,904.981188118812,1068.9900990099,746.013861386139,998.852475247525,1105.78613861386,888.883168316832,954.503960396039,1108.01435643564,949.077227722772,807.365346534654,1092.56435643564,897.457425742574,901.30297029703,805.795544554456,928.739108910891,1158.58415841584,925.846534653465,830.136633663366,863.023762376238,865.434158415841,898.584158415842,781.086138613862,974.112871287129,961.674257425743,943.742574257426,1000.28712871287,756.352475247525,981.353465346535,801.919306930693,798.653465346535,870.809405940594,1011.59306930693,716.294059405941,857.078217821782,947.960891089109
