"County","Metropolitan","Town"
"ChurchillCounty",0,14.172924879644
"ClarkCounty",416.843863249486,22.593218377482
"DouglasCounty",2.2547584596,18.084404936126
"ElkoCounty",0,20.721980826012
"EsmeraldaCounty",0,0
"EurekaCounty",0,0
"HumboldtCounty",0,9.120008005644
"LanderCounty",0,1.945972226794
"LincolnCounty",0,0
"LyonCounty",0.422115277948,17.24756437251
"MineralCounty",0,1.19998184988
"NyeCounty",0,44.14303972949
"PershingCounty",0,0
"StoreyCounty",0,0.374850601618
"WashoeCounty",164.375517974824,10.95066932573
"WhitePineCounty",0,2.546252342132
"CarsonCity",20.409737435898,0
