"FAFZone","BakerCounty","BentonCounty","ClackamasCounty","ClatsopCounty","ColumbiaCounty","CoosCounty","CrookCounty","CurryCounty","DeschutesCounty","DouglasCounty","GilliamCounty","GrantCounty","HarneyCounty","HoodRiverCounty","JacksonCounty","JeffersonCounty","JosephineCounty","KlamathCounty","LakeCounty","LaneCounty","LincolnCounty","LinnCounty","MalheurCounty","MarionCounty","MorrowCounty","MultnomahCounty","PolkCounty","ShermanCounty","TillamookCounty","UmatillaCounty","UnionCounty","WallowaCounty","WascoCounty","WashingtonCounty","WheelerCounty","YamhillCounty"
"269",2043.86692307692,2363.81307692308,2289.76230769231,2360.41307692308,2336.45307692308,2512.70384615385,2208.35615384615,2550.71923076923,2230.79,2380.86384615385,2170.52307692308,2113.66692307692,2117.06692307692,2224.38076923077,2432.35230769231,2225.59461538462,2461.40230769231,2339.44538461539,2247.25923076923,2391.79307692308,2413.26230769231,2311.86384615385,1991.53461538461,2317.23307692308,2131.22384615385,2270.82307692308,2340.85153846154,2191.29153846154,2345.83615384615,2101.14076923077,2089.22846153846,2062.20230769231,2220.76230769231,2288.65153846154,2166.55,2314.65384615385
"271",1592.68947368421,1822.46315789474,1748.4,1819.06315789474,1798.94210526316,1971.34210526316,1741.83157894737,2043.58947368421,1771.45263157895,1911.18947368421,1629.17368421053,1662.48421052632,1665.88421052632,1683.02631578947,1937.11052631579,1733.21052631579,1991.84210526316,1880.11052631579,1796.08421052632,1850.43684210526,1871.9,1830.07894736842,1540.36842105263,1775.87894736842,1596.88421052632,1729.47368421053,1799.48947368421,1649.93684210526,1804.47894736842,1586.74210526316,1639.50526315789,1488.48947368421,1679.4,1747.28421052632,1680.03684210526,1773.29210526316
"279",1541.76617647059,1776.25882352941,1702.20882352941,1772.86323529412,1752.74705882353,1925.14558823529,1695.63235294118,1997.40147058824,1725.25955882353,1865.00147058824,1582.97058823529,1611.56470588235,1614.96617647059,1636.82647058824,1890.91029411765,1687.01911764706,1945.64558823529,1833.91102941176,1745.15735294118,1804.24117647059,1825.70882352941,1783.87941176471,1489.43529411765,1729.68382352941,1550.68970588235,1683.27205882353,1753.3,1603.74117647059,1758.28235294118,1540.53529411765,1593.42352941176,1442.3,1633.20882352941,1701.1,1633.84411764706,1727.09632352941
"280",2145.56829268292,2540.34024390244,2466.28292682927,2536.93658536586,2510.40121951219,2639.88414634147,2323.00243902439,2608.10548780488,2342.68292682926,2537.68414634146,2347.05243902439,2215.36585365853,2218.76951219513,2400.90121951219,2518.15731707317,2361.08902439024,2545.14146341463,2458.88414634147,2348.96158536585,2568.31463414634,2589.78292682927,2448.6731707317,2093.23780487805,2493.76341463415,2303.06829268292,2447.35121951219,2517.37378048781,2367.81463414634,2522.36036585365,2244.81463414634,2191.00243902439,2270.06219512195,2397.28292682927,2465.1731707317,2296.91585365854,2491.175
"291",1502.38461538462,1897.13846153846,1823.09230769231,1893.73846153846,1867.20769230769,2046.03846153846,1679.80769230769,2061.22307692308,1699.49230769231,1866.4,1703.86153846154,1572.18461538462,1575.58461538462,1757.70769230769,1911.55384615385,1717.9,1938.53076923077,1808.13846153846,1705.78461538462,1925.13076923077,1946.59230769231,1805.49230769231,1450.05384615385,1850.57692307692,1659.88461538462,1804.16923076923,1874.18461538462,1724.63076923077,1879.17692307692,1601.63076923077,1547.80769230769,1626.87692307692,1754.09230769231,1821.99230769231,1653.73076923077,1847.98461538461
"292",1734,2128.775,2054.7375,2125.375,2098.85,2277.6625,1911.45,2292.8625,1931.1375,2098.0375,1935.475,1803.8125,1807.2125,1989.35,2143.175,1949.55,2170.1625,2039.775,1937.4,2156.7625,2178.2375,2037.1375,1681.675,2082.1875,1891.5,2035.775,2105.825,1956.2625,2110.8,1833.2625,1779.45,1858.5,1985.7375,2053.6375,1885.35,2079.61875
"299",1669.12659574468,2063.89255319149,1989.85,2060.49361702128,2033.96382978723,2212.78510638298,1846.5670212766,2227.97021276596,1866.24787234043,2033.15957446809,1870.60106382979,1738.92553191489,1742.32553191489,1924.46489361702,2078.29361702128,1884.6585106383,2105.28617021277,1974.89361702128,1872.5085106383,2091.87446808511,2113.35,1972.23723404255,1616.79468085106,2017.3170212766,1826.62659574468,1970.89787234043,2040.93617021277,1891.37446808511,2045.90957446809,1768.37340425532,1714.5670212766,1793.60744680851,1920.84893617021,1988.73723404255,1820.47340425532,2014.73510638298
"300",703.478571428572,922.123214285715,848.075,918.723214285714,898.621428571428,1071.01785714286,840.167857142857,1143.26339285714,869.608928571429,1010.86517857143,728.835714285714,786.085714285714,796.992857142857,782.701785714286,1035.25892857143,832.884821428572,1091.51785714286,978.258928571428,926.344642857143,950.110714285714,971.575,929.746428571428,688.19375,875.544642857142,696.551785714285,829.138392857142,899.161607142857,749.610714285714,904.146428571428,686.414285714286,734.354464285714,593.61875,779.075,846.967857142857,779.714285714286,872.969642857143
"311",1345.98333333333,1740.73333333333,1666.68333333333,1737.33333333333,1710.81666666667,1889.63333333333,1523.4,1904.81666666667,1543.1,1710,1547.43333333333,1415.78333333333,1419.18333333333,1601.31666666667,1755.13333333333,1561.5,1782.13333333333,1651.73333333333,1549.38333333333,1768.71666666667,1790.18333333333,1649.08333333333,1293.63333333333,1694.15,1503.48333333333,1647.75,1717.78333333333,1568.21666666667,1722.76666666667,1445.21666666667,1391.4,1470.48333333333,1597.68333333333,1665.58333333333,1497.31666666667,1691.58333333333
"319",1207.09540229885,1599.95057471264,1525.9,1596.55057471264,1570.8632183908,1748.84137931035,1384.54137931034,1768.84942528736,1404.21954022989,1580.29655172414,1406.65632183908,1276.89425287356,1280.29655172414,1460.5183908046,1616.27126436782,1423.45747126437,1644.01954022989,1512.86896551724,1410.48735632184,1627.92528735632,1649.4,1516.50689655172,1154.77011494253,1553.37011494253,1363.84712643678,1506.95977011494,1576.98735632184,1427.42528735632,1581.97126436782,1306.32068965517,1252.54137931034,1322.45172413793,1456.9,1524.78735632184,1358.89540229885,1550.78965517241
"321",690.7,949.75,975.9,1086.45,1059.9,890.95,771.9,867.775,746.4,840.65,836.4,687.75,619.05,892.9,748.85,780.6,775.85,672.3,615.05,901.35,999.2,957.35,629.3,975.75,814.8,1012.95,980.45,868.85,1040.6,790,736.15,815.2,877.95,1011.65,769.3,993.9
"329",484.146666666667,616.933333333333,667.446666666667,748.526666666667,721.973333333333,619.106666666667,531.546666666667,626.66,481.353333333333,568.82,589.226666666666,475.066666666667,406.226666666667,619.506666666666,475.886666666667,522.186666666666,503.973333333333,424.366666666667,372.42,599.066666666667,666.36,611.206666666667,415.4,628.586666666667,592.62,666.213333333333,642.06,599.593333333333,712.353333333333,583.38,529.573333333333,608.646666666667,593.963333333333,674.34,544.306666666667,668.46
"331",2793.34,3188.14,3114.08,3184.72,3158.18,3337,2970.78,3352.2,2990.48,3157.38,2994.84,2863.14,2866.54,3048.68,3202.52,3008.88,3229.5,3099.14,2996.74,3216.1,3237.58,3096.44,2741.02,3141.54,2950.84,3095.14,3165.14,3015.6,3170.14,2892.6,2838.78,2917.84,3045.08,3112.94,2944.7,3138.96
"339",2778.4,3173.16,3099.12,3169.74,3143.22,3322.04,2955.82,3337.22,2975.5,3142.42,2979.86,2848.2,2851.6,3033.72,3187.54,2993.92,3214.54,3084.16,2981.78,3201.12,3222.62,3081.5,2726.04,3126.58,2935.9,3080.16,3150.2,3000.62,3155.18,2877.62,2823.82,2902.88,3030.12,3098,2929.72,3123.98
"341",2586.55,2981.32142857143,2907.27142857143,2977.90714285714,2951.38571428571,3130.2,2763.98571428571,3145.38571428571,2783.67142857143,2950.58571428571,2788.03571428571,2656.35,2659.75,2841.88571428571,2995.72142857143,2802.08571428571,3022.7,2892.32142857143,2789.94285714286,3009.29285714286,3030.77142857143,2889.66428571429,2534.22142857143,2934.74285714286,2744.05,2888.32857142857,2958.35714285714,2808.79285714286,2963.33571428571,2685.79285714286,2631.98571428571,2711.03571428571,2838.27142857143,2906.16428571429,2737.88571428571,2932.15
"342",2594.19285714286,2988.97857142857,2914.89285714286,2985.57857142857,2959.02142857143,3137.86428571428,2771.60714285714,3153.04285714286,2791.29285714286,2958.20714285714,2795.69285714286,2663.99285714285,2667.39285714286,2849.52142857143,3003.36428571428,2809.70714285714,3030.36428571428,2899.97857142857,2797.59285714285,3016.95,3038.39285714286,2897.29285714286,2541.86428571428,2942.39285714286,2751.69285714286,2895.99285714285,2965.99285714285,2816.45,2970.99285714285,2693.45,2639.60714285714,2718.69285714286,2845.89285714286,2913.79285714286,2745.54285714286,2939.81428571428
"350",1178.45151515152,1568.92878787878,1504.61363636364,1575.90151515152,1549.35606060607,1645.46060606061,1361.39848484849,1594.66969696969,1381.11363636364,1579.51515151515,1379.92727272727,1248.24545454545,1249.49090909091,1433.77878787879,1501.59393939394,1399.70303030303,1528.58484848485,1488.58484848485,1318.92272727272,1614.32727272727,1618.37121212121,1495.30757575758,1126.12121212121,1527.88333333334,1335.95151515152,1483.55303030304,1552.36818181818,1400.69393939394,1558.47121212122,1277.69393939394,1223.87878787879,1302.93636363636,1431.80757575758,1503.85909090909,1329.79090909091,1527.81818181818
"361",2624.4,3019.17,2945.13,3015.75,2989.23,3168.04,2801.83,3183.24,2821.53,2988.43,2825.87,2694.19,2697.61,2879.73,3033.57,2839.93,3060.54,2930.17,2827.79,3047.13,3068.63,2927.52,2572.07,2972.58,2781.9,2926.17,2996.22,2846.63,3001.19,2723.63,2669.83,2748.88,2876.13,2944.02,2775.74,2969.995
"362",2346.03333333333,2740.76666666667,2666.73333333333,2737.4,2710.86666666667,2889.66666666667,2523.46666666667,2904.86666666667,2543.13333333333,2710.06666666667,2547.5,2415.8,2419.23333333333,2601.36666666667,2755.2,2561.56666666667,2782.16666666667,2651.76666666667,2549.4,2768.76666666667,2790.23333333333,2649.13333333333,2293.7,2694.2,2503.53333333333,2647.8,2717.83333333333,2568.26666666667,2722.8,2445.26666666667,2391.46666666667,2470.5,2597.73333333333,2665.63333333333,2497.36666666667,2691.61666666667
"363",2617.15384615384,3011.92307692307,2937.87307692308,3008.52307692307,2981.99230769231,3160.82307692307,2794.59230769231,3176.00769230769,2814.27307692308,2981.17692307693,2818.62307692308,2686.95,2690.35,2872.49230769231,3026.32307692307,2832.67692307693,3053.32307692307,2922.92307692307,2820.53076923077,3039.90769230769,3061.37307692308,2920.26923076923,2564.82307692307,2965.33076923077,2774.65384615384,2918.92307692307,2988.96153846154,2839.40769230769,2993.92307692307,2716.40769230769,2662.59230769231,2741.62307692308,2868.87307692308,2936.76923076923,2768.50769230769,2962.76923076923
"364",2420.4,2815.1625,2741.1,2811.75,2785.2125,2964.025,2597.8125,2979.2125,2617.5,2784.4,2621.875,2490.2,2493.5875,2675.7125,2829.575,2635.9,2856.525,2726.1625,2623.7875,2843.1125,2864.6,2723.5,2368.075,2768.575,2577.9,2722.175,2792.2,2642.6125,2797.1875,2519.6125,2465.8125,2544.875,2672.1,2740,2571.7125,2765.975
"369",2527.29642857143,2922.06071428572,2848.01071428572,2918.67142857143,2892.13214285714,3070.95714285714,2704.73571428571,3086.13928571429,2724.41785714286,2891.32142857143,2728.775,2597.09285714286,2600.48571428571,2782.63214285714,2936.47142857143,2742.82142857143,2963.45714285714,2833.06071428572,2730.67857142857,2950.05,2971.51071428572,2830.40357142857,2474.97142857143,2875.47857142857,2684.79642857143,2829.075,2899.1,2749.55,2904.08214285714,2626.55,2572.73571428571,2651.78214285714,2779.01071428572,2846.90357142857,2678.63928571429,2872.90535714285
"371",2461.41666666667,2856.19444444445,2782.12777777778,2852.79444444444,2826.23888888889,3005.09444444444,2638.83888888889,3020.27777777777,2658.52777777778,2825.43888888889,2662.89444444445,2531.20555555556,2534.61666666667,2716.73888888889,2870.59444444444,2676.93888888889,2897.59444444444,2767.19444444445,2664.79444444444,2884.17222222222,2905.62777777778,2764.51666666667,2409.09444444444,2809.60555555555,2618.91666666667,2763.19444444445,2833.22777777778,2683.67222222222,2838.20555555556,2560.67222222222,2506.83888888889,2585.90555555556,2713.12777777778,2781.01666666667,2612.77777777777,2807.03888888889
"372",2482.73,2877.48,2803.44,2874.07,2847.54,3026.37,2660.14,3041.56,2679.83,2846.74,2684.18,2552.53,2555.93,2738.04,2891.88,2698.24,2918.87,2788.48,2686.1,2905.46,2926.94,2785.83,2430.38,2830.92,2640.23,2784.48,2854.53,2704.96,2859.5,2581.96,2528.14,2607.21,2734.44,2802.33,2634.06,2828.32
"373",2566.35909090909,2961.15909090909,2887.09090909091,2957.74090909091,2931.21363636363,3110.03181818182,2743.81363636363,3125.22272727273,2763.48636363637,2930.41363636364,2767.85909090909,2636.16363636363,2639.55909090909,2821.71363636363,2975.55,2781.91363636364,3002.53181818182,2872.15909090909,2769.75909090909,2989.11363636364,3010.59090909091,2869.47272727273,2514.05,2914.55909090909,2723.85909090909,2868.15909090909,2938.17272727273,2788.61363636364,2943.15909090909,2665.61363636364,2611.81363636363,2690.85909090909,2818.09090909091,2885.97272727273,2717.72272727273,2911.98181818182
"379",2544.49357142857,2939.26928571428,2865.215,2935.86785714285,2909.33214285715,3088.155,2721.93214285714,3103.34214285714,2741.61928571429,2908.525,2745.975,2614.28785714286,2617.69214285714,2799.83214285715,2953.665,2760.025,2980.655,2850.26928571428,2747.885,2967.24357142857,2988.715,2847.60642857142,2492.165,2892.68357142858,2701.99357142857,2846.275,2916.30285714286,2766.74357142857,2921.27785714286,2643.74357142857,2589.93214285714,2668.97642857143,2796.215,2864.10642857142,2695.84214285714,2890.10571428571
"380",1239.70943396226,1467.77358490566,1393.72830188679,1464.37547169811,1444.2679245283,1616.66981132075,1387.15283018868,1688.91320754717,1416.77924528302,1556.51320754717,1274.48679245283,1309.50943396226,1312.90754716981,1328.35094339623,1582.42830188679,1378.54528301887,1637.16981132075,1525.42830188679,1443.09811320755,1495.76226415094,1517.22830188679,1475.40377358491,1187.37547169811,1421.19811320755,1242.20943396226,1374.78490566038,1444.81886792453,1295.26226415094,1449.80188679245,1232.05660377358,1284.83018867925,1133.81886792453,1324.72830188679,1392.61698113208,1325.36226415094,1418.61886792452
"391",2102,2496.775,2422.725,2493.375,2466.84166666667,2645.675,2279.45833333333,2660.85833333333,2299.10833333333,2466.025,2303.475,2171.8,2175.2,2357.34166666667,2511.175,2317.525,2538.175,2407.775,2305.375,2524.75833333333,2546.225,2405.1,2049.675,2450.19166666667,2259.5,2403.775,2473.80833333333,2324.25833333333,2478.8,2201.25833333333,2147.45833333333,2226.5,2353.725,2421.6,2253.35833333333,2447.61666666666
"392",2167.04615384615,2561.78461538462,2487.76923076923,2558.39230769231,2531.87692307692,2710.67692307692,2344.46923076923,2725.87692307692,2364.16923076923,2531.06923076923,2368.50769230769,2236.83846153846,2240.24615384615,2422.37692307692,2576.19230769231,2382.56923076923,2603.17692307692,2472.78461538462,2370.42307692308,2589.77692307692,2611.26923076923,2470.16153846154,2114.69230769231,2515.23076923077,2324.54615384615,2468.80769230769,2538.86153846154,2389.27692307692,2543.83076923077,2266.27692307692,2212.46923076923,2291.53846153846,2418.76923076923,2486.66153846154,2318.37692307692,2512.62692307692
"393",2148.47352941176,2543.25294117647,2469.19705882353,2539.85294117647,2513.34117647059,2692.15294117647,2325.93529411765,2707.35294117647,2345.61470588235,2512.52352941176,2349.95882352941,2218.27941176471,2221.66470588235,2403.84117647059,2557.65294117647,2364.02352941176,2584.65294117647,2454.25294117647,2351.86470588235,2571.24117647059,2592.69705882353,2451.59117647059,2096.15294117647,2496.66470588235,2305.97352941176,2450.26470588235,2520.29117647059,2370.74117647059,2525.26470588235,2247.74117647059,2193.93529411765,2272.96470588235,2400.19705882353,2468.09117647059,2299.85294117647,2494.10294117647
"394",2083.67142857143,2478.45,2404.37857142857,2475.06428571428,2448.52142857143,2627.33571428571,2261.12142857143,2642.52142857143,2280.80714285714,2447.70714285714,2285.16428571429,2153.47142857142,2156.87142857142,2339.02142857143,2492.86428571428,2299.20714285714,2519.83571428571,2389.45,2287.06428571428,2506.42142857143,2527.87857142857,2386.77857142857,2031.36428571428,2431.87142857142,2241.17142857143,2385.46428571428,2455.47857142857,2305.92142857143,2460.47142857142,2182.92142857143,2129.12142857143,2208.17142857143,2335.37857142857,2403.27857142857,2235.02142857143,2429.29285714285
"399",2132.62555555556,2527.39888888889,2453.34555555555,2523.99666666667,2497.46111111111,2676.28555555556,2310.06111111111,2691.46555555555,2329.74111111111,2496.65,2334.10333333333,2202.42333333333,2205.82777777778,2387.96111111111,2541.79444444444,2348.15,2568.78555555556,2438.39888888889,2336.01666666667,2555.37444444444,2576.84555555555,2435.73111111111,2080.29888888889,2480.81666666667,2290.12555555556,2434.40555555556,2504.43333333334,2354.87444444444,2509.42111111111,2231.87444444444,2178.06111111111,2257.11666666667,2384.34555555555,2452.23111111111,2283.96555555555,2478.23777777777
"401",1630.25,2025.0375,1950.9875,2021.6375,1995.125,2112.7,1807.725,2057.06875,1827.3875,2046.25,1831.75,1700.05,1703.45,1885.625,1968.9375,1845.7875,1995.9375,1956.975,1833.65,2053.025,2074.4875,1933.35,1577.9375,1978.45,1787.75,1932.05,2002.0875,1852.525,2007.05,1729.525,1675.725,1754.75,1881.9875,1949.85,1781.625,1975.88125
"402",1650.37,2045.14,1971.08,2041.74,2015.24,2191.88,1827.83,2160.44,1847.49,2014.42,1851.85,1720.17,1723.57,1905.74,2056.39,1865.91,2083.38,1956.14,1853.75,2073.14,2094.59,1953.48,1598.05,1998.56,1807.87,1952.15,2022.18,1872.64,2027.15,1749.64,1695.83,1774.86,1902.08,1969.98,1801.74,1995.99
"409",1611.22033898305,2005.99322033898,1931.93898305085,2002.58813559322,1976.05593220339,2110.88983050847,1788.65762711864,2074.28983050848,1808.33728813559,2016.87457627119,1812.7,1681.01694915254,1684.41525423729,1866.55762711864,1976.41694915254,1826.74576271186,2003.40169491525,1929.34576271186,1814.61016949153,2043.05254237288,2055.43898305085,1914.32542372881,1558.88813559322,1959.40847457627,1768.72033898305,1912.99830508475,1983.02711864407,1833.47118644068,1988.00677966102,1710.47118644068,1656.65762711864,1735.71016949153,1862.93898305085,1930.82542372881,1762.56610169492,1956.82711864406
"421",2550.35,2945.11666666667,2871.06666666667,2941.71666666667,2915.18333333333,3094.01666666667,2727.81666666667,3109.21666666667,2747.46666666667,2914.38333333333,2751.83333333333,2620.13333333333,2623.55,2805.68333333333,2959.51666666667,2765.88333333333,2986.51666666667,2856.11666666667,2753.73333333333,2973.11666666667,2994.56666666667,2853.45,2498.01666666667,2898.53333333333,2707.85,2852.13333333333,2922.15,2772.61666666667,2927.13333333333,2649.61666666667,2595.81666666667,2674.83333333333,2802.06666666667,2869.95,2701.71666666667,2895.96666666667
"422",2278.35555555556,2673.13333333333,2599.11111111111,2669.74444444444,2643.21111111111,2822.03333333333,2455.82222222222,2837.22222222222,2475.5,2642.41111111111,2479.84444444444,2348.16666666667,2351.56666666667,2533.71111111111,2687.54444444444,2493.91111111111,2714.53333333333,2584.13333333333,2481.74444444444,2701.13333333333,2722.61111111111,2581.5,2226.04444444444,2626.54444444444,2435.85555555556,2580.14444444444,2650.18888888889,2500.63333333333,2655.14444444444,2377.63333333333,2323.82222222222,2402.84444444444,2530.11111111111,2598,2429.72222222222,2623.98333333333
"423",2527.16,2921.9,2847.86,2918.52,2892,3070.8,2704.58,3086,2724.26,2891.18,2728.62,2596.96,2600.36,2782.5,2936.32,2742.68,2963.3,2832.9,2730.56,2949.9,2971.36,2830.26,2474.82,2875.36,2684.66,2828.92,2898.96,2749.4,2903.92,2626.4,2572.58,2651.64,2778.86,2846.76,2678.5,2872.75
"429",2404.35319148936,2799.12340425532,2725.07021276596,2795.72553191489,2769.19787234043,2948.0170212766,2581.79361702128,2963.2,2601.46595744681,2768.37659574468,2605.83617021277,2474.15531914894,2477.55106382979,2659.69787234043,2813.52553191489,2619.87659574468,2840.5170212766,2710.12340425532,2607.74893617021,2827.10425531915,2848.57021276596,2707.46170212766,2352.02553191489,2752.54893617021,2561.85319148936,2706.13829787234,2776.16170212766,2626.60425531915,2781.13829787234,2503.60425531915,2449.79361702128,2528.84255319149,2656.07021276596,2723.96170212766,2555.7,2749.96170212766
"441",2772.14,3166.9,3092.84,3163.5,3136.98,3315.78,2949.58,3330.98,2969.26,3136.18,2973.62,2841.94,2845.32,3027.48,3181.3,2987.68,3208.28,3077.9,2975.52,3194.88,3216.34,3075.24,2719.8,3120.32,2929.64,3073.91,3143.94,2994.38,3148.92,2871.38,2817.58,2896.62,3023.84,3091.74,2923.48,3117.74
"451",2594.03333333333,2988.83333333333,2914.8,2985.43333333333,2958.93333333333,3137.73333333333,2771.53333333333,3152.93333333333,2791.2,2958.1,2795.53333333333,2663.83333333333,2667.23333333333,2849.43333333333,3003.23333333333,2809.6,3030.23333333333,2899.83333333333,2797.43333333333,3016.83333333333,3038.3,2897.16666666667,2541.73333333333,2942.23333333333,2751.53333333333,2895.83333333333,2965.86666666667,2816.33333333333,2970.83333333333,2693.33333333333,2639.53333333333,2718.53333333333,2845.8,2913.66666666667,2745.43333333333,2939.68333333333
"452",2416.975,2811.735,2737.705,2808.335,2781.825,2960.635,2594.425,2975.825,2614.105,2781.005,2618.435,2486.785,2490.165,2672.325,2826.135,2632.505,2853.135,2722.735,2620.35,2839.725,2861.205,2720.095,2364.635,2765.15,2574.475,2718.735,2788.795,2639.225,2793.74,2516.225,2462.425,2541.445,2668.705,2736.595,2568.325,2762.58
"459",2533.32727272727,2928.08030303031,2854.04090909091,2924.68333333334,2898.16212121212,3076.97424242424,2710.76515151516,3092.16818181819,2730.44696969696,2897.35606060607,2734.78636363636,2603.12878787879,2606.5303030303,2788.66212121212,2942.48333333333,2748.85606060607,2969.47424242424,2839.08030303031,2736.7106060606,2956.06818181818,2977.54090909091,2836.43484848485,2480.98333333333,2881.51363636363,2690.82727272727,2835.09848484848,2905.13787878787,2755.56818181818,2910.10454545455,2632.56818181818,2578.76515151516,2657.81060606061,2785.04090909091,2852.93484848485,2684.66818181819,2878.92575757576
"460",1294.01439393939,1559.61212121212,1485.56666666667,1556.2106060606,1536.10303030303,1708.50151515151,1471.175,1780.75606060606,1498.90151515152,1648.35303030303,1366.32424242424,1363.81590909091,1367.21287878788,1420.18333333333,1669.46742424242,1470.37727272727,1725.93636363637,1607.54621212121,1497.40681818182,1587.58939393939,1609.06666666667,1567.23484848484,1241.68257575758,1513.03484848485,1334.04242424243,1466.62424242425,1536.65757575758,1387.08939393939,1541.63484848484,1322.95454545455,1353.84924242424,1225.65757575758,1416.56666666667,1484.45,1415.63181818182,1510.45
"471",1994.76666666667,2389.53333333333,2315.46666666667,2386.13333333333,2359.56666666667,2538.43333333333,2172.16666666667,2536.8,2191.86666666667,2358.76666666667,2196.23333333333,2064.56666666667,2067.96666666667,2250.06666666667,2448.73333333333,2210.26666666667,2475.7,2300.53333333333,2198.16666666667,2417.46666666667,2438.96666666667,2297.86666666667,1942.43333333333,2342.96666666667,2152.26666666667,2296.53333333333,2366.56666666667,2216.96666666667,2371.56666666667,2093.96666666667,2040.16666666667,2119.26666666667,2246.46666666667,2314.36666666667,2146.1,2340.36666666666
"472",2080.70882352941,2475.46764705882,2401.42647058824,2472.08529411765,2445.54411764706,2624.35588235294,2258.13235294118,2639.55,2277.82647058823,2444.73235294118,2282.19117647059,2150.51176470588,2153.91176470588,2336.04411764706,2489.87941176471,2296.23235294118,2516.85588235294,2386.46764705882,2284.10294117647,2503.45,2524.92647058824,2383.81470588235,2028.38529411765,2428.90882352941,2238.21176470588,2382.49705882353,2452.51470588235,2302.95,2457.50294117647,2179.95,2126.13235294118,2205.20294117647,2332.42647058824,2400.31470588235,2232.05,2426.30882352941
"473",2238.45384615385,2633.21538461538,2559.16923076923,2629.82307692308,2603.28461538462,2782.1,2415.9,2797.3,2435.56153846154,2602.47692307692,2439.93076923077,2308.24615384615,2311.65384615385,2493.78461538462,2647.62307692308,2453.97692307692,2674.6,2544.21538461538,2441.83846153846,2661.2,2682.66923076923,2541.55384615385,2186.12307692308,2586.63076923077,2395.95384615385,2540.23076923077,2610.26153846154,2460.7,2615.24615384615,2337.7,2283.9,2362.93846153846,2490.16923076923,2558.05384615385,2389.8,2584.05384615384
"479",2118.82741935484,2513.59838709677,2439.56129032258,2510.19596774193,2483.67903225806,2662.49032258065,2296.27741935484,2677.54435483871,2315.96290322581,2482.87661290323,2320.30483870968,2188.62903225806,2192.02580645161,2374.17903225806,2527.99596774194,2334.37661290323,2554.99032258065,2424.59838709677,2322.21290322581,2541.58225806452,2563.06129032258,2421.94193548387,2066.49677419355,2467.01612903226,2276.32903225806,2420.60483870968,2490.6435483871,2341.08225806452,2495.61774193548,2218.08064516129,2164.27741935484,2243.31774193548,2370.56129032258,2438.44193548387,2270.17903225806,2464.43951612903
"481",1780.56,2300.86,2101.28,2171.92,2145.38,2242.04,1957.98,2188.07,1977.68,2191.82,1982.04,1850.36,1853.76,2035.88,2099.96,1996.08,2126.94,2126.72,2033.6,2252.42,2350.32,2260.48,1728.2,2128.74,1938.06,2082.34,2221.76,2002.78,2157.34,1879.78,1825.98,1905.04,2032.28,2100.18,1931.88,2126.15
"482",2109.3,2504.075,2430,2500.7,2474.125,2476.425,2286.7,2422.45,2306.4,2426.175,2310.8,2179.1,2182.5,2364.625,2334.375,2324.8,2361.3,2361.075,2312.7,2496.825,2553.5,2412.4,2057,2457.5,2266.8,2411.1,2481.1,2331.55,2486.1,2208.55,2154.7,2233.8,2361,2428.9,2260.625,2454.9125
"483",1945.63333333333,2417.31666666667,2266.35,2337.01666666667,2310.5,2358.51666666667,2123.06666666667,2304.55,2142.75,2308.25,2147.11666666667,2015.43333333333,2018.81666666667,2201,2216.41666666667,2161.16666666667,2243.41666666667,2243.16666666667,2183.31666666667,2368.9,2466.75,2424.91666666667,1893.31666666667,2293.81666666667,2103.13333333333,2247.41666666667,2448.03333333333,2167.9,2322.41666666667,2044.9,1991.1,2070.11666666667,2197.35,2265.25,2097,2291.25833333334
"484",1782.16315789474,2176.92105263158,2102.87368421053,2173.52105263158,2146.99473684211,2195.69473684211,1959.58947368421,2141.72631578947,1979.27894736842,2145.44736842105,1983.63157894737,1851.96315789474,1855.36315789474,2037.48947368421,2053.59473684211,1997.68421052632,2080.58947368421,2080.35263157895,1971.18421052632,2226.81578947368,2226.37368421053,2085.27368421053,1729.82105263158,2130.35789473684,1939.66315789474,2083.93157894737,2153.97368421053,2004.40526315789,2158.96315789474,1881.40526315789,1827.58947368421,1906.66315789474,2033.87368421053,2101.77368421053,1933.5,2127.76315789473
"485",1380.75,1755.35,1701.45,1772.05,1745.55,1696.55,1558.15,1642.6,1665.85,1646.35,1582.15,1450.5,1453.95,1636.05,1554.45,1596.25,1581.45,1581.25,1521.4,1706.95,1804.85,1763,1328.35,1781.45,1538.25,1682.45,1786.15,1602.95,1757.5,1479.95,1426.15,1505.15,1632.45,1700.35,1532.05,1799.5
"486",2014.97857142857,2435.76428571429,2335.69285714286,2406.31428571429,2379.79285714286,2386.96428571429,2192.39285714286,2333,2212.09285714286,2336.72857142857,2216.43571428571,2084.77142857143,2088.17142857143,2270.29285714286,2244.87142857143,2230.49285714286,2271.86428571429,2271.64285714286,2226.26428571429,2403.77857142857,2485.23571428571,2383.92142857143,1962.62142857143,2363.15714285714,2172.47142857143,2316.74285714286,2412.00714285715,2237.19285714286,2391.75714285714,2114.19285714286,2060.39285714286,2139.46428571429,2266.69285714286,2334.59285714286,2166.29285714286,2360.55357142857
"487",1839.5,2311.1,2160.2,2230.8,2204.3,2252.3,2016.9,2198.35,2036.6,2202.1,2040.9,1909.3,1912.7,2094.8,2110.2,2055,2137.2,2137,2077.1,2262.7,2360.6,2318.8,1787.1,2187.6,1997,2141.2,2341.9,2061.7,2216.3,1938.7,1884.9,1963.9,2091.2,2159.1,1990.8,2185.05
