,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.345568013539243
0-0-0-0-0-2,0,0,0,0,0,0.437592553416543
0-0-0-0-1-0,0,0,0,0,0.16776265484019,0
0-0-0-0-1-1,0,0,0,0,0.11010857929347,0.0761582398984557
0-0-0-0-1-2,0,0,0,0,0.00351735739409696,0.00507721599323038
0-0-0-0-2-0,0,0,0,0,0.396696742621196,0
0-0-0-0-2-1,0,0,0,0,0.0100932864352347,0.00338481066215359
0-0-0-0-2-2,0,0,0,0,0.000305857164704083,0.000211550666384599
0-0-0-1-0-0,0,0,0,0.104740460777612,0,0
0-0-0-1-0-1,0,0,0,0.0146355192794821,0,0.038502221281997
0-0-0-1-0-2,0,0,0,0.00470427405411926,0,0.025068753966575
0-0-0-1-1-0,0,0,0,0.036066101081581,0.137176938369781,0
0-0-0-1-1-1,0,0,0,0.00269390052671786,0.0102462150175868,0.00708694732388407
0-0-0-1-1-2,0,0,0,0.000281452293836195,0.00107050007646429,0.00158662999788449
0-0-0-1-2-0,0,0,0,0.00269390052671786,0.0204924300351736,0
0-0-0-1-2-1,0,0,0,0.000160829882192111,0.00137635724116837,0.000423101332769198
0-0-0-2-0-0,0,0,0,0.227815528125126,0,0
0-0-0-2-0-1,0,0,0,0.00611153552330023,0,0.00793314998942247
0-0-0-2-0-2,0,0,0,0.00124643158698886,0,0.00317325999576899
0-0-0-2-1-0,0,0,0,0.00349804993767842,0.00565835754702554,0
0-0-0-2-1-1,0,0,0,0.000723734469864501,0.00122342865881633,0.000846202665538396
0-0-0-2-1-2,0,0,0,8.04149410960557e-05,0.000152928582352042,0.000211550666384599
0-0-0-2-2-0,0,0,0,0.00056290458767239,0.00214100015292858,0
0-0-1-0-0-0,0,0,0.145611599568101,0,0,0
0-0-1-0-0-1,0,0,0.00431898812278266,0,0,0.00296170932938439
0-0-1-0-0-2,0,0,0.00293074194045966,0,0,0.00412523799449968
0-0-1-0-1-0,0,0,0.00647848218417399,0,0.00642300045878575,0
0-0-1-0-1-1,0,0,0.00246799321301866,0,0.00244685731763267,0.00169240533107679
0-0-1-0-2-0,0,0,0.00817522751812432,0,0.0162104297293164,0
0-0-1-0-2-1,0,0,0.000154249575813667,0,0.000305857164704083,0.0001057753331923
0-0-1-1-0-0,0,0,0.0612370815980256,0.015962365807567,0,0
0-0-1-1-0-1,0,0,0.00215949406139133,0.00056290458767239,0,0.00148085466469219
0-0-1-1-0-2,0,0,0.000616998303254666,0.000160829882192111,0,0.000846202665538396
0-0-1-1-1-0,0,0,0.0100262224278883,0.00261348558562181,0.0099403578528827,0
0-0-1-1-1-1,0,0,0.000616998303254666,0.000160829882192111,0.000611714329408166,0.000423101332769198
0-0-1-1-2-0,0,0,0.000616998303254666,0.000160829882192111,0.00122342865881633,0
