"County","Metropolitan","Town"
"AndroscogginCounty",35.24992919737,1.078829992116
"AroostookCounty",0,9.611642106998
"CumberlandCounty",113.717918582156,14.901010934614
"FranklinCounty",0,3.25716226353
"HancockCounty",0,4.484438435994
"KennebecCounty",0,32.086092420464
"KnoxCounty",0,9.228557494128
"LincolnCounty",0,0
"OxfordCounty",0,6.451879864498
"PenobscotCounty",42.506680379884,1.919445088884
"PiscataquisCounty",0,0
"SagadahocCounty",0,9.664736537426
"SomersetCounty",0,6.33902842753
"WaldoCounty",0,2.646913380654
"WashingtonCounty",0,1.702937234078
"YorkCounty",46.524724974468,18.252473592318
