"SCTG","PctEmpty","N"
1,0.404712182455824,1
2,0.409262159847782,5
3,0.456061875510772,30
4,0.40062253072999,2
5,0.199516035193507,8
6,0.197278934834783,16
7,0.23014184939993,44
8,0.209453973305391,5
9,0.220797674677544,0
10,0.345868222703136,5
11,0.406653723247503,6
12,0.406522767079874,38
13,0.382289317879428,5
14,0.330631811974,0
15,0.394477968299597,0
16,0.411406611770122,0
17,0.39380600790043,15
18,0.201468161687357,22
19,0.307658966212607,2
20,0.319153846071907,8
21,0.163003296356002,2
22,0.381398011930285,4
23,0.394610266401302,14
24,0.259173648542417,4
25,0.430737531709114,5
26,0.422629262753231,24
27,0.207833893632727,5
28,0.216947168869503,6
29,0.142965266998763,5
30,0.150707615637309,9
31,0.401051910557686,43
32,0.235828901090502,13
33,0.185475942921427,76
34,0.240902277610154,29
35,0.159588441529491,5
36,0.370919455780933,38
37,0.179037995207116,4
38,0.253528170079209,2
39,0.221440643387114,20
40,0.218811351151812,236
41,0.424145564863248,65
43,0.110969084256186,61
99,0.377666020609811,1
