,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.323263628924138
0-0-0-0-0-2,0,0,0,0,0,0.361499486358017
0-0-0-0-1-0,0,0,0,0,0.147354738073573,0
0-0-0-0-1-1,0,0,0,0,0.0873261406473417,0.0584855396723138
0-0-0-0-1-2,0,0,0,0,0.00470557649811517,0.0065989936099455
0-0-0-0-2-0,0,0,0,0,0.271883530482257,0
0-0-0-0-2-1,0,0,0,0,0.0124268815806577,0.00412654745529574
0-0-0-0-2-2,0,0,0,0,0.00114389704926557,0.000818344854003796
0-0-0-1-0-0,0,0,0,0.0983315056101807,0,0
0-0-0-1-0-1,0,0,0,0.0163937473281166,0,0.0460710741211499
0-0-0-1-0-2,0,0,0,0.0078870900788709,0,0.0452527292671461
0-0-0-1-1-0,0,0,0,0.0223849618656407,0.0939295463408293,0
0-0-0-1-1-1,0,0,0,0.00355631555795122,0.0149226569608735,0.00999425417442933
0-0-0-1-1-2,0,0,0,0.000322174928594884,0.00135187833095021,0.00189786359758327
0-0-0-1-2-0,0,0,0,0.00377935973928613,0.0319511243988041,0
0-0-0-1-2-1,0,0,0,0.000216848509631172,0.00189782919537242,0.000609405742343252
0-0-0-1-2-2,0,0,0,3.09783585187388e-05,0.000259976602105811,0.000174115926383786
0-0-0-2-0-0,0,0,0,0.145201762049033,0,0
0-0-0-2-0-1,0,0,0,0.00934926860095537,0,0.0122925844026953
0-0-0-2-0-2,0,0,0,0.00340761943706127,0,0.00938484843208608
0-0-0-2-1-0,0,0,0,0.00495034169129446,0.00956713895749382,0
0-0-0-2-1-1,0,0,0,0.0015179395674182,0.00296373326400624,0.00198492156077516
0-0-0-2-1-2,0,0,0,0.000210652837927424,0.000415962563369297,0.000644228927620009
0-0-0-2-2-0,0,0,0,0.00139402613334325,0.00561549460548551,0
0-0-0-2-2-1,0,0,0,9.91307472599642e-05,0.000415962563369297,0.00012188114846865
0-0-1-0-0-0,0,0,0.10320717747757,0,0,0
0-0-1-0-0-1,0,0,0.00449623594926266,0,0,0.00379572719516654
0-0-1-0-0-2,0,0,0.00303186552542023,0,0,0.00531053575470548
0-0-1-0-1-0,0,0,0.010786841291121,0,0.0135967762901339,0
0-0-1-0-1-1,0,0,0.00604310611529339,0,0.00761731444170025,0.00510159664304494
0-0-1-0-1-2,0,0,0.000371248839847375,0,0.000467957883790459,0.000679052112896767
0-0-1-0-2-0,0,0,0.0188718160255749,0,0.0477577018068374,0
0-0-1-0-2-1,0,0,0.000845622357430133,0,0.00218380345768881,0.000713875298173524
0-0-1-0-2-2,0,0,0.000144374548829535,0,0.000389964903158716,0.000243762296937301
0-0-1-1-0-0,0,0,0.0662266680416624,0.0198943018407341,0,0
0-0-1-1-0-1,0,0,0.00486748478911003,0.00146217852208447,0,0.00410913586265736
0-0-1-1-0-2,0,0,0.0014849953593895,0.000446088362669839,0,0.00255950411784166
0-0-1-1-1-0,0,0,0.0197586882540992,0.00593545349219036,0.0249057584817366,0
0-0-1-1-1-1,0,0,0.00185624419923688,0.000557610453337299,0.00233978941895229,0.00156704333745408
0-0-1-1-1-2,0,0,8.24997421883057e-05,2.4782686814991e-05,0.000103990640842324,0.000139292741107029
0-0-1-1-2-0,0,0,0.00305249046096731,0.000916959412154669,0.00772130508254257,0
0-0-1-1-2-1,0,0,0.000309374033206146,9.29350755562164e-05,0.000779929806317431,0.000261173889575679
0-0-1-1-2-2,0,0,2.06249355470764e-05,6.19567170374776e-06,5.19953204211621e-05,3.48231852767573e-05
0-0-1-2-0-0,0,0,0.0448798597504383,0.0278805226668649,0,0
0-0-1-2-0-1,0,0,0.002969990718779,0.0019454409149768,0,0.00250726933992652
0-0-1-2-0-2,0,0,0.000701247808600598,0.000446088362669839,0,0.00120139989204813
0-0-1-2-1-0,0,0,0.00233061771681964,0.00155511359764069,0.00293773560379566,0
0-0-1-2-1-1,0,0,0.00057749819531814,0.000390327317336109,0.000727934485896269,0.000487524593874602
0-0-1-2-1-2,0,0,8.24997421883057e-05,4.95653736299821e-05,0.000103990640842324,0.000139292741107029
0-0-1-2-2-0,0,0,0.000556873259771063,0.000365544630521118,0.00142987131158196,0
0-0-1-2-2-1,0,0,6.18748066412292e-05,5.57610453337299e-05,0.000155985961263486,5.22347779151359e-05
0-0-2-0-0-0,0,0,0.152232649272971,0,0,0
0-0-2-0-0-1,0,0,0.00164999484376611,0,0,0.000591994149704873
0-0-2-0-0-2,0,0,0.000598123130865216,0,0,0.000539759371789738
0-0-2-0-1-0,0,0,0.00540373311333402,0,0.00317171454569089,0
0-0-2-0-1-1,0,0,0.00249561720119625,0,0.00148186663200312,0.000992460780387582
0-0-2-0-1-2,0,0,4.12498710941528e-05,0,2.5997660210581e-05,3.48231852767573e-05
0-0-2-0-2-0,0,0,0.0109724657110447,0,0.0130508254257117,0
0-0-2-0-2-1,0,0,0.000618748066412292,0,0.00075393214610685,0.000243762296937301
0-0-2-0-2-2,0,0,0.000206249355470764,0,0.000259976602105811,0.000174115926383786
0-0-2-1-0-0,0,0,0.0250386717541508,0.0033084886898013,0,0
0-0-2-1-0-1,0,0,0.00230999278127256,0.000328370600298631,0,0.000922814409834067
0-0-2-1-0-2,0,0,0.00057749819531814,8.05437321487209e-05,0,0.000470113001236223
0-0-2-1-1-0,0,0,0.0168918222130556,0.00235435524742415,0.0098791108800208,0
0-0-2-1-1-1,0,0,0.00144374548829535,0.000204457166223676,0.000857922786949175,0.000574582557066495
0-0-2-1-1-2,0,0,4.12498710941528e-05,6.19567170374776e-06,2.5997660210581e-05,3.48231852767573e-05
0-0-2-1-2-0,0,0,0.00191811900587811,0.000266413883261154,0.00223579877810997,0
0-0-2-1-2-1,0,0,0.000123749613282458,1.85870151112433e-05,0.000155985961263486,5.22347779151359e-05
0-0-2-2-0-0,0,0,0.0419717438383005,0.0119018853428995,0,0
0-0-2-2-0-1,0,0,0.00290811591213777,0.000842611351709696,0,0.00114916511413299
0-0-2-2-0-2,0,0,0.000680622873053522,0.00024782686814991,0,0.000557170964428116
0-0-2-2-1-0,0,0,0.00206249355470764,0.000681523887412254,0.00116989470947615,0
0-0-2-2-1-1,0,0,0.000329998968753223,0.000185870151112433,0.000207981281684648,0.000139292741107029
0-0-2-2-1-2,0,0,8.24997421883057e-05,2.4782686814991e-05,2.5997660210581e-05,3.48231852767573e-05
0-0-2-2-2-0,0,0,0.000247499226564917,7.43480604449731e-05,0.000311971922526973,0
