Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,AnnistonOxford,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,AnnistonOxford,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,AnnistonOxford,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,AnnistonOxford,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,AnnistonOxford,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Columbus,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Decatur,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Decatur,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Decatur,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Decatur,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Decatur,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Dothan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Dothan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Dothan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Dothan,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Dothan,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Florence,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Huntsville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Huntsville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Huntsville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Huntsville,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Huntsville,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Mobile,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Mobile,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Mobile,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Mobile,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Mobile,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Pensacola,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Pensacola,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Pensacola,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Pensacola,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Pensacola,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Tuscaloosa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Tuscaloosa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Tuscaloosa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Tuscaloosa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Tuscaloosa,0,0,0,0,0,0,0,0,0,0,0,0,0
