"FAFZone","ApplingCounty","AtkinsonCounty","BaconCounty","BakerCounty","BaldwinCounty","BanksCounty","BarrowCounty","BartowCounty","BenHillCounty","BerrienCounty","BibbCounty","BleckleyCounty","BrantleyCounty","BrooksCounty","BryanCounty","BullochCounty","BurkeCounty","ButtsCounty","CalhounCounty","CamdenCounty","CandlerCounty","CarrollCounty","CatoosaCounty","CharltonCounty","ChathamCounty","ChattahoocheeCounty","ChattoogaCounty","CherokeeCounty","ClarkeCounty","ClayCounty","ClaytonCounty","ClinchCounty","CobbCounty","CoffeeCounty","ColquittCounty","ColumbiaCounty","CookCounty","CowetaCounty","CrawfordCounty","CrispCounty","DadeCounty","DawsonCounty","DecaturCounty","DeKalbCounty","DodgeCounty","DoolyCounty","DoughertyCounty","DouglasCounty","EarlyCounty","EcholsCounty","EffinghamCounty","ElbertCounty","EmanuelCounty","EvansCounty","FanninCounty","FayetteCounty","FloydCounty","ForsythCounty","FranklinCounty","FultonCounty","GilmerCounty","GlascockCounty","GlynnCounty","GordonCounty","GradyCounty","GreeneCounty","GwinnettCounty","HabershamCounty","HallCounty","HancockCounty","HaralsonCounty","HarrisCounty","HartCounty","HeardCounty","HenryCounty","HoustonCounty","IrwinCounty","JacksonCounty","JasperCounty","JeffDavisCounty","JeffersonCounty","JenkinsCounty","JohnsonCounty","JonesCounty","LamarCounty","LanierCounty","LaurensCounty","LeeCounty","LibertyCounty","LincolnCounty","LongCounty","LowndesCounty","LumpkinCounty","McDuffieCounty","McIntoshCounty","MaconCounty","MadisonCounty","MarionCounty","MeriwetherCounty","MillerCounty","MitchellCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MurrayCounty","MuscogeeCounty","NewtonCounty","OconeeCounty","OglethorpeCounty","PauldingCounty","PeachCounty","PickensCounty","PierceCounty","PikeCounty","PolkCounty","PulaskiCounty","PutnamCounty","QuitmanCounty","RabunCounty","RandolphCounty","RichmondCounty","RockdaleCounty","SchleyCounty","ScrevenCounty","SeminoleCounty","SpaldingCounty","StephensCounty","StewartCounty","SumterCounty","TalbotCounty","TaliaferroCounty","TattnallCounty","TaylorCounty","TelfairCounty","TerrellCounty","ThomasCounty","TiftCounty","ToombsCounty","TownsCounty","TreutlenCounty","TroupCounty","TurnerCounty","TwiggsCounty","UnionCounty","UpsonCounty","WalkerCounty","WaltonCounty","WareCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WheelerCounty","WhiteCounty","WhitfieldCounty","WilcoxCounty","WilkesCounty","WilkinsonCounty","WorthCounty"
"171",939,951,941.892307692308,922.269230769231,826.846153846154,770.546153846154,761.269230769231,684,901.630769230769,940.138461538461,814.069230769231,849.792307692308,990.230769230769,957.707692307692,966.569230769231,938.292307692308,887,779.130769230769,908.730769230769,1065.82307692308,917.692307692308,737.307692307692,623.430769230769,1014.70769230769,975.976923076923,841.630769230769,652.307692307692,701.530769230769,782.746153846154,874.830769230769,743.023076923077,985.4,708.269230769231,924.5,936.223076923077,856.069230769231,934.630769230769,757.769230769231,811.707692307692,874.092307692308,607.392307692308,707.592307692308,920.030769230769,734,868.976923076923,857.053846153846,913,719.892307692308,895.053846153846,981.615384615385,947.823076923077,802.526923076923,911.330769230769,938.630769230769,672.669230769231,755.092307692308,676.346153846154,727.938461538462,777.853846153846,721.830769230769,677.392307692308,853.392307692308,1038.82307692308,657.830769230769,943.692307692308,808.330769230769,739.5,760.630769230769,729.992307692308,835.223076923077,726.476923076923,808.630769230769,779.830769230769,757.330769230769,756.915384615385,832.361538461539,915.030769230769,775.292307692308,793.638461538461,920.592307692308,872.969230769231,905.938461538462,877.392307692308,825.730769230769,781.930769230769,955.930769230769,863.861538461539,908.230769230769,984.930769230769,836.815384615385,966.392307692308,956.630769230769,713.930769230769,849.638461538461,1021.83846153846,838.230769230769,786.765384615385,835.730769230769,786,911.292307692308,936.938461538462,790.246153846154,904,788.730769230769,651.423076923077,823.692307692308,767.223076923077,779.530769230769,801.180769230769,707.630769230769,830.246153846154,691.492307692308,970.230769230769,780.1,707.130769230769,860.630769230769,809.430769230769,849.392307692308,734.453846153846,883.892307692308,856.376923076923,754.207692307692,846.880769230769,927.107692307692,906.092307692308,766.3,767.823076923077,857.892307692308,863.126923076923,811.330769230769,823.923076923077,937.1,823.034615384616,898.092307692308,885.930769230769,961.530769230769,911.069230769231,908.615384615385,701.469230769231,887.330769230769,786.730769230769,890.592307692308,834.307692307692,686.276923076923,793.769230769231,628.392307692308,764.630769230769,980.5,839.915384615385,861.892307692308,973.938461538462,870.230769230769,899.692307692308,724.476923076923,637.892307692308,888.815384615385,824.053846153847,839.115384615385,901.269230769231
"172",771.611111111111,783.611111111111,774.477777777778,754.855555555555,659.433333333333,619.8,593.855555555555,516.577777777778,734.233333333333,772.744444444444,646.666666666667,682.377777777778,822.833333333333,790.3,799.166666666667,770.877777777778,736.8,611.733333333333,741.333333333333,893.377777777778,750.277777777778,569.922222222222,456.033333333333,847.3,810.477777777778,674.233333333333,484.911111111111,534.122222222222,615.338888888889,707.433333333333,575.622222222222,818,540.872222222222,757.077777777778,768.833333333333,699.744444444444,767.233333333333,590.355555555555,644.3,706.677777777778,439.977777777778,540.177777777778,752.633333333333,566.611111111111,701.577777777778,689.633333333333,745.611111111111,552.5,727.633333333333,814.222222222222,800.133333333333,649.25,743.922222222222,771.233333333333,523.222222222222,587.677777777778,508.944444444444,560.544444444444,632.855555555555,554.422222222222,509.977777777778,685.977777777778,866.377777777778,490.433333333333,776.3,640.933333333333,572.111111111111,590.122222222222,562.577777777778,667.822222222222,559.077777777778,641.233333333333,646.433333333333,589.922222222222,589.511111111111,664.977777777778,747.633333333333,607.877777777778,626.244444444444,753.177777777778,705.555555555556,755.733333333333,709.977777777778,658.333333333333,614.533333333333,788.533333333333,696.477777777778,740.833333333333,810.355555555555,680.383333333333,798.977777777778,789.233333333333,555.977777777778,682.244444444444,849.422222222222,670.833333333333,630.261111111111,668.333333333333,618.611111111111,743.877777777778,769.544444444444,622.844444444444,736.577777777778,621.333333333333,484.033333333333,656.277777777778,599.833333333333,612.133333333333,633.783333333333,540.233333333333,662.844444444444,524.077777777778,802.833333333333,612.7,539.733333333333,693.233333333333,642.033333333333,681.977777777778,582.077777777778,716.477777777778,708.933333333333,586.8,679.483333333333,770.044444444444,738.677777777778,598.877777777778,600.622222222222,690.5,695.727777777778,643.933333333333,656.522222222222,769.7,655.627777777778,730.677777777778,718.533333333333,794.133333333333,743.666666666667,741.222222222222,557.555555555556,719.933333333333,619.333333333333,723.177777777778,666.922222222222,536.833333333333,626.355555555555,460.977777777778,597.233333333333,813.077777777778,672.511111111111,694.477777777778,806.544444444444,702.833333333333,732.277777777778,575.033333333333,470.5,721.422222222222,662.283333333333,671.722222222222,733.855555555555
"179",810.16375,822.1625,813.021875,792.348125,698.009375,658.00375,632.415625,555.143125,772.803125,811.310625,685.215,720.933125,861.39375,828.865,837.715,809.433125,774.938125,650.304375,778.515625,932.775625,788.834375,608.460625,494.604375,885.86375,849.99,711.818125,523.461875,572.684375,653.894375,745.008125,614.174375,856.545625,579.42375,795.641875,807.385625,738.488125,805.780625,628.915625,682.865,745.224375,478.531875,578.724375,790.205625,605.163125,740.123125,728.209375,784.16375,591.045625,765.220625,852.755625,838.063125,688.501875,782.481875,809.803125,561.510625,626.224375,547.510625,599.109375,670.738125,592.980625,548.521875,724.529375,905.768125,529.0025,813.856875,679.498125,610.663125,634.753125,601.134375,706.375625,597.623125,679.780625,683.678125,628.480625,628.06,703.5175,786.205,646.434375,664.810625,791.730625,744.1175,793.873125,748.529375,696.905625,653.103125,827.103125,735.0175,779.39375,849.081875,722.21625,837.529375,827.803125,594.5475,720.810625,888.804375,709.405625,668.695,706.905625,657.16375,781.444375,808.109375,661.411875,775.141875,659.905625,522.584375,694.834375,638.383125,650.691875,672.354375,578.804375,701.411875,562.634375,841.405625,651.244375,578.304375,731.803125,680.59375,719.533125,626.02125,753.583125,747.035625,625.3625,718.053125,808.819375,776.241875,637.444375,647.79,728.060625,734.284375,682.5025,695.070625,808.245625,694.17375,769.224375,756.11,831.615,782.215,779.754375,595.26125,758.496875,657.89625,761.730625,705.459375,575.14125,664.915625,499.530625,635.804375,851.641875,711.056875,733.021875,845.108125,740.41,770.821875,613.345625,509.045625,759.971875,701.471875,710.268125,772.415625
"181",881.58,893.58,884.46,864.86,769.46,700.9,703.86,626.58,844.26,882.76,756.66,792.38,932.86,900.28,911.54,880.88,817.12,721.76,851.36,1005.82,860.28,679.88,566.06,957.28,912.9,784.26,594.88,644.16,725.33,817.46,685.58,927.98,650.84,867.08,878.82,788.92,877.24,700.36,754.28,816.66,549.98,650.16,862.66,676.58,811.58,799.66,855.58,662.48,837.66,924.18,876.82,731.18,853.96,881.26,602.42,697.66,618.96,670.56,703.98,664.46,619.96,795.98,978.8,600.46,886.28,750.96,682.08,680.08,672.58,777.78,669.08,751.24,699.28,699.96,699.48,774.96,857.66,717.88,736.26,863.18,815.56,836.08,819.98,768.36,724.56,898.56,806.46,850.86,930.8,756.22,908.98,899.26,655.58,792.26,961.82,780.86,724.1,778.36,728.58,853.88,879.56,732.86,846.58,731.36,594,766.28,709.82,722.16,743.81,650.26,772.86,634.08,912.86,722.68,649.76,803.26,752.06,791.96,653.88,826.46,785.28,696.78,789.51,860.28,848.68,708.88,687.22,800.48,805.74,753.96,766.5,879.68,765.62,840.66,828.56,904.16,853.66,851.18,628.78,829.96,729.36,833.18,776.88,616.08,736.36,570.98,707.26,923.08,782.48,804.46,916.56,812.86,842.28,654.28,580.48,831.4,759.32,781.7,843.86
"182",749.072222222222,761.072222222222,751.938888888889,732.338888888889,636.938888888889,555.588888888889,571.338888888889,494.061111111111,711.727777777778,750.227777777778,624.138888888889,659.844444444444,800.316666666667,767.777777777778,774.077777777778,732.966666666667,671.8,589.227777777778,718.827777777778,858.766666666667,727.755555555556,547.377777777778,435.511111111111,831.661111111111,766.411111111111,651.727777777778,465.988888888889,511.6,584.288888888889,688.438888888889,553.088888888889,795.461111111111,518.336111111111,734.561111111111,746.288888888889,643.166666666667,744.7,567.838888888889,621.777777777778,684.144444444445,420.988888888889,506.777777777778,733.638888888889,544.072222222222,679.044444444444,667.138888888889,723.072222222222,529.961111111111,708.911111111111,791.672222222222,731.5,585.877777777778,712.805555555556,748.727777777778,457.133333333333,565.144444444445,488.022222222222,527.166666666667,558.688888888889,531.9,476.572222222222,663.455555555556,831.755555555556,467.927777777778,757.288888888889,618.405555555556,549.572222222222,534.766666666667,529.183333333333,645.288888888889,536.538888888889,618.7,553.972222222222,567.4,566.972222222222,642.438888888889,725.122222222222,575.216666666667,603.727777777778,730.65,673.094444444444,690.738888888889,687.455555555556,635.827777777778,592.027777777778,766.027777777778,673.938888888889,718.316666666667,792.755555555556,610.911111111111,776.455555555556,766.727777777778,509.216666666667,648.916666666667,814.783333333333,648.327777777778,578.088888888889,645.827777777778,596.072222222222,724.883333333333,747.027777777778,600.338888888889,714.061111111111,598.827777777778,458.211111111111,633.755555555556,577.288888888889,587.961111111111,602.761111111111,517.727777777778,640.338888888889,492.805555555556,780.327777777778,590.161111111111,517.227777777778,670.727777777778,619.522222222222,662.977777777778,508.577777777778,693.938888888889,639.983333333333,564.277777777778,656.975,714.983333333333,719.688888888889,576.361111111111,541.927777777778,667.961111111111,673.194444444445,621.422222222222,633.977777777778,747.161111111111,633.094444444444,708.144444444445,696.022222222222,771.622222222222,721.138888888889,718.672222222222,483.488888888889,697.405555555556,596.816666666667,700.65,644.372222222222,470.772222222222,603.838888888889,441.988888888889,574.727777777778,790.561111111111,649.972222222222,671.938888888889,784.027777777778,680.316666666667,709.738888888889,508.977777777778,446.9,698.888888888889,613.125,649.177777777778,711.338888888889
"183",851.54375,863.54375,854.41875,834.81875,739.40625,629.66875,673.81875,596.54375,814.2,852.70625,726.60625,762.34375,902.78125,870.24375,857.96875,795.49375,745.89375,691.7,821.29375,934.59375,830.24375,649.84375,546.53125,953.05625,841.66875,754.2,579.31875,614.06875,657.59375,804.36875,655.55625,897.94375,620.80625,837.04375,848.76875,717.69375,847.15625,670.31875,724.24375,786.61875,543.79375,576.38125,854.69375,646.54375,781.54375,769.60625,825.54375,632.44375,822.85625,894.14375,805.59375,659.95625,784.15625,851.2,531.19375,667.61875,594.84375,594.01875,632.75625,634.35625,546.18125,765.94375,907.58125,570.4,870.31875,720.86875,652.04375,608.81875,598.79375,747.75625,639.04375,721.15625,628.0375,669.85625,669.44375,744.90625,827.6,645.96875,706.20625,833.14375,741.75625,764.80625,789.94375,738.29375,694.4875,868.4875,776.40625,820.78125,869.55625,684.99375,878.94375,869.2,584.30625,715.85625,890.59375,750.79375,652.86875,748.29375,698.54375,838.36875,849.50625,702.80625,816.54375,701.29375,540.21875,736.24375,679.76875,685.90625,675.2375,620.2,742.80625,563.89375,882.79375,692.64375,619.7,773.2,721.98125,779.15625,582.65625,796.41875,714.05625,666.74375,759.4375,789.05625,842.2375,678.84375,616.00625,770.44375,775.66875,723.9,736.44375,849.64375,735.58125,810.61875,798.48125,874.1,823.60625,821.14375,557.55625,799.86875,699.28125,803.14375,746.84375,544.81875,706.31875,556.99375,677.2,893.04375,752.44375,774.41875,886.50625,782.78125,812.24375,583.0375,533.31875,801.35625,688.09375,751.64375,813.81875
"189",739.590983606558,751.590983606558,742.456557377049,722.851639344262,627.445081967213,558.633606557377,561.851639344262,484.575409836065,702.230327868853,740.738524590164,614.651639344262,650.366393442623,790.820491803279,758.287704918033,766.184426229508,722.430327868853,675.085245901639,579.730327868853,709.32868852459,852.789344262295,718.266393442623,537.889344262295,426.368032786885,823.412295081967,764.045081967213,642.230327868853,456.981147540983,502.111475409836,574.702459016394,680.941803278688,543.597540983606,785.976229508197,508.847540983606,725.075409836066,736.811475409836,643.906557377049,735.206557377049,558.351639344262,612.28606557377,674.659016393443,415.472131147541,496.647540983607,726.755737704918,534.589344262295,669.557377049181,657.643442622951,713.590983606558,520.476229508197,700.290163934427,782.184426229508,735.99262295082,589.020491803278,705.200819672131,739.230327868853,460.72868852459,555.659016393443,478.810655737705,519.838524590164,564.677868852459,522.410655737705,466.445081967213,653.966393442623,825.779508196721,458.427049180328,748.080327868852,608.920491803279,540.089344262295,535.969672131147,519.056557377049,635.799180327869,527.055737704918,609.206557377049,564.920491803279,557.910655737705,557.487704918033,632.948360655738,715.630327868852,565.220491803279,594.238524590164,721.164754098361,665.517213114754,694.014754098361,677.966393442623,626.32868852459,582.531967213115,756.530327868853,664.448360655738,708.820491803279,780.115573770492,615.837704918033,766.966393442623,757.230327868853,506.945901639344,641.56475409836,808.807377049181,638.82868852459,577.46393442623,636.32868852459,586.590983606558,715.93524590164,737.540163934426,590.840163934426,704.575409836066,589.32868852459,448.895081967213,624.266393442623,567.809836065574,578.176229508197,593.914754098361,508.233606557377,630.843442622951,484.917213114754,770.82868852459,580.675409836066,507.733606557377,661.230327868853,610.018852459016,655.832786885246,515.217213114754,684.456557377049,644.43524590164,554.784426229508,647.480327868853,715.333606557377,714.032786885246,566.873770491803,544.97131147541,658.476229508197,663.711475409836,611.930327868853,624.499180327869,737.675409836066,623.60655737705,698.659016393443,686.518852459016,762.130327868852,711.651639344262,709.184426229508,489.448360655738,687.918852459017,587.320491803279,691.164754098361,634.889344262295,474.356557377049,594.351639344262,434.07131147541,565.231967213115,781.075409836066,640.484426229508,662.456557377049,774.540163934426,670.820491803279,700.255737704918,512.566393442623,437.089344262295,689.395901639344,612.066393442623,639.697540983607,701.851639344262
"190",1156.18131313131,1168.18131313131,1159.04696969697,1118.10454545454,1044.02878787878,1004.38333333334,978.438888888888,901.175757575757,1118.8196969697,1157.32777777778,1031.23989898989,1066.95656565657,1207.41161616162,1174.88333333334,1183.74090909091,1155.45757575758,1121.37373737374,996.320707070707,1084.29848484849,1277.95757575758,1134.86060606061,954.481313131314,840.620707070707,1231.88333333334,1195.03787878787,1032.55404040404,869.482323232324,918.702525252525,999.923737373737,1059.89949494949,960.192424242425,1202.57424242425,925.442424242425,1141.67373737374,1153.40656565656,1084.32777777778,1151.80454545454,974.938888888888,1028.88333333334,1091.24494949495,824.562121212121,924.744949494949,1105.0994949495,951.181313131314,1086.14595959595,1074.22878787878,1130.1803030303,937.071717171717,1080.11666666666,1198.78535353535,1184.7106060606,1033.82424242424,1128.50454545454,1155.8196969697,907.79494949495,972.244949494949,893.528787878787,945.126767676767,1017.43787878787,939.005555555555,894.545959595959,1070.55858585859,1250.94696969697,875.018686868686,1128.76262626263,1025.51363636363,956.681313131314,974.933838383839,947.159090909091,1052.39090909091,943.64696969697,1025.80353535353,1030.5106060606,974.505555555555,974.081313131313,1049.53787878787,1132.21767676767,992.45707070707,1010.82777777778,1137.76313131314,1090.13686868687,1140.30454545454,1094.5595959596,1042.92070707071,999.120707070707,1173.1196969697,1081.03787878787,1125.41060606061,1194.93484848484,1064.97727272727,1183.55858585859,1173.8196969697,940.534848484848,1066.82777777778,1233.98030303031,1055.42070707071,1014.83333333334,1052.92070707071,1003.18131313132,1096.34747474748,1154.12777777778,1007.42777777777,1121.17373737374,1005.91969696969,868.601515151516,1040.86161616162,984.405555555556,996.711616161617,1018.3702020202,924.820707070707,1047.42878787878,908.658080808081,1187.42070707071,997.274242424242,924.320707070707,1077.8196969697,1026.61161616162,1034.43484848484,986.54494949495,1072.91363636364,1093.52878787878,971.383333333333,1064.0696969697,1154.62777777778,1091.14494949494,983.474242424242,995.25808080808,1048.80858585859,1080.30353535353,1028.51868686869,1041.09292929293,1154.27373737374,1040.19595959595,1115.24494949495,1076.84393939393,1156.97323232323,1128.24090909091,1125.78434343434,942.138888888888,1104.51363636363,1003.91060606061,1107.76313131314,1051.48030303031,921.411616161616,1010.93787878787,845.562121212121,981.820707070707,1197.67373737374,1057.08232323233,1079.04696969697,1191.12777777778,1061.14595959595,1116.84595959596,959.620707070707,855.072727272727,1105.99090909091,1046.85555555555,1056.29545454545,1118.43484848484
"201",1064.12222222222,1062.9,1067.01111111111,989.122222222222,952,912.333333333333,886.4,809.122222222222,1026.78888888889,1052.07777777778,939.2,974.922222222222,1115.38888888889,1067.38888888889,1091.7,1063.42222222222,1029.32222222222,904.288888888889,967.011111111111,1185.92222222222,1042.82222222222,844.066666666667,748.588888888889,1127.53333333333,1103,899.011111111111,777.433333333333,826.666666666667,907.872222222222,943.777777777778,868.144444444445,1097.3,833.394444444445,1049.62222222222,1045.12222222222,992.3,1046.53333333333,872.4,936.833333333333,999.211111111111,732.522222222222,832.711111111111,988.988888888889,859.133333333333,994.1,982.2,995.977777777778,837.044444444444,964.011111111111,1093.5,1092.67777777778,941.772222222222,1036.45555555556,1063.78888888889,815.755555555556,880.211111111111,801.5,853.088888888889,925.4,846.966666666667,802.511111111111,978.522222222222,1158.91111111111,782.988888888889,1012.64444444444,933.477777777778,864.633333333333,882.644444444445,855.111111111111,960.333333333333,841.033333333333,908.977777777778,938.988888888889,863.011111111111,882.022222222222,957.5,1040.18888888889,900.422222222222,918.8,1045.71111111111,998.1,1048.26666666667,1002.52222222222,950.888888888889,907.088888888889,1067.85555555556,989,990.955555555556,1102.66666666667,972.938888888889,1091.52222222222,1068.55555555556,848.5,974.8,1141.93333333333,951.755555555555,922.777777777777,936.3,900.133333333333,980.233333333333,1021.45555555556,915.388888888889,1029.12222222222,913.888888888889,776.555555555556,909.433333333333,892.355555555555,904.666666666667,926.338888888889,832.788888888889,955.388888888889,816.611111111111,1095.38888888889,905.222222222222,820.144444444445,985.788888888889,934.588888888889,918.333333333333,874.622222222222,940.833333333333,1001.48888888889,879.333333333333,938.411111111111,1062.6,975.044444444444,891.422222222222,893.144444444445,915.244444444445,963.55,924.277777777778,949.044444444444,1062.22222222222,936.105555555556,1023.21111111111,943.277777777778,1027.81111111111,1022.97777777778,1033.73333333333,850.1,1012.47777777778,898.3,1015.72222222222,959.433333333333,829.377777777778,918.9,753.522222222222,889.788888888889,1092.4,965.022222222222,987.011111111111,1098.86666666666,927.588888888889,1024.8,867.588888888889,763.022222222222,1013.95555555556,954.811111111111,964.255555555555,1012.03333333333
"202",1176.41666666667,1120.1,1179.3,1060.78333333333,1071.26666666667,1036.05,1010.15,936.7,1114.65,1109.25,1051.48333333333,1087.2,1200.73333333333,1106.9,1203.96666666667,1175.7,1148.6,1016.56666666667,1038.65,1298.2,1155.1,919.3,874.7,1192.18333333333,1215.3,970.65,885.833333333333,954.933333333333,1031.6,1015.45,980.433333333333,1154.48333333333,964.275,1161.9,1078.33333333333,1111.56666666667,1103.73333333333,951.366666666667,1049.1,1077.11666666666,864.483333333333,963.65,1060.63333333333,982.85,1106.4,1069.26666666667,1040.1,936.183333333333,1035.65,1150.68333333333,1204.95,1065.5,1148.75,1176.06666666667,941.866666666667,987.233333333333,905.183333333333,986.35,1049.15,966.183333333333,928.65,1097.8,1271.2,909.1,1084.28333333333,1052.76666666667,988.35,1018.45,991.6,1079.63333333333,919.466666666667,961.75,1062.7,934.4,994.3,1069.8,1122.86666666667,1024.15,1035.61666666667,1158,1117.38333333333,1167.53333333333,1114.8,1063.16666666667,1019.36666666667,1125.05,1101.3,1034.55,1215.2,1098.78333333334,1203.8,1125.75,979.433333333333,1094.06666666667,1254.2,1021.68333333333,1046.5,989.75,975.183333333333,1051.88333333333,1068.55,1027.66666666667,1141.4,1033.16666666667,902.683333333333,959.083333333333,1011.63333333333,1028.38333333333,1050.05,949.55,1067.66666666667,946.783333333333,1207.66666666667,1017.5,886.05,1098.06666666667,1053.85,989.983333333333,1000.75,1012.48333333333,1120.76666666667,998.6,999.583333333333,1181.86666666667,1046.68333333333,1003.7,1029.88333333333,986.883333333333,1016.59166666666,989.6,1068.31666666667,1174.5,1002.68333333333,1135.5,1014.95,1099.45,1080.18333333333,1146.01666666667,976.25,1124.76666666667,952.75,1098.4,1071.7,955.5,1018.63333333334,885.483333333333,1018.11666666667,1149.58333333333,1084.31666666667,1106.3,1211.36666666667,999.25,1137.1,993.7,889.15,1096.61666666667,1083.85833333333,1076.53333333333,1060.06666666667
"209",1244.32166666666,1235.14944444445,1247.19222222222,1164.61944444444,1136.48388888888,1098.26166666666,1072.31611111111,993.872777777778,1192.85388888889,1224.29388888889,1119.38166666666,1155.09944444444,1280.06611111111,1230.41388888889,1271.88055555556,1243.59944444444,1213.825,1084.45833333333,1142.49277777778,1366.09944444444,1222.99833333333,1020.64944444444,940.726111111112,1301.92722222222,1283.17944444444,1074.49277777778,958.852777777778,1013.24611111111,1093.80111111111,1119.28611111112,1048.33166666667,1269.53833333334,1020.57444444445,1229.81166666667,1205.23055555555,1176.78388888889,1218.77055555555,1050.89166666667,1117.01944444445,1159.79777777778,921.060555555556,1020.69722222223,1164.48277777778,1045.06277777777,1174.29,1149.76055555556,1162.95277777777,1021.33833333333,1139.50722222222,1265.74944444445,1272.85055555555,1127.70111111111,1216.64388888889,1243.95611111111,1007.90388888888,1056.81722222223,981.567222222222,1042.00388888888,1111.31611111111,1031.44611111111,994.657777777778,1163.01944444445,1339.09277777778,970.706111111112,1188.14833333333,1117.965,1050.56277777777,1073.44833333334,1046.27277777777,1144.85055555555,1017.67333333333,1080.58722222223,1124.89833333333,1038.27055555555,1062.22388888889,1137.68055555556,1203.40055555556,1086.34055555556,1102.59166666666,1225.89944444445,1182.59944444444,1232.76055555556,1182.70277777777,1131.05722222222,1087.25833333334,1240.08388888888,1169.17944444444,1157.73277777778,1283.07833333334,1159.28388888889,1271.70277777777,1240.78388888889,1036.48833333334,1159.28388888889,1322.12166666667,1126.61611111112,1108.71277777778,1104.07055555556,1077.51944444445,1155.73833333334,1189.39944444445,1095.56722222223,1209.31166666667,1098.37388888889,968.710555555556,1078.24277777778,1076.85833333333,1090.59166666666,1112.24833333333,1016.25166666666,1135.56722222223,1004.20055555555,1275.55944444445,1085.41055555555,994.878333333334,1165.95833333333,1119.06388888889,1093.82944444445,1066.78166666666,1116.32944444445,1185.985,1063.83722222223,1111.05333333334,1247.08611111111,1150.53388888889,1071.61055555556,1084.63277777778,1090.74611111112,1131.17833333333,1096.32277777778,1133.54611111111,1242.41055555555,1108.59166666666,1203.38944444444,1118.78611111112,1203.29166666667,1195.205,1213.92166666666,1042.25055555555,1192.64833333333,1066.53611111112,1178.94166666667,1139.62166666667,1021.51833333334,1092.80277777778,942.060555555556,1075.645,1264.63944444444,1149.53944444445,1171.50555555556,1279.27055555555,1103.08277777777,1204.99111111111,1059.72611111112,955.180555555555,1177.17611111112,1140.93888888889,1144.43611111111,1178.02611111111
"211",649.9375,661.9375,652.8125,633.1875,537.775,441.4,472.175,394.925,612.575,651.075,524.9875,560.725,701.1375,668.6375,669.6875,607.225,557.625,490.05,619.675,746.3125,628.6125,448.2375,346.275,766.9375,653.3875,552.575,381.8375,412.4375,469.325,614.4375,453.9375,696.325,419.1875,635.425,647.1375,529.425,645.5375,468.675,522.625,585,363.8,388.1125,664.2625,444.9375,579.9125,567.975,623.9375,430.825,627.6375,692.525,617.325,471.675,595.875,649.575,342.9375,466.0125,396.775,405.7375,444.5,432.7375,357.9125,564.3125,719.3125,368.775,671.625,519.2375,450.4375,420.55,410.525,546.1375,437.4125,519.5375,439.775,468.2375,467.8375,543.3,625.95,457.675,504.575,631.525,553.4875,576.5375,588.3125,536.675,492.875,666.875,574.8,619.1375,681.3,496.7375,677.3125,667.575,396.0375,527.575,702.325,549.175,464.5875,546.675,496.9375,641.025,647.875,501.175,614.925,499.675,351.9375,534.6125,478.1375,480.575,486.95,418.55,541.175,375.625,681.175,491.025,418.05,571.575,520.35,589.9125,394.375,594.8125,525.775,465.125,557.8125,600.775,660.1375,477.225,427.7375,568.825,574.0375,522.25,534.8375,648.025,533.95625,609,596.85,672.45,621.9875,619.525,369.2875,598.25,497.6375,601.525,545.2375,356.55,504.675,364.2375,475.55,691.425,550.825,572.8125,684.875,581.1375,610.6125,394.775,345.05,599.7375,499.8125,550.0375,612.1875
