Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
