Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,FortSmith,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Lawton,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,OklahomaCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0
