County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
JacksonCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
JeffersonCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
JohnstonCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
KayCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
KingfisherCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
RogerMillsCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
KiowaCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
LatimerCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
LeFloreCounty,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001,1.4420155110000001
LincolnCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
LoganCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
LoveCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
McClainCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
McCurtainCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
McIntoshCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
MajorCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
WoodsCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
MarshallCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
MayesCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
MurrayCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
MuskogeeCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
NobleCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
NowataCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CaddoCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
OkfuskeeCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
OklahomaCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
OkmulgeeCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
OsageCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
OttawaCounty,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713
PawneeCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
TexasCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
PayneCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
PittsburgCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
PontotocCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
PottawatomieCounty,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713,1.685713
SequoyahCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
PushmatahaCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
AdairCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
AlfalfaCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
SeminoleCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
RogersCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
BeaverCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
BeckhamCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
GradyCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
BlaineCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
BryanCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
TulsaCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CanadianCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
WashingtonCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CherokeeCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
ChoctawCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CimarronCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
WoodwardCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
ClevelandCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CoalCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
ComancheCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CottonCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
WashitaCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CraigCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CreekCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CusterCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
DelawareCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
WagonerCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
DeweyCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
EllisCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
GarfieldCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
GarvinCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
TillmanCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
CarterCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
GrantCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
GreerCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
HarmonCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
StephensCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
HarperCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
HaskellCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
AtokaCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
HughesCounty,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168
