"FAFZone","AdairCounty","AndrewCounty","AtchisonCounty","AudrainCounty","BarryCounty","BartonCounty","BatesCounty","BentonCounty","BollingerCounty","BooneCounty","BuchananCounty","ButlerCounty","CaldwellCounty","CallawayCounty","CamdenCounty","CapeGirardeauCounty","CarrollCounty","CarterCounty","CassCounty","CedarCounty","CharitonCounty","ChristianCounty","ClarkCounty","ClayCounty","ClintonCounty","ColeCounty","CooperCounty","CrawfordCounty","DadeCounty","DallasCounty","DaviessCounty","DeKalbCounty","DentCounty","DouglasCounty","DunklinCounty","FranklinCounty","GasconadeCounty","GentryCounty","GreeneCounty","GrundyCounty","HarrisonCounty","HenryCounty","HickoryCounty","HoltCounty","HowardCounty","HowellCounty","IronCounty","JacksonCounty","JasperCounty","JeffersonCounty","JohnsonCounty","KnoxCounty","LacledeCounty","LafayetteCounty","LawrenceCounty","LewisCounty","LincolnCounty","LinnCounty","LivingstonCounty","McDonaldCounty","MaconCounty","MadisonCounty","MariesCounty","MarionCounty","MercerCounty","MillerCounty","MississippiCounty","MoniteauCounty","MonroeCounty","MontgomeryCounty","MorganCounty","NewMadridCounty","NewtonCounty","NodawayCounty","OregonCounty","OsageCounty","OzarkCounty","PemiscotCounty","PerryCounty","PettisCounty","PhelpsCounty","PikeCounty","PlatteCounty","PolkCounty","PulaskiCounty","PutnamCounty","RallsCounty","RandolphCounty","RayCounty","ReynoldsCounty","RipleyCounty","StCharlesCounty","StClairCounty","SteGenevieveCounty","StFrancoisCounty","StLouisCounty","SalineCounty","SchuylerCounty","ScotlandCounty","ScottCounty","ShannonCounty","ShelbyCounty","StoddardCounty","StoneCounty","SullivanCounty","TaneyCounty","TexasCounty","VernonCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WorthCounty","WrightCounty","StLouiscity"
"179",258.47625,389.13125,424.69,215.48375,420.1,427.51625,410.44625,342.085,235.5225,245.15375,378.6275,277.99375,339.149375,232.9325,313.6,224.263125,307.42125,297.96625,379.30125,382.86625,281.64625,370.52625,215.62125,360.33875,363.818125,257.31875,276.59875,244.74625,397.42125,334.77625,348.226875,368.99625,280.565,363.2675,310.974375,208.453125,229.53,384.73125,362.49375,320.535,365.19875,354.12375,340.66,409.47375,260.9575,339.8025,251.6175,361.43625,430.3575,190.3725,342.41,237.83875,315.0925,330.17125,394.93125,217.01,187.3625,286.723125,307.5975,459.52125,260.455,232.0425,265.26375,193.975,322.815,282.460625,246.920625,276.786875,221.225,200.59,304.73,275.0225,436.095,398.6625,341.5325,252.07625,377.25125,295.810625,213.75875,311.53875,263.48625,181.08375,377.79625,352.1775,287.651875,286.32875,197.113125,247.49375,340.31,273.58,304.815,177.344375,375.1775,206.60625,214.30375,169.35375,295.70625,264.695625,239.6175,246.53375,317.56875,231.8925,261.738125,403.071875,289.66875,398.585,305.28,402.81,200.75875,223.465625,258.276875,347.21625,393.02,343.45,161.561875
"181",390.84,527.58,541.58,351.32,581.12,595.7,558.34,488.64,407.04,391.82,518.34,441.18,460.02,379.42,466.14,376.48,437.42,467.98,527.32,545.92,412.42,532.32,310.5,521,506.48,403.82,423.14,398.4,559.42,498.1,477.06,494.32,441.9,527.7,454.3,358.5,390.42,505.68,522.9,449.8,476.58,500.32,493.22,547.92,404.14,506.24,413.2,509.82,590.4,338.8,488.74,369.62,471.02,477.32,555.6,350.74,336.46,407.02,427.06,619.1,379.86,394.8,422.98,317.02,419.7,431.62,383.58,423.32,346.74,347.42,451.22,418.38,595.7,514.28,514.54,412.26,548.62,439.18,388.22,458.12,414.54,305.02,536.08,515.42,441.5,373.16,325.02,375.32,471.42,435.9,470.38,324.3,526.72,366.92,369.4,314.4,450.52,353.8,334.66,402.68,486.8,352.32,414.5,564.9,404.8,563.2,462.3,551.86,354.52,376.5,426.4,507.62,490.18,507.5,303.8
"182",414.177777777778,537,588.65,363.627777777778,545.586111111111,560.169444444444,549.869444444444,480.180555555556,356.402777777778,383.330555555556,528.138888888889,394.841666666667,483.638888888889,370.941666666667,457.202777777778,330.130555555556,467.711111111111,430.191666666667,518.813888888889,510.391666666667,436.555555555556,496.791666666667,346.555555555556,510.322222222222,519.333333333333,395.338888888889,414.686111111111,362.858333333333,523.891666666667,462.563888888889,497.411111111111,512.855555555555,406.386111111111,492.208333333333,408.008333333333,322.958333333333,354.925,550.05,487.363888888889,476.272222222222,532.227777777778,491.797222222222,484.280555555556,557.35,409.586111111111,470.030555555556,377.680555555556,501.347222222222,554.877777777778,303.269444444444,480.252777777778,392.922222222222,435.519444444444,468.830555555556,520.058333333333,374.083333333333,319.713888888889,430.316666666667,450.4,583.580555555556,403.194444444444,359.272222222222,387.436111111111,340.327777777778,454.35,423.108333333333,337.230555555556,414.819444444444,369.255555555556,335.975,442.747222222222,372.047222222222,560.169444444444,566.2,468.208333333333,376.730555555556,511.808333333333,390.986111111111,345.036111111111,449.630555555556,379.030555555556,328.5,530.3,479.891666666667,405.958333333333,419.405555555556,348.816666666667,405.116666666667,495.094444444444,400.369444444444,424.047222222222,289.108333333333,518.208333333333,331.430555555556,333.886111111111,279.219444444444,442.041666666667,436.311111111111,370.7,356.336111111111,449.919444444444,375.605555555556,368.191666666667,529.358333333333,447.694444444444,527.669444444444,426.786111111111,542.941666666667,319.369444444444,340.986111111111,387.041666666667,472.102777777778,566.45,471.969444444444,268.380555555556
"183",501.9,628.275,653.1375,467.1875,658.7,673.275,662.6,592.9,475.0125,496.075,619.0125,513.475,571.0375,483.7,570.4,448.7625,566.7625,548.8125,631.55,623.5,523.4625,609.9,416.1,623.8,607.15,508.1,527.425,475.975,637,575.675,592.775,610.15,519.5,605.3,526.625,436.0625,468.0125,617.525,600.475,565.3875,588.4375,604.5375,597.475,648.6,522.325,583.825,490.8,614.1,667.9875,416.375,593,480.6625,548.6,581.575,633.175,461.775,432.45,518.0625,538.125,696.7,490.9,472.3875,500.5375,428.0625,530.4625,535.85,455.875,527.5625,457.775,448.7,555.5,490.675,673.275,626.8,586.8375,489.8375,626.2125,511.475,465.8125,562.375,492.125,416.075,644.075,593,519.0625,483.45,436.05,486.3,609.5625,513.475,542.675,401.85,630.9375,444.525,447,391.975,554.8,464.1625,440.25,474.975,564.4,463.3,486.8125,642.4625,526.5375,640.775,539.9,656.125,432.1,454.1,503.9375,585.2,602.025,585.075,381.375
"189",418.194262295082,542.698360655738,588.84262295082,359.58606557377,548.215573770492,562.786065573771,551.572950819672,481.884426229508,345.533606557377,385.038524590164,530.885245901639,382.758196721311,488.077049180328,372.663114754098,455.246721311475,318.956557377049,460.17131147541,417.374590163934,520.520491803279,513.012295081967,431.295081967213,499.415573770492,365.598360655738,509.741803278689,518.468852459016,397.056557377049,416.39262295082,365.469672131148,526.51393442623,465.181147540984,507.585245901639,526.604918032787,409.005737704918,494.812295081967,396.005737704918,325.57131147541,357.523770491803,557.824590163934,489.982786885246,483.829508196721,541.673770491803,493.506557377049,482.317213114754,563.039344262295,407.404098360656,466.682786885246,379.47131147541,503.063114754098,557.494262295082,305.886065573771,481.972950819672,396.95,438.125409836066,470.538524590164,522.682786885246,378.320491803279,323.051639344262,438.324590163934,458.403278688525,586.205737704918,411.183606557377,360.966393442623,390.047540983606,347.147540983607,479.273770491803,424.235245901639,325.146721311475,416.527049180328,371.104918032787,338.258196721311,444.463114754098,359.963114754098,562.786065573771,565.596721311475,456.129508196721,379.352459016393,507.376229508197,379.125409836066,324.012295081967,451.343442622951,381.635245901639,325.62131147541,528.645081967213,482.512295081967,408.569672131148,436.738524590164,346.545901639344,397.954098360656,488.458196721311,402.154918032787,411.963114754098,294.915573770492,517.077868852459,334.033606557377,336.505737704918,281.784426229508,443.763114754098,427.895901639344,389.744262295082,344.246721311475,445.148360655738,382.419672131148,356.102459016393,531.969672131148,449.031967213115,530.28606557377,429.405737704918,540.97868852459,325.164754098361,343.605737704918,376.966393442623,474.717213114754,571.288524590164,474.581147540984,271.640163934426
"190",209.685858585859,240.580808080808,218.159595959596,300.431313131313,460.821212121212,389.141414141414,333.819191919192,344.367676767677,477.732828282829,295.937373737374,241.481818181818,522.25808080808,245.120202020202,322.867676767676,372.743434343434,478.75,258.706565656565,501.720707070707,300.720202020202,390.985858585859,264.493939393939,426.458585858586,208.054040404041,260.078787878788,244.465656565657,331.889898989899,319.473737373737,400.788383838383,416.928282828283,388.265656565657,216.448484848485,225.793939393939,418.936868686869,460.712121212121,576.724747474748,379.834848484849,362.19393939394,206.644444444444,413.069696969697,207.239393939394,192.324242424242,337.250505050505,373.040404040404,252.894949494949,291.949494949495,480.20303030303,467.392424242425,275.205050505051,416.538383838384,399.065151515152,313.616161616162,220.210101010101,396.152525252525,292.378787878788,436.249494949495,233.976262626262,321.363131313131,243.677777777778,233.106060606061,456.349494949495,239.80404040404,459.075252525252,369.060606060606,254.237878787879,183.557575757576,352.885858585859,526.65707070707,337.550505050505,266.651515151515,329.320202020202,350.69898989899,540.768181818182,432.927272727273,201.572727272727,510.545454545455,350.746464646465,477.858585858586,561.558080808081,452.513636363636,314.176767676768,391.568686868687,294.889898989899,264.382828282828,388.266666666667,386.942424242424,185.175757575758,278.917676767676,265.631313131313,268.949494949495,458.54191919192,532.789393939393,351.785858585858,365.225252525253,431.224242424243,433.69191919192,372.45707070707,281.940909090909,191.240404040404,195.30101010101,501.00606060606,463.834848484849,253.305050505051,517.090404040405,456.894949494949,208.627272727273,457.320202020202,441.489393939394,361.823232323232,349.103535353536,429.382323232323,490.641919191919,425.739393939394,189.853535353535,436.9,378.599494949495
"201",200.255555555556,82.3222222222222,132.122222222222,215.855555555555,220.877777777778,140.088888888889,86.5555555555556,140.711111111111,390.133333333333,172.755555555556,66.7666666666667,392.5,105.288888888889,202.388888888889,173.944444444445,391.155555555556,116.644444444444,341.355555555555,67.1222222222222,147.2,153.433333333333,206.655555555556,257.488888888889,57.6333333333333,79.2444444444445,190.777777777777,153.511111111111,267.788888888889,173.822222222222,180.188888888889,107.344444444444,96.8444444444444,272.288888888889,254.738888888889,438.733333333333,271.155555555556,235.277777777778,120.722222222222,187.822222222222,132.144444444444,130.211111111111,102.8,157.622222222222,101.888888888889,161.711111111111,294.855555555555,342.655555555556,52.7888888888889,162.255555555556,311.666666666667,96.3666666666667,223.411111111111,202.311111111111,94.3888888888889,201.588888888889,250.711111111111,261.511111111111,153.111111111111,122.777777777778,201.322222222222,180.988888888889,363.433333333334,225.822222222222,240.711111111111,152.655555555556,189.377777777778,432.266666666667,162.488888888889,211.211111111111,221.388888888889,163.633333333333,443.6,183.977777777778,110.744444444444,334.455555555556,211.811111111111,271.855555555555,463.288888888889,364.9,123.855555555556,245.133333333333,250.988888888889,53.3888888888889,159.955555555556,219.322222222222,183.733333333333,240.272222222222,171.422222222222,84.2111111111111,319.366666666667,370.633333333333,265.344444444444,129.022222222222,343.611111111111,337.766666666667,284.955555555556,130.688888888889,211.911111111111,234.744444444444,413.388888888889,314.233333333333,212.777777777778,414.633333333333,234.611111111111,159.6,237.533333333334,282.477777777778,113.211111111111,241.788888888889,314.455555555556,389.344444444444,218.755555555556,137.111111111111,239.966666666667,291.066666666666
"202",380.016666666667,260.65,273.6,378.066666666667,253.283333333333,192.95,225.583333333333,279.85,518.166666666667,335,227.066666666667,451.283333333333,285.066666666667,364.616666666667,315.45,537.45,287.066666666667,408.516666666667,210.916666666667,220.6,325.5,273.816666666667,437.25,226.166666666667,250.75,342.516666666667,315.733333333333,397.583333333333,229.85,275.116666666667,287.116666666667,275.15,397.916666666667,321.916666666667,493.416666666667,425.583333333333,386.233333333333,299.05,259.383333333333,311.916666666667,310,247.35,249.15,280.95,325.533333333333,362.033333333333,467.85,212.816666666667,195.216666666667,465,251.616666666667,403.166666666667,313.816666666667,256.416666666667,233.966666666667,430.466666666667,426.166666666667,332.866666666667,302.533333333333,227.383333333333,360.75,503.433333333333,370.166666666667,420.5,332.416666666667,346.95,521,316.216666666667,393.066666666667,383.616666666667,326.016666666667,504.716666666667,212.883333333333,289.85,401.616666666667,365.25,339.033333333333,515.566666666667,515.883333333333,279.116666666667,370.533333333333,420.216666666667,221.416666666667,253.866666666667,342.866666666667,363.516666666667,412.116666666667,341.316666666667,254.666666666667,431.216666666667,437.816666666667,427.566666666667,236.883333333333,493.383333333333,477.25,443.566666666667,295.716666666667,391.666666666667,414.516666666667,542.166666666667,391.466666666667,392.533333333333,476.816666666667,280.866666666667,339.35,304.716666666667,349.65,187.616666666667,404.016666666667,445.75,455.566666666667,294.016666666667,315.45,314.983333333333,448.633333333333
"209",410.046111111111,280.059444444444,283.463333333333,424.035,367.152777777777,296.263888888888,291.508333333333,343.410555555556,580.719444444444,381.700555555556,260.247777777778,559.878333333334,315.075,408.416111111111,375.985,588.502777777778,325.021666666667,515.996111111111,273.877222222222,322.941666666666,361.782777777777,381.305,467.265,268.902222222222,288.220555555556,400.21,362.046111111111,471.787222222222,338.889444444445,370.738333333333,317.135,294.586111111112,474.297222222223,429.387222222222,603.016111111112,473.301666666667,444.538333333334,318.46,365.278333333334,341.938333333334,339.991666666667,309.418333333334,346.811666666666,286.541111111111,371.297222222223,469.529444444444,541.983888888888,262.440555555556,307.256111111112,513.077222222223,307.125,433.192777777777,397.661666666667,303.280555555555,348.113888888888,460.475,470.095,362.882777777778,332.567222222223,342.930555555556,390.766111111112,562.565555555555,434.285,450.311666666666,362.459444444445,398.328333333333,615.725,370.330555555556,413.305,429.601666666666,374.659444444444,621.309444444444,327.941666666666,306.856666666667,509.096111111111,421.017222222222,446.529444444444,641.419444444444,564.767222222222,333.090555555556,446.936111111111,460.193888888889,263.711666666666,348.448333333333,419.637222222222,393.526111111112,449.970555555556,379.845,296.085,516.935,545.275,472.302777777777,322.777222222222,542.676111111111,536.756111111112,490.069444444444,341.525,421.692777777777,444.535,605.368333333334,493.643888888888,422.566111111111,590.546111111111,398.587222222223,369.375,412.176111111111,457.135,289.339444444444,449.375,511.827222222223,566.993888888888,398.969444444445,335.166111111111,419.926111111111,495.568333333333
"211",532.775,653.45,705.075,472.35,641.35,655.8875,654.4625,584.775,409.1,487.9125,642.7375,420.225,600.925,475.5625,551.4375,382.8125,580.0125,455.575,623.3875,606.1375,554.2125,592.55,465.3125,615.675,646.0875,499.9375,519.275,458.5625,619.6375,558.2875,616.225,632.9875,502.1375,583.3,435.575,418.6625,450.65,670.175,583.0875,594.95,652.35,596.3875,578.5125,673.775,514.175,523.75,468.9,605.9625,650.6125,399.0125,584.875,511.5125,531.25,573.4125,615.7875,494.2125,424.2875,549,569.0625,679.3375,521.8625,449.775,483.15,458.625,577.4,527.1625,362.625,519.3875,486.5875,440.575,547.3625,397.45,655.8875,682.6375,493.5875,472.4625,560.725,413.525,373.25,554.2375,474.75,443.775,635.9125,575.6375,501.6625,538.1875,463.975,523.6875,601.4125,488.0125,449.45,393.6875,617.9125,427.15,429.6375,374.875,546.6625,554.8875,489.475,381.7,498.4625,493.8875,393.575,625.0625,566.275,623.3875,522.5375,637.15,423.9625,436.7375,445.8625,567.85,686.5625,567.6875,365.6375
"212",493.681818181818,610.327272727273,662.009090909091,402.563636363636,561.5,579.690909090909,584.690909090909,514.990909090909,316.181818181818,418.127272727273,595.309090909091,328.309090909091,556.036363636364,405.781818181818,480.490909090909,289.909090909091,510.218181818182,363.672727272727,553.609090909091,535.190909090909,484.427272727273,511.9,466.709090909091,545.890909090909,576.318181818182,430.136363636364,449.5,387.618181818182,544.290909090909,487.318181818182,579.709090909091,605.590909090909,420.1,484.381818181818,343.690909090909,347.718181818182,379.690909090909,642.736363636364,504.581818181818,557.390909090909,624.927272727273,526.609090909091,507.527272727273,630.709090909091,444.4,431.809090909091,370.345454545455,536.172727272727,571.527272727273,328.027272727273,515.090909090909,472.418181818182,460.290909090909,503.627272727273,536.718181818182,455.945454545455,354.509090909091,511.409090909091,531.509090909091,600.263636363636,484.290909090909,348.754545454545,412.209090909091,417.736363636364,580,455.809090909091,270.690909090909,449.618181818182,433.718181818182,370.790909090909,477.563636363636,305.509090909091,576.818181818182,639.536363636364,401.690909090909,401.509090909091,468.809090909091,321.6,295.527272727273,484.427272727273,403.8,383.290909090909,566.127272727273,504.690909090909,430.718181818182,536.018181818182,405.409090909091,453.909090909091,531.618181818182,392.309090909091,357.509090909091,323.909090909091,542.809090909091,341.472727272727,351.9,304.218181818182,476.872727272727,515.809090909091,490.827272727273,289.790909090909,406.572727272727,453.009090909091,301.672727272727,544.427272727273,527.190909090909,537.645454545455,438.690909090909,566.209090909091,354.190909090909,361.654545454545,353.972727272727,491.045454545455,659.127272727273,479.290909090909,295.127272727273
"219",538.139108910891,654.389108910891,706.047029702971,446.952475247524,585.565841584159,608.285148514851,626.173267326732,559.379702970297,325.85099009901,462.526237623763,639.402475247525,338.382178217822,599.972277227723,450.15594059406,518.179207920792,299.592574257426,554.620297029703,373.737128712871,598.009405940594,570.45396039604,528.825742574257,534.504455445545,511.741089108911,590.263861386139,620.719306930693,474.543564356435,493.885643564357,422.362871287129,569.912376237624,525.039108910891,623.258910891089,648.79801980198,439.782673267327,489.379702970297,350.785148514852,391.005445544555,422.961881188119,685.986138613861,530.921782178218,600.95,668.168316831683,570.999504950495,545.245544554456,674.734158415841,488.789603960396,441.9,375.297524752476,580.557425742574,596.895049504951,364.330198019802,559.467821782178,516.887128712872,497.990594059406,548.026237623762,562.078712871287,500.514356435644,398.909405940594,555.004455445545,575.086633663366,625.60594059406,527.878712871287,350.698019801981,449.911386138614,462.10099009901,622.210396039604,493.530198019802,280.773762376238,494.018316831683,477.829207920792,415.175742574257,521.952475247524,315.617821782178,602.184158415841,683.590099009901,411.75693069307,444.785643564357,478.880693069307,329.006930693069,320.338118811881,528.834653465346,441.499504950495,427.538118811881,610.525247524753,540.181683168317,468.431188118812,582.225247524752,449.657920792079,498.298514851485,576.019306930693,400.542574257425,367.59405940594,368.737128712871,578.85198019802,356.034158415841,374.258415841585,349.310396039604,521.25693069307,560.268811881188,535.886138613861,299.873762376238,416.614356435643,497.374752475248,311.736138613861,567.053960396039,571.65,551.763861386139,459.808415841584,602.244059405941,398.566831683169,390.886633663367,362.887623762377,512.171782178218,702.376237623763,493.377722772277,340.483168316832
"221",843.2,822.083333333333,873.761111111111,751.177777777778,570.105555555555,659.516666666667,712.416666666667,664.294444444444,573.788888888889,766.755555555556,807.055555555556,525.755555555556,788.65,754.377777777778,669.194444444445,547.555555555556,815.161111111111,547.211111111111,716.988888888889,640.994444444444,833.066666666667,558.55,820.444444444444,762.188888888888,794.672222222222,711.477777777778,798.111111111111,681.566666666667,625.85,616.572222222222,820.394444444445,823.894444444445,621.777777777778,599.877777777778,488.222222222222,677.355555555555,709.288888888889,861.083333333333,582.772222222222,875.227777777777,843.272222222222,671.655555555556,640.672222222222,842.45,793.022222222222,553.177777777778,599.755555555556,746.127777777778,627.322222222223,631.011111111111,700.972222222222,821.955555555556,634.411111111111,736.238888888889,596.416666666667,805.7,703.144444444445,832.838888888889,849.394444444445,591.738888888889,832.922222222222,577.066666666667,666.233333333333,767.066666666667,904.05,691.455555555556,520.288888888889,713.227777777777,782.355555555555,719.4,692.394444444445,496.566666666667,611.572222222222,851.288888888889,535.077777777778,690.233333333333,570.116666666667,462.866666666667,576.288888888889,690.872222222222,643.755555555556,731.877777777778,777.872222222222,611.694444444444,654.255555555556,889.377777777778,754.055555555556,802.522222222222,764.238888888889,574.466666666667,512.466666666667,676.844444444444,652.672222222222,601.022222222222,625.277777777778,660.955555555556,781.783333333334,865.344444444444,844.566666666667,526.455555555556,581.677777777778,802.333333333333,534.088888888889,551.427777777778,853.127777777778,534.227777777778,595.944444444444,684,702.777777777778,646.977777777778,546.211111111111,619.927777777777,877.472222222222,615.755555555556,657.066666666667
"222",874.05,824.3,875.975,807.75,588.9,648.125,701.025,711.6,727.9,787.15,809.275,616.15,834.225,776.65,704.8,701.6,800.95,627.05,732.85,688.3,815.15,613.15,974.5,778.05,810.525,752.8,769.8,719,673.15,663.85,836.325,839.775,680.4,632.35,642.3,831.4,756.25,863,630.05,861.075,859.125,718.95,687.95,844.675,797.45,611.8,683.25,762.025,615.95,785.1,748.25,976,676.45,772.05,624.5,959.8,857.2,823.85,828.05,575.45,853.35,673.65,724.85,921.1,881.625,731.45,674.4,750.05,830.45,873.5,728,650.6,595.3,853.525,593.7,748.85,592.55,616.9,730.4,738.15,702.35,886,782.575,659,705.45,879.4,908.1,822.95,796.025,654.25,592.25,830.9,699.95,755.1,737.6,815,767.6,896.15,998.6,680.5,640.3,902.15,688.2,605.95,856.85,588.75,654.55,672.625,856.9,759.3,642.85,656.65,879.375,647.65,811.1
"223",854.51,906.9,958.53,762.51,626.535,720.34,773.235,751.51,585.11,778.09,891.83,537.09,916,765.71,695.01,558.87,870.17,558.51,801.8,728.21,844.38,626.56,831.72,847,879.46,722.8,809.41,692.88,713.02,703.76,905.21,908.71,633.1,611.21,499.52,688.67,720.61,945.9,669.99,917.31,928.09,758.83,727.9,927.21,804.32,564.5,611.08,830.91,688.16,642.31,788.17,833.29,658.37,863.59,699.59,817.01,714.45,871.37,891.42,652.57,844.21,588.38,677.53,778.38,939.91,702.74,531.61,738.67,793.67,730.71,718.21,507.89,672.37,936.1,546.4,701.53,599.68,474.19,587.61,778.09,655.09,743.21,862.68,698.91,665.58,900.71,765.34,813.83,891.58,585.79,523.79,688.14,739.84,612.32,636.6,672.24,836.81,876.64,855.9,537.76,593.01,813.63,545.41,610.32,888.02,593.145,607.22,744.78,714.11,658.31,557.51,645.41,962.29,627.04,668.4
"229",753.717441860465,725.758139534884,777.413953488372,683.18023255814,479.80465116279,552.483720930232,605.374418604651,572.947674418604,532.25,664.49534883721,710.710465116279,471.479069767442,694.237209302325,653.425581395349,564.44534883721,521.859302325581,666.123255813954,482.281395348837,620.659302325582,549.656976744186,679.858139534884,472.945348837209,780.436046511628,665.859302325581,698.339534883721,611.963953488372,638.120930232559,587.063953488372,534.48488372093,525.223255813954,724.074418604651,727.56511627907,533.205813953488,493.648837209303,451.577906976744,628.872093023256,623.93488372093,764.758139534884,491.430232558139,719.4,746.946511627907,580.293023255814,549.338372093023,746.1,664.273255813953,464.6,540.813953488372,649.791860465116,520.290697674418,591.080232558139,609.624418604652,765.098837209302,535.48488372093,638.783720930232,499.41976744186,765.717441860465,662.783720930232,687.506976744186,692.790697674418,484.697674418604,730.65,526.363953488372,577.651162790698,727.067441860466,756.938372093024,591.844186046512,494.620930232558,609.6,709.811627906976,666.374418604651,587.639534883721,470.880232558139,504.518604651162,754.956976744186,446.504651162791,601.653488372093,453.397674418605,437.173255813953,550.61976744186,599.536046511628,555.186046511628,691.538372093023,681.546511627907,520.361627906977,564.55,745.596511627907,710,700.258139534883,665.437209302326,509.544186046512,447.544186046512,636.483720930232,561.31511627907,562.794186046512,564.81511627907,620.58488372093,632.75,775.85,790.366279069768,500.761627906977,493.111627906977,731.498837209302,494.433720930232,465.805813953488,721.719767441861,448.620930232558,507.353488372093,576.943023255814,655.982558139535,586.51976744186,495.509302325582,516.154651162791,781.154651162791,508.959302325581,616.71511627907
"230",1525.621875,1644.58125,1670.834375,1479.79375,1658.00625,1672.58125,1661.90625,1592.21875,1474.31875,1495.36875,1635.33125,1512.775,1594.75,1482.99375,1569.69375,1448.0625,1587.45625,1548.121875,1630.85,1622.8,1561.675,1609.19375,1460.740625,1623.1,1623.45625,1507.3875,1526.73125,1475.26875,1636.3,1574.96875,1626.690625,1621.321875,1518.79375,1604.6,1525.93125,1435.3625,1467.31875,1629.596875,1599.775,1587.69375,1600.496875,1603.83125,1596.775,1664.93125,1521.625,1583.125,1490.0875,1613.39375,1667.2875,1415.68125,1592.3,1504.36875,1547.9125,1580.86875,1632.46875,1485.515625,1431.75,1541.76875,1561.83125,1695.99375,1514.625,1471.6875,1499.83125,1451.775,1570.853125,1535.15625,1455.16875,1526.8625,1481.50625,1448.015625,1554.79375,1489.98125,1672.58125,1642.353125,1586.14375,1489.14375,1625.525,1476.9375,1465.121875,1561.68125,1491.43125,1439.8,1643.36875,1592.3,1518.3625,1516.603125,1459.75,1531.14375,1608.8625,1512.775,1541.98125,1401.15625,1630.25,1443.83125,1446.29375,1391.26875,1554.0875,1498.590625,1484.903125,1474.26875,1563.6875,1487.04375,1486.121875,1641.76875,1559.125,1640.08125,1539.1875,1655.4375,1431.40625,1453.39375,1503.25,1584.50625,1614.096875,1584.36875,1380.675
"241",980.585714285715,1099.55,1151.2,934.75,1112.97142857142,1127.52142857143,1116.87142857142,1047.2,906.8,950.321428571428,1090.3,918.221428571429,1049.71428571428,937.95,1024.68571428571,880.521428571428,1042.42142857143,953.585714285715,1085.81428571429,1077.77142857143,1016.62142857143,1064.17857142857,911.6,1078.06428571429,1078.42142857143,962.35,981.7,930.221428571429,1091.27142857143,1029.92142857143,1063.81428571429,1079.25,973.75,1059.56428571429,931.114285714286,890.321428571428,922.3,1116.45,1054.72142857143,1042.67857142857,1098.62142857143,1058.8,1051.75,1119.9,976.6,1021.75,945.05,1068.35,1122.25,870.65,1047.27142857143,959.321428571428,1002.88571428572,1035.82142857143,1087.42142857143,940.5,886.714285714286,996.721428571429,1016.8,1150.95,969.6,926.65,954.8,906.721428571429,1019.4,990.107142857143,860.621428571429,981.821428571428,936.457142857143,903,1009.75,895.45,1127.52142857143,1128.75,991.6,944.1,1058.72142857143,909.035714285714,890.885714285714,1016.65,946.4,894.764285714286,1098.32142857143,1047.27142857143,973.321428571428,984.45,914.714285714286,986.1,1063.82142857143,967.721428571429,947.45,856.107142857143,1085.2,898.8,901.25,846.221428571429,1009.05,1002.71428571429,935.75,879.721428571429,996.45,942,891.585714285715,1096.72142857143,1014.1,1095.02142857143,994.15,1110.4,886.385714285714,908.35,943.885714285714,1039.47142857142,1149.12142857143,1039.32142857143,835.621428571429
"242",974.66,1093.64,1145.28,928.86,1107.06,1121.62,1110.96,1041.26,891.56,944.42,1084.38,903,1043.78,932.06,1018.76,865.3,1036.5,938.36,1079.9,1071.86,1010.72,1058.26,905.68,1072.16,1072.5,956.44,975.76,924.3,1085.36,1024.02,1057.9,1073.36,967.86,1046.14,893.82,884.4,916.36,1110.54,1048.8,1036.76,1092.72,1052.88,1045.82,1113.98,970.68,1006.56,939.16,1062.46,1116.36,864.72,1041.36,953.42,996.96,1029.9,1081.52,934.56,880.78,990.8,1010.88,1145.06,963.68,920.76,948.88,900.8,1013.48,984.2,845.4,975.9,930.56,897.06,1003.86,880.22,1121.62,1122.86,976.38,938.18,1043.5,871.76,875.26,1010.72,940.46,888.86,1092.4,1041.36,967.4,978.56,908.78,980.18,1057.9,955.14,932.22,850.2,1079.3,892.88,895.36,840.3,1003.16,996.78,929.84,864.5,981.26,936.08,876.36,1090.8,1008.18,1089.12,988.26,1104.48,880.46,902.46,928.66,1033.56,1143.22,1033.4,829.72
