"County","Metropolitan","Town"
"AdairCounty",0,6.542872522838
"AndrewCounty",0.579630222072,2.9654371059
"AtchisonCounty",0,0
"AudrainCounty",0,7.070154649648
"BarryCounty",0,7.292194187808
"BartonCounty",0,2.777058712304
"BatesCounty",0,2.139727476842
"BentonCounty",0,2.57320187563
"BollingerCounty",0,0
"BooneCounty",61.809164924936,3.645869293724
"BuchananCounty",38.0261628097,0.05208129878
"ButlerCounty",0,15.702449419748
"CaldwellCounty",0,0
"CallawayCounty",4.386197098706,6.57666069496
"CamdenCounty",0,15.921575432216
"CapeGirardeauCounty",34.57207115158,0
"CarrollCounty",0,2.170088993714
"CarterCounty",0,0
"CassCounty",26.963115021952,10.12452301531
"CedarCounty",0,1.912300657476
"CharitonCounty",0,0
"ChristianCounty",28.20974919039,0
"ClarkCounty",0,0
"ClayCounty",90.522381084674,11.186590002994
"ClintonCounty",0,2.606649119686
"ColeCounty",35.602670440162,0
"CooperCounty",0,4.573852709358
"CrawfordCounty",0,5.56491708365
"DadeCounty",0,0
"DallasCounty",0,2.127292289728
"DaviessCounty",0,0
"DeKalbCounty",0,1.442362399706
"DentCounty",0,3.473928034472
"DouglasCounty",0,2.089687113234
"DunklinCounty",0,9.021499485772
"FranklinCounty",0,29.408697445216
"GasconadeCounty",0,1.907685194168
"GentryCounty",0,0
"GreeneCounty",114.09521822876,6.962001687918
"GrundyCounty",0,3.534817092076
"HarrisonCounty",0,1.532338837582
"HenryCounty",0,6.731088753594
"HickoryCounty",0,0
"HoltCounty",0,0
"HowardCounty",0,2.718845727662
"HowellCounty",0,8.083490545606
"IronCounty",0,2.162092435192
"JacksonCounty",271.9387235717,2.36700796355
"JasperCounty",54.612899709538,9.104860065878
"JeffersonCounty",107.271297040796,6.244905640276
"JohnsonCounty",0,17.733592658926
"KnoxCounty",0,0
"LacledeCounty",0,12.247082466722
"LafayetteCounty",0.05661220575,6.680554565528
"LawrenceCounty",0,10.405463185774
"LewisCounty",0,0
"LincolnCounty",0,8.688471838896
"LinnCounty",0,2.937463629898
"LivingstonCounty",0,7.546670154988
"McDonaldCounty",0.2501361807,0
"MaconCounty",0,2.998934543216
"MadisonCounty",0,2.335490843392
"MariesCounty",0,0
"MarionCounty",0,11.657459538788
"MercerCounty",0,0
"MillerCounty",0,3.077995877552
"MississippiCounty",0,5.692334218568
"MoniteauCounty",0,3.532442950878
"MonroeCounty",0,0
"MontgomeryCounty",0,1.739837774422
"MorganCounty",0,0
"NewMadridCounty",0,4.94510754305
"NewtonCounty",9.80201201471,8.213520432758
"NodawayCounty",0,5.412784787508
"OregonCounty",0,1.504433701634
"OsageCounty",0,0
"OzarkCounty",0,0
"PemiscotCounty",0,4.570404432396
"PerryCounty",0,6.514735339588
"PettisCounty",0,18.845652519672
"PhelpsCounty",0,12.87500555475
"PikeCounty",0,4.05010187144
"PlatteCounty",51.445399982958,5.87983345791
"PolkCounty",0,5.365988452904
"PulaskiCounty",0,25.931744687676
"PutnamCounty",0,0
"RallsCounty",0,0.775762702134
"RandolphCounty",0,8.561338102846
"RayCounty",0,4.343529352788
"ReynoldsCounty",0,0
"RipleyCounty",0,0
"StCharlesCounty",143.16403085558,0
"StClairCounty",0,0
"SteGenevieveCounty",0,2.457004864832
"StFrancoisCounty",0,22.771078580394
"StLouisCounty",370.685731699264,9.846403319956
"SalineCounty",0,6.205864936546
"SchuylerCounty",0,0
"ScotlandCounty",0,0
"ScottCounty",0,12.101694214214
"ShannonCounty",0,0
"ShelbyCounty",0,0
"StoddardCounty",0,5.830888851778
"StoneCounty",0,5.546435925318
"SullivanCounty",0,0
"TaneyCounty",0,33.447003514454
"TexasCounty",0,0.125157279912
"VernonCounty",0,5.569464206904
"WarrenCounty",0,8.39093468786
"WashingtonCounty",0,2.754109195526
"WayneCounty",0,0
"WebsterCounty",0,5.503098678532
"WorthCounty",0,0
"WrightCounty",0,2.606164175574
"StLouiscity",61.735292415378,0
