,Age0to14,Age15to19,Age20to29,Age30to54,Age55to64,Age65Plus
0-0-0-0-0-1,0,0,0,0,0,0.362213931733393
0-0-0-0-0-2,0,0,0,0,0,0.341555765911242
0-0-0-0-1-0,0,0,0,0,0.16293878850593,0
0-0-0-0-1-1,0,0,0,0,0.0975085568733583,0.068210924884459
0-0-0-0-1-2,0,0,0,0,0.00445753402849638,0.00629210980566847
0-0-0-0-2-0,0,0,0,0,0.320862851229802,0
0-0-0-0-2-1,0,0,0,0,0.0103478468518666,0.00356367281029011
0-0-0-0-2-2,0,0,0,0,0.000955185863249224,0.000668188651929395
0-0-0-1-0-0,0,0,0,0.112711740195565,0,0
0-0-0-1-0-1,0,0,0,0.0176720618103394,0,0.0469959351857008
0-0-0-1-0-2,0,0,0,0.00590464624468686,0,0.0322401024555933
0-0-0-1-1-0,0,0,0,0.0293138466048284,0.111438350712409,0
0-0-0-1-1-1,0,0,0,0.00318264620280994,0.0120990209344902,0.008463722924439
0-0-0-1-1-2,0,0,0,0.000272200004187692,0.00103478468518666,0.00144774207918036
0-0-0-1-2-0,0,0,0,0.00274293850373752,0.0208548913476081,0
0-0-0-1-2-1,0,0,0,0.000146569233024142,0.00111438350712409,0.00038977671362548
0-0-0-1-2-2,0,0,0,4.18769237211834e-05,0.000318395287749741,0.000222729550643132
0-0-0-2-0-0,0,0,0,0.149961263845558,0,0
0-0-0-2-0-1,0,0,0,0.00940136937540568,0,0.011804666184086
0-0-0-2-0-2,0,0,0,0.00236604619024686,0,0.00606938025502534
0-0-0-2-1-0,0,0,0,0.00433426160514249,0.0078802833718061,0
0-0-0-2-1-1,0,0,0,0.000837538474423669,0.00143277879487384,0.00100228297789409
0-0-0-2-1-2,0,0,0,0.000104692309302959,0.000159197643874871,0.000222729550643132
0-0-0-2-2-0,0,0,0,0.000711907703260119,0.00278595876781024,0
0-0-0-2-2-1,0,0,0,0.000146569233024142,0.000477592931624612,0.000167047162982349
0-0-0-2-2-2,0,0,0,0.000104692309302959,0.000318395287749741,0.000278411938303914
0-0-1-0-0-0,0,0,0.13579742699612,0,0,0
0-0-1-0-0-1,0,0,0.00505411476414131,0,0,0.00551255637841751
0-0-1-0-0-2,0,0,0.00224627322850725,0,0,0.00512277966479203
0-0-1-0-1-0,0,0,0.00699407800694303,0,0.0109050386054286,0
0-0-1-0-1-1,0,0,0.00260363487849704,0,0.0040595399188092,0.00283980177069993
0-0-1-0-1-2,0,0,0.000204206657137023,0,0.000318395287749741,0.000445459101286263
0-0-1-0-2-0,0,0,0.00765774964263835,0,0.0240388442251055,0
0-0-1-0-2-1,0,0,0.000306309985705534,0,0.000955185863249224,0.000334094325964697
0-0-1-0-2-2,0,0,5.10516642842557e-05,0,0.000159197643874871,0.000167047162982349
0-0-1-1-0-0,0,0,0.0426281396773535,0.0174836156535941,0,0
0-0-1-1-0-1,0,0,0.00352256483561364,0.00144475386838083,0,0.00384208474859402
0-0-1-1-0-2,0,0,0.00102103328568511,0.000418769237211834,0,0.00222729550643132
0-0-1-1-1-0,0,0,0.0110271594853992,0.00452270776188781,0.017193345538486,0
0-0-1-1-1-1,0,0,0.000765774964263835,0.000314076927908876,0.00119398232906153,0.000835235814911743
0-0-1-1-2-0,0,0,0.000561568307126812,0.000230323080466509,0.00175117408262358,0
0-0-1-2-0-0,0,0,0.0321114968347968,0.0270943696476057,0,0
0-0-1-2-0-1,0,0,0.00127629160710639,0.00113067694047195,0,0.00139205969151957
0-0-1-2-0-2,0,0,0.000306309985705534,0.000293138466048284,0,0.000668188651929395
0-0-1-2-1-0,0,0,0.00107208494996937,0.000921292321866036,0.00167157526068614,0
0-0-1-2-1-1,0,0,0.000204206657137023,0.000188446156745325,0.000318395287749741,0.000222729550643132
0-0-1-2-2-0,0,0,0.000102103328568511,8.37538474423669e-05,0.000318395287749741,0
