Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,KansasCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,StJoseph,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Topeka,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Topeka,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Topeka,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Topeka,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Wichita,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Wichita,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Wichita,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Wichita,0,0,0,0,0,0,0,0,0,0,0,0,0
