"SCTG","Medium","Heavy","N_Medium","N_Heavy"
1,0.122549959181878,0.877450040818122,0,3
2,0.697101411750101,0.302898588249899,8,2
3,0.572088761801392,0.427911238198608,43,10
4,0.871435254779618,0.128564745220382,21,2
5,0.0763722238391646,0.923627776160835,6,3
6,0.192501294148437,0.807498705851563,2,1
7,0.150448655797899,0.849551344202101,19,43
8,0.554948965288957,0.445051034711043,8,4
9,0.134342821827482,0.865657178172518,0,0
10,0.180092580510765,0.819907419489235,8,19
11,0.532061763030145,0.467938236969855,6,2
12,0.857937622746149,0.142062377253851,115,17
13,0.574043705293349,0.425956294706651,2,3
14,0.296984478905375,0.703015521094625,0,0
15,0.254762106060935,0.745237893939064,0,0
16,0.292247289852626,0.707752710147374,0,0
17,0.0512840369554983,0.948715963044502,1,4
18,0.687335523290351,0.312664476709649,13,5
19,0.738732028713651,0.261267971286349,15,3
20,0.153884141884506,0.846115858115494,2,0
21,0.48565728180227,0.51434271819773,0,0
22,0.634547071721447,0.365452928278553,4,0
23,0.220262195048898,0.779737804951102,0,0
24,0.143309869173441,0.856690130826559,2,0
25,0.397757329391338,0.602242670608662,28,21
26,0.407488039119738,0.592511960880262,23,22
27,0.0664638925860683,0.933536107413932,1,3
28,0.13006920545436,0.86993079454564,1,4
29,0.499509853805331,0.500490146194669,1,0
30,0.122154702334916,0.877845297665084,0,0
31,0.703397735162551,0.296602264837449,26,6
32,0.111509729259209,0.888490270740792,2,3
33,0.809084484141462,0.190915515858538,33,5
34,0.0247480338510972,0.975251966148903,2,15
35,0.267488635666556,0.732511364333444,1,0
36,0.596214827704798,0.403785172295202,35,9
37,0.0687078468861626,0.931292153113837,0,4
38,0.301345390186715,0.698654609813286,0,0
39,0.148763387570513,0.851236612429487,5,11
40,0.678701010138497,0.321298989861503,132,38
41,0.728691317962343,0.271308682037657,45,11
43,0.0393772013179884,0.960622798682012,2,16
99,0.646446399835973,0.353553600164027,2,0
