"County","Density"
"ApacheCounty",4.7
"CochiseCounty",7.8
"CoconinoCounty",2.3
"GilaCounty",4.6
"GrahamCounty",3.8
"GreenleeCounty",2.1
"LaPazCounty",2.6
"MaricopaCounty",11.3
"MohaveCounty",3.5
"NavajoCounty",5.9
"PimaCounty",8.4
"PinalCounty",15.7
"SantaCruzCounty",10.5
"YavapaiCounty",8.7
"YumaCounty",3.7
