"FAFZone","AdamsCounty","AsotinCounty","BentonCounty","ChelanCounty","ClallamCounty","ClarkCounty","ColumbiaCounty","CowlitzCounty","DouglasCounty","FerryCounty","FranklinCounty","GarfieldCounty","GrantCounty","GraysHarborCounty","IslandCounty","JeffersonCounty","KingCounty","KitsapCounty","KittitasCounty","KlickitatCounty","LewisCounty","LincolnCounty","MasonCounty","OkanoganCounty","PacificCounty","PendOreilleCounty","PierceCounty","SanJuanCounty","SkagitCounty","SkamaniaCounty","SnohomishCounty","SpokaneCounty","StevensCounty","ThurstonCounty","WahkiakumCounty","WallaWallaCounty","WhatcomCounty","WhitmanCounty","YakimaCounty"
"242",2587.66,2545.4,2657.26,2699.16,2926.94,2825.82,2632.46,2870.06,2637.62,2623.96,2630.94,2565.66,2621.66,2880.5,2836.68,2890.68,2781.04,2844.32,2691.5,2741.4,2837.5,2556.16,2861.52,2660.06,2917.68,2550.96,2804.66,2885.42,2850.02,2793.3,2808.02,2507.62,2567.76,2835.56,2896.98,2652.52,2875.72,2565.7,2721.16
"249",2613.18333333333,2570.95,2682.78333333333,2724.69166666667,2952.475,2851.35833333333,2657.975,2895.59166666667,2663.15833333333,2649.48333333333,2656.475,2591.19166666667,2647.175,2906.025,2862.20833333333,2916.225,2806.56666666667,2869.86666666667,2717.04166666667,2766.95,2863.025,2581.69166666667,2887.06666666667,2685.575,2943.225,2576.475,2830.175,2910.95833333333,2875.55833333333,2818.825,2833.56666666667,2533.15833333333,2593.275,2861.075,2922.49166666667,2678.05833333333,2901.275,2591.24166666667,2746.68333333333
"251",2878.8,2836.55,2948.4,2990.3,3218.075,3116.95,2923.575,3161.2,2928.775,2915.1,2922.075,2856.8,2912.775,3171.625,3127.8125,3181.825,3072.175,3135.475,2982.6375,3032.55,3128.625,2847.3,3152.6625,2951.1875,3208.825,2842.075,3095.775,3176.5625,3141.15,3084.425,3099.1625,2798.775,2858.8875,3126.6875,3188.1125,2943.65,3166.875,2856.85,3012.3
"259",2827.36666666667,2785.15,2896.98333333333,2938.88333333333,3166.65,3065.53333333333,2872.16666666667,3109.76666666667,2877.35,2863.66666666667,2870.65,2805.38333333333,2861.36666666667,3120.21666666667,3076.38333333333,3130.41666666667,3020.75,3084.05,2931.21666666667,2981.15,3077.21666666667,2795.88333333333,3101.25,2899.76666666667,3157.41666666667,2790.66666666667,3044.36666666667,3125.15,3089.73333333333,3033.01666666667,3047.75,2747.35,2807.45,3075.25,3136.68333333333,2892.23333333333,3115.45,2805.43333333333,2960.86666666667
"261",2152.44,2110.2,2222.04,2263.95,2491.71,2390.61,2197.23,2434.84,2202.41,2188.74,2195.71,2130.45,2186.42,2445.28,2401.48,2455.49,2345.81,2409.11,2256.29,2306.2,2402.28,2120.95,2426.31,2224.83,2482.49,2115.73,2369.42,2450.21,2414.81,2358.08,2372.81,2072.41,2132.52,2400.32,2461.76,2217.31,2440.51,2130.49,2285.94
"262",2069.95,2027.6875,2139.5625,2181.45,2409.2125,2308.075,2114.725,2352.3625,2119.9,2106.25,2113.2125,2047.95,2103.9375,2362.775,2318.975,2372.975,2263.3125,2326.6125,2173.775,2223.6875,2319.775,2038.45,2343.8125,2142.35,2399.975,2033.225,2286.9375,2367.6875,2332.2875,2275.575,2290.3125,1989.9,2050.0375,2317.8375,2379.2625,2134.7875,2358.0125,2047.975,2203.45
"269",2009.66846153846,1967.42846153846,2079.27615384615,2121.17615384615,2348.94307692308,2278.50076923077,2054.45923076923,2317.64846153846,2059.63769230769,2045.97,2052.94461538461,1987.67615384615,2043.65769230769,2302.50076923077,2258.69615384615,2312.70692307692,2203.04769230769,2266.33307692308,2113.51461538461,2190.10384615385,2259.50076923077,1978.17615384615,2283.53307692308,2082.06692307692,2339.70692307692,1972.95923076923,2226.65769230769,2307.43615384615,2272.02846153846,2245.97923076923,2230.03307692308,1929.63769230769,1989.76076923077,2257.55461538461,2350.78230769231,2090.46538461539,2297.74538461538,1987.71461538461,2143.17
"271",1464.98421052632,1422.74210526316,1534.58947368421,1576.48947368421,1804.27368421053,1737.14210526316,1509.77894736842,1778.58947368421,1514.96315789474,1501.28421052632,1508.27368421053,1442.98947368421,1498.97894736842,1757.83157894737,1714.02105263158,1768.02631578947,1658.37368421053,1721.65789473684,1568.83684210526,1642.74210526316,1714.83157894737,1433.48947368421,1738.85263157895,1537.38421052632,1795.02631578947,1428.27894736842,1681.97894736842,1762.75263157895,1727.34210526316,1704.62631578947,1685.35263157895,1384.96315789474,1445.07894736842,1712.87894736842,1811.1,1544.22631578947,1753.07894736842,1443.03684210526,1598.48421052632
"279",1418.78970588235,1376.54705882353,1488.40147058824,1530.3,1758.07058823529,1690.94705882353,1463.58235294118,1732.40147058824,1468.75882352941,1455.09117647059,1462.07058823529,1396.8,1452.78235294118,1711.63235294118,1667.81911764706,1721.82647058824,1612.17352941176,1675.45882352941,1522.63676470588,1596.54705882353,1668.63235294118,1387.3,1692.66176470588,1491.18970588235,1748.82647058824,1382.08235294118,1635.78235294118,1716.55735294118,1681.14558823529,1658.42352941176,1639.16176470588,1338.75882352941,1398.87941176471,1666.68382352941,1764.91029411765,1498.02794117647,1706.87352941176,1396.84411764706,1552.28970588235
"280",2344.90487804878,2302.66341463414,2311.5756097561,2455.67195121951,2661.65,2455.02804878048,2307.89024390244,2499.27926829269,2394.87560975609,2381.20609756098,2320.95,2351.34024390244,2378.89878048781,2590.00243902439,2571.39024390244,2625.40121951219,2515.75243902439,2579.04024390244,2426.21585365853,2370.62560975609,2533.92195121951,2313.41097560976,2588.34024390244,2417.30487804878,2565.00243902439,2308.2012195122,2539.36036585365,2620.13658536585,2584.7243902439,2422.50243902439,2542.73658536585,2264.87560975609,2324.99878048781,2557.56219512195,2526.18292682926,2281.7243902439,2610.45,2322.95365853658,2376.85121951219
"291",1706.48461538462,1664.23846153846,1668.39230769231,1817.99230769231,2018.46153846154,1811.83846153846,1664.7,1856.09230769231,1756.45384615385,1742.78461538462,1677.76153846154,1708.13846153846,1740.47692307692,1946.80769230769,1928.2,1982.20769230769,1872.56153846154,1935.85384615385,1783.02307692308,1727.43846153846,1890.73846153846,1674.99230769231,1945.13846153846,1778.88461538462,1921.80769230769,1669.78461538462,1896.17692307692,1976.95384615385,1941.53076923077,1779.30769230769,1899.55384615385,1626.45384615385,1686.57692307692,1914.37692307692,1882.99230769231,1638.53076923077,1967.26153846154,1684.52307692308,1733.66923076923
"292",1938.1,1895.875,1900.0375,2049.6375,2250.075,2043.475,1896.3375,2087.7375,1988.075,1974.4125,1909.3875,1939.775,1972.0875,2178.45,2159.8375,2213.85,2104.1875,2167.475,2014.6625,1959.0625,2122.3625,1906.6375,2176.775,2010.5,2153.45,1901.4,2127.8,2208.575,2173.1625,2010.95,2131.175,1858.075,1918.1875,2146,2114.6375,1870.1625,2198.8875,1916.1625,1965.2875
"299",1871.60957446808,1829.36489361702,1835.13617021277,1983.12127659574,2185.80744680851,1978.58510638298,1831.45638297872,2022.83829787234,1921.57872340426,1907.91170212766,1844.50212765957,1870.76063829787,1905.59680851064,2113.56489361702,2095.56489361702,2149.57234042553,2039.90744680851,2103.2,1950.38191489362,1894.18723404255,2057.4829787234,1840.12021276596,2112.45,1944.01170212766,2088.56595744681,1834.89468085106,2063.5170212766,2144.30212765957,2108.89361702128,1946.0670212766,2066.90212765957,1791.57872340426,1851.7,2081.57765957447,2049.74787234043,1805.28723404255,2134.6085106383,1849.65638297872,1900.39787234043
"300",564.651785714286,527.873214285715,634.264285714286,676.165178571428,903.938392857143,836.816071428572,608.416071428572,878.264285714286,614.623214285715,596.389285714286,607.940178571429,548.111607142857,598.644642857143,857.505357142858,813.683928571428,867.701785714286,758.035714285714,821.325,668.514285714286,742.421428571429,814.503571428572,533.161607142857,838.526785714286,636.973214285714,894.701785714286,519.435714285715,781.646428571428,862.425,827.017857142858,804.3,785.026785714286,484.623214285714,544.592857142858,812.544642857142,910.772321428572,642.867857142857,852.733928571429,542.710714285714,698.153571428571
"311",1522.23333333333,1479.95,1511.98333333333,1633.73333333333,1853.43333333333,1655.41666666667,1508.3,1699.68333333333,1572.16666666667,1558.53333333333,1521.35,1510.73333333333,1556.21666666667,1791.01666666667,1763.2,1817.2,1707.53333333333,1770.83333333333,1618,1571.03333333333,1734.31666666667,1490.73333333333,1783.58333333333,1594.63333333333,1765.4,1485.51666666667,1731.16666666667,1811.93333333333,1776.51666666667,1622.9,1734.53333333333,1442.16666666667,1502.31666666667,1754.43333333333,1726.6,1482.13333333333,1802.23333333333,1500.23333333333,1577.25
"319",1359.29310344828,1317.05747126437,1361.24712643678,1463.89770114943,1682.00574712644,1514.6367816092,1351.97586206897,1558.67126436782,1409.26551724138,1395.5908045977,1359.64137931034,1346.57931034483,1393.28275862069,1621.31609195402,1591.75632183908,1645.76551724138,1536.11034482759,1599.39885057471,1446.5724137931,1429.19425287356,1572.69655172414,1327.8,1612.77011494253,1431.69195402299,1615.96206896552,1322.58620689655,1559.71724137931,1640.5,1605.08735632184,1482.1183908046,1563.1,1279.26551724138,1339.38390804598,1584.18965517241,1586.22643678161,1338.89310344828,1630.80804597701,1337.34252873563,1425.92068965517
"321",919.4,881.3,856.7,1002.9,1158.55,935.3,853.05,979.5,999.4,1128.3,866.1,896.5,933.7,1070.25,1116.55,1112.5,1060.9,1081.85,971.4,881.35,1014.2,1000.6,1068.6,1052.5,1045.25,1093.825,1042.85,1165.3,1129.9,928.1,1087.9,1040.8,1097.8,1037.8,1006.4,826.9,1155.6,919.35,922
"329",712.846666666667,674.746666666667,650.146666666667,773.053333333334,910.28,678.566666666667,646.46,718.066666666667,792.82,842.693333333333,659.533333333333,689.92,727.146666666667,808.793333333333,869.806666666667,855.213333333333,818.026666666667,836.326666666667,734.5,629.74,752.713333333333,794.046666666667,807.146666666667,845.946666666667,783.793333333333,846.793333333334,797.66,925.08,889.646666666667,705.993333333333,847.68,784.026666666667,837.946666666667,776.36,744.973333333333,620.293333333333,915.386666666667,712.76,684.466666666666
"331",2864.64,2822.42,2934.26,2976.14,3203.94,3102.8,2909.44,3147.06,2914.64,2900.94,2907.94,2842.64,2898.64,3157.48,3113.68,3167.68,3058.04,3121.34,2968.48,3018.42,3114.48,2833.14,3138.52,2937.04,3194.68,2827.94,3081.64,3162.44,3127,3070.28,3085.02,2784.64,2844.74,3112.54,3173.98,2929.5,3152.74,2842.7,2998.14
"339",2849.7,2807.42,2919.3,2961.2,3188.98,3087.84,2894.48,3132.1,2899.66,2885.98,2892.98,2827.7,2883.68,3142.52,3098.72,3152.72,3043.08,3106.36,2953.52,3003.42,3099.52,2818.2,3123.54,2922.1,3179.72,2812.98,3066.68,3147.46,3112.04,3055.32,3070.04,2769.66,2829.78,3097.58,3159,2914.54,3137.78,2827.72,2983.2
"341",2657.85,2615.6,2727.45714285714,2769.35714285714,2997.12857142857,2896,2702.64285714286,2940.25714285714,2707.82142857143,2694.14285714286,2701.12857142857,2635.85714285714,2691.83571428571,2950.68571428571,2906.88571428571,2960.88571428571,2851.22857142857,2914.52142857143,2761.69285714286,2811.6,2907.68571428571,2626.35714285714,2931.72142857143,2730.25,2987.88571428571,2621.14285714286,2874.83571428571,2955.60714285714,2920.2,2863.48571428571,2878.22142857143,2577.82142857143,2637.94285714286,2905.74285714286,2967.17142857143,2722.7,2945.92857142857,2635.88571428571,2791.35
"342",2665.49285714285,2623.26428571429,2735.09285714285,2776.99285714285,3004.77857142857,2903.66428571429,2710.29285714286,2947.89285714286,2715.47857142857,2701.79285714286,2708.77857142857,2643.49285714285,2699.49285714285,2958.30714285714,2914.50714285715,2968.52142857143,2858.89285714286,2922.16428571429,2769.34285714285,2819.26428571429,2915.30714285714,2633.99285714285,2939.36428571428,2737.89285714286,2995.52142857143,2628.79285714286,2882.49285714285,2963.27857142857,2927.86428571428,2871.10714285714,2885.86428571428,2585.47857142857,2645.59285714285,2913.39285714286,2974.79285714286,2730.36428571428,2953.57857142857,2643.54285714286,2798.99285714285
"350",1406.2,1367.6,1344.45757575758,1490.65151515152,1696.82727272727,1491.76818181818,1340.7696969697,1535.46818181819,1485.29696969697,1553.06363636364,1353.82727272727,1384.22121212121,1422.87878787879,1626.19848484848,1608.3,1662.42878787878,1552.87878787879,1614.58181818182,1459.09696969697,1403.51515151515,1570.12575757575,1485.26666666667,1624.53787878787,1539.04545454545,1601.19848484848,1480.05151515152,1574.9303030303,1657.42424242424,1622.01212121212,1459.46363636364,1580.02121212121,1436.73636363636,1496.84848484848,1593.75303030303,1562.38333333334,1314.60909090909,1647.72727272727,1411.87878787879,1409.7303030303
"361",2695.69,2653.45,2765.33,2807.22,3034.98,2933.84,2740.49,2978.12,2745.67,2732,2738.98,2673.72,2729.69,2988.53,2944.73,2998.73,2889.08,2952.37,2799.54,2849.45,2945.53,2664.22,2969.57,2768.11,3025.73,2658.99,2912.69,2993.45,2958.04,2901.33,2916.07,2615.67,2675.79,2943.58,3005.03,2760.54,2983.78,2673.74,2829.19
"362",2417.3,2375.06666666667,2486.93333333333,2528.83333333333,2756.6,2655.46666666667,2462.1,2699.73333333333,2467.26666666667,2453.6,2460.6,2395.33333333333,2451.3,2710.16666666667,2666.33333333333,2720.36666666667,2610.7,2674,2521.16666666667,2571.06666666667,2667.16666666667,2385.83333333333,2691.2,2489.73333333333,2747.36666666667,2380.6,2634.3,2715.06666666667,2679.66666666667,2622.96666666667,2637.7,2337.26666666667,2397.4,2665.2,2726.63333333333,2482.16666666667,2705.4,2395.36666666667,2550.8
"363",2688.45,2646.21538461539,2758.06923076923,2799.96153846154,3027.72307692308,2926.62307692308,2733.23076923077,2970.86923076923,2738.42307692307,2724.74230769231,2731.72307692308,2666.46153846154,2722.42307692307,2981.28461538461,2937.47692307693,2991.49230769231,2881.82307692307,2945.12307692308,2792.30769230769,2842.21538461539,2938.28461538461,2656.96153846154,2962.32307692307,2760.85,3018.49230769231,2651.73076923077,2905.42307692307,2986.22307692308,2950.82307692307,2894.09230769231,2908.82307692307,2608.42307692307,2668.53076923077,2936.33076923077,2997.77307692308,2753.32307692307,2976.52307692307,2666.50769230769,2821.95
"364",2491.7,2449.425,2561.3,2603.2,2830.975,2729.825,2536.4875,2774.1,2541.6625,2528,2534.975,2469.7,2525.6875,2784.5125,2740.7,2794.7125,2685.075,2748.375,2595.5125,2645.425,2741.5125,2460.2,2765.575,2564.0875,2821.7125,2454.9875,2708.6875,2789.4375,2754.025,2697.3125,2712.075,2411.6625,2471.7875,2739.575,2801,2556.525,2779.775,2469.7125,2625.2
"369",2598.59285714286,2556.35535714285,2668.20357142857,2710.1,2937.875,2836.75892857143,2643.38214285714,2881.00357142857,2648.56071428572,2634.89285714286,2641.875,2576.6,2632.58214285714,2891.43928571428,2847.625,2901.63214285714,2791.975,2855.26428571429,2702.44642857143,2752.35535714285,2848.43928571428,2567.1,2872.47142857143,2670.98571428571,2928.63214285714,2561.88214285714,2815.58214285714,2896.36785714286,2860.95714285714,2804.23571428571,2818.97142857143,2518.56071428572,2578.67857142857,2846.47857142857,2907.91785714286,2663.45714285714,2886.67857142857,2576.63928571429,2732.09285714286
"371",2636.08333333333,2593.86111111111,2627.42777777778,2747.59444444444,2975.36111111111,2770.89444444445,2623.73888888889,2815.12777777778,2686.06111111111,2672.38333333333,2636.79444444444,2614.09444444444,2670.07222222222,2905.83888888889,2885.09444444444,2939.10555555555,2829.46111111111,2892.76111111111,2739.95,2686.48333333333,2849.79444444444,2604.59444444444,2900.17222222222,2708.47222222222,2880.83888888889,2599.36111111111,2853.07222222222,2933.86111111111,2898.46111111111,2738.33888888889,2856.46111111111,2556.06111111111,2616.16111111111,2873.40555555556,2842.02777777778,2597.59444444444,2924.16111111111,2614.12222222222,2692.69444444445
"372",2604.16,2561.9,2648.73,2715.66,2943.41,2792.17,2645.04,2836.43,2654.1,2640.46,2647.31,2582.16,2638.14,2896.97,2853.17,2907.17,2797.51,2860.81,2708,2707.77,2871.07,2572.66,2878.01,2676.55,2902.14,2567.44,2821.14,2901.9,2866.5,2759.64,2824.51,2524.1,2584.24,2852.03,2863.33,2618.87,2892.21,2582.19,2713.98
"373",2686.05909090909,2643.84090909091,2732.36363636364,2797.56363636363,3025.35909090909,2875.84090909091,2728.70454545455,2920.06363636363,2736.05,2722.35909090909,2729.35909090909,2664.06363636363,2720.05909090909,2978.91363636364,2935.10454545454,2989.11363636364,2879.45909090909,2942.74090909091,2789.91363636364,2791.43181818182,2954.73181818182,2654.56363636363,2959.95,2758.46363636364,2985.81363636363,2649.35909090909,2903.05909090909,2983.85909090909,2948.43181818182,2843.31363636363,2906.45,2606.05,2666.15909090909,2933.95909090909,2946.98636363637,2702.53181818182,2974.15909090909,2664.11363636364,2797.65909090909
"379",2689.89285714286,2647.65857142857,2710.49857142857,2801.39857142857,3027.01,2853.95642857143,2706.12642857143,2898.2,2739.86571428571,2726.19142857143,2713.50785714285,2668.57428571429,2723.88285714286,2972.17142857143,2936.75857142857,2990.76857142857,2881.11428571429,2944.40142857143,2791.57714285714,2769.55642857143,2930.32642857142,2658.39857142857,2960.19,2762.29142857143,2963.93214285714,2653.18285714286,2904.71857142857,2985.50571428571,2950.08857142857,2821.43214285714,2908.10285714286,2609.86571428571,2669.98142857143,2932.55,2925.11928571429,2680.655,2975.81142857143,2667.94285714286,2775.775
"380",1110.30754716981,1068.0679245283,1179.91320754717,1221.81886792453,1449.58867924528,1382.46981132075,1155.09622641509,1423.91320754717,1160.27358490566,1146.60943396226,1153.58867924528,1088.31698113208,1144.3,1403.15283018868,1359.34716981132,1413.35094339623,1303.68867924528,1366.98113207547,1214.16037735849,1288.0679245283,1360.15283018868,1078.81698113208,1384.17735849057,1182.70943396226,1440.35094339623,1073.59622641509,1327.30188679245,1408.07924528302,1372.66981132075,1349.95094339623,1330.67735849057,1030.27169811321,1090.40377358491,1358.19811320755,1456.4320754717,1189.55094339623,1398.38490566038,1088.36226415094,1243.80754716981
"391",2192.58333333333,2150.35,2265.86666666667,2304.1,2531.86666666667,2411.475,2237.36666666667,2455.70833333333,2242.56666666667,2228.88333333333,2235.86666666667,2170.6,2226.58333333333,2485.45,2441.61666666667,2495.65,2385.96666666667,2449.26666666667,2296.45,2327.05833333333,2442.45,2161.1,2466.46666666667,2264.98333333333,2521.45833333333,2155.86666666667,2409.58333333333,2490.36666666667,2454.96666666667,2378.95833333333,2412.96666666667,2112.56666666667,2172.66666666667,2440.48333333333,2482.60833333333,2238.175,2480.66666666667,2170.65,2326.08333333333
"392",2238.33846153846,2196.07692307692,2307.96923076923,2349.86153846154,2577.60769230769,2476.47692307692,2283.12307692308,2520.75384615385,2288.28461538462,2274.63846153846,2281.60769230769,2216.36153846154,2272.33076923077,2531.17692307692,2487.36923076923,2541.37692307692,2431.70769230769,2494.98461538462,2342.17692307692,2392.07692307692,2488.17692307692,2206.86153846154,2512.19230769231,2310.74615384615,2568.37692307692,2201.62307692308,2455.33076923077,2536.1,2500.67692307692,2443.96923076923,2458.69230769231,2158.28461538462,2218.42307692308,2486.23076923077,2547.66923076923,2303.17692307692,2526.41538461538,2216.37692307692,2371.83846153846
"393",2229.78823529412,2187.56470588235,2299.40294117647,2341.29117647059,2569.07058823529,2457.95294117647,2274.57647058824,2502.17941176471,2279.76470588235,2266.09117647059,2273.07058823529,2207.79117647059,2263.77647058824,2522.65294117647,2478.84411764706,2532.84705882353,2423.17647058824,2486.46470588235,2333.66470588235,2373.55294117647,2479.65294117647,2198.29117647059,2503.66470588235,2302.17941176471,2559.37647058824,2193.07647058824,2446.77647058824,2527.56470588235,2492.16470588235,2425.43529411765,2450.16470588235,2149.76470588235,2209.87647058824,2477.67647058824,2529.11470588235,2284.65294117647,2517.87647058824,2207.85882352941,2363.28823529412
"394",2162.71428571428,2120.47857142857,2232.32142857143,2274.21428571428,2502.00714285715,2393.13571428572,2207.51428571429,2437.37142857142,2212.70714285714,2199.01428571429,2206.00714285715,2140.71428571428,2196.71428571428,2455.56428571428,2411.75,2465.76428571429,2356.10714285714,2419.40714285715,2266.56428571428,2308.75,2412.56428571428,2131.21428571428,2436.60714285714,2235.11428571428,2500.53571428572,2126.01428571429,2379.71428571428,2460.50714285715,2425.10714285714,2360.62142857143,2383.10714285714,2082.70714285714,2142.81428571428,2410.60714285714,2464.30714285714,2219.83571428571,2450.80714285714,2140.76428571429,2296.21428571428
"399",2211.03666666667,2168.80333333333,2281.21444444444,2322.54444444444,2550.31888888889,2442.08333333333,2255.83222222222,2486.33111111111,2261.01222222222,2247.33444444444,2254.31888888889,2189.04444444444,2245.03,2503.87666666667,2460.06333333333,2514.07222222222,2404.41888888889,2467.70555555556,2314.89,2357.69,2460.87666666667,2179.54444444444,2484.90555555556,2283.43888888889,2540.39666666667,2174.33222222222,2428.03,2508.81222222222,2473.40333333333,2409.56111111111,2431.40555555556,2131.01222222222,2191.13222222222,2458.93,2513.24111111111,2268.78555555556,2499.11888888889,2189.08111111111,2344.32111111111
"401",1851.15,1808.9375,1796.25,1942.4875,2146.35,1939.725,1792.6125,1983.9875,1901.1375,1887.45,1805.65,1836.0375,1885.15,2074.7125,2056.1125,2110.125,2000.4375,2063.7375,1910.925,1855.325,2018.6375,1819.6875,2073.0375,1923.55,2049.7125,1814.45,2024.05,2104.8375,2069.4375,1907.225,2027.4375,1771.1375,1831.25,2042.25,2010.8875,1766.4375,2095.15,1829.225,1861.55
"402",1871.27,1829.04,1816.38,1962.58,2166.45,1959.84,1812.72,2004.08,1921.24,1907.57,1825.75,1856.14,1905.25,2094.84,2076.2,2130.24,2020.55,2083.85,1931.04,1875.44,2038.74,1839.78,2093.15,1943.67,2069.84,1834.56,2044.15,2124.94,2089.54,1927.33,2047.55,1791.24,1851.36,2062.36,2031,1786.54,2115.25,1849.34,1881.65
"409",1831.96440677966,1789.72542372881,1777.22542372881,1923.96271186441,2127.3,1920.67966101695,1773.54745762712,1964.93050847458,1881.93728813559,1868.26271186441,1786.6,1816.99152542373,1865.95762711864,2055.65762711864,2037.04915254237,2091.05593220339,1981.39491525424,2044.68813559322,1891.86949152542,1836.27796610169,1999.57966101695,1800.47627118644,2053.99322033898,1904.36440677966,2030.65762711864,1795.25254237288,2005.00677966102,2085.78983050847,2050.37966101695,1888.15762711864,2008.38813559322,1751.93559322034,1812.05762711864,2023.20847457627,1991.83728813559,1747.37796610169,2076.09661016949,1810.01525423729,1842.49830508475
"411",326.694444444444,391.15,263.994444444445,328.294444444444,291.661111111111,64.2611111111111,315.816666666666,95.9833333333333,364.316666666666,455.272222222222,273.383333333334,359.272222222222,330.027777777777,186.716666666666,258.594444444445,235.861111111111,210.161111111111,220.85,271.383333333334,147.327777777777,130.638888888889,404.527777777777,185.05,430.116666666666,154.066666666667,461.355555555555,182.577777777778,319.55,284.127777777778,112.338888888889,242.15,398.583333333333,452.511111111111,154.283333333334,120.95,289.65,309.861111111112,375.916666666667,222.594444444444
"419",324.281481481481,364.101851851852,264.077777777777,360.196296296297,447.340740740741,220.137037037037,299.983333333333,258.596296296296,382.914814814814,453.398148148148,272.142592592592,340.524074074075,334.781481481481,342.246296296296,395.87037037037,394.80925925926,345.318518518519,373.475925925926,311.45925925926,210.95,293.238888888889,403.188888888889,346.542592592593,442.892592592592,308.372222222222,455.224074074074,335.924074074074,452.487037037037,417.083333333333,227.914814814815,375.087037037037,392.451851851852,446.546296296297,316.868518518518,280.55,274.153703703704,442.792592592592,359.575925925926,261.307407407407
"421",2621.63333333333,2579.41666666667,2691.25,2733.15,2960.91666666667,2859.81666666667,2666.43333333333,2904.05,2671.61666666667,2657.93333333333,2664.91666666667,2599.65,2655.63333333333,2914.5,2870.68333333333,2924.68333333333,2815.03333333333,2878.31666666667,2725.51666666667,2775.41666666667,2871.5,2590.15,2895.51666666667,2694.05,2951.68333333333,2584.93333333333,2838.63333333333,2919.41666666667,2884.01666666667,2827.31666666667,2842.01666666667,2541.61666666667,2601.73333333333,2869.53333333333,2930.96666666667,2686.51666666667,2909.71666666667,2599.71666666667,2755.13333333333
"422",2349.66666666667,2307.43333333333,2419.3,2461.18888888889,2688.94444444444,2587.83333333333,2394.44444444444,2632.08888888889,2399.63333333333,2385.96666666667,2392.94444444444,2327.68888888889,2383.64444444444,2642.51111111111,2598.71111111111,2652.71111111111,2543.04444444444,2606.34444444444,2453.53333333333,2503.43333333333,2599.51111111111,2318.18888888889,2623.54444444444,2422.06666666667,2679.71111111111,2312.94444444444,2566.64444444444,2647.43333333333,2612.03333333333,2555.32222222222,2570.04444444444,2269.63333333333,2329.74444444444,2597.54444444444,2659,2414.53333333333,2637.74444444444,2327.72222222222,2483.16666666667
"423",2598.46,2556.2,2668.06,2709.96,2937.72,2836.6,2643.24,2880.86,2648.4,2634.76,2641.72,2576.46,2632.42,2891.28,2847.46,2901.5,2791.82,2855.12,2702.3,2752.2,2848.28,2566.96,2872.32,2670.86,2928.5,2561.74,2815.42,2896.2,2860.8,2804.08,2818.82,2518.4,2578.56,2846.36,2907.76,2663.3,2886.52,2576.5,2731.96
"429",2475.65531914894,2433.40638297872,2545.26170212766,2587.16170212766,2814.93829787234,2713.81489361702,2520.44468085106,2758.05531914894,2525.62340425532,2511.95319148936,2518.93829787234,2453.66170212766,2509.63829787234,2768.49787234043,2724.67659574468,2778.69787234043,2669.02978723404,2732.32553191489,2579.5,2629.40638297872,2725.49787234043,2444.16170212766,2749.52553191489,2548.05106382979,2805.69787234043,2438.94468085106,2692.63829787234,2773.42340425532,2738.0170212766,2681.29361702128,2696.02553191489,2395.62340425532,2455.74893617021,2723.54893617021,2784.96595744681,2540.5170212766,2763.73191489362,2453.7,2609.15531914894
"441",2843.44,2801.2,2913.04,2954.94,3182.7,3081.58,2888.22,3125.84,2893.4,2879.74,2886.7,2821.44,2877.42,3136.28,3092.48,3146.48,3036.82,3100.1,2947.28,2997.2,3093.28,2811.94,3117.3,2915.82,3173.48,2806.72,3060.42,3141.2,3105.78,3049.08,3063.8,2763.4,2823.52,3091.32,3152.76,2908.28,3131.51,2821.48,2976.94
"451",2778.93333333333,2736.73333333333,2760.06666666667,2890.5,3118.23333333333,2903.53333333333,2756.4,2947.76666666667,2828.93333333333,2815.23333333333,2769.43333333333,2757,2812.93333333333,3038.53333333333,3028,3082.03333333333,2972.33333333333,3035.63333333333,2882.83333333333,2819.13333333333,2982.43333333333,2747.5,3036.83333333333,2851.33333333333,3013.53333333333,2742.23333333333,2995.93333333333,3076.73333333333,3041.33333333333,2871.03333333333,2999.33333333333,2698.93333333333,2759.03333333333,3006.03333333333,2974.7,2730.23333333333,3067.03333333333,2757.03333333333,2825.33333333333
"452",2609.55,2567.29,2583.005,2721.06,2939.81,2726.435,2579.305,2770.705,2659.49,2645.84,2592.335,2589.59,2643.51,2861.425,2849.59,2903.6,2793.91,2857.21,2704.4,2642.025,2805.335,2578.06,2859.735,2681.94,2836.425,2572.82,2817.53,2898.31,2862.9,2693.925,2820.91,2529.49,2589.61,2828.945,2797.605,2553.135,2888.61,2587.58,2648.235
"459",2724.24545454545,2681.99545454545,2699.3409090909,2835.75606060607,3055.2803030303,2842.7803030303,2695.65,2887.04090909091,2774.20454545455,2760.54848484848,2708.69545454546,2707.27121212122,2758.23181818182,2977.76515151516,2965.04696969696,3019.05606060606,2909.38636363636,2972.67121212121,2819.85909090909,2758.37727272727,2921.67121212121,2692.75606060607,2976.08030303031,2796.64848484849,2952.76515151516,2687.53484848485,2933.00151515151,3013.77424242425,2978.37121212121,2810.26515151516,2936.37121212121,2644.20454545455,2704.33484848484,2945.31060606061,2913.94696969696,2669.47424242424,3004.08030303031,2702.2893939394,2764.59848484848
