Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
