Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtSmooth,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,GrandRapids,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Kalamazoo,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Lansing,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSmooth,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySmooth,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
LtVehEco,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
TruckEco,SouthBend,0,0,0,0,0,0,0,0,0,0,0,0,0
