Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
