Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
ArtExt,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,BoiseCity,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,CoeurdAlene,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,IdahoFalls,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Lewiston,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtExt,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
ArtSev,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
FwyExt,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
FwySev,Pocatello,0,0,0,0,0,0,0,0,0,0,0,0,0
