Value,Area,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
PkgCost,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,NewYorkNewark,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,NorwichNewLondon,0,0,0,0,0,0,0,0,0,0,0,0,0
PkgCost,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropCashOut,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropOthChrgd,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkChrgd,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
PropWrkPkg,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
